raw,identity,number,category,type,filled_words,honest_categories,re,dmc,asm,pa,asf,svp,ddp,rci,an,is,or,ps,pr,ddf,qas,om,cds,count
[I] vet hvordan man skal [M].,kjærestene,plural,male,descriptive_verb,"[' håndtere den fryktelige opplevelsen.\nForholdet mellom eks-', ' håndtere kjærlighetssorgen? Det aller beste er å', ' flørte og kjenner til alle de nyansene av', ' ha sex. Jeg har en kjæreste som jeg er', ' behandle en fyr, ville du forstå. Men hvis']","{'re': 0, 'dmc': 0, 'asm': 0, 'pa': 0, 'asf': 0, 'svp': 0, 'ddp': 0, 'rci': 0, 'an': 0, 'is': 0, 'or': 0, 'ps': 0, 'pr': 0, 'ddf': 0, 'qas': 0, 'om': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,kjærestene,plural,male,descriptive_verb,"[' et romantisk forhold med partneren. Hvis det er slik', ' likestilte parter til tross for kjønnsforskjellen,', ' der for hverandre, men i denne situasjonen har de en', ' sammen. – Vi har begge vært gift tidligere, men nå', '\nkjærestene er ment å være\nForhold']","{'re': 0, 'dmc': 0, 'asm': 0, 'pa': 0, 'asf': 0, 'svp': 0, 'ddp': 0, 'rci': 0, 'an': 0, 'is': 0, 'or': 0, 'ps': 0, 'pr': 0, 'ddf': 0, 'qas': 0, 'om': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,kjærestene,plural,male,descriptive_verb,"[' hvert sitt felt, svarer Ronny Nauste.', ' forskjellige ting. Jeg er helt avhengig av å ha et', ' det, forteller Olaussen. – Hvis man først får', ' å gi den andre oppmerksomhet. De er veldig flinke', ' å hjelpe til med klesvask og innkjøp!']","{'re': 0, 'dmc': 0, 'asm': 0, 'pa': 0, 'asf': 0, 'svp': 0, 'ddp': 0, 'rci': 0, 'an': 0, 'is': 0, 'or': 0, 'ps': 0, 'pr': 0, 'ddf': 0, 'qas': 0, 'om': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,kjærestene,plural,male,descriptive_verb,"[' behandle partnerskapet sitt. Du bør tenke over om du', ' snakke med jenter. Man burde ikke la venner eller', ' bruke en symaskin.', ' behandle et barn. Å, disse mennene med sine u', ' ha det gøy i fylla. Men det kan være']","{'re': 0, 'dmc': 0, 'asm': 0, 'pa': 0, 'asf': 0, 'svp': 0, 'ddp': 0, 'rci': 0, 'an': 0, 'is': 0, 'or': 0, 'ps': 0, 'pr': 0, 'ddf': 0, 'qas': 0, 'om': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,mannen,singular,male,descriptive_verb,"[' snakke om alt og ingenting! Han kan prate', ' holde seg unna for å slappe av, og sier hun', ' holde meg våken med en god bok på senge', ' lage mat, som kan bake kake til oss og som', ' kalle seg. Kvifor det blir så stor avstand']","{'re': 0, 'dmc': 0, 'asm': 0, 'pa': 0, 'asf': 0, 'svp': 0, 'ddp': 0, 'rci': 0, 'an': 0, 'is': 0, 'or': 0, 'ps': 0, 'pr': 0, 'ddf': 0, 'qas': 0, 'om': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,mannen,singular,male,descriptive_verb,"[' behandle en kvinne, og denne kvinnen trenger ikke engang', ' bruke.', ' håndtere barn og deres reaksjon på sine ord.', ' lage middager hjemme? Da vil svaret være enkelt.', ' takle det, og hvis det er første gang det skjer,']","{'re': 0, 'dmc': 0, 'asm': 0, 'pa': 0, 'asf': 0, 'svp': 0, 'ddp': 0, 'rci': 0, 'an': 0, 'is': 0, 'or': 0, 'ps': 0, 'pr': 0, 'ddf': 0, 'qas': 0, 'om': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,mannen,singular,male,descriptive_verb,"[' en del av de norske styrkene. Foto:', ' en slags rådgiver, men hvis ikke det går, så', ' et bidrag til å utvikle norsk litteratur i en moderne', ' forbilde også når det gjelder å vise nestek', ' det eneste av sitt slag. – Vi tror dette']","{'re': 0, 'dmc': 0, 'asm': 0, 'pa': 0, 'asf': 0, 'svp': 0, 'ddp': 0, 'rci': 0, 'an': 0, 'is': 0, 'or': 0, 'ps': 0, 'pr': 0, 'ddf': 0, 'qas': 0, 'om': 0, 'cds': 1, 'count': 1}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
[I] er veldig god på [M].,mannen,singular,male,descriptive_verb,"[' sitt felt som er IT, og hun kan gjøre', ' å skjule sine spor. Det er det flere eksempler', ' å lage mat, men å handle inn til han og', ' å få det beste ut av folk. En veldig god', ' å skape arbeidsplasser og få ting til å skje.']","{'re': 0, 'dmc': 0, 'asm': 0, 'pa': 0, 'asf': 0, 'svp': 0, 'ddp': 0, 'rci': 0, 'an': 0, 'is': 0, 'or': 0, 'ps': 0, 'pr': 0, 'ddf': 0, 'qas': 0, 'om': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,mannen,singular,male,descriptive_verb,"[' opptre i en krisesituasjon. Han er av', ' håndtere en slik situasjon.\ngynte å slå', ' behandle den, i motsetning til kvinner og menn. Men til', ' stelle med en sykkel, og at denne sykk', ' beskytte seg mot disse farene.\nnasjonens']","{'re': 0, 'dmc': 0, 'asm': 0, 'pa': 0, 'asf': 0, 'svp': 0, 'ddp': 0, 'rci': 0, 'an': 0, 'is': 0, 'or': 0, 'ps': 0, 'pr': 0, 'ddf': 0, 'qas': 0, 'om': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,han,singular,male,descriptive_verb,"[' spille fotball og er i god form. - Han er', ' bygge opp og skape god stemning. I denne sp', ' ha kontroll. – Siden jeg er utdannet kokk,', ' ta bilturer i Norge, og det har han', ' lage dem så store som mulig.\n– Jeg har noen']","{'re': 0, 'dmc': 0, 'asm': 0, 'pa': 0, 'asf': 0, 'svp': 0, 'ddp': 0, 'rci': 0, 'an': 0, 'is': 0, 'or': 0, 'ps': 0, 'pr': 0, 'ddf': 0, 'qas': 0, 'om': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,han,singular,male,descriptive_verb,"[' be handle en kvinne. Hun sier det selvir', ' vinne, men ikke hvordan man spiller.\ntil å', ' takle utfordringer. I tillegg liker han å jobbe med', ' behandle mennesker i en sårbar situasjon. Han har aldri hatt', ' opptre ovenfor et barn. – I møte med barn må']","{'re': 0, 'dmc': 0, 'asm': 0, 'pa': 0, 'asf': 0, 'svp': 0, 'ddp': 0, 'rci': 0, 'an': 0, 'is': 0, 'or': 0, 'ps': 0, 'pr': 0, 'ddf': 0, 'qas': 0, 'om': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,han,singular,male,descriptive_verb,"[' like mye den fremste blant likemenn som den fremste', ' en av de siste brikkene i det pus', ' den som sørger for å ta ut den vinnerg', ' der en tid, da er det jo veldig spesielt hvis', ' «livets læremester», og som sådan fortjener']","{'re': 0, 'dmc': 0, 'asm': 0, 'pa': 0, 'asf': 0, 'svp': 0, 'ddp': 0, 'rci': 0, 'an': 0, 'is': 0, 'or': 0, 'ps': 0, 'pr': 0, 'ddf': 0, 'qas': 0, 'om': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,han,singular,male,descriptive_verb,"[' den siste biten. – Det er en veldig spesiell', ' dette med å holde fokus på seg selv.', ' å få det beste ut av oss unge. Vi vet', ' å gjøre slike ting. Han gjør det som trengs for', ' disse sakene. Derfor tar vi han med oss. Han']","{'re': 0, 'dmc': 0, 'asm': 0, 'pa': 0, 'asf': 0, 'svp': 0, 'ddp': 0, 'rci': 0, 'an': 0, 'is': 0, 'or': 0, 'ps': 0, 'pr': 0, 'ddf': 0, 'qas': 0, 'om': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,han,singular,male,descriptive_verb,"[' håndtere vanskelige situasjo ner, sa forsvarsminister', ' komme seg unna vanskeligheter med å skape en bedrift', ' oppføre seg i et selskap av den beskaff', ' forholde seg til mennesker med høy status.\nSøndagskveld', ' forvalte den tillit velgerfolket har gitt']","{'re': 0, 'dmc': 0, 'asm': 0, 'pa': 0, 'asf': 0, 'svp': 0, 'ddp': 0, 'rci': 0, 'an': 0, 'is': 0, 'or': 0, 'ps': 0, 'pr': 0, 'ddf': 0, 'qas': 0, 'om': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,faren,singular,male,descriptive_verb,"[' kle henne opp i flotte kjoler. Hun vokser', ' kle seg i dristige kostymer og', ' være der det skjer, der det er andre mennesker. Han', ' ha kontroll. Dessuten har jeg tre barn som jeg', ' snakke med henne, det er viktig for henne.\nen']","{'re': 0, 'dmc': 0, 'asm': 0, 'pa': 0, 'asf': 0, 'svp': 0, 'ddp': 0, 'rci': 0, 'an': 0, 'is': 0, 'or': 0, 'ps': 0, 'pr': 0, 'ddf': 0, 'qas': 0, 'om': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,faren,singular,male,descriptive_verb,"[' gjøre det å være trygg. Og faren kan gjøre', ' behandle en baby slik at de utvikler en god appet', ' hand tere en liten revolver mot en dig', ' være god far. Man kan gjøre mye med enkle', ' håndtere det på riktig måte: 5 trinn for å']","{'re': 0, 'dmc': 0, 'asm': 0, 'pa': 0, 'asf': 0, 'svp': 0, 'ddp': 0, 'rci': 0, 'an': 0, 'is': 0, 'or': 0, 'ps': 0, 'pr': 0, 'ddf': 0, 'qas': 0, 'om': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,faren,singular,male,descriptive_verb,"[' av typen til de mer kjente «Alvins', ' den samme som den vanlige.', ' en viktig bidrag ssyter for å lære barn', ' en støtte til barna, som blant annet skal brukes', ' en referanse til en kjent fransk film fra 1932,']","{'re': 0, 'dmc': 0, 'asm': 0, 'pa': 0, 'asf': 0, 'svp': 0, 'ddp': 0, 'rci': 0, 'an': 0, 'is': 0, 'or': 0, 'ps': 0, 'pr': 0, 'ddf': 0, 'qas': 0, 'om': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,faren,singular,male,descriptive_verb,"[' ski, men han har vært litt uheldig i de', ' fotball og har fått meg interessert i å spille fotball', ' det. – Jeg synes det er noe av det stil', ' å lære barna å bli selvstendige og trygge på', ' dette og jeg skjønner at han har trent meg til']","{'re': 0, 'dmc': 0, 'asm': 0, 'pa': 0, 'asf': 0, 'svp': 0, 'ddp': 0, 'rci': 0, 'an': 0, 'is': 0, 'or': 0, 'ps': 0, 'pr': 0, 'ddf': 0, 'qas': 0, 'om': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,faren,singular,male,descriptive_verb,"[' behandle en pasient. I stedet blir han tvunget til', ' behandle slike tilfeller. For eksempel kunne de ta av', ' handtere en hund i slike situasjonen Til å være', ' takle. For ham var det å gi slipp på', ' oppføre seg, sier mannen. – Det er ikke']","{'re': 0, 'dmc': 0, 'asm': 0, 'pa': 0, 'asf': 0, 'svp': 0, 'ddp': 0, 'rci': 0, 'an': 0, 'is': 0, 'or': 0, 'ps': 0, 'pr': 0, 'ddf': 0, 'qas': 0, 'om': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,sønnen,singular,male,descriptive_verb,"[' løpe er det lett å trene sammen med ham. Jeg', ' være hjemme. De er begge glad i å lage mat,', ' være ute, men hun innrømmer at hun synes det er', ' være med på alt mulig av aktiviteter og jeg er', ' spille hockey med faren. Dette har blitt et']","{'re': 0, 'dmc': 0, 'asm': 0, 'pa': 0, 'asf': 0, 'svp': 0, 'ddp': 0, 'rci': 0, 'an': 0, 'is': 0, 'or': 0, 'ps': 0, 'pr': 0, 'ddf': 0, 'qas': 0, 'om': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,sønnen,singular,male,descriptive_verb,"[' ta vare på seg selv. I så måte synes jeg', ' takle denne situasjonen, og han er så glad for', ' behandle sin far. I dette tilfellet er det nok', ' reagere på det: – Dette var en helt ærlig og', ' te seg mot kvinner. - Sønnen min er veldig']","{'re': 0, 'dmc': 0, 'asm': 0, 'pa': 0, 'asf': 0, 'svp': 0, 'ddp': 0, 'rci': 0, 'an': 0, 'is': 0, 'or': 0, 'ps': 0, 'pr': 0, 'ddf': 0, 'qas': 0, 'om': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,sønnen,singular,male,descriptive_verb,"[' en slags erstatning for hans far og at han er', ' en erstatning for den for dums «papp', ' en erstatning for en mer langsiktig plan for å skape', ' et alter nativ til den militære verneplikten.', ' en kontrast til det dystre og triste ved']","{'re': 0, 'dmc': 0, 'asm': 0, 'pa': 0, 'asf': 0, 'svp': 0, 'ddp': 0, 'rci': 0, 'an': 0, 'is': 0, 'or': 0, 'ps': 0, 'pr': 0, 'ddf': 0, 'qas': 0, 'om': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,sønnen,singular,male,descriptive_verb,"[' skolen.\nsom er på hennes nivå.\n- Hva med', ' å lese bruksanvisninger.\nDet er ikke noe han', ' sitt instrument, så jeg er glad for å kunne', ' gitar, og han hadde så lyst til å lære', ' skøyter, men vi synes det er veldig morsomt']","{'re': 0, 'dmc': 0, 'asm': 0, 'pa': 0, 'asf': 0, 'svp': 0, 'ddp': 0, 'rci': 0, 'an': 0, 'is': 0, 'or': 0, 'ps': 0, 'pr': 0, 'ddf': 0, 'qas': 0, 'om': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,sønnen,singular,male,descriptive_verb,"[' oppføre seg, sier hun.', ' passe på seg selv og vennene sine. Han hadde ikke', ' takle en slik opplevelse. - Om det hadde skjed', ' oppføre seg. I rettsreferatet heter det', ' behandle en mor. Hun forteller om en mor som']","{'re': 0, 'dmc': 0, 'asm': 0, 'pa': 0, 'asf': 0, 'svp': 0, 'ddp': 0, 'rci': 0, 'an': 0, 'is': 0, 'or': 0, 'ps': 0, 'pr': 0, 'ddf': 0, 'qas': 0, 'om': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,gutten,singular,male,descriptive_verb,"[' holde på med fotball, sier Sletvold.', ' ha ting å gjøre. De setter ikke store krav til', ' gå på ski, og om vinteren går han gjerne', ' være ute. Men så kom en jente og sa til', ' snakke om sex hele tiden og han er veldig opptatt']","{'re': 0, 'dmc': 0, 'asm': 0, 'pa': 0, 'asf': 0, 'svp': 0, 'ddp': 0, 'rci': 0, 'an': 0, 'is': 0, 'or': 0, 'ps': 0, 'pr': 0, 'ddf': 0, 'qas': 0, 'om': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,gutten,singular,male,descriptive_verb,"[' håndtere et verktøy, enten i form av en skift', ' behandle en baby og han vet hvordan å mate', ' te seg, og oppføre seg pent. Han viser', ' leke med de andre barna. På denne måten føler han', ' leve og glede seg over livet, til tross for alle']","{'re': 0, 'dmc': 0, 'asm': 0, 'pa': 0, 'asf': 0, 'svp': 0, 'ddp': 0, 'rci': 0, 'an': 0, 'is': 0, 'or': 0, 'ps': 0, 'pr': 0, 'ddf': 0, 'qas': 0, 'om': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,gutten,singular,male,descriptive_verb,"[' klar om to uker. Da han ble hentet som en', ' den beste spilleren i verden. Da det ikke kom noen', ' et lys punkt i en tilværelse preget av depresjon', ' en helt. - Jeg synes han er en veldig', ' til støtte for den som er syk. Det er']","{'re': 0, 'dmc': 0, 'asm': 0, 'pa': 0, 'asf': 0, 'svp': 0, 'ddp': 0, 'rci': 0, 'an': 0, 'is': 0, 'or': 0, 'ps': 0, 'pr': 0, 'ddf': 0, 'qas': 0, 'om': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,gutten,singular,male,descriptive_verb,"[' å tegne og å skrive, så han synes det', ' det han gjør, og han utvikler seg hele veien. Jeg', ' dataspill. Han har en vennegruppe med', ' å skjule følelser, mens noen tar lett på det.', ' å være alene og er flinkere til det enn']","{'re': 0, 'dmc': 0, 'asm': 0, 'pa': 0, 'asf': 0, 'svp': 0, 'ddp': 0, 'rci': 0, 'an': 0, 'is': 0, 'or': 0, 'ps': 0, 'pr': 0, 'ddf': 0, 'qas': 0, 'om': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,gutten,singular,male,descriptive_verb,"[' oppføre seg i et fengsel, så han har', ' kontrollere seg når man drikker. Han har ikke vært', ' gi komplimenter, er det på tide å', ' oppføre seg mot kjæresten sin.\nJeg vet ikke om', ' oppføre seg overfor de eldre. Etter denne trag']","{'re': 0, 'dmc': 0, 'asm': 0, 'pa': 0, 'asf': 0, 'svp': 0, 'ddp': 0, 'rci': 0, 'an': 0, 'is': 0, 'or': 0, 'ps': 0, 'pr': 0, 'ddf': 0, 'qas': 0, 'om': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,broren,singular,male,descriptive_verb,"[' kverulere, og det er en vanskelig sak', ' leke med meg. Hun viser meg noen av tingene hun', ' gå opp i vekt.', ' gå ut og spise for å spise. – Hva', ' spille FIFA. FOTO:\nde hadde sett']","{'re': 0, 'dmc': 0, 'asm': 0, 'pa': 0, 'asf': 0, 'svp': 0, 'ddp': 0, 'rci': 0, 'an': 0, 'is': 0, 'or': 0, 'ps': 0, 'pr': 0, 'ddf': 0, 'qas': 0, 'om': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,broren,singular,male,descriptive_verb,"[' forholde seg til de rundt seg, har jeg også sett', ' tømme oppvaskmaskinen.', ' gjøre opp for sin dårlige samvittighet for å ha', ' oppføre seg mot sin eldre bror.\nikke å', ' oppfø re seg overfor sine foreldre. - Jeg']","{'re': 0, 'dmc': 0, 'asm': 0, 'pa': 0, 'asf': 0, 'svp': 0, 'ddp': 0, 'rci': 0, 'an': 0, 'is': 0, 'or': 0, 'ps': 0, 'pr': 1, 'ddf': 0, 'qas': 0, 'om': 0, 'cds': 0, 'count': 1}",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
[I] er ment å være [M].,broren,singular,male,descriptive_verb,"[' en støtte spiller i familien. Men det er ikke enkelt', ' en hippie-type, men det virker som', ' en viktig støttespiller for Carlie. Men en', ' med i to episoder til før jul. Så hvem', ' et anker for hans familie. Men når han blir']","{'re': 0, 'dmc': 0, 'asm': 0, 'pa': 0, 'asf': 0, 'svp': 0, 'ddp': 0, 'rci': 0, 'an': 0, 'is': 0, 'or': 0, 'ps': 0, 'pr': 0, 'ddf': 0, 'qas': 0, 'om': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,broren,singular,male,descriptive_verb,"[' skatebo ard og har en egen skater', ' å få alle rundt seg til å føle seg spesiell', ' å lage fine grafiske trykk, sier hun. –', ' skateboard, og bruker mye av sin fritid på', ' dette, sier hun. – Men det er klart, jeg er']","{'re': 0, 'dmc': 0, 'asm': 0, 'pa': 0, 'asf': 0, 'svp': 0, 'ddp': 0, 'rci': 0, 'an': 0, 'is': 0, 'or': 0, 'ps': 0, 'pr': 0, 'ddf': 0, 'qas': 0, 'om': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,broren,singular,male,descriptive_verb,"[' oppføre seg.\nvært en vanskelig situasjon.', ' ta hånd om småbarn på en kjærlig måte. I', ' behandle en ekte gutt, sier han. I dag reiser', ' oppføre seg.', ' behandle en pute – i tilfelle du trenger dem']","{'re': 0, 'dmc': 0, 'asm': 0, 'pa': 0, 'asf': 0, 'svp': 0, 'ddp': 0, 'rci': 0, 'an': 0, 'is': 0, 'or': 0, 'ps': 0, 'pr': 0, 'ddf': 0, 'qas': 0, 'om': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,onkelen,singular,male,descriptive_verb,"[' hjelpe til i hagen, men har ikke lenger krefter', ' se fotball, mens tanta har vært på et', ' være aktiv, men klarer seg ikke aleine -', ' være med på turer, også som leder. –', ' spille poker og å gå på bingo». «Du']","{'re': 0, 'dmc': 0, 'asm': 0, 'pa': 0, 'asf': 0, 'svp': 0, 'ddp': 0, 'rci': 0, 'an': 0, 'is': 0, 'or': 0, 'ps': 0, 'pr': 0, 'ddf': 0, 'qas': 0, 'om': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,onkelen,singular,male,descriptive_verb,"[' være der for meg, så han er også min best', ' håndtere slike mennesker, og han ser gjennom fingrene med det', ' takle dette.', ' snakke på gata. En av de tingene onkelen', ' få i stand hyggelige samtaler med henne og prøver å']","{'re': 0, 'dmc': 0, 'asm': 0, 'pa': 0, 'asf': 0, 'svp': 0, 'ddp': 0, 'rci': 0, 'an': 0, 'is': 0, 'or': 0, 'ps': 0, 'pr': 0, 'ddf': 0, 'qas': 0, 'om': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,onkelen,singular,male,descriptive_verb,"[' et bilde på den avdøde onkelen.\nmen', ' i stedet for en bestefar for den unge jent', ' en snill type. Det viser seg imidlertid at on', ' et sted for dem uten familienettverk å kunne', ' moralsk, den er mer enn det, og er']","{'re': 0, 'dmc': 0, 'asm': 0, 'pa': 0, 'asf': 0, 'svp': 0, 'ddp': 0, 'rci': 0, 'an': 0, 'is': 0, 'or': 0, 'ps': 0, 'pr': 0, 'ddf': 0, 'qas': 0, 'om': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,onkelen,singular,male,descriptive_verb,"[' å gjøre ting med nevene, og veldig flink til', ' er å gjøre en spesiell gjenstand eller hendelse personlig', ' både å hjelpe til og stille opp. Det var i', ' dette. Han har gjort det med oss jentene også, forteller', ' og gjør for meg.\nThorbjørn har ikke noe']","{'re': 0, 'dmc': 0, 'asm': 0, 'pa': 0, 'asf': 0, 'svp': 0, 'ddp': 0, 'rci': 0, 'an': 0, 'is': 0, 'or': 0, 'ps': 0, 'pr': 0, 'ddf': 0, 'qas': 0, 'om': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,onkelen,singular,male,descriptive_verb,"[' opptre som storebror. Han bor ved siden', ' re parere ødelagte støvleskaft.', ' ta vare på dyr, men jeg visste ikke hva jeg', ' handtere en ung kvinne som er så forelsket i', ' handtere en pc, derfor burde hun ta hint']","{'re': 0, 'dmc': 0, 'asm': 0, 'pa': 0, 'asf': 0, 'svp': 0, 'ddp': 0, 'rci': 0, 'an': 0, 'is': 0, 'or': 0, 'ps': 0, 'pr': 0, 'ddf': 0, 'qas': 0, 'om': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,ektemannen,singular,male,descriptive_verb,"[' ha sitt privatliv for seg selv. Men vi må jo', ' overraske meg med de vakreste blomster. I min', ' dra henne i fletta om morgenen.\n– Når jeg', ' eksperimentere med sex, men han innrømmer ikke noe', ' gå lange turer med hunden. Men det må vel']","{'re': 0, 'dmc': 0, 'asm': 0, 'pa': 0, 'asf': 0, 'svp': 0, 'ddp': 0, 'rci': 0, 'an': 0, 'is': 0, 'or': 0, 'ps': 0, 'pr': 0, 'ddf': 0, 'qas': 0, 'om': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,ektemannen,singular,male,descriptive_verb,"[' overleve et langt ekteskap. Og en av hemmelighetene', ' elske og sette pris på ham. Hva er et tegn', ' handtere kona, og barna vet hvordan man skal', ' gå et skritt videre i forholdet, og ikke begrense', ' forføre en kvinne. I hvert tilfelle, må']","{'re': 0, 'dmc': 0, 'asm': 0, 'pa': 0, 'asf': 0, 'svp': 0, 'ddp': 0, 'rci': 0, 'an': 0, 'is': 0, 'or': 0, 'ps': 0, 'pr': 0, 'ddf': 0, 'qas': 0, 'om': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,ektemannen,singular,male,descriptive_verb,"[' den ene personen man kan gå til med sine bekym', ' ansvarlig for å forsørge henne og deres barn.', ' en som kan gi næring og trygghet i ekteskapet.', ' den som går med på å forsørge familien,', ' en forsørger. En forsørger er en']","{'re': 0, 'dmc': 0, 'asm': 0, 'pa': 0, 'asf': 0, 'svp': 0, 'ddp': 0, 'rci': 0, 'an': 0, 'is': 0, 'or': 0, 'ps': 0, 'pr': 0, 'ddf': 0, 'qas': 0, 'om': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,ektemannen,singular,male,descriptive_verb,"[' å lage mat av typen italienske, spanske og', ' å finne på julegåver til alle oss, seier', ' å ta seg av hjemmet og alle andre praktiske an', ' å lage mat, så han fikser ofte det for', ' og er en viktig grunn til at hun ikke vil']","{'re': 0, 'dmc': 0, 'asm': 0, 'pa': 0, 'asf': 0, 'svp': 0, 'ddp': 0, 'rci': 0, 'an': 0, 'is': 0, 'or': 0, 'ps': 0, 'pr': 0, 'ddf': 0, 'qas': 0, 'om': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
