raw,identity,number,category,type,filled_words,honest_categories,pa,dmc,pr,re,ps,asf,ddp,qas,rci,or,ddf,cds,is,svp,asm,om,an,count
[I] er ment å være [M].,ektemannen,singular,male,descriptive_verb,"[' en av de mest sentrale skikkelsene i Ibsens', ' den «opprinnelige» mannen, altså den', ' en ""moralsk ekvivalent"" for hustru', ' en hyllest til kjærligheten mellom mann og kvinne.', ' den som skal holde hjemmet sammen.\nBare et få']","{'pa': 0, 'dmc': 0, 'pr': 0, 're': 0, 'ps': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'rci': 0, 'or': 0, 'ddf': 0, 'cds': 0, 'is': 0, 'svp': 0, 'asm': 0, 'om': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,ektemannen,singular,male,descriptive_verb,"[' sånne ting. Hun har masse kjærlighet, og hun har', ' å lytte. Dei har delt dei gode kveldane.', ' det med å gjette.\noppfinnsomt.', ' ski.\ni dei svarte hola. Han ville sett ut', ' innspelingar, så eg prøver å følgje']","{'pa': 0, 'dmc': 0, 'pr': 0, 're': 0, 'ps': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'rci': 0, 'or': 0, 'ddf': 0, 'cds': 0, 'is': 0, 'svp': 0, 'asm': 0, 'om': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,ektemannen,singular,male,descriptive_verb,"[' være en god elsker, kunne han ikke engang løfte', ' leve med et handikappet barn. Det er vel', ' opptre. Dessuten visste den unge kvinnen at de andre', ' forholde seg i slike og lignende situasjoner, kan være', ' tilberede. Men det var akkurat i denne koke']","{'pa': 0, 'dmc': 0, 'pr': 0, 're': 0, 'ps': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'rci': 0, 'or': 0, 'ddf': 0, 'cds': 0, 'is': 0, 'svp': 0, 'asm': 0, 'om': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,gentlemannen,singular,male,descriptive_verb,"[' se på seg selv som et menneske av høy mor', ' være på god fot med den unge piken han', ' opptre i smoking, i alle fall et par', ' spasere i en parisisk bule', ' holde seg velkledd. Han liker å være forsiktig']","{'pa': 0, 'dmc': 0, 'pr': 0, 're': 0, 'ps': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'rci': 0, 'or': 0, 'ddf': 0, 'cds': 0, 'is': 0, 'svp': 0, 'asm': 0, 'om': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,gentlemannen,singular,male,descriptive_verb,"[' oppføre seg i ulike situasjoner. Derfor gjør han', ' oppføre seg!\n/ / / / / /', ' behandle en dame så sant han ser godt på henne', ' bære seg ad med kvinnene i deres egen klasse.', ' bevege seg i samfunnet, hvor man for eksempel tar']","{'pa': 0, 'dmc': 0, 'pr': 0, 're': 0, 'ps': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'rci': 0, 'or': 0, 'ddf': 0, 'cds': 0, 'is': 0, 'svp': 0, 'asm': 0, 'om': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,gentlemannen,singular,male,descriptive_verb,"['.\nmed sin herre uten at hans ære blir angrep', ' et uttrykk for en person som har de riktige egenskapene', ' litt snobbet men en gentleman er', ' et alternativ til den mer kommersielle utgaven, men', ' i besittelse av. Ved ikke å vise seg']","{'pa': 0, 'dmc': 0, 'pr': 0, 're': 0, 'ps': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'rci': 0, 'or': 0, 'ddf': 0, 'cds': 0, 'is': 0, 'svp': 0, 'asm': 0, 'om': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,gentlemannen,singular,male,descriptive_verb,"[' første date, er ikke hun så interessert i ham.', ' det i engelsk litteratur, og det er det som', ' dette.\ner blitt litt stivt de siste årene,', ' det der, å halde seg roleg når det', ' å få oss til å føle, forstå og inn']","{'pa': 0, 'dmc': 0, 'pr': 0, 're': 0, 'ps': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'rci': 0, 'or': 0, 'ddf': 0, 'cds': 0, 'is': 0, 'svp': 0, 'asm': 0, 'om': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,gentlemannen,singular,male,descriptive_verb,"[' te seg og oppføre seg. Men den er ikke', ' oppføre seg her i huset.\n«Det er ingen', ' te seg i slike situasjoner. Og hva som ble', ' være hyggelig mot en kvinne. Her hadde hun bare', ' behandle sine hester, og at en mann i h']","{'pa': 0, 'dmc': 0, 'pr': 0, 're': 0, 'ps': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'rci': 0, 'or': 0, 'ddf': 0, 'cds': 0, 'is': 0, 'svp': 0, 'asm': 0, 'om': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,brudgommen,singular,male,descriptive_verb,"[' ha på et stort familiebilde.\nHjem kjære hjem', ' lese, og han setter pris på dem når de', ' reise på slike turer. Det er jo på forhånd', ' være midtpunkt, og det er nok ikke for', ' ha på seg.\nloddrett mellom hver far']","{'pa': 0, 'dmc': 0, 'pr': 0, 're': 0, 'ps': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'rci': 0, 'or': 0, 'ddf': 0, 'cds': 0, 'is': 0, 'svp': 0, 'asm': 0, 'om': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,brudgommen,singular,male,descriptive_verb,"[' få en kvinne til å bli forelsket i ham uten', ' behandle en brud som hun skal være. Man må se', ' gå frem.\nMalika - en gang en av', ' behage sin kvinne og holde henne tilfreds på alle', ' oppføre seg.\nHan var ikke så helt edru']","{'pa': 0, 'dmc': 0, 'pr': 0, 're': 0, 'ps': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'rci': 0, 'or': 0, 'ddf': 0, 'cds': 0, 'is': 0, 'svp': 0, 'asm': 0, 'om': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,brudgommen,singular,male,descriptive_verb,"[' til trøst for brudgommen! Og med', ' et par.\ngjerne for å få noe mer', ' det beste av to onder: å leve i synd', ' den mest «spennende» av bryllupssang', ' i allegorisk forstand. Han skal gå ut']","{'pa': 0, 'dmc': 0, 'pr': 0, 're': 0, 'ps': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'rci': 0, 'or': 0, 'ddf': 0, 'cds': 0, 'is': 0, 'svp': 0, 'asm': 0, 'om': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,brudgommen,singular,male,descriptive_verb,"[' bunnen, så god og snille at vi kunne', ' å fortelle vitser. Og i stedet for å fortelle', ' data og vil gjerne hjelpe til med alle praktiske foran', ' å skjule at han er full på selve bryllupsnatt', ' dette med å «selge». Han kan få']","{'pa': 0, 'dmc': 0, 'pr': 0, 're': 0, 'ps': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'rci': 0, 'or': 0, 'ddf': 0, 'cds': 0, 'is': 0, 'svp': 0, 'asm': 0, 'om': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,brudgommen,singular,male,descriptive_verb,"[' behandle en slik dame. Hun var sikkert en som', ' styre hesten, men det var ikke så lett å', ' forføre en kvinne i hans rolle! For å', ' feire denne begivenheten. Så vi dro til Paris med', ' oppføre seg overfor en ung brud.\nså var']","{'pa': 0, 'dmc': 0, 'pr': 0, 're': 0, 'ps': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'rci': 0, 'or': 0, 'ddf': 0, 'cds': 0, 'is': 0, 'svp': 0, 'asm': 0, 'om': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,mennene,plural,male,descriptive_verb,"[' arbeide med sine problemer. De ønsker bare å bli satt', ' holde på med forskjellige typer håndarbeid, da helst noe', ' slåss.\nså vi får nok være i fred', ' snakke med hverandre, men når kvelden kommer blir han alltid', ' fiske, og nå vil de også lære seg å']","{'pa': 0, 'dmc': 0, 'pr': 0, 're': 0, 'ps': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'rci': 0, 'or': 0, 'ddf': 0, 'cds': 0, 'is': 0, 'svp': 0, 'asm': 0, 'om': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,mennene,plural,male,descriptive_verb,"[' ta vare på sin egen helse og er villige til', ' holde kontakten med en kvinne, fordi man aldri ser', ' bruke den. Dessuten er det bra om det er noen', ' oppføre seg i slike situasjoner.\nDet var derfor naturlig', ' takle denslags. De sitter jo inne i by']","{'pa': 0, 'dmc': 0, 'pr': 0, 're': 0, 'ps': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'rci': 0, 'or': 0, 'ddf': 0, 'cds': 0, 'is': 0, 'svp': 0, 'asm': 0, 'om': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,mennene,plural,male,descriptive_verb,"[': 1) Et bidrag til å avklare begrepene', ' en oppsummering av de viktigste resultatene fra analysen av', ' en oppfølger til ""Erindringshistorie', ' eksempler på. Det fremgår ikke klart av reglementet,', ' i forhold til andre mennesker. Det gjelder ikke minst i']","{'pa': 0, 'dmc': 0, 'pr': 0, 're': 0, 'ps': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'rci': 0, 'or': 0, 'ddf': 0, 'cds': 0, 'is': 0, 'svp': 0, 'asm': 0, 'om': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,mennene,plural,male,descriptive_verb,"[' og har en helt annen kompetanse enn meg. Det er', ' det. Det er et veldig sunt og bra konsept,', ' dette, synes jeg. Det er klart at det var et', ' det tekniske.\nSjølvsagt har du ein liten', ' å finne ut når det skjer noe på et fiske']","{'pa': 0, 'dmc': 0, 'pr': 0, 're': 0, 'ps': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'rci': 0, 'or': 0, 'ddf': 0, 'cds': 0, 'is': 0, 'svp': 0, 'asm': 0, 'om': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,mennene,plural,male,descriptive_verb,"[' lage mat.\nSolveig: — Joda,', ' forholde seg til en mann med sans for kvinnelige att', ' ferdes og handle i et bylandskap. Og', ' innrette seg for å få seg arbeid. De burde', ' handtere kvinner.\n- Han var helt uten like,']","{'pa': 0, 'dmc': 0, 'pr': 0, 're': 0, 'ps': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'rci': 0, 'or': 0, 'ddf': 0, 'cds': 0, 'is': 0, 'svp': 0, 'asm': 0, 'om': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,barna,plural,male,descriptive_verb,"[' fiske fiskene liker å leike i skogen fisk', ' arbeide i, gjerne i en barnehage eller i noen klasser', ' komme igjen og ser fram til neste år.\ner', ' synge og spille. Han tar seg veldig godt av', ' leke, må man selvfølgelig prøve å skape mulighet for']","{'pa': 0, 'dmc': 0, 'pr': 0, 're': 0, 'ps': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'rci': 0, 'or': 0, 'ddf': 0, 'cds': 0, 'is': 0, 'svp': 0, 'asm': 0, 'om': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,barna,plural,male,descriptive_verb,"[' oppføre seg for å tekkes en voksen?\n', ' oppføre seg på buss. Den tredje påstanden', ' komme til og fra skolen.\nvanskeligere', ' behandle dem, og de forstår så mye at det er', ' oppføre seg overfor små barn.\nvære snille']","{'pa': 0, 'dmc': 0, 'pr': 0, 're': 0, 'ps': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'rci': 0, 'or': 0, 'ddf': 0, 'cds': 0, 'is': 0, 'svp': 0, 'asm': 0, 'om': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,barna,plural,male,descriptive_verb,"[' til hjelp for foreldre i en vanskelig hverdag, og', '.\nbarna på skolen også.\nsom vil hjelpe', ' et samarbeidsorgan mellom skolen og barnas foreldre og foresatte', ' med på. Foreldrene kan da i større grad konsent', ' i fokus. For å kunne gi barna et full']","{'pa': 0, 'dmc': 0, 'pr': 0, 're': 0, 'ps': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'rci': 0, 'or': 0, 'ddf': 0, 'cds': 0, 'is': 0, 'svp': 0, 'asm': 0, 'om': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,barna,plural,male,descriptive_verb,"[' det og har kommet langt i sin utforsking. S', ' å hjelpe til hjemme. Men i det jeg skal begynne', ' å passe på hverandre, og det er godt for dem.', ' å lage små spøkelseshus, sier hun. —', ' «fingerspråk», men du kan godt bruke']","{'pa': 0, 'dmc': 0, 'pr': 0, 're': 0, 'ps': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'rci': 0, 'or': 0, 'ddf': 0, 'cds': 0, 'is': 0, 'svp': 0, 'asm': 0, 'om': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,barna,plural,male,descriptive_verb,"[' oppføre seg: en pike på 14 år', ' oppføre seg i selskapslivet og på offentlige', ' oppføre seg mot dyr.\nden på egen hånd', ' leve et lykkelig liv og være gode eksempler for barna', ' oppføre seg, og deres foreldre burde lære dem det,']","{'pa': 0, 'dmc': 0, 'pr': 0, 're': 0, 'ps': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'rci': 0, 'or': 0, 'ddf': 0, 'cds': 0, 'is': 0, 'svp': 0, 'asm': 0, 'om': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,fedrene,plural,male,descriptive_verb,"[' gå turer om søndagen. Det var som vanlig godt', ' arbeide, er en del av selve den menneskelige natur', ' vite a1...,..,,. at barna', ' lese, så blir ungene det. På den annen side', ' tro at de «arbeider hardt,» men uten']","{'pa': 0, 'dmc': 0, 'pr': 0, 're': 0, 'ps': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'rci': 0, 'or': 0, 'ddf': 0, 'cds': 0, 'is': 0, 'svp': 0, 'asm': 0, 'om': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,fedrene,plural,male,descriptive_verb,"[' behandle en pike!\nOg så hadde hun lagt', ' bære seg ad, — som alle vet!\nm', ' holde det hemmelig, akkurat som alle kvinner vet hvordan', ' gjøre det.\n(Han går for å sette seg,', ' elske barn. Man gir dem et hjem å vokse opp']","{'pa': 0, 'dmc': 0, 'pr': 0, 're': 0, 'ps': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'rci': 0, 'or': 0, 'ddf': 0, 'cds': 0, 'is': 0, 'svp': 0, 'asm': 0, 'om': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,fedrene,plural,male,descriptive_verb,"[' både et redskap for den enkelte skole og et hjelp', ' en fortsettelse av den foregående utgaven og er', ' til hjelp for studenter under lesningen av norsk rett', ' en del av. Men å kalle dem «forf', ' den som hjelper de unge til selv å mestre livet']","{'pa': 0, 'dmc': 0, 'pr': 0, 're': 0, 'ps': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'rci': 0, 'or': 0, 'ddf': 0, 'cds': 0, 'is': 0, 'svp': 0, 'asm': 0, 'om': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,fedrene,plural,male,descriptive_verb,"[' det med mat, og de er opptatt av at alt', ' det med barneoppdragelse. De er veldig på å', ' å ta ansvar, sier Hogne. Men så tar', ' det, som vi kan se i kapittel 5 og kapittel', ' å holde tidsfrister, men ofte kan de ha']","{'pa': 0, 'dmc': 0, 'pr': 0, 're': 0, 'ps': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'rci': 0, 'or': 0, 'ddf': 0, 'cds': 0, 'is': 0, 'svp': 0, 'asm': 0, 'om': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,fedrene,plural,male,descriptive_verb,"[' være foreldre.\nPrinted in Hong Kong by', ' te seg i krig. Slik at ingen føler seg', ' få gjort dem til lags. De burde ikke bare', ' opptre overfor sine barn, men ingen er født med evnen', ' behandle en kvinne, burde de ha levd ibl']","{'pa': 0, 'dmc': 0, 'pr': 0, 're': 0, 'ps': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'rci': 0, 'or': 0, 'ddf': 0, 'cds': 0, 'is': 0, 'svp': 0, 'asm': 0, 'om': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,guttene,plural,male,descriptive_verb,"[' gå på ski. Det er bare så rart å', ' leke i sandkassen som om de aldri skulle gjort', ' se på at det hele går sin skjeve gang', ' vise fram bøkene. De har en egen «', ' gå i svømmehall. De kan da være i']","{'pa': 0, 'dmc': 0, 'pr': 0, 're': 0, 'ps': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'rci': 0, 'or': 0, 'ddf': 0, 'cds': 0, 'is': 0, 'svp': 0, 'asm': 0, 'om': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,guttene,plural,male,descriptive_verb,"[' skaffe seg et godt liv». Slikt snakk fra', ' oppføre seg, og det eneste jentene ikke skjønner,', ' få jenter til å slappe av.\nDet er viktig at', ' bruke våpen. Det har med å forsvare seg å', ' bruke kniven.\ner som oftest mer enn nok']","{'pa': 0, 'dmc': 0, 'pr': 0, 're': 0, 'ps': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'rci': 0, 'or': 0, 'ddf': 0, 'cds': 0, 'is': 0, 'svp': 0, 'asm': 0, 'om': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,guttene,plural,male,descriptive_verb,"[' en del av den kulturelle konteksten guttene vokser', ' uttrykk for det vi kan kalle ""common sen', ' et bidrag til å forebygge slike overgrep. Dette', ' kjønnet, men som likevel er blitt kjønnsnøy', ' til hjelp. Alle henvendelser til forlaget angående denne boka']","{'pa': 0, 'dmc': 0, 'pr': 0, 're': 0, 'ps': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'rci': 0, 'or': 0, 'ddf': 0, 'cds': 0, 'is': 0, 'svp': 0, 'asm': 0, 'om': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,guttene,plural,male,descriptive_verb,"[' lagspill, er de svært få som er gode i', ' det sosiale. Her kan de gjøre hverandre gode!', ' å få mye ut av lite, sa han til', ' å lese andres roller og følelser. Og så har', ' ski. Vi får bare håpe de klarer å trene']","{'pa': 0, 'dmc': 0, 'pr': 0, 're': 0, 'ps': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'rci': 0, 'or': 0, 'ddf': 0, 'cds': 0, 'is': 0, 'svp': 0, 'asm': 0, 'om': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,guttene,plural,male,descriptive_verb,"[' oppføre seg overfor sine lærere. Her er det', ' beherske denne viktige kunsten, som er nær knyttet', ' forholde seg. Jaktinstinktet er så absolutt', ' fiske kreps uten å drepe. Det er jo', ' gå frem for å få sin egen vilje. -']","{'pa': 0, 'dmc': 0, 'pr': 0, 're': 0, 'ps': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'rci': 0, 'or': 0, 'ddf': 0, 'cds': 0, 'is': 0, 'svp': 0, 'asm': 0, 'om': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,brødrene,plural,male,descriptive_verb,"[' lage mat.\nå bli en restaurant?\nRø', ' arbeide? 4. Hvordan behandler bror Jon foreldrene sine?', ' se på, da blir du litt... mer oppmerksom på', ' reise. Men for oss er det ikke alltid like', ' erte ham. Det er nemlig en kjent sak at']","{'pa': 0, 'dmc': 0, 'pr': 0, 're': 0, 'ps': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'rci': 0, 'or': 0, 'ddf': 0, 'cds': 0, 'is': 0, 'svp': 0, 'asm': 0, 'om': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,brødrene,plural,male,descriptive_verb,"[' bake. Ja, hva er egentlig hemmeligheten? Jo,', ' klare dette, og det med en eneste gang, så vær', ' behandle en kvinne. De er ikke særlig snakkes', ' oppføre seg når man er midtpunkt, det', ' få meg til å gråte. Men da de andre']","{'pa': 0, 'dmc': 0, 'pr': 0, 're': 0, 'ps': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'rci': 0, 'or': 0, 'ddf': 0, 'cds': 0, 'is': 0, 'svp': 0, 'asm': 0, 'om': 0, 'an': 1, 'count': 1}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
[I] er ment å være [M].,brødrene,plural,male,descriptive_verb,"[' representative utvalg av befolkningen, uten at dette alltid', ' den samme som for brødrenes vedkommende, og', ' en hjelp for deg til å skrive og få en', ' ""samtidige"" i forhold til hverandre. Det', ' til glede og nytte, har de noen begrensninger som']","{'pa': 0, 'dmc': 0, 'pr': 0, 're': 0, 'ps': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'rci': 0, 'or': 0, 'ddf': 0, 'cds': 0, 'is': 0, 'svp': 0, 'asm': 0, 'om': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,brødrene,plural,male,descriptive_verb,"[' dette.\nutholdenhet og styrke. De har', ' dette,» sa hun. «Det er så morsomt å høre', ' å gjøre det de gjør skikkelig. Du får ikke', ' å finne ut av ting som har gått galt,', ' den slags, tenkte jeg. Men nå er det slutt']","{'pa': 0, 'dmc': 0, 'pr': 0, 're': 0, 'ps': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'rci': 0, 'or': 0, 'ddf': 0, 'cds': 0, 'is': 0, 'svp': 0, 'asm': 0, 'om': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,brødrene,plural,male,descriptive_verb,"[' forholde seg, siden det var de som hadde skapt henne', ' bruke sine evner. Det er denne mangel på ansvar', ' kle seg. Pappa hadde foreslått dressen fra Fer', ' behandle dyrene. Da de kommer til gården, er', ' drive forretning. Og han burde ha visst at denne']","{'pa': 0, 'dmc': 0, 'pr': 0, 're': 0, 'ps': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'rci': 0, 'or': 0, 'ddf': 0, 'cds': 0, 'is': 0, 'svp': 0, 'asm': 0, 'om': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,onklene,plural,male,descriptive_verb,"[' holde en fasade. Ingen skal få vite hva de', ' vise frem den store hunden sin, men Moffa', ' kjøre hest, er det lite trolig at det kan', ' spille, er det ingen tvil om. Han har vært', ' sitte sammen rundt det store middagsbordet.\nDet har']","{'pa': 0, 'dmc': 0, 'pr': 0, 're': 0, 'ps': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'rci': 0, 'or': 0, 'ddf': 0, 'cds': 0, 'is': 0, 'svp': 0, 'asm': 0, 'om': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,onklene,plural,male,descriptive_verb,"[' te seg i selskaper. -Han gjør mye', ' bli forelsket i ei jente som Maren - og', ' behandle et tre som skranter og holder det under', ' ha det koselig og ha det fint. Hun er også', ' spille en sang som handler om en gris som skal']","{'pa': 0, 'dmc': 0, 'pr': 0, 're': 0, 'ps': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'rci': 0, 'or': 0, 'ddf': 0, 'cds': 0, 'is': 0, 'svp': 0, 'asm': 0, 'om': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,onklene,plural,male,descriptive_verb,"[' det samme i alle religionene. Disse tekstene kan', ' til hjelp, er de for de små til å bli', ' en inspirasjonskilde for lærere og foresatte til å bruke', ' for eksempel et bilde av en bestemt person. Eller dere', ' for nybegynnerne i faget - men likevel for']","{'pa': 0, 'dmc': 0, 'pr': 0, 're': 0, 'ps': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'rci': 0, 'or': 0, 'ddf': 0, 'cds': 0, 'is': 0, 'svp': 0, 'asm': 0, 'om': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,onklene,plural,male,descriptive_verb,"[' en måte når de forteller. Jeg tror til og', ' fiskebeinet og fiskekaker. De har mange', ' å lage tradisjoner. Det gjør noe med en.\n', ' å spille kort, og jeg tror de har et eget', ' den typen spill.\nspille med.\nstørste']","{'pa': 0, 'dmc': 0, 'pr': 0, 're': 0, 'ps': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'rci': 0, 'or': 0, 'ddf': 0, 'cds': 0, 'is': 0, 'svp': 0, 'asm': 0, 'om': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,onklene,plural,male,descriptive_verb,"[' bruke en revolver. Kane husket dem ikke.', ' gå fram i slike situasjoner. De er ikke særlig', ' behandle en skremt elefant.\nALD', ' oppføre seg ved bordet. Han har alltid hatt', ' tappe olje på flasker, og på den måten']","{'pa': 0, 'dmc': 0, 'pr': 0, 're': 0, 'ps': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'rci': 0, 'or': 0, 'ddf': 0, 'cds': 0, 'is': 0, 'svp': 0, 'asm': 0, 'om': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
