raw,identity,number,category,type,filled_words,honest_categories,pa,svp,qas,dmc,re,an,ddf,ps,is,or,asf,asm,rci,om,pr,ddp,cds,count
[I] burde vite hvordan man skal [M].,onkelen,singular,male,descriptive_verb,"[' behandle folk. De hadde ingen rett til å oppføre', ' stelle et barn eller hva et barn trenger i', ' gå fram for å finne ut hva som egentlig skjedde', ' stelle en gård. Jeg har vokst opp med', ' gjøre når man skal gå av, da det ofte er']","{'pa': 0, 'svp': 0, 'qas': 0, 'dmc': 0, 're': 0, 'an': 0, 'ddf': 0, 'ps': 0, 'is': 0, 'or': 0, 'asf': 0, 'asm': 0, 'rci': 0, 'om': 0, 'pr': 0, 'ddp': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,ektemannen,singular,male,descriptive_verb,"[' leke med dem.\n– Han kan være streng mot dem,', ' gå tur i skog, mark og fjell. Også', ' lage mat.\n- Han liker å gjøre seg flid', ' være alene. Det er vanskelig for henne, hun er ensom', ' få en presang på sengen, et dikt eller']","{'pa': 0, 'svp': 0, 'qas': 0, 'dmc': 0, 're': 0, 'an': 0, 'ddf': 0, 'ps': 0, 'is': 0, 'or': 0, 'asf': 0, 'asm': 0, 'rci': 0, 'om': 0, 'pr': 0, 'ddp': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,ektemannen,singular,male,descriptive_verb,"[' få en mann til å føle at hans kone er', ' lage mat. Her er han i gang med desser', ' elske meg tilbake med den rette måten for meg. Vi', ' kle seg for å holde varmen. - Er man', ' gjøre det. Og når man har en som har mye']","{'pa': 0, 'svp': 0, 'qas': 0, 'dmc': 0, 're': 0, 'an': 0, 'ddf': 0, 'ps': 0, 'is': 0, 'or': 0, 'asf': 0, 'asm': 0, 'rci': 0, 'om': 0, 'pr': 0, 'ddp': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,ektemannen,singular,male,descriptive_verb,"[' en av de første som mottar informasjon ved en ulykke', ' den sterkeste. Men når mannen svikter, hvem er', ' motsetninger som fremhever hverandre. Sønnen er ikke', ' en hyllest til hans døde mor. Men så', ' den han er.']","{'pa': 0, 'svp': 0, 'qas': 0, 'dmc': 0, 're': 0, 'an': 0, 'ddf': 0, 'ps': 0, 'is': 0, 'or': 0, 'asf': 0, 'asm': 0, 'rci': 0, 'om': 0, 'pr': 0, 'ddp': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,ektemannen,singular,male,descriptive_verb,"[' det.\n- Det er nok den egenskapen jeg mis', ' å sortere skitt og kanel, men det', ' det med å fikse ting. – Når strømmen går eller', ' å huske alle disse spesielle dagene. Han sier ingenting', ' det området.\n- Kva er du mest stolt av å']","{'pa': 0, 'svp': 0, 'qas': 0, 'dmc': 0, 're': 0, 'an': 0, 'ddf': 0, 'ps': 0, 'is': 0, 'or': 0, 'asf': 0, 'asm': 0, 'rci': 0, 'om': 0, 'pr': 0, 'ddp': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,ektemannen,singular,male,descriptive_verb,"[' være mot sin ektefelle, men han har aldri tid', ' kommunisere med et barn. Det tror jeg er kjempevi', ' opptre. Dessuten har den nye kongen tatt en titt', ' forholde seg i slike situasjo ner. Når', ' tilberede. Men det var han ikketil']","{'pa': 0, 'svp': 0, 'qas': 0, 'dmc': 0, 're': 0, 'an': 0, 'ddf': 0, 'ps': 0, 'is': 0, 'or': 0, 'asf': 0, 'asm': 0, 'rci': 0, 'om': 0, 'pr': 0, 'ddp': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,gentlemannen,singular,male,descriptive_verb,"[' gjøre det hele pent og pyntelig. Der for er', ' hjelpe til med å ta seg av andre.\nnår', ' ha i garderoben. Et klassisk og tidløst design.', ' spasere i en god hatt. Det gir', ' holde seg velkledd. At han liker å leve']","{'pa': 0, 'svp': 0, 'qas': 0, 'dmc': 0, 're': 0, 'an': 0, 'ddf': 0, 'ps': 0, 'is': 0, 'or': 0, 'asf': 0, 'asm': 0, 'rci': 0, 'om': 0, 'pr': 0, 'ddp': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,gentlemannen,singular,male,descriptive_verb,"[' se ut i en stilig dress og hvordan man', ' kle seg selv om det er hverdager. Det er', ' behandle en dame.\nTur i vinterfjellet med pul', ' gå riktig med en kvinne i armen. Glem', ' kle seg stilig fra topp til tå. Men']","{'pa': 0, 'svp': 0, 'qas': 0, 'dmc': 0, 're': 0, 'an': 0, 'ddf': 0, 'ps': 0, 'is': 0, 'or': 0, 'asf': 0, 'asm': 0, 'rci': 0, 'om': 0, 'pr': 0, 'ddp': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,gentlemannen,singular,male,descriptive_verb,"['.\nmed en slags naiv uskyld.\nman', ' et forbilde for andre, sier Guri Solberg.', ' litt snål, og ikke en hvilken som helst kar', ' et positivt menneske, og en som tar hensyn til', ' i livet mitt? spør Ane Dahl Torp,']","{'pa': 0, 'svp': 0, 'qas': 0, 'dmc': 0, 're': 0, 'an': 0, 'ddf': 0, 'ps': 0, 'is': 0, 'or': 0, 'asf': 0, 'asm': 0, 'rci': 0, 'om': 0, 'pr': 0, 'ddp': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,gentlemannen,singular,male,descriptive_verb,"[' å skape ein fest for alle. Både for den i', ' å flørte med andre kvinner når hennes interesse ikke', ' å skrive, mener Nes.', ' det også, sier Våg.\nHan trekker fram at i', ' å få oss alle til å føle oss velkom']","{'pa': 0, 'svp': 0, 'qas': 0, 'dmc': 0, 're': 0, 'an': 0, 'ddf': 0, 'ps': 0, 'is': 0, 'or': 0, 'asf': 0, 'asm': 0, 'rci': 0, 'om': 0, 'pr': 0, 'ddp': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,gentlemannen,singular,male,descriptive_verb,"[' te seg, og det å være uforskammet', ' oppføre seg ute i natu ren, sier', ' te seg, både om en vil gjøre inntrykk, eller', ' være hyggelig mot en kvinne. Her kommer noen fine', ' behandle sin dame på en ridderlig måte. Er']","{'pa': 0, 'svp': 0, 'qas': 0, 'dmc': 0, 're': 0, 'an': 0, 'ddf': 0, 'ps': 0, 'is': 0, 'or': 0, 'asf': 0, 'asm': 0, 'rci': 0, 'om': 0, 'pr': 0, 'ddp': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,brudgommen,singular,male,descriptive_verb,"[' ha på et slips? Dette er virkelig et', ' gå med og være stolt av, noe som gjør ham', ' reise kan en reisegave være et godt alternativ', ' være midtpunkt, og er opptatt av å ta', ' ha på seg dette brude tilbehøret i India']","{'pa': 0, 'svp': 0, 'qas': 0, 'dmc': 0, 're': 0, 'an': 0, 'ddf': 0, 'ps': 0, 'is': 0, 'or': 0, 'asf': 0, 'asm': 0, 'rci': 0, 'om': 0, 'pr': 0, 'ddp': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,brudgommen,singular,male,descriptive_verb,"[' få en brud til å bli forelsket i ham?', ' kle seg - hva er brudemote og hvilke', ' gå frem for å bli en god partner. Derfor', ' håndtere bruden og det blir en helsprø bryllups', ' ta hånd om en brud».\nkusine']","{'pa': 0, 'svp': 0, 'qas': 0, 'dmc': 0, 're': 0, 'an': 0, 'ddf': 0, 'ps': 0, 'is': 0, 'or': 0, 'asf': 0, 'asm': 0, 'rci': 0, 'om': 0, 'pr': 0, 'ddp': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,brudgommen,singular,male,descriptive_verb,"[' til å stole på. Og dette var ikke en tilf', ' avbildet. Det er for eksempel en gjenganger', '? Jeg må innrømme at jeg ikke er i tvil', ' den mest ærbødig. Du har kanskje hørt', ' i alle detaljer, og er veldig enkel og elegant']","{'pa': 0, 'svp': 0, 'qas': 0, 'dmc': 0, 're': 0, 'an': 0, 'ddf': 0, 'ps': 0, 'is': 0, 'or': 0, 'asf': 0, 'asm': 0, 'rci': 0, 'om': 0, 'pr': 0, 'ddp': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,brudgommen,singular,male,descriptive_verb,"[' å finne løsninger, sier hun til RA.\nFaren Odd', ' å lese folk - hvis det er mulig å si', ' matlaging. Vi setter pris på at de står mye', ' mat, sier hun til TV 2.', ' bryllupstaler... og en ting til. Jeg er']","{'pa': 0, 'svp': 0, 'qas': 0, 'dmc': 0, 're': 0, 'an': 0, 'ddf': 0, 'ps': 0, 'is': 0, 'or': 0, 'asf': 0, 'asm': 0, 'rci': 0, 'om': 0, 'pr': 0, 'ddp': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,brudgommen,singular,male,descriptive_verb,"[' få tak i en brud.', ' kysse ei jente før han har sex med', ' føre en brud til alteret.\nNoe som også', ' få bruden til alters. I dag er det', ' oppføre seg overfor en dame, og det var']","{'pa': 0, 'svp': 0, 'qas': 0, 'dmc': 0, 're': 0, 'an': 0, 'ddf': 0, 'ps': 0, 'is': 0, 'or': 0, 'asf': 0, 'asm': 0, 'rci': 0, 'om': 0, 'pr': 0, 'ddp': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,mennene,plural,male,descriptive_verb,"[' spille med sine koner, er jeg sikker på. Vi', ' følge meg på Snapchat, og da jeg gikk', ' lage, sier hun.\n- For meg handler det like', ' snakke med hverandre, men når det kommer til stykket', ' fiske, og nå er det tid for årets største']","{'pa': 0, 'svp': 0, 'qas': 0, 'dmc': 0, 're': 0, 'an': 0, 'ddf': 0, 'ps': 0, 'is': 0, 'or': 0, 'asf': 0, 'asm': 0, 'rci': 0, 'om': 0, 'pr': 0, 'ddp': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,mennene,plural,male,descriptive_verb,"[' be handle kvinner. Hun ville ikke ha orket enda', ' holde på den lille ballen med beina, sier hun.', ' forholde seg. Det er helt greit så sant det er', ' ta vare på et menneske i nød - på land', ' takle det å gå over fra en idrett til en']","{'pa': 0, 'svp': 0, 'qas': 0, 'dmc': 0, 're': 0, 'an': 0, 'ddf': 0, 'ps': 0, 'is': 0, 'or': 0, 'asf': 0, 'asm': 0, 'rci': 0, 'om': 0, 'pr': 0, 'ddp': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,mennene,plural,male,descriptive_verb,"[' en in spirasjon til å begynne å trene,', ' en spøk rundt norske menns manglende evne til', ' kortvarig. Han frykter også at den nye ordningen', ' ferdige om ett år.\n- Det vi vet, er at', ' i fire uker. De håper å unngå å flykte']","{'pa': 0, 'svp': 0, 'qas': 0, 'dmc': 0, 're': 0, 'an': 0, 'ddf': 0, 'ps': 0, 'is': 0, 'or': 0, 'asf': 0, 'asm': 0, 'rci': 0, 'om': 0, 'pr': 0, 'ddp': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,mennene,plural,male,descriptive_verb,"[' og har en helt annen kompetanse enn meg. Det gjør', ' det. Det er et større problem. Det hjelper ikke å', ' dette, og vi ser det godt både i trafikken og', ' det menta le - og har en plan for', ' å lage vri. Alle vet at det er en']","{'pa': 0, 'svp': 0, 'qas': 0, 'dmc': 0, 're': 0, 'an': 0, 'ddf': 0, 'ps': 0, 'is': 0, 'or': 0, 'asf': 0, 'asm': 0, 'rci': 0, 'om': 0, 'pr': 0, 'ddp': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,mennene,plural,male,descriptive_verb,"[' lage mat med en liten mengde sukker. De må', ' forholde seg til en situasjon med en person som er', ' ferdes og forholde seg i fjellet, og dessuten', ' kjøre i slikt vær.\n- Det er viktig å av', ' handtere det.\n- Det er helt riktig at de']","{'pa': 0, 'svp': 0, 'qas': 0, 'dmc': 0, 're': 0, 'an': 0, 'ddf': 0, 'ps': 0, 'is': 0, 'or': 0, 'asf': 0, 'asm': 0, 'rci': 0, 'om': 0, 'pr': 0, 'ddp': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,barna,plural,male,descriptive_verb,"[' fiske. Hun har hatt med seg to forskjellige fisk', ' gå i, gjerne i rosa, lilla eller brunt', ' komme seg opp i luften uten hjelp, sier Kjel', ' synge og å opptre. Og når vi har øv', ' leke, så lenge det gir utfordringer, spenning,']","{'pa': 0, 'svp': 0, 'qas': 0, 'dmc': 0, 're': 0, 'an': 0, 'ddf': 0, 'ps': 0, 'is': 0, 'or': 0, 'asf': 0, 'asm': 0, 'rci': 0, 'om': 0, 'pr': 0, 'ddp': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,barna,plural,male,descriptive_verb,"[' oppføre seg på isen, sier en bekymret mor', ' oppføre seg før de kommer inn i kirken.\n-', ' komme seg hjem på egen hånd når det oppstår problemer', ' behandle sykkelen riktig, slik at den holder lengre.\n', ' opp føre seg i trafikken, men samtidig vet vi']","{'pa': 0, 'svp': 0, 'qas': 0, 'dmc': 0, 're': 0, 'an': 0, 'ddf': 0, 'ps': 0, 'is': 0, 'or': 0, 'asf': 0, 'asm': 0, 'rci': 0, 'om': 0, 'pr': 0, 'ddp': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,barna,plural,male,descriptive_verb,"[' til hjelp for foreldre i en for barn og voksne', '.\nbarna på skolen også kan få en menings', ' et lavterskel tilbud for barn opp til fire', ' med å be stemme over sin egen hverdag og å', ' i minst én måned og at foreldrene har vært uten']","{'pa': 0, 'svp': 0, 'qas': 0, 'dmc': 0, 're': 0, 'an': 0, 'ddf': 0, 'ps': 0, 'is': 0, 'or': 0, 'asf': 0, 'asm': 0, 'rci': 0, 'om': 0, 'pr': 0, 'ddp': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,barna,plural,male,descriptive_verb,"[' det og har kommet med gode ideer, sier S', ' å hjelpe til.\n- Også har vi to gode lærere', ' å passe på hverandre, og det er godt å se,', ' å lage lyd og røre så her står jubel', ' å tilpasse seg, så jeg tror alt kommer til å']","{'pa': 0, 'svp': 0, 'qas': 0, 'dmc': 0, 're': 0, 'an': 0, 'ddf': 0, 'ps': 0, 'is': 0, 'or': 0, 'asf': 0, 'asm': 0, 'rci': 0, 'om': 0, 'pr': 0, 'ddp': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,barna,plural,male,descriptive_verb,"[' forholde seg både til en ulyk ke og hva', ' oppføre seg på skolen og mot hverandre. Men det', ' oppføre seg mot andre. Det er så utrolig viktig', ' håndtere en brann. Det gjelder å kunne slukke', ' oppføre seg og hvor dan de skal være mot']","{'pa': 0, 'svp': 0, 'qas': 0, 'dmc': 0, 're': 0, 'an': 0, 'ddf': 0, 'ps': 0, 'is': 0, 'or': 0, 'asf': 0, 'asm': 0, 'rci': 0, 'om': 0, 'pr': 0, 'ddp': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,fedrene,plural,male,descriptive_verb,"[' gå i, og som ofte passer i forhold til det', ' ta med seg både store og små ut på tur.', ' vite hva som skjer og ønsker å være deltakende.', ' være på barsel, er det også en god del', ' tro.\nKRITISERT: -Jeg håper']","{'pa': 0, 'svp': 0, 'qas': 0, 'dmc': 0, 're': 0, 'an': 0, 'ddf': 0, 'ps': 0, 'is': 0, 'or': 0, 'asf': 0, 'asm': 0, 'rci': 0, 'om': 0, 'pr': 0, 'ddp': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,fedrene,plural,male,descriptive_verb,"[' kjøre bil, det vet ikke dere, det kommer dere', ' oppdra barn"". En som heter Tina skriver', ' holde liv i flammen, kan det hende jeg', ' oppdra dem. Det samme gjelder for mødrene. Noen', ' elske et barn, er det like usikkert om alle']","{'pa': 0, 'svp': 0, 'qas': 0, 'dmc': 0, 're': 0, 'an': 0, 'ddf': 0, 'ps': 0, 'is': 0, 'or': 0, 'asf': 0, 'asm': 0, 'rci': 0, 'om': 0, 'pr': 0, 'ddp': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,fedrene,plural,male,descriptive_verb,"[' både åndelige og biologiske fedre. De skal lære', ' en slik, sier Thorkildsen, og fortsetter', ' til gagn for barnet, sier Torkildsen.', ' en del av. - Det er vanskelig å si om', ' den som skal holde tale for bruden til forl']","{'pa': 0, 'svp': 0, 'qas': 0, 'dmc': 0, 're': 0, 'an': 0, 'ddf': 0, 'ps': 0, 'is': 0, 'or': 0, 'asf': 0, 'asm': 0, 'rci': 0, 'om': 0, 'pr': 0, 'ddp': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,fedrene,plural,male,descriptive_verb,"[' det punktet, og de fortjener ros for at de', ' å støtte opp når det gjelder, sier de engasjerte', ' å ta ansvar, sier Hogne. - Ikke så', ' det, som de kan lære videre til sine barn, uten', ' å holde fokus.']","{'pa': 0, 'svp': 0, 'qas': 0, 'dmc': 0, 're': 0, 'an': 0, 'ddf': 0, 'ps': 0, 'is': 0, 'or': 0, 'asf': 0, 'asm': 0, 'rci': 0, 'om': 0, 'pr': 0, 'ddp': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,fedrene,plural,male,descriptive_verb,"[' være foreldre til både sønner og døtre.\n', ' oppdra sine egne barn.', ' få en god jobb i landet, er at de i', ' opptre overfor sine barn, men ingen er født med den', ' behandle en kvinne, burde de iallfall vite at']","{'pa': 0, 'svp': 0, 'qas': 0, 'dmc': 0, 're': 0, 'an': 0, 'ddf': 0, 'ps': 0, 'is': 0, 'or': 0, 'asf': 0, 'asm': 0, 'rci': 0, 'om': 0, 'pr': 0, 'ddp': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,guttene,plural,male,descriptive_verb,"[' sitte på fanget hans.\nBarnehagen på Storste', ' bygge høyt. Ivrige hender strekker seg ivrig', ' se på at jentene bader, sier en 11 år', ' vise fram at de har fått til en ordentlig «', ' gå i bresjen, kan det virke som.\n-']","{'pa': 0, 'svp': 0, 'qas': 0, 'dmc': 0, 're': 0, 'an': 0, 'ddf': 0, 'ps': 0, 'is': 0, 'or': 0, 'asf': 0, 'asm': 0, 'rci': 0, 'om': 0, 'pr': 0, 'ddp': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,guttene,plural,male,descriptive_verb,"[' skaffe seg et godt liv». Slikt snakk fra', ' trene for å bli god, sier den lovende al', ' få jenter til å le.» Den andre er fra', ' bli best. For han har seiv gått i den samme', ' bygge for framtida.\nbygg som også passer for de']","{'pa': 0, 'svp': 0, 'qas': 0, 'dmc': 0, 're': 0, 'an': 0, 'ddf': 0, 'ps': 0, 'is': 0, 'or': 0, 'asf': 0, 'asm': 0, 'rci': 0, 'om': 0, 'pr': 0, 'ddp': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,guttene,plural,male,descriptive_verb,"[' en del av den kulturelle skolesekken og tilbys', ' med i det videre arbeid ved stasjonen.\nmed', ' med på trening og forberedelser til NM for kok', ' et sted de kan møtes, snakke om ting og', ' til skrekk og advarsel for de øvrige spillerne i']","{'pa': 0, 'svp': 0, 'qas': 0, 'dmc': 0, 're': 0, 'an': 0, 'ddf': 0, 'ps': 0, 'is': 0, 'or': 0, 'asf': 0, 'asm': 0, 'rci': 0, 'om': 0, 'pr': 0, 'ddp': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,guttene,plural,male,descriptive_verb,"[' lagar beid. De jobbet godt for hver andre,', ' det de gjør, mens jentene er flinke med alt. Det', ' å motivere, sier Andrea. Både hun og venn', ' å lese kropsspråk – og da hadde ikke', ' ski. Vi får bare håpe de klarer å få']","{'pa': 0, 'svp': 0, 'qas': 0, 'dmc': 0, 're': 0, 'an': 0, 'ddf': 0, 'ps': 0, 'is': 0, 'or': 0, 'asf': 0, 'asm': 0, 'rci': 0, 'om': 0, 'pr': 0, 'ddp': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,guttene,plural,male,descriptive_verb,"[' oppføre seg overfor sine medmennesker og hva som', ' oppføre seg for å be skytte seg seiv', ' forholde seg. En bil som stod parkert på en', ' oppføre seg som fotballspil lere. - Jeg', ' gå frem når man skal stel le med og']","{'pa': 0, 'svp': 0, 'qas': 0, 'dmc': 0, 're': 0, 'an': 0, 'ddf': 0, 'ps': 0, 'is': 0, 'or': 0, 'asf': 0, 'asm': 0, 'rci': 0, 'om': 0, 'pr': 0, 'ddp': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,brødrene,plural,male,descriptive_verb,"[' lage mat til hverandre.', ' leke seg med, som den gode sangen «Vesle', ' jobbe for seg selv. – vi synes det er fint', ' reise. Derfor har det også blitt en rekke turer', ' gå turer sammen, men det hender rett som det er']","{'pa': 0, 'svp': 0, 'qas': 0, 'dmc': 0, 're': 0, 'an': 0, 'ddf': 0, 'ps': 0, 'is': 0, 'or': 0, 'asf': 1, 'asm': 0, 'rci': 0, 'om': 0, 'pr': 0, 'ddp': 0, 'cds': 0, 'count': 1}",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
[I] vet hvordan man skal [M].,brødrene,plural,male,descriptive_verb,"[' bake.', ' gjøre det på den rette måten.\n– Vi har ikke', ' tjene penger på det. Brødrene har også et eget', ' lage et godt arrangement, sier Johansen og skryter', ' få fram en god stemning. Men da de skulle']","{'pa': 0, 'svp': 0, 'qas': 0, 'dmc': 0, 're': 0, 'an': 1, 'ddf': 0, 'ps': 0, 'is': 0, 'or': 0, 'asf': 0, 'asm': 0, 'rci': 0, 'om': 0, 'pr': 0, 'ddp': 0, 'cds': 0, 'count': 1}",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
[I] er ment å være [M].,brødrene,plural,male,descriptive_verb,"[' en slags «fight club» for menn. –', ' den første i filmserien Marvels Ant-M', ' en hyllest til hele verden.\n– Det er en', ' uskyl dige. Mentalt forstyrret av', ' til bruk i den kommende valgkampen. Den er planlagt']","{'pa': 0, 'svp': 0, 'qas': 0, 'dmc': 0, 're': 0, 'an': 0, 'ddf': 0, 'ps': 0, 'is': 0, 'or': 0, 'asf': 0, 'asm': 0, 'rci': 0, 'om': 0, 'pr': 0, 'ddp': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,brødrene,plural,male,descriptive_verb,"[' å kom munisere. Det får også fansen', ' dette, sier Therese. De blir ikke mindre imponert', ' å gjøre det de gjør skikkelig. Du får se', ' å løse det de ikke vet. Jeg er overbevist', ' den jobben, sier han smilende. Og det er']","{'pa': 0, 'svp': 0, 'qas': 0, 'dmc': 0, 're': 0, 'an': 0, 'ddf': 0, 'ps': 0, 'is': 0, 'or': 0, 'asf': 0, 'asm': 0, 'rci': 0, 'om': 0, 'pr': 0, 'ddp': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,brødrene,plural,male,descriptive_verb,"[' forholde seg, mener faren.\n- Jeg tror det er bra', ' bruke sine våpen i det avgjørende øyeblikk.\nmotstand', ' kle seg. Hvis de ikke visste det, burde de ha', ' behandle våpen. Da de ble skutt på, skal gjer', ' drive forretning. – Så da ringte de til meg']","{'pa': 0, 'svp': 0, 'qas': 0, 'dmc': 0, 're': 0, 'an': 0, 'ddf': 0, 'ps': 0, 'is': 0, 'or': 0, 'asf': 0, 'asm': 0, 'rci': 0, 'om': 0, 'pr': 0, 'ddp': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,onklene,plural,male,descriptive_verb,"[' holde det gående til langt på natt med god vin', ' vise frem «det hemmelige rommet» hvor de kan', ' kjøre cabriolet når de er på tur', ' spille, er det ingen tvil om. Han har vært', ' erte henne; det var jo bare spøk']","{'pa': 0, 'svp': 0, 'qas': 0, 'dmc': 0, 're': 0, 'an': 0, 'ddf': 0, 'ps': 0, 'is': 0, 'or': 0, 'asf': 0, 'asm': 0, 'rci': 0, 'om': 0, 'pr': 0, 'ddp': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,onklene,plural,male,descriptive_verb,"[' leve et ekte viking. - Livet i vikingtid', ' bli rik og har de beste klærne. Men så', ' oppføre seg i storbyen og kjenner til mange', ' ha det koselig og godt rundt seg! Vi gleder', ' spille en sang, men på en annen og enda']","{'pa': 0, 'svp': 0, 'qas': 0, 'dmc': 0, 're': 0, 'an': 0, 'ddf': 0, 'ps': 0, 'is': 0, 'or': 0, 'asf': 0, 'asm': 0, 'rci': 0, 'om': 0, 'pr': 0, 'ddp': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
