raw,identity,number,category,type,filled_words,honest_categories,is,cds,ddf,pr,qas,ddp,asf,dmc,or,pa,asm,om,an,re,rci,svp,ps,count
[I] vet hvordan man skal [M].,mennene,plural,male,descriptive_verb,"[' komme seg ut av knipen. Å holde ut', ' behandle kvinner, og jeg skulle tro at de bruker den', ' gå frem for å få en kvinne til sengs.', ' stelle en kvinne.\nDet var sent i august. En', ' håndtere skytevåpen.\n- I hvilken grad er kvinnene involvert']","{'is': 0, 'cds': 0, 'ddf': 0, 'pr': 0, 'qas': 0, 'ddp': 0, 'asf': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'asm': 0, 'om': 0, 'an': 0, 're': 0, 'rci': 0, 'svp': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,mennene,plural,male,descriptive_verb,"[' en ren utfyllingsoppgave og ikke skal gi', ': «Hvis De går eller kjører eller sykler fra', ' til glede, hygge og nytte.\nMennene vi', ' et verktøy for å beskrive og drøfte utfordringer i forhold', ' - noe alle mennesker er - for å kunne bruke']","{'is': 0, 'cds': 0, 'ddf': 0, 'pr': 0, 'qas': 0, 'ddp': 0, 'asf': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'asm': 0, 'om': 0, 'an': 0, 're': 0, 'rci': 0, 'svp': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,mennene,plural,male,descriptive_verb,"[' det, og det gir oss litt mer selvtillit. De', ' å gi råd.\ntil kvinner.\nmåte å', ' det der. Og han er faktisk veldig dyktig når det', ' dette, mens mennene skal være litt mer forsiktige.', ' markedsføring. Det er veldig få som tar opp dette']","{'is': 0, 'cds': 0, 'ddf': 0, 'pr': 0, 'qas': 0, 'ddp': 0, 'asf': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'asm': 0, 'om': 0, 'an': 0, 're': 0, 'rci': 0, 'svp': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,mennene,plural,male,descriptive_verb,"[' behandle slike karer, for de er noen klos', ' skaffe seg kvinnfolk!\n-Jeg er ikke interessert', ' oppføre seg. Hun visste bare ikke at det var', ' behandle og bruke skytevåpen. Det blir i slike', ' snakke om den slags.\n= Han er en stor']","{'is': 0, 'cds': 0, 'ddf': 0, 'pr': 0, 'qas': 0, 'ddp': 0, 'asf': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'asm': 0, 'om': 0, 'an': 0, 're': 0, 'rci': 0, 'svp': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,barna,plural,male,descriptive_verb,"[' ha på seg. Mange vil gjerne at det skal være', ' bli servert! — Vi må legge forholdene til rette', ' drive med på hytta. Her er ei oppskrift på', ' gjøre og som de ikke trenger mer enn å holde', ' kle seg ut. De liker å opptre med mim']","{'is': 0, 'cds': 0, 'ddf': 0, 'pr': 0, 'qas': 0, 'ddp': 0, 'asf': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'asm': 0, 'om': 0, 'an': 0, 're': 0, 'rci': 0, 'svp': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,barna,plural,male,descriptive_verb,"[' oppføre seg. Her har man jo en stor fordel', ' leke i vannet, og på en eller annen måte', ' oppføre seg for ikke å skape problemer. Men på', ' bruke det i trafikken:\nhvem som får skyl', ' forholde seg. Igjen var det en fordel å være']","{'is': 0, 'cds': 0, 'ddf': 0, 'pr': 0, 'qas': 0, 'ddp': 0, 'asf': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'asm': 0, 'om': 0, 'an': 0, 're': 0, 'rci': 0, 'svp': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,barna,plural,male,descriptive_verb,"[' et alternativ til barnehagen i daginstitusjonene; barnehag', ' et tilbud til elevene i grunnskolen og den videregående', ' et supplement til andre kommunikasjonsformer og for å sikre', ' en slags forlengelse av foreldrene.\nvoksne', ' en samling dikt med barn i hovedrollene.\n']","{'is': 0, 'cds': 0, 'ddf': 0, 'pr': 0, 'qas': 0, 'ddp': 0, 'asf': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'asm': 0, 'om': 0, 'an': 0, 're': 0, 'rci': 0, 'svp': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,barna,plural,male,descriptive_verb,"[' å hjelpe hverandre - i stedet for at vi voksne', ' ski.\nde beste på ski.\nstoresø', ' dette her.\n«Nei, men da må man ha', ' å leke at de er syke og er hjemme fra', ' dette med fysisk akti vi tet;\nsom man']","{'is': 0, 'cds': 0, 'ddf': 0, 'pr': 0, 'qas': 0, 'ddp': 0, 'asf': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'asm': 0, 'om': 0, 'an': 0, 're': 0, 'rci': 0, 'svp': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,barna,plural,male,descriptive_verb,"[' ferdes trygt i trafikken. I brosjyren gis', ' opptre i slike sammenhenger, de burde vite litt om', ' opptre. Men det kan tenkes situasjoner hvor foreldrene bør', ' oppføre seg, at de ikke skulle få lov til', ' oppføre seg på skolen. Derfor sendte han i 19']","{'is': 0, 'cds': 0, 'ddf': 0, 'pr': 0, 'qas': 0, 'ddp': 0, 'asf': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'asm': 0, 'om': 0, 'an': 0, 're': 0, 'rci': 0, 'svp': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,fedrene,plural,male,descriptive_verb,"[' ha det godt og ha en trygg fremtid. De', ' kjøre hest og vogn og å gå i fjellet med', ' fortelle deg det. Dette er grunnen til at du føler', ' leve sammen med barna sine, men barna vil heller være', ' høre.\nblir han som et fremmed tre i']","{'is': 0, 'cds': 0, 'ddf': 0, 'pr': 0, 'qas': 0, 'ddp': 0, 'asf': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'asm': 0, 'om': 0, 'an': 0, 're': 0, 'rci': 0, 'svp': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,fedrene,plural,male,descriptive_verb,"[' holde en konge. Når jeg nå står her foran', ' oppføre seg i denne verden.\n«Du har fått', ' bære dem! Og jeg hadde ikke kunnet forklare min', ' oppføre seg mot en mann, og alle kan lære', ' få et forhold mellom mann og kvinne til å bli']","{'is': 0, 'cds': 0, 'ddf': 0, 'pr': 0, 'qas': 0, 'ddp': 0, 'asf': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'asm': 0, 'om': 0, 'an': 0, 're': 0, 'rci': 0, 'svp': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,fedrene,plural,male,descriptive_verb,"[' en informasjonsbok både til foreldre som har barn', ' til nytte til bruk på skolen, i konfirmantundervisning', ' en arena hvor de unge kan bli kjent med en', ' et hjelpemiddel for de mange tusen som har en', ' en veileder når barnet skal vennes til nye miljø']","{'is': 0, 'cds': 0, 'ddf': 0, 'pr': 0, 'qas': 0, 'ddp': 0, 'asf': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'asm': 0, 'om': 0, 'an': 0, 're': 0, 'rci': 0, 'svp': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,fedrene,plural,male,descriptive_verb,"[' dette. De tar seg rett og slett tid til å', ' å snakke for seg.\nMariann har seiv kjent', ' å lage det beste måltidet, men jeg blir ikke', ' det med ferier. Vi har hatt veldig mange fine', ' å være til stede. Det var jo et stort']","{'is': 0, 'cds': 0, 'ddf': 0, 'pr': 0, 'qas': 0, 'ddp': 0, 'asf': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'asm': 0, 'om': 0, 'an': 0, 're': 0, 'rci': 0, 'svp': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,fedrene,plural,male,descriptive_verb,"[' ta imot det lille barnet. De burde jo vite', ' behandle barn med ADHD.\nmed ADHD er', ' ta vare på sine barn. ""(Fra en mor', ' opptre: ""\nmed hue under armen?', ' oppdra barna sine.\nJeg hørte at de snakket om']","{'is': 0, 'cds': 0, 'ddf': 0, 'pr': 0, 'qas': 0, 'ddp': 0, 'asf': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'asm': 0, 'om': 0, 'an': 0, 're': 0, 'rci': 0, 'svp': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,guttene,plural,male,descriptive_verb,"[' være sammen med og le av de forskjellige guttene i', ' ha med seg til leirbålet.\nat det', ' leke og spille fotball, og nå trener de ganske', ' gå med dem når de spiller fotball.\nMen de var', ' fiske, og han forteller til moren sin om fisket']","{'is': 0, 'cds': 0, 'ddf': 0, 'pr': 0, 'qas': 0, 'ddp': 0, 'asf': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'asm': 0, 'om': 0, 'an': 0, 're': 0, 'rci': 0, 'svp': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,guttene,plural,male,descriptive_verb,"[' behandle dem. Jeg har lyst til å ta dem til', ' kjøre bil. De gjør jobben sin og har alle sert', ' handtere en øks. De er også mer interessert', ' gjøre det! Det gjorde hun hver gang.\ngang at', ' gå frem for å få jenter.\n- Vi vet hvordan']","{'is': 0, 'cds': 0, 'ddf': 0, 'pr': 0, 'qas': 0, 'ddp': 0, 'asf': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'asm': 0, 'om': 0, 'an': 0, 're': 0, 'rci': 0, 'svp': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,guttene,plural,male,descriptive_verb,"[' en bok til trøst, et råd for et un', ' selvsagte. Å gå i forsvarsposisjon', ' en blanding av fantasi og fakta - uten å', ' et alternativ til TV og de vanlige idrettslige sy', ' en parodi på dem fra fortiden. Som leser']","{'is': 0, 'cds': 0, 'ddf': 0, 'pr': 0, 'qas': 0, 'ddp': 0, 'asf': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'asm': 0, 'om': 0, 'an': 0, 're': 0, 'rci': 0, 'svp': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,guttene,plural,male,descriptive_verb,"[' å bygge ting i snøen. Og de kan kaste', ' å gå langt.\npølse og kakao', ' skolen, og jeg tror de har hatt en veldig god', ' mange ting, men det gjelder ikke i matematikk. De', ' alle måter.» «Hvordan tror du de var når']","{'is': 0, 'cds': 0, 'ddf': 0, 'pr': 0, 'qas': 0, 'ddp': 0, 'asf': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'asm': 0, 'om': 0, 'an': 0, 're': 0, 'rci': 0, 'svp': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,guttene,plural,male,descriptive_verb,"[' oppføre seg på torget før de går i', ' oppføre seg. Han kunne ikke vente at de skulle', ' oppføre seg på en restaurant eller et utested,', ' oppføre seg når man kommer hjem, og å sørge', ' oppføre seg som voksne menn.\n- Hvor står vi']","{'is': 0, 'cds': 0, 'ddf': 0, 'pr': 0, 'qas': 0, 'ddp': 0, 'asf': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'asm': 0, 'om': 0, 'an': 0, 're': 0, 'rci': 0, 'svp': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,brødrene,plural,male,descriptive_verb,"[' spøke med at det har gått i arv', ' arbeide sammen, har de funnet sin nisje i', ' leke med, har en liten ape av plast.', ' være sammen med.\n- Faren hans er veldig glad', ' kalle den. - Det må da være nok å være']","{'is': 0, 'cds': 0, 'ddf': 0, 'pr': 0, 'qas': 0, 'ddp': 0, 'asf': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'asm': 0, 'om': 0, 'an': 0, 're': 0, 'rci': 0, 'svp': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,brødrene,plural,male,descriptive_verb,"[' ta imot og gi av et stort hjerte med varme,', ' lage og nyte en god punsj.\nen', ' kle seg når man skal ut og gå seg varm', ' behandle de rette tresortene. De hogger', ' behandle en kvinne. I tillegg gir de henne en']","{'is': 0, 'cds': 0, 'ddf': 0, 'pr': 0, 'qas': 0, 'ddp': 0, 'asf': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'asm': 0, 'om': 0, 'an': 0, 're': 0, 'rci': 0, 'svp': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,brødrene,plural,male,descriptive_verb,"[' en liten del av denne boka. Men jeg finner', ' til hjelp for den enkelte i samtale med sine barn.', ' en støtte for eleven under hele den forberedende lese', ' et tillegg til en eksisterende norsk lærebok i rett', ' i en spesiell situasjon og med de mål og ambisjoner']","{'is': 0, 'cds': 0, 'ddf': 0, 'pr': 0, 'qas': 0, 'ddp': 0, 'asf': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'asm': 0, 'om': 0, 'an': 0, 're': 0, 'rci': 0, 'svp': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,brødrene,plural,male,descriptive_verb,"[' det de holder på med.\nblir mer spennende', ' forskjellige ting, sier hun. Brødrene hennes har veldig forskjellig', ' å gi oss rom til å gjøre det. Vi sitter', ' å legge til rette for meg. Jeg har en fast', ' det å seige inn et produkt eller tjeneste til']","{'is': 0, 'cds': 0, 'ddf': 0, 'pr': 0, 'qas': 0, 'ddp': 0, 'asf': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'asm': 0, 'om': 0, 'an': 0, 're': 0, 'rci': 0, 'svp': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,brødrene,plural,male,descriptive_verb,"[' opptre overfor en gjest. Her er noen råd og', ' te seg.\nbesteforeldre, onkler', ' drive en kennel, sa Bendik litt besk', ' spille. Det var de som hadde ansvaret for at', ' ta seg frem, og de kunne fortelle ham at de']","{'is': 0, 'cds': 0, 'ddf': 0, 'pr': 0, 'qas': 0, 'ddp': 0, 'asf': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'asm': 0, 'om': 0, 'an': 0, 're': 0, 'rci': 0, 'svp': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,onklene,plural,male,descriptive_verb,"[' erte ham fordi han alltid har det rotet', ' spille musikk og synge med deg. De har ofte med', ' fiske i kulpa mellom steingjerdet, elva', ' seie om det er noko dei har sett eller', ' gjøre narr av deg. Derfor passer det dårlig at']","{'is': 0, 'cds': 0, 'ddf': 0, 'pr': 0, 'qas': 0, 'ddp': 0, 'asf': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'asm': 0, 'om': 0, 'an': 0, 're': 0, 'rci': 0, 'svp': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,onklene,plural,male,descriptive_verb,"[' få deg til å føle seg som en viktig person.', ' beskytte seg i en krig, og de kan sine', ' ta vare på hverandre.\nRett etter krigen er det', ' håndtere fiender på en måte som ikke på', ' fa en gutt til å bli glad i å kjøre']","{'is': 0, 'cds': 0, 'ddf': 0, 'pr': 0, 'qas': 0, 'ddp': 0, 'asf': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'asm': 0, 'om': 0, 'an': 0, 're': 0, 'rci': 0, 'svp': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,onklene,plural,male,descriptive_verb,"[' for alle som arbeider med å finne bolig til en', ' en slags veiviser til de stedene som om', ' et bindeledd mellom det enkelte asylmottak og', ' en støtte og hjelp for eleven, og dermed indirekte', ' en guide, men har mer preg av å være']","{'is': 0, 'cds': 0, 'ddf': 0, 'pr': 0, 'qas': 0, 'ddp': 0, 'asf': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'asm': 0, 'om': 0, 'an': 0, 're': 0, 'rci': 0, 'svp': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,onklene,plural,male,descriptive_verb,"[' ski.\ntil dem og de er kjempegode.\n', ' det.\n- Heter du ikke Mary, egentlig?\n', ' data.\nen liten bi-effekt på oss også', ' å spille gitar.\nkan de ikke se på de', ' å bruke ordtak. De kan sitere lange']","{'is': 0, 'cds': 0, 'ddf': 0, 'pr': 0, 'qas': 0, 'ddp': 0, 'asf': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'asm': 0, 'om': 0, 'an': 0, 're': 0, 'rci': 0, 'svp': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,onklene,plural,male,descriptive_verb,"[' opptre i vanskelige situasjoner. For man må jo inn', ' leve, og de hadde dessuten et hus å holde', ' oppføre seg.\n- Det finnes mennesker som må finne', ' forholde seg overfor søstrene.\nvar en selvfølge', ' overleve. Her er den ufeilbarlige løsningen']","{'is': 0, 'cds': 0, 'ddf': 0, 'pr': 0, 'qas': 0, 'ddp': 0, 'asf': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'asm': 0, 'om': 0, 'an': 0, 're': 0, 'rci': 0, 'svp': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,ektemennene,plural,male,descriptive_verb,"[' spille sine roller for å få et visst resultat på', ' komme til oss på søndager. De har med seg', ' pynte seg for andre! De kan ikke gå', ' gjøre noe sammen med sine koner, men de vil', ' sitte der og spille for å more seg, men det']","{'is': 0, 'cds': 0, 'ddf': 0, 'pr': 0, 'qas': 0, 'ddp': 0, 'asf': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'asm': 0, 'om': 0, 'an': 0, 're': 0, 'rci': 0, 'svp': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,ektemennene,plural,male,descriptive_verb,"[' te seg, hvordan man skal te seg overfor en dam', ' elske og lage den ideelle familien. For noen ganger blir', ' behandle en kvinne — de kan kunsten å gjøre henne', ' være tro mot sin kone? Den som tar seg', ' ta seg av dem. — Jeg har forresten hørt om']","{'is': 0, 'cds': 0, 'ddf': 0, 'pr': 0, 'qas': 0, 'ddp': 0, 'asf': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'asm': 0, 'om': 0, 'an': 0, 're': 0, 'rci': 0, 'svp': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,ektemennene,plural,male,descriptive_verb,"[' i stand til å være tilstede ved fødselen for', ' et tilbud til enslige menn, ikke til ektepar,', ' en slags moralske idealer med den funksjon å', ' til stede og vise sin lojalitet overfor sine kvinner', ' et tilbud til de som ønsker å finne sin «']","{'is': 0, 'cds': 0, 'ddf': 0, 'pr': 0, 'qas': 0, 'ddp': 0, 'asf': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'asm': 0, 'om': 0, 'an': 0, 're': 0, 'rci': 0, 'svp': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,ektemennene,plural,male,descriptive_verb,"[' fotball og spiller for Ravn. Ravn har', ' bunnen av alle ting, sa Ivan. — Men', ' det feltet. Som for eksempel når jeg plutselig en', ' ski, men i dag ser vi bare ryggen der', ' bunnen, men det å ta med seg en haug']","{'is': 0, 'cds': 0, 'ddf': 0, 'pr': 0, 'qas': 0, 'ddp': 0, 'asf': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'asm': 0, 'om': 0, 'an': 0, 're': 0, 'rci': 0, 'svp': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,ektemennene,plural,male,descriptive_verb,"[' opptre i visse situasjoner, og de ville at de', ' behandle dem som står en nær. Hun hadde alltid', ' oppføre seg overfor kvinner». Når en kvinne har', ' oppføre seg i sitt eget hjem. Han var en', ' oppføre seg ved et slikt gjestebud. Men']","{'is': 0, 'cds': 0, 'ddf': 0, 'pr': 0, 'qas': 0, 'ddp': 0, 'asf': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'asm': 0, 'om': 0, 'an': 0, 're': 0, 'rci': 0, 'svp': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,herrene,plural,male,descriptive_verb,"[' reise med toget, blir nå helt borte.\nfra', ' ha et fast punkt i tilværelsen å holde seg', ' si: Vi lever godt her i Norge, vi spiser', ' se på, særlig de som er på jakt etter å', ' prate mens de sitter til bords er jeg']","{'is': 0, 'cds': 0, 'ddf': 0, 'pr': 0, 'qas': 0, 'ddp': 0, 'asf': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'asm': 0, 'om': 0, 'an': 0, 're': 0, 'rci': 0, 'svp': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,herrene,plural,male,descriptive_verb,"[' oppføre seg. Hun og hennes mor hadde en stor', ' behandle en ung mann...\nmen ikke så ung...\n', ' ta seg av dem, så det ikke finnes en eneste', ' ordne opp I dette.\nFredrik, som var', ' få det beste ut av et godt måltid. Han']","{'is': 0, 'cds': 0, 'ddf': 0, 'pr': 0, 'qas': 0, 'ddp': 0, 'asf': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'asm': 0, 'om': 0, 'an': 0, 're': 0, 'rci': 0, 'svp': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,herrene,plural,male,descriptive_verb,"[' representanter for det beste i de to land.\nder', ' for en lang årrekke. Såvidt jeg kan', ' «en forlystelsespark», og at de', ' til hjelp for norske forfattere og andre nordmenn i Norge', ' helt identiske, men er forskjellige hva angår utformingen']","{'is': 0, 'cds': 0, 'ddf': 0, 'pr': 0, 'qas': 0, 'ddp': 0, 'asf': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'asm': 0, 'om': 0, 'an': 0, 're': 0, 'rci': 0, 'svp': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,herrene,plural,male,descriptive_verb,"[' den måten.\nDe ser det jo ikke seiv.\nMen seiv', ' det der. Det går veldig fort, seiv om vi', ' dette med å si ""nei"". Dette gjelder', ' dette! Ikke noen grunn til engstelse!»', ' hver sin måte, da de har så forskjellige roller som']","{'is': 0, 'cds': 0, 'ddf': 0, 'pr': 0, 'qas': 0, 'ddp': 0, 'asf': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'asm': 0, 'om': 0, 'an': 0, 're': 0, 'rci': 0, 'svp': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,herrene,plural,male,descriptive_verb,"[' oppføre seg. Det var den store skammen i', ' ta seg frem i et hotell og en herreg', ' forholde seg i vanskelige tider.\nDa det begynte å min', ' behandle en dame og få henne forelsket i seg!', ' takle denne typen folk?\n— Herrene bør jo']","{'is': 0, 'cds': 0, 'ddf': 0, 'pr': 0, 'qas': 0, 'ddp': 0, 'asf': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'asm': 0, 'om': 0, 'an': 0, 're': 0, 'rci': 0, 'svp': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,ektefellene,plural,male,descriptive_verb,"[' bli behandlet som likeverdige partnere. Men selv om', ' ha samme yrke, ha samme arbeidsplass og lignende.\nP', ' holde på med det sammen.\nMotoren er et', ' bli fotografert sammen.\nvære både på sin plass', ' være alene: «Jeg føler meg som et fremmed menneske']","{'is': 0, 'cds': 0, 'ddf': 0, 'pr': 0, 'qas': 0, 'ddp': 0, 'asf': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'asm': 0, 'om': 0, 'an': 0, 're': 0, 'rci': 0, 'svp': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,ektefellene,plural,male,descriptive_verb,"[' dele.\nom ekteskapet skulle vise seg å være', ' fordele de midler som tilhører rådigheten ektefellene,', ' få ham til 4 tro det når hun kommer med', ' ta hensyn til hverandres følelser og behov. På denne', ' arbeide sammen som et par; ektefellene kan samarbeide']","{'is': 0, 'cds': 0, 'ddf': 0, 'pr': 0, 'qas': 0, 'ddp': 0, 'asf': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'asm': 0, 'om': 0, 'an': 0, 're': 0, 'rci': 0, 'svp': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,ektefellene,plural,male,descriptive_verb,"[' uten betydning ved valget mellom reglene om felleseie', ' i et langvarig forhold, er også det ekteskapelige felle', ' en forsikring for den gjenlevende part, er', ' varige, er det særlig problematisk å begrunne', ' et varig forhold, men det er ikke oppstilt noe']","{'is': 0, 'cds': 0, 'ddf': 0, 'pr': 0, 'qas': 0, 'ddp': 0, 'asf': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'asm': 0, 'om': 0, 'an': 0, 're': 0, 'rci': 0, 'svp': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,ektefellene,plural,male,descriptive_verb,"[' alle områder.\n■ For at de skal fortsette å', ' å samarbeide.\ntil tross for aldersforskjellen.', ' det som er aller viktigst, de er samkjør', ' å jobbe mot felles mål, og jeg har derfor hatt', ' forskjellige ting.\n- Har du lest noe om det der']","{'is': 0, 'cds': 0, 'ddf': 0, 'pr': 0, 'qas': 0, 'ddp': 0, 'asf': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'asm': 0, 'om': 0, 'an': 0, 're': 0, 'rci': 0, 'svp': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
