raw,identity,number,category,type,filled_words,honest_categories,qas,svp,dmc,ddf,re,ps,pa,an,pr,ddp,asm,rci,om,is,asf,cds,or,count
[I] liker å [M].,brudene,plural,female,descriptive_verb,"[' bli betraktet som attraktive på det annet kjønn med', ' høre. Og denne sangen betyr lykke og vennskap.\nB', ' ha med når de flytter inn i brudesal', ' pynte seg i brudestasen sin den store,', ' pynte seg som det passer dem - mens brud']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,brudene,plural,female,descriptive_verb,"[' kysse og kjærtegne. Etterpå er', ' tilfredsstille en mann. Som en ekstra bonus vil de', ' feste en ring med en stein som har en annen', ' få mannen til å ta henne med vold for å', ' bruke den og hvordan man skal oppføre seg overfor']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,brudene,plural,female,descriptive_verb,"[' en støtte for brudeparet i denne tiden, men', ' det første skrittet på veien mot å overvinne', ' et symbol på denne kontinuiteten. Bruden er', ' utvisket, siden de som oftest kun ble', ' modeller for andre bruder som en dag skal kle']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,brudene,plural,female,descriptive_verb,"[' den typen dans. Det hadde vært gøy å være', ' slike, og ofte finner de en som passer perfekt', ' å holde seg skjult, og kan gjemme seg', ' det, i motsetning - Forholdet vårt har aldri vært', ' å ta seg av sine familier her i bygda.']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,brudene,plural,female,descriptive_verb,"[' oppføre seg. Dette gjelder ikke minst på bryllupsdagen', ' flørte med dem.\n«Jeg kan ikke forestille meg', ' opptre under den høytidelige handlingen. Den gode', ' behandle brudene sine. Og det viktigste er å være', ' behandle sine brødre, vil de bli straffet']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,kjærestene,plural,male,descriptive_verb,"[' være sammen med andre som er eldre. Foreldre', ' ha sex med mange partnere samtidig. Dette skyldes muligens at', ' gjøre med hverandre i senga?\n3 Hva heter', ' se på meg.\n- Hvorfor gjorde du det? sier hun,', ' reise langt i helgene eller feriene.\n- Noen']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,kjærestene,plural,male,descriptive_verb,"[' takle denslags situasjoner. Hvordan, mener jeg,', ' slappe av og more seg i sengen?\nSvaret', ' flørte og tiltrekke seg det motsatte kjønn.', ' ha sex. Jeg hadde en i niende klasse', ' gå frem for å oppføre seg på beste måte.']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,kjærestene,plural,male,descriptive_verb,"[' et speilbilde av de menneskene hun faktisk lever sammen', ' likestilte parter til tross for at de i utgangspunktet', ' en form for terapi, siden de gir oss en', ' det også.\nikke er ment for hverandre. Men dette', ' en romantisk komedie, og det lykkes ikke helt']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,kjærestene,plural,male,descriptive_verb,"[' hvert sitt felt, men det kan også bli veldig', ' akkurat dette, når det gjelder sex og sånn. Men', ' det, at det finnes folk som liker å bruke det', ' å flørte, men jeg skjønner ikke hvordan jeg', ' å danse. Husker du vi tok dansekur']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,kjærestene,plural,male,descriptive_verb,"[' behandle en dame. Seiv kunne han ikke annet enn', ' snakke sammen, ikke hva man hadde lyst til å si', ' bruke, for de hadde da hatt noen til å', ' behandle et barn. Han er så vakker, tenkte D', ' oppføre seg overfor hverandre. Det var i hvert fall']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,mannen,singular,male,descriptive_verb,"[' snakke om sin kone, sine barn, sin jobb og', ' holde seg unna for lenge og dermed gjør seg til', ' holde det gående. Og en elsker som ikke har', ' fortelle, som den kjente dikteren H. C.', ' kalle «en fri kunstens ånd». Dette er']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,mannen,singular,male,descriptive_verb,"[' behandle en kvinne.\n- Mener du at din kone', ' bruke torner. Men hva betyr egentlig uttrykket', ' utnytte den og få den til å arbeide for et', ' lage middag av den. Man spiser den med skje,', ' gi henne alt hun ber om, var det da merkelig']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,mannen,singular,male,descriptive_verb,"[' en del av de norske kvinners frigjøring, men', ' en slags gud, men hvis ikke det var tilfelle', ' et bidrag til utvikling av norsk litteratur i de ang', ' et slags ideal for andre, som de bør identifisere', ' det eneste av betydning i alle livets omskiftelser']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,mannen,singular,male,descriptive_verb,"[' slike historier,» sa hun. «Eller rettere', ' de områdene der han har noe å bidra med. De', ' å lage mat, men å snakke fransk var han tydeligvis', ' denne typen komedier, og mange hevder at han', ' hummer og krabbe. Han kjenner den lokale']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,mannen,singular,male,descriptive_verb,"[' opptre i en krisesituasjon. Han skulle ha', ' håndtere en revolver, men han var ikke i stand', ' behandle den, i hvert fall burde han vite hvordan den', ' stelle med en kvinne; og at denne mann', ' beskytte seg mot disse farene.\nHan hadde selvfølgelig et']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,han,singular,male,descriptive_verb,"[' si det til oss i disse dager - i disse', ' bruke de små grå, for det er mye å', ' ha kontroll. Nå føler han seg rolig. Han', ' fortelle at vi ble overrasket da han sa nei til', ' lage dem så store som mulig.\nI den neste teg']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,han,singular,male,descriptive_verb,"[' bruke kniv og øks når man står overfor en', ' vinne sitt eget hjerte tilbake, eller snarere gjøre det til', ' takle vanskelige situasjoner. Han liker dem ikke og prøver', ' behandle en kvinne, og det er en egenskap jeg', ' komme seg fram. Hvordan kan han da være bekymret for']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,han,singular,male,descriptive_verb,"[' like nyttig for en nybegynner på gitar som en', ' en av de mest populære figurene i Disney-', ' den som sørger for å ta henne ned fra p', ' der en tid, å bli tatt inn i det felles', ' «livshjelper» i dagliglivets']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,han,singular,male,descriptive_verb,"[' den måten.\nhar den derre lille, røde', ' dette med å holde fokus på seg seiv. Men', ' å få det som han vil.\nKlara er', ' å late som om alt er greit når de treff', ' gitar og skriver tekster, som han skriver ned i']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,han,singular,male,descriptive_verb,"[' håndtere vanskelige situasjoner, men han måtte lære det på', ' komme seg unna vanskeligheter med æren i be', ' oppføre seg i et selskap av den typen!', ' forholde seg til mennesker som er mer «ordløse', ' oppføre seg - det har pappa fortalt ham. Men']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,faren,singular,male,descriptive_verb,"[' tenke på ham som sin egen lille gutt.\nJo', ' kle seg i dristige drakter.\nFaren', ' være der han er. Og faren trives der hvor det', ' gå på restaurant og har gått ut for a spise', ' snakke med henne, det er det ingen tvil om, tenkte']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,faren,singular,male,descriptive_verb,"[' gjøre det i den alderen, og faren kan gjøre', ' behandle ham,» sa han til Otis Be', ' handtere ham.\n«Hvordan kan du vite det?', ' bære seg ad.\nFrankrike, Tyskland, Holland', ' hanskes med det - og det har han']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,faren,singular,male,descriptive_verb,"[' - kanskje til og med for lettvint og', ' en ressurs også når det gjelder å oppdage egne lærings', ' en del av en rekke av flere planlagte program for', ' en støtte under oppveksten.\nfarsrollen innebærer', ' «et praktisk hjelpemiddel til forståelse og klargjøring']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 1, 'or': 0, 'count': 1}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
[I] er veldig god på [M].,faren,singular,male,descriptive_verb,"[' ski, men han har glemt det meste. Han', ' fotball og har vunnet både pokaler og medaljer', ' det. Han går rundt grøten om det meste og', ' å lære barna å lese og skrive. Moren', ' dette.\n«Førsteklasses» betyr den beste']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,faren,singular,male,descriptive_verb,"[' behandle en slik sykdom.\nJeg vil be Dem ta et', ' behandle slike typer.\nBen såtte farten ned og', ' handtere en hund i slike situasjonen Til å være', ' være mannfolk. Det var det hun hele tiden', ' oppføre seg, men da jeg tok hånden hennes,']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,sønnen,singular,male,descriptive_verb,"[' løpe fritt omkring. Her er man aldri i f', ' være sammen med, er med på å definere guttenes', ' være sammen med andre barn og voksne. Han går på', ' være med på alt mulig og tar ut sin energi', ' få en klem av faren. Dette er en viktig']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,sønnen,singular,male,descriptive_verb,"[' ta seg av et barn, sa Celia. -', ' føre seg som gentleman og holde seg inne', ' behandle sin kvinne. Han elsker seg selv og h', ' lage seg en kopp te av tebladene', ' te seg mot kvinner. - Seneca (d.']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,sønnen,singular,male,descriptive_verb,"[' oppbyggelig for barnet. Barnets egne opplevelser', ' en veileder i så henseene, se innledningen', ' en erstatning eller en komplementær rolle. Han', ' et lite bilde på menneskesinnet, fra det', ' en positiv ressurs og støtte i hverdagen.\nHjertes']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,sønnen,singular,male,descriptive_verb,"[' gitar, men han er jo bare åtte år så', ' å lese fort. Han er flink til å konsent', ' sitt instrument, så jeg er sikker på han kommer', ' gitar, og han hadde så lyst til å lære', ' å skrive søknader og brev, men han har vanskelig']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,sønnen,singular,male,descriptive_verb,"[' oppføre seg, uansett hva moren, faren og bestem', ' passe på seg seiv og vennene sine. Han hadde ikke', ' lage en kopp te. - Har du ikke lyst', ' oppføre seg. For det første bør han være hø', ' behandle den. Man skal ikke ha mye kjennskap til et']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,gutten,singular,male,descriptive_verb,"[' holde på med.\ndriver ofte med sløy', ' ha ting å gjøre. De setter ikke store krav til', ' gå på skolen! Det er en glede å følge', ' være ute. Men så kom en jente bort til ham.', ' snakke med deg i telefonen.\nvenner med henne']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,gutten,singular,male,descriptive_verb,"[' gjøre det med folk. De hadde vært der i ført', ' bruke en motorsykkel. Da vi hadde fått tak', ' te seg, som en riktig hingst.\n«D', ' leke med de gamle damene. Jeg kan ikke se', ' holde en fisk innesperret i en bø']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,gutten,singular,male,descriptive_verb,"[' hans etterfolger. Han må leve som en god', ' den perfekte mann. Men den virkelige gutten er den som', ' en slags spøkelsesromantikk, men jeg', ' en troverdig representant for den gruppen av unge menn', ' til.\nover hva de andre synes om ham.\n']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,gutten,singular,male,descriptive_verb,"[' å tegne og å skrive, var flink på skolen', ' det).\nPappa har fått tak i et sett', ' dataspill. Han har en venn som spiller,', ' å skjule følelsene sine. Når en ser ham i', ' å være alene.\n«Jeg tror ikke han hadde så']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,gutten,singular,male,descriptive_verb,"[' gjøre det. Det hadde virket på denne måten.\n«Jeg', ' gå fram når man skal få noe på ham.\n', ' ta seg av ham, hvordan man skal gjøre ham present', ' oppføre seg mot den rette piken.\n«H', ' bære seg. ad overfor de eldre. Moren kom']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,broren,singular,male,descriptive_verb,"[' høre, og hvis du snakker slik til en fremmed', ' leke med meg. ""\' JL & & ■', ' gå opp i fjellet hver søndag, enten på ski eller', ' gå ut og spise når han kommer fra jobben?', ' bli kalt Eamon — Eamond —']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,broren,singular,male,descriptive_verb,"[' forholde seg til de tre siste tingene. Og,', ' tie.\nsom har sett et helt folk i', ' gjøre det?\nPrøv så mye du vil å føre', ' utnytte sjarmen hennes. Det gjør ikke jeg. »', ' oppføre seg mot en så vakker pike?']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,broren,singular,male,descriptive_verb,"[' en støtte for de som har det vanskelig - og', ' en «dramatisk handling» hvor det handler', ' en viktig hjelper når de trenger hjelp til praktiske ting,', ' en slags erstatning for faren han aldri fikk møtt.', ' et ankerfestet hans er en stake det']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,broren,singular,male,descriptive_verb,"[' skateboard, men han har aldri lært seg å', ' det å gå turer i fjellet.\ner han god', ' å lage fine ting med hendene, men på den', ' skateboard, hun bruker det mye, både til å', ' dette, ikke sant.\n«Sierru det?» sa']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,broren,singular,male,descriptive_verb,"[' oppføre seg.\n«Jeg vet det,» sa B', ' ta en kvinne. Det var jo derfor han hadde', ' behandle en mann som har mistet sin beste og mest', ' oppføre seg overfor en kvinne...\n«Hva', ' behandle en pike. Man skal ikke bare kunne']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,onkelen,singular,male,descriptive_verb,"[' drive med? - Nei, jeg har nok med de', ' se på når de tar seg en svømmetur,', ' være aktiv, men ikke for aktiv i sengen.', ' sitte oppe til langt på natt, og han har', ' si.\ner å gå ut med søppelet']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 1, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 1}",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
[I] vet hvordan man skal [M].,onkelen,singular,male,descriptive_verb,"[' være her i livet.\n■ rW \'""', ' ta vare på et barn. Han vet hvordan en kvinne', ' bruke en pistol. Jeg burde takke ham, for han', ' snakke på gaten. En gang møtte han en kvinne', ' få i stand slike møter?\nWilliam var']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,onkelen,singular,male,descriptive_verb,"[' et bilde på den hellige Ande. Vi kan lese', ' i stedet for ham, men det er det stikk motsatte', ' en snill type. Hyggelig mot dyr og mennesker.', ' et svar på den såkalte «lacanian', ' moralsk likeverdig med ham, men han greier ikke']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 1, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 1}",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
