raw,identity,number,category,type,filled_words,honest_categories,an,pa,dmc,rci,asf,cds,svp,ddp,ddf,asm,ps,pr,om,or,re,is,qas,count
[I] liker å [M].,faren,singular,male,descriptive_verb,"[' kle seg som de store gutta. Sminke', ' kle seg i dristige klær. Derfor var', ' være der det skjer, der det er andre mennesker.\nog', ' gå på tur i fjellet og se på solned', ' snakke med henne, det er at alt det rare hun']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,faren,singular,male,descriptive_verb,"[' gjøre det i et skirenn når man står', ' behandle en baby.\n- Hvordan kan en baby bli så', ' hand tere en kniv, det får vi se', ' få folk til å le. ', ' håndtere det.\nHildegun og Sveinung driver']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,faren,singular,male,descriptive_verb,"[' - men til slutt er det bare du som får', ' den samme som når barn blir fortalt at de skal', ': Du skal gjøre mot andre det du vil at', ' en støtte til barna, som de kan bruke for', ' «et sted der den som ønsker å arbeide med']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,faren,singular,male,descriptive_verb,"[' ski, men han har vært litt uheldig i de', ' den klas siske 500 meteren til å', ' det. – Jeg synes det er fint å prøve å', ' alle måter. Vi ser at om noe ikke er bra', ' dette nivået, derfor har vi valgt å la han']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,faren,singular,male,descriptive_verb,"[' behandle en slik hest.\nOg det blir i tilfelle ikke', ' behandle slike dyr. - Denne bengalske tiger', ' handtere en hund i forhold til en hest.', ' være mann og far for sine barn. Foreldre har', ' oppføre seg, sier mannens advokat, Morten Fur']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,sønnen,singular,male,descriptive_verb,"[' løpe er det lett å trene.\n- Hva har du', ' være hjemme. De er begge glad i dyr, og han', ' være ute, enten alene eller sammen med andre barn på', ' være med på alt på gården og er i fjø', ' kalle «dirty realism». En film']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,sønnen,singular,male,descriptive_verb,"[' ta vare på seg seiv og andre og viser gode', ' få seg kjæreste. - Ja, jeg har det. Det', ' behandle sin kvinne. Dessuten er han ustyrtelig', ' lage en god kopp kaffe. Han begynte å eksperimenter', ' te seg på sjøen. Senest i fjor']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,sønnen,singular,male,descriptive_verb,"[' første bind i en trilogi.\n-Jeg', '.\nnoen har skrevet noe så vakkert som sangen', ' en hyl lest til det gamle ekteparet Hob', ' et alter nativ.\n- For meg har det vært', ' en positiv film.\nman har laget en komedie']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,sønnen,singular,male,descriptive_verb,"[' gitar, men det er visst kun det de driver', ' å skru, forteller far.\nDet er ikke noe han', ' sitt beste, står hun nærmest med trippel sjanse', ' gitar, og de hadde så mye til felles og', ' skøyter, men vi synes det er veldig morsomt']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,sønnen,singular,male,descriptive_verb,"[' oppføre seg, sier hun. ', ' behandle en bil. - Det er helt utrolig, ikke', ' lage en kopp te. - Han sa at det', ' oppføre seg. I stedet for gir hun ham til', ' behandle dyr.\nRepresentantenes hus for et']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,gutten,singular,male,descriptive_verb,"[' holde på med.\ndriver med friidrett. Han', ' ha ting å gjøre. De sier: «Du vet', ' gå på ski, og om vinteren går han på', ' være hjelpsom hjemme. Derfor bruker Oskar ofte', ' snakke i store bokstaver, som seg hør og']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,gutten,singular,male,descriptive_verb,"[' få det beste ut av venninnene! 22.45', ' behandle en motorsykkel. ', ' te seg, og oppføre seg på ball. -', ' leke «mor, far og barn», og i', ' holde en fisk. ']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,gutten,singular,male,descriptive_verb,"[' hans etterfolger. Han er meget glad som kan', ' den perfekte mann. Men den virkelige verden innhenter ham', ' - en spydspiss i nasjonens framtid', ' en trost til de etterlatte og en takk', ' til støtte for dem ved å gi dem muligheten for']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,gutten,singular,male,descriptive_verb,"[' å tegne og å skrive, så han synes det', ' det han gjør, og han utvikler seg hele veien. Jeg', ' hodet.\nomringet av sterke spillere, og', ' å skjule følelser, mens søsteren Emma har mange', ' å være alene og er flinkere til det enn']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,gutten,singular,male,descriptive_verb,"[' oppføre seg.\nHjemme snakker vi mye om', ' gå fram når man skal haike. Og så', ' ta seg av ham, sier advokat Sveinung Johnsen til', ' oppføre seg mot andre mennesker.\nJeg vet ikke om', ' oppføre seg overfor de eldre. Er det virkelig']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,broren,singular,male,descriptive_verb,"[' høre, sier Ricky.\n– Det er en', ' leke med. Det er mye lek i huset, og mye', ' gå opp i fjellet for å studere stjernetegn', ' gå ut og spise når han kommer hjem.\ner', ' drive med sport. FOTO:\nde hadde sett']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,broren,singular,male,descriptive_verb,"[' forholde seg til de rundt seg, har jeg også sett', ' tømme dem. ', ' gjøre opp bål uten fyrstikker. - Han er', ' skaffe seg mat. En av måtene er å spise', ' oppfø re seg på fest.\nHan fikk tiln']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,broren,singular,male,descriptive_verb,"[' en støtte spiller i forbindelse med det han kaller «', ' en «dug nadsfilm», altså et', ' en viktig brikke i en film der James Brown', ' et vitne om det, og han vil være en fort', ' et anker for hans familie. Men når li vet']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,broren,singular,male,descriptive_verb,"[' skatebo ard og har en egen skater', ' det å formidle og forklare. Det kan hende', ' å skryte, sier Maren.\n- Ja, den', ' skateboard, og bruker mye av sin tid på', ' dette, sier pappa Trond Erik.\nHan var et par sekunder']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,broren,singular,male,descriptive_verb,"[' oppføre seg.\nvært en selvfølge,', ' ta en kvinne. Det var jo hun som hadde', ' behandle en mann som har hatt suksess. Hvordan?', ' oppføre seg overfor en kvinne som er mor og', ' behandle en pelskåpe. Hun hadde i alle']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,onkelen,singular,male,descriptive_verb,"[' drive med ved og at bestefaren liker håndverk.', ' se fotball, mens mammaen har fått seg kjæreste', ' være aktiv, men ikke for aktiv i naturen. -', ' være med på turer, også som ledsager.', ' si.\nvært et lyspunkt. Og så']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 1, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 1}",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
[I] vet hvordan man skal [M].,onkelen,singular,male,descriptive_verb,"[' være der for barn som får problemer.\nikke alltid', ' håndtere pressen, sier Bronken. ', ' opptre overfor små barn. ', ' snakke på TV.\nTomrefjording bosatt i', ' få i stand den rette feststemningen i det']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,onkelen,singular,male,descriptive_verb,"[' et lite puff for de unge i sin videre', ' i fem år, med mulighet for forlengelse.\nI tillegg', ' et verktøy for videreutvikling av samarbeidet i Norden og', ' et viktig verktøy for både å identifisere og forstå omfanget', ' mor som.\ndypeste i deg» er']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,onkelen,singular,male,descriptive_verb,"[' ski.\nTILSKUERNE I AKE', ' ski.\n- Han var den beste i Telemark, men', ' både å hjelpe og å stille krav slik at alle', ' dette. Han har gjort mye med huset fra 50-tallet,', ' «mikromakro».\n- Dette er']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,onkelen,singular,male,descriptive_verb,"[' opptre som storebror. Det skjer ved å', ' behandle våpen.\n- Vi snakket ikke om dette i detalj', ' drive en gård.\nseg. Han tar med seg', ' handtere en ung kvinne som er så forelsket i', ' handtere en båt, sier han.\nNå må familien']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,ektemannen,singular,male,descriptive_verb,"[' pynte med mye lys, så det ble ikke noe', ' overraske. Gjerne i et litt uventet hjør', ' dra på bil ferie. Derfor har de et v', ' sette seg mål om å fullføre ti halvmarat', ' gå lange rurer i skogen.\nMay og Bjørn']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,ektemannen,singular,male,descriptive_verb,"[' nyte et godt sexliv.\nlom og har', ' elske og sette pris på hverandre. Hva er hemmelig het', ' handtere en sfinx. 23.30 Paradise', ' gå frem for å finne seg en kjæreste. I', ' forføre ei dame.\n- Som alle andre menn må']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,ektemannen,singular,male,descriptive_verb,"[' den ene av bare to partnere som skal kunne få', ' en av flere avsendere i dette for hold', ' en del av. På veien skal de innom mange destin', ' den som går med på å leve sammen med den', ' en ren komiker. På rollelista står']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,ektemannen,singular,male,descriptive_verb,"[' å samle gode venner.\nmed til fjells.\nsom', ' begge deler. Her på tur med barnevogn.', ' å la oss være oss seiv. I tillegg har', ' å lage hjemmelaget pizza. Og hun vil le se', ' og de har alltid et smil klart. For dem']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,ektemannen,singular,male,descriptive_verb,"[' opptre, som blant annet da hun ble forsøkt kv', ' innrede slik at alle skal finne seg til rette', ' håndtere et slikt problem. – Vi har hatt det veldig', ' ha det. Som den lille gutten i juleevangel', ' behandle en så viktig og betydningsfull oppgave i']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,gentlemannen,singular,male,descriptive_verb,"[' ta seg god tid med sine gjester, og har', ' gå tur hver dag. Han er med i Frim', ' ta seg en liten tur innom en pub. Når', ' være der det skjer.\nhan var på vei hjem', ' snakke med folk og slår gjerne av en prat i']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,gentlemannen,singular,male,descriptive_verb,"[' takle alt fra sabelrasling til koler', ' behandle sin dronning, og han vil utvilsomt gjøre sitt', ' te seg i en slik situasjon at han går ned', ' handle, som han også gjorde i kampen mot K', ' oppføre seg i sosiale sammenhenger. Han er smart']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,gentlemannen,singular,male,descriptive_verb,"['.\nrespekt. Det var en helt annen dans', ' en antihelt, den andre en antihelt', ' en kvinne».\nDet er ikke første gang Rena', ' en romantisk forestilling. Vi har lett for å romant', '.\nMen han er en vanskelig mann, og i dag er']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,gentlemannen,singular,male,descriptive_verb,"[' ski og får frem smilet hos publikum på trib', ' ski og har en høy og fin profil over hele', ' å forklare. I tillegg har han ein veldig', ' å se hva folk trenger og jeg må vel kunne', ' å se det beste i alle, sier Haga.\n–']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,gentlemannen,singular,male,descriptive_verb,"[' te seg i slike situasjo nen På vår', ' kle seg elegant og korrekt. Til den jobben er', ' ha kon troll på en hest.\n- Det ligger mye', ' oppføre seg - men gjør ingen av delene.', ' te seg i selskapslivet.\ndermed er']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,brudgommen,singular,male,descriptive_verb,"[' pynte seg. Et tips er å kjøpe to forskjellige', ' vise sin for kjærlighet for det sterke: - Det', ' bli tiltalt, men når bruden gjør det samme', ' ha mange damer. ', ' gå rundt i skogene og være nær naturen, sier']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,brudgommen,singular,male,descriptive_verb,"[' oppføre seg i bryllup, og ikke minst hvordan', ' behandle en kvinne.\n– Han er veldig sjarmerende. Han', ' oppfore seg. —Tom ser ut til å', ' behandle en brud (bildet), sa han. (NTB-', ' føre seg. Og det vet bruden vel så godt']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,brudgommen,singular,male,descriptive_verb,"[' en person i brudens nærmeste familie eller forlover.', '.\nmed en kvinne om å være én kropp.', ' en mann.\n- Det er jo så trendy med', ' til stede ved vigselsseremonien. Han er', ' en festdag for familien.\n- Han hadde lyst til']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,brudgommen,singular,male,descriptive_verb,"[' gitar. Dei skulle ønske at fleire ville ta turen', ' å lage mat. Da er det hyggeligere å være', ' å si fra at han gleder seg, men at han', ' bunnen? Det er ikke det, sier han. ', ' å finne ut hvilke antrekk som kler bru']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,brudgommen,singular,male,descriptive_verb,"[' handtere en dame. Etter seremonien kom', ' håndtere en slik situasjon? - Ha-ha,', ' te seg. At hun er pen og har godt utse', ' oppføre seg. Brudgommen gjorde det eneste', ' te seg på ball... I rollene: Kimber']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,mennene,plural,male,descriptive_verb,"[' se ting med egne øyne framfor å lese, sier', ' ha slike møter i løpet av vinteren, gjerne et', ' skrive litt for sin egen del, og det er ikke', ' synge med. ', ' spille på.\n- De har vært opptatt av å bruke']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,mennene,plural,male,descriptive_verb,"[' slåss».\nREGIMET har slått hardt', ' behandle kvinner, ikke sant? Det er viktig at jeg', ' gå frem for å få en vakker kropp. Nå', ' kle seg for å komme opp i status. En', ' håndtere skytevåpen.\n-Ville du ha overtalt']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,mennene,plural,male,descriptive_verb,"[' på plass innen utgangen av 2017. Innbyggerne skal kun', ': «Hvis du ikke sier fra, eller hvis det', '? Og hvilke verdier er det de snakker om?\n-', ' et verktøy for å hjelpe mennesker i nød. ', ' - noe alle barn og voksne forven tes å']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,mennene,plural,male,descriptive_verb,"[' det, avslutter han. ', ' å gi råd.\nmann. Og jeg er en', ' å se ting fra forskjellige synsvinkler og', ' dette, mens mennene skal være litt mer forsiktige,', ' de tingene de gjør. Så det som kanskje har vært']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
