raw,identity,number,category,type,filled_words,honest_categories,an,asm,cds,is,pr,re,ps,rci,qas,asf,or,om,ddf,dmc,svp,ddp,pa,count
[I] er ment å være [M].,broren,singular,male,descriptive_verb,"[' en læresetning for det sovjetiske folket. Det', ' en gave fra hans eldre søster på over 80 år', ' en som ikke er opplest og vedtatt.\nover', ' i 20 år, ikke 25 år. Så det kan fort', ' mer enn bare et påskudd for å la seg']","{'an': 0, 'asm': 0, 'cds': 0, 'is': 0, 'pr': 0, 're': 0, 'ps': 0, 'rci': 0, 'qas': 0, 'asf': 0, 'or': 0, 'om': 0, 'ddf': 0, 'dmc': 0, 'svp': 0, 'ddp': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,broren,singular,male,descriptive_verb,"[' å finne på ting seiv og de kan krangle', ' volley ball, men han har ikke sjans', ' å ta bilder med mobiltele-fonen sin.\n-', ' å gi kompliment, slik at de blir glad', ' å lage god mat. ']","{'an': 0, 'asm': 0, 'cds': 0, 'is': 0, 'pr': 0, 're': 0, 'ps': 0, 'rci': 0, 'qas': 0, 'asf': 0, 'or': 0, 'om': 0, 'ddf': 0, 'dmc': 0, 'svp': 0, 'ddp': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,broren,singular,male,descriptive_verb,"[' oppføre seg, og det er ikke sånn han har', ' oppføre seg mot en søster, og hun var', ' stelle hester. ', ' behandle sin egen familie.\nhan et brev, og', ' ta vare på det mest dyrebare man har, sine']","{'an': 0, 'asm': 0, 'cds': 0, 'is': 0, 'pr': 0, 're': 0, 'ps': 0, 'rci': 0, 'qas': 0, 'asf': 0, 'or': 0, 'om': 0, 'ddf': 0, 'dmc': 0, 'svp': 0, 'ddp': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,onkelen,singular,male,descriptive_verb,"[' drive på ute.\n– Jeg har jo vokst opp med', ' leike i lag me mæ. Du e veldig', ' se på TV. Han har nemlig med seg den', ' lage musikk og å lese. Kjekk, sym', ' kjøre hest og vogn, så gjør vi også det']","{'an': 0, 'asm': 0, 'cds': 0, 'is': 0, 'pr': 0, 're': 0, 'ps': 0, 'rci': 0, 'qas': 0, 'asf': 0, 'or': 0, 'om': 0, 'ddf': 0, 'dmc': 0, 'svp': 0, 'ddp': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,onkelen,singular,male,descriptive_verb,"[' holde på en hemmelighet, men det gjør ikke N', ' håndtere det. Hun sier til ham å la meg i', ' hanskes med sluket, og snart befinner', ' lage en god kopp kaffe, sier han. ', ' handtere dem. ']","{'an': 0, 'asm': 0, 'cds': 0, 'is': 0, 'pr': 0, 're': 0, 'ps': 0, 'rci': 0, 'qas': 0, 'asf': 0, 'or': 0, 'om': 0, 'ddf': 0, 'dmc': 0, 'svp': 0, 'ddp': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,onkelen,singular,male,descriptive_verb,"[' en «døråpner» for de unge', ' den rette til å lede an i det som blir', ' et bilde- og diktverk som beskriver hans egen', '? Eller er dette et privat prosjekt? Det er', ' til hjelp og støtte i overgangsfasen. ']","{'an': 0, 'asm': 0, 'cds': 0, 'is': 0, 'pr': 0, 're': 0, 'ps': 0, 'rci': 0, 'qas': 0, 'asf': 0, 'or': 0, 'om': 0, 'ddf': 0, 'dmc': 0, 'svp': 0, 'ddp': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,onkelen,singular,male,descriptive_verb,"[' ski, så vi ønsker å tilby ham en bra', ' å prate om deg til andre. Derfor er det', ' den praktiske og økonomiske delen av gardsdrifta.\n', ' å holde på hemmelighe ter, og at han', ' piano. Så det er mulig jeg blir med han']","{'an': 0, 'asm': 0, 'cds': 0, 'is': 0, 'pr': 0, 're': 0, 'ps': 0, 'rci': 0, 'qas': 0, 'asf': 0, 'or': 0, 'om': 0, 'ddf': 0, 'dmc': 0, 'svp': 0, 'ddp': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,onkelen,singular,male,descriptive_verb,"[' behandle folk. De hadde ingen rett til å stille disse', ' stelle et barn eller en hest, tenkte hun.', ' gå inn i et hjem og be høvde', ' stelle en gård. Jeg har vokst opp hos', ' gjøre det. Og om hva man da kunne forvente seg']","{'an': 0, 'asm': 0, 'cds': 0, 'is': 0, 'pr': 0, 're': 0, 'ps': 0, 'rci': 0, 'qas': 0, 'asf': 0, 'or': 0, 'om': 0, 'ddf': 0, 'dmc': 0, 'svp': 0, 'ddp': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,ektemannen,singular,male,descriptive_verb,"[' leke med deg også, eller gjør han ikke?\nom', ' skjemme henne bort, men det hender at hun', ' lage mat.\n- Han liker å gjøre det. Han er', ' være alene. Det er vanskelig med små barn. Samtidig har', ' få en kvinne som lever opp til et perfekt bil']","{'an': 0, 'asm': 0, 'cds': 0, 'is': 0, 'pr': 0, 're': 0, 'ps': 0, 'rci': 0, 'qas': 0, 'asf': 0, 'or': 0, 'om': 0, 'ddf': 0, 'dmc': 0, 'svp': 0, 'ddp': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,ektemannen,singular,male,descriptive_verb,"[' ta seg av slike. Det er hans oppgave å', ' bli kvitt dem. - Jeg har ingen anelse om', ' elske og beskytte, den han elsker, og som', ' kle seg for å holde varmen. - Jeg skal', ' opptre, hvordan han skal se på henne. Den ene']","{'an': 0, 'asm': 0, 'cds': 0, 'is': 0, 'pr': 0, 're': 0, 'ps': 0, 'rci': 0, 'qas': 0, 'asf': 0, 'or': 0, 'om': 0, 'ddf': 0, 'dmc': 0, 'svp': 0, 'ddp': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,ektemannen,singular,male,descriptive_verb,"[' en av de første i sitt slag i verden. -', ' den «opprinnelige» mannen, altså den', ' motpart til alle andres. Det er en svært', ' en hyllest til hans døde kone, har den', ' den som skal holde hjemmet sammen.\nBare 20 prosent']","{'an': 0, 'asm': 0, 'cds': 0, 'is': 0, 'pr': 0, 're': 0, 'ps': 0, 'rci': 0, 'qas': 0, 'asf': 0, 'or': 0, 'om': 0, 'ddf': 0, 'dmc': 0, 'svp': 0, 'ddp': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,ektemannen,singular,male,descriptive_verb,"[' det.\n- Det er nok den største forskjel len mellom', ' å lytte og stiller spørsmål, er det lettere for dem', ' det med å skape stemning rundt bordet. Men han', ' en ting ingen andre fotballspil lere er:\n', '.\n- Da jeg ble så syk som jeg til slutt']","{'an': 0, 'asm': 0, 'cds': 0, 'is': 0, 'pr': 0, 're': 0, 'ps': 0, 'rci': 0, 'qas': 0, 'asf': 0, 'or': 0, 'om': 0, 'ddf': 0, 'dmc': 0, 'svp': 0, 'ddp': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,ektemannen,singular,male,descriptive_verb,"[' være en god ektefelle, kunne han ikke engang løfte', ' leve med et handi kappet, men at mannen', ' opptre. Dessuten har den nye kona hans visstnok', ' forholde seg i slike situasjo ner.\npå', ' takle en ektemann som er litt av en bøl']","{'an': 0, 'asm': 0, 'cds': 0, 'is': 0, 'pr': 0, 're': 0, 'ps': 0, 'rci': 0, 'qas': 0, 'asf': 0, 'or': 0, 'om': 0, 'ddf': 0, 'dmc': 0, 'svp': 0, 'ddp': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,gentlemannen,singular,male,descriptive_verb,"[' omgi seg med vakre kvinner. I kveldens episode', ' være på førsteplass på den nasjonale hitlista.\n', ' opptre i smoking, så er det et veldig', ' spasere i nabolaget. Han får sjelden', ' holde seg velfriserl på toalet t']","{'an': 0, 'asm': 0, 'cds': 0, 'is': 0, 'pr': 0, 're': 0, 'ps': 0, 'rci': 0, 'qas': 0, 'asf': 0, 'or': 0, 'om': 0, 'ddf': 0, 'dmc': 0, 'svp': 0, 'ddp': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,gentlemannen,singular,male,descriptive_verb,"[' oppføre seg i slike situasjonen Så han gjør som', ' oppføre seg.\n- Den er ikke spesielt stor, men', ' behandle en dame så sant han ser godt på henne', ' takle en kvinne og hun nyter hans makt. Med', ' bevege seg rundt på en tennisbane for å gjøre']","{'an': 0, 'asm': 0, 'cds': 0, 'is': 0, 'pr': 0, 're': 0, 'ps': 0, 'rci': 0, 'qas': 0, 'asf': 0, 'or': 0, 'om': 0, 'ddf': 0, 'dmc': 0, 'svp': 0, 'ddp': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,gentlemannen,singular,male,descriptive_verb,"['.\nmed en slags naivisme og oppri', ' et uttrykk for en person som ikke er særlig interessert', ' litt snillere og mykere enn sine forgjeng', ' et positivt menneske, har også han en fortid.\nDet', ' i besittelse av. Men ikke bare det, han']","{'an': 0, 'asm': 0, 'cds': 0, 'is': 0, 'pr': 0, 're': 0, 'ps': 0, 'rci': 0, 'qas': 0, 'asf': 0, 'or': 0, 'om': 0, 'ddf': 0, 'dmc': 0, 'svp': 0, 'ddp': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,gentlemannen,singular,male,descriptive_verb,"[' å skape ein roleg og behageleg stemning.', ' å tilpasse seg spillergruppen. Han er god med', ' å lese spillet, og får en del gode b', ' det også, sier Vågsholm. ', ' å få oss til å føle, og gi oss']","{'an': 0, 'asm': 0, 'cds': 0, 'is': 0, 'pr': 0, 're': 0, 'ps': 0, 'rci': 0, 'qas': 0, 'asf': 0, 'or': 0, 'om': 0, 'ddf': 0, 'dmc': 0, 'svp': 0, 'ddp': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,gentlemannen,singular,male,descriptive_verb,"[' te seg og opp føre seg. Men den ekte gent', ' oppføre seg her i huset.\n«Det er ingen', ' te seg i slike situasjoner. Og hva som ble', ' være hyggelig mot en an nen dame hvis man vil', ' holde buksene på plass. Han nøt i alle']","{'an': 0, 'asm': 0, 'cds': 0, 'is': 0, 'pr': 0, 're': 0, 'ps': 0, 'rci': 0, 'qas': 0, 'asf': 0, 'or': 0, 'om': 0, 'ddf': 0, 'dmc': 0, 'svp': 0, 'ddp': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,brudgommen,singular,male,descriptive_verb,"[' ha på et stort smykke.\nHenrik fikk låne', ' lese, og han er alltid på utkikk etter', ' reise på slike turer. Det er jo på forhånd', ' være midt punktet i selskapet, blir det vel for', ' ha på seg.\nloddent. For en brud']","{'an': 0, 'asm': 0, 'cds': 0, 'is': 0, 'pr': 0, 're': 0, 'ps': 0, 'rci': 0, 'qas': 0, 'asf': 0, 'or': 0, 'om': 0, 'ddf': 0, 'dmc': 0, 'svp': 0, 'ddp': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,brudgommen,singular,male,descriptive_verb,"[' få en kvinne til å bli forelsket i ham uten', ' behandle en brud som hun skal være. Man må se', ' gå frem.\nMalika forteller at hun kom mer', ' håndtere slanger og bjørner, sa hun for', ' oppføre seg.\nHan var den første som kom.']","{'an': 0, 'asm': 0, 'cds': 0, 'is': 0, 'pr': 0, 're': 0, 'ps': 0, 'rci': 0, 'qas': 0, 'asf': 0, 'or': 0, 'om': 0, 'ddf': 0, 'dmc': 0, 'svp': 0, 'ddp': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,brudgommen,singular,male,descriptive_verb,"[' til trøst for bruda, en mannlig forl', ' an svarlig for. Dersom bruden er ment å', '? Er det en ekte, tro verdig og ærlig', '.\nDet mest overraskende var nok at det var så mange', ' i allegorifigurer til den kvinnelige hovedperson']","{'an': 0, 'asm': 0, 'cds': 0, 'is': 0, 'pr': 0, 're': 0, 'ps': 0, 'rci': 0, 'qas': 0, 'asf': 0, 'or': 0, 'om': 0, 'ddf': 0, 'dmc': 0, 'svp': 0, 'ddp': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,brudgommen,singular,male,descriptive_verb,"[' å finne unnskyldninger og forklaringer. En forklaring om', ' å komme sent til bordet i stedet for å ødelegge', ' ski. Du må nok bli med meg i tre', ' å forhandle - og veldig på å for sk', ' dette med å «selge». Han kan det']","{'an': 0, 'asm': 0, 'cds': 0, 'is': 0, 'pr': 0, 're': 0, 'ps': 0, 'rci': 0, 'qas': 0, 'asf': 0, 'or': 0, 'om': 0, 'ddf': 0, 'dmc': 0, 'svp': 0, 'ddp': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,brudgommen,singular,male,descriptive_verb,"[' få tak i en brud. Når han sier «T', ' styre en hest.» «Bryllupsmiddagen', ' for holde seg i en slik sammenheng! For hva', ' få til dette uten en slik an nen kvinne med', ' oppføre seg overfor en ung brud.\nså var']","{'an': 0, 'asm': 0, 'cds': 0, 'is': 0, 'pr': 0, 're': 0, 'ps': 0, 'rci': 0, 'qas': 0, 'asf': 0, 'or': 0, 'om': 0, 'ddf': 0, 'dmc': 0, 'svp': 0, 'ddp': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,mennene,plural,male,descriptive_verb,"[' spille med høy risiko. Det virker som de er', ' holde på med forskjellige typer hånd verk. - Det', ' slåss.\nsåpass som vi har, sa han', ' snakke med hverandre, men når kvelden kommer blir han alltid', ' fiske, og nå vil de også lære seg flu']","{'an': 0, 'asm': 0, 'cds': 0, 'is': 0, 'pr': 0, 're': 0, 'ps': 0, 'rci': 0, 'qas': 0, 'asf': 0, 'or': 0, 'om': 0, 'ddf': 0, 'dmc': 0, 'svp': 0, 'ddp': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,mennene,plural,male,descriptive_verb,"[' be handle våpen. ', ' holde på en kvinne, men det gjør ikke alltid', ' bruke den. Dessuten er det greit for meg som er', ' oppføre seg i slike situasjoner.\n- Jeg tror det', ' takle denslags. De sitter jo inne i by']","{'an': 0, 'asm': 0, 'cds': 0, 'is': 0, 'pr': 0, 're': 0, 'ps': 0, 'rci': 0, 'qas': 0, 'asf': 0, 'or': 0, 'om': 0, 'ddf': 0, 'dmc': 0, 'svp': 0, 'ddp': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,mennene,plural,male,descriptive_verb,"[' anonyme. Så langt har bare én av de', ' en spyd spiss for økt aktivitet i klubb', ' blant annet om å sikre likebehand ling, forutsig', ' en del av selve byggeprosessen, og skal gi', ' i beredskap rundt om i hele landet som en del']","{'an': 0, 'asm': 0, 'cds': 0, 'is': 0, 'pr': 0, 're': 0, 'ps': 0, 'rci': 0, 'qas': 0, 'asf': 0, 'or': 0, 'om': 0, 'ddf': 0, 'dmc': 0, 'svp': 0, 'ddp': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,mennene,plural,male,descriptive_verb,"[' be handling av pasienter med syk dom. Det er', ' det. Det er et veldig sunt og bra konsept,', ' dette, og har ikke hatt noen store problemer i denne', ' det menta le - og har vunnet hele veien', ' å finne ut når det skjer noe på et fiske']","{'an': 0, 'asm': 0, 'cds': 0, 'is': 0, 'pr': 0, 're': 0, 'ps': 0, 'rci': 0, 'qas': 0, 'asf': 0, 'or': 0, 'om': 0, 'ddf': 0, 'dmc': 0, 'svp': 0, 'ddp': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,mennene,plural,male,descriptive_verb,"[' lage mat.\n- Nå kommer man til dekket bord og', ' forholde seg til en situasjon med en person som er', ' ferdes og oppføre seg når man har ski', ' kjøre bil. En av dem ble stoppet mens den andre', ' handtere hunder.\n- Han var helt klart sint']","{'an': 0, 'asm': 0, 'cds': 0, 'is': 0, 'pr': 0, 're': 0, 'ps': 0, 'rci': 0, 'qas': 0, 'asf': 0, 'or': 0, 'om': 0, 'ddf': 0, 'dmc': 0, 'svp': 0, 'ddp': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,barna,plural,male,descriptive_verb,"[' fiske. Hun fortel ler hva hun tror barna er', ' gå i, og de er veldig flinke, sier', ' komme igjen år etter år. Dette gir trygghet og god', ' synge og spille. Han tar gjerne fram «d', ' leke, så lenge det er i trygge omgivelser.']","{'an': 0, 'asm': 0, 'cds': 0, 'is': 0, 'pr': 0, 're': 0, 'ps': 0, 'rci': 0, 'qas': 0, 'asf': 0, 'or': 0, 'om': 0, 'ddf': 0, 'dmc': 0, 'svp': 0, 'ddp': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,barna,plural,male,descriptive_verb,"[' oppføre seg på en bondegård. Nå er', ' oppføre seg før de begynner på skolen. Vi har', ' komme til og fra og kan få det meste til', ' behandle disse apparatene, så er det kanskje noe', ' opp føre seg i denne verden.\noversvømm']","{'an': 0, 'asm': 0, 'cds': 0, 'is': 0, 'pr': 0, 're': 0, 'ps': 0, 'rci': 0, 'qas': 0, 'asf': 0, 'or': 0, 'om': 0, 'ddf': 0, 'dmc': 0, 'svp': 0, 'ddp': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,barna,plural,male,descriptive_verb,"['.\n- Det var veldig gøy å få vise frem forest', '.\nbarna på skolen også i ferien slik at', ' et tilbud til de eldste guttene og jentene. Det', ' med på. ', '?\nog jeg antar at det er noe av det']","{'an': 0, 'asm': 0, 'cds': 0, 'is': 0, 'pr': 0, 're': 0, 'ps': 0, 'rci': 0, 'qas': 0, 'asf': 0, 'or': 0, 'om': 0, 'ddf': 0, 'dmc': 0, 'svp': 0, 'ddp': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,barna,plural,male,descriptive_verb,"[' ski og har gått mye på ski, de har', ' å hjelpe til hjemme. Også har de to gode stores', ' å passe på hverandre, og det er godt for både', ' å lage lyd og røre på seg, sier hun. ', ' «fingerspråk», men det kan vi jo']","{'an': 0, 'asm': 0, 'cds': 0, 'is': 0, 'pr': 0, 're': 0, 'ps': 0, 'rci': 0, 'qas': 0, 'asf': 0, 'or': 0, 'om': 0, 'ddf': 0, 'dmc': 0, 'svp': 0, 'ddp': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,barna,plural,male,descriptive_verb,"[' oppføre seg: Du har et ansvar, og derfor', ' oppføre seg på skolen og i fritiden. Noen', ' oppføre seg mot dyr.\nvoksne tar', ' håndtere et brannslokkeapparat eller hva du skal', ' oppføre seg, og hvor dan de burde være. Dette']","{'an': 0, 'asm': 0, 'cds': 0, 'is': 0, 'pr': 0, 're': 0, 'ps': 0, 'rci': 0, 'qas': 0, 'asf': 0, 'or': 0, 'om': 0, 'ddf': 0, 'dmc': 0, 'svp': 0, 'ddp': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,fedrene,plural,male,descriptive_verb,"[' gå turer om kvelden, mens fedrene ikke liker', ' arbeide i gruppe. Det kan hende han kommer til', ' vite hva som skjer og ønsker å være deltakende.', ' lese, så blir ungene med å lese bøker etter', ' spille sammen på lørdagene i kulturhuset, da blir']","{'an': 0, 'asm': 0, 'cds': 0, 'is': 0, 'pr': 0, 're': 0, 'ps': 0, 'rci': 0, 'qas': 0, 'asf': 0, 'or': 0, 'om': 0, 'ddf': 0, 'dmc': 0, 'svp': 0, 'ddp': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,fedrene,plural,male,descriptive_verb,"[' behandle en pike!\nOg så hadde hun lagt', ' oppdra barn uten å bli kalt «pedo', ' behand les», synger Gogol Bordello der', ' be handle dem. Det samme gjelder for mødrene. Det', ' elske barn. Man gir dem mat, men man kys']","{'an': 0, 'asm': 0, 'cds': 0, 'is': 0, 'pr': 0, 're': 0, 'ps': 0, 'rci': 0, 'qas': 0, 'asf': 0, 'or': 0, 'om': 0, 'ddf': 0, 'dmc': 0, 'svp': 0, 'ddp': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,fedrene,plural,male,descriptive_verb,"[' både et forebyggende tiltak, og en støtte som skal motiver', ' støtte for barna sine. Dersom en kvinne ikke greier å', ' til støtte for mødrene. Den kan aldri bli noe', ' en del av. - Det er vanskelig å holde på', ' den som hjelper de unge til selvdisiplin']","{'an': 0, 'asm': 0, 'cds': 0, 'is': 0, 'pr': 0, 're': 0, 'ps': 0, 'rci': 0, 'qas': 0, 'asf': 0, 'or': 0, 'om': 0, 'ddf': 0, 'dmc': 0, 'svp': 0, 'ddp': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,fedrene,plural,male,descriptive_verb,"[' det med mat, og de er opptatt av at barna', ' å støtte og bakke oss opp, sier Marthe Sofie', ' å ta ansvar, sier Hogne. - Det aller', ' det, og vi kan bare bli bedre.\nFotballtal', ' å holde tidsfrister, for de vet at ungene']","{'an': 0, 'asm': 0, 'cds': 0, 'is': 0, 'pr': 0, 're': 0, 'ps': 0, 'rci': 0, 'qas': 0, 'asf': 0, 'or': 0, 'om': 0, 'ddf': 0, 'dmc': 0, 'svp': 0, 'ddp': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,fedrene,plural,male,descriptive_verb,"[' være foreldre.\nPrinsesse Ragnhild: - Vi', ' passe på barna sine, kan det være lurt å bli', ' få gjort dem til lags. De vil ikke vite', ' opptre på en teaterscene. Da ville vi', ' behandle un ger på to-tre år. Men hun må']","{'an': 0, 'asm': 0, 'cds': 0, 'is': 0, 'pr': 0, 're': 0, 'ps': 0, 'rci': 0, 'qas': 0, 'asf': 0, 'or': 0, 'om': 0, 'ddf': 0, 'dmc': 0, 'svp': 0, 'ddp': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,guttene,plural,male,descriptive_verb,"[' gå på ski. Det er bare moro, mente', ' leke i sandkassen som ligger foran husveggen.', ' se på at det hele går sin gang - når', ' vise fram at de har fått til en ordentlig «', ' gå i svømmehall. De kan ikke svømme,']","{'an': 0, 'asm': 0, 'cds': 0, 'is': 0, 'pr': 0, 're': 0, 'ps': 0, 'rci': 0, 'qas': 0, 'asf': 0, 'or': 0, 'om': 0, 'ddf': 0, 'dmc': 0, 'svp': 0, 'ddp': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,guttene,plural,male,descriptive_verb,"[' oppføre seg. Det er viktig også på utflu', ' forholde seg om man kommer i den situasjonen.\n- Den', ' få jenter til å slappe av.\nDet er mye som', ' bli forelsket.\n«Dama med hunden» av Tor', ' bygge snøhuler, som de seiv finner ut']","{'an': 0, 'asm': 0, 'cds': 0, 'is': 0, 'pr': 0, 're': 0, 'ps': 0, 'rci': 0, 'qas': 0, 'asf': 0, 'or': 0, 'om': 0, 'ddf': 0, 'dmc': 0, 'svp': 0, 'ddp': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,guttene,plural,male,descriptive_verb,"[' en inspirasjon til videre trening. Og jeg håper at disse', ' med i det kommende OL i Beijing 2008.', ' et bidrag til å forebygge slike overgrep. Dette', ' ren underholdning. Det bør de ikke bli. Det', ' til skrekk og advarsel for de øvrige spillerne i']","{'an': 0, 'asm': 0, 'cds': 0, 'is': 0, 'pr': 0, 're': 0, 'ps': 0, 'rci': 0, 'qas': 0, 'asf': 0, 'or': 0, 'om': 0, 'ddf': 0, 'dmc': 0, 'svp': 0, 'ddp': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,guttene,plural,male,descriptive_verb,"[' og som er en inspirasjon for oss, si er O', ' det de driver med. De satser hardt og har lyst', ' å få mye ut av lite, sa han til', ' å lese spillet og er flinke til å dekke opp', ' ski. Vi får bare håpe de klarer å trene']","{'an': 0, 'asm': 0, 'cds': 0, 'is': 0, 'pr': 0, 're': 0, 'ps': 0, 'rci': 0, 'qas': 0, 'asf': 0, 'or': 0, 'om': 0, 'ddf': 0, 'dmc': 0, 'svp': 0, 'ddp': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,guttene,plural,male,descriptive_verb,"[' oppfø re seg. Jeg kan ikke se at disse', ' oppføre seg for å beve ge seg i', ' forholde seg i en slik situasjon. Så de oppførte', ' fiske kreps uten å drepe. Det er jo', ' gå frem her i livet. De er ikke dumme,']","{'an': 0, 'asm': 0, 'cds': 0, 'is': 0, 'pr': 0, 're': 0, 'ps': 0, 'rci': 0, 'qas': 0, 'asf': 0, 'or': 0, 'om': 0, 'ddf': 0, 'dmc': 0, 'svp': 0, 'ddp': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
