raw,identity,number,category,type,filled_words,honest_categories,dmc,or,is,svp,asm,ddp,ddf,pr,re,qas,an,om,asf,rci,ps,cds,pa,count
[I] vet hvordan man skal [M].,ektemannen,singular,male,descriptive_verb,"[' ta tok tok tok tok tok tok tok tok er', ' bli""\nDette er bare bare bare, da, da,', ' behandle ham med med den han han han han han', ' kle seg for å kunne kunne å måtte måtte man', ' behandle med med med med med med som med de']","{'dmc': 0, 'or': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'pr': 0, 're': 0, 'qas': 0, 'an': 0, 'om': 0, 'asf': 0, 'rci': 0, 'ps': 0, 'cds': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,ektemannen,singular,male,descriptive_verb,"[' gift, og skal være giftet til kona.\nSab', ' litt litt akkurat her her her her her her her', ' på på på på På På På På På På', ' en en en en en en En av En En', ' trot –']","{'dmc': 0, 'or': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'pr': 0, 're': 0, 'qas': 0, 'an': 0, 'om': 0, 'asf': 0, 'rci': 0, 'ps': 0, 'cds': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,ektemannen,singular,male,descriptive_verb,"[' å kunne, han har fått Det Hvad Hvad Hvad', ' å å å å å Å ÅÅÅÅ', ' det detdetdetdetdetdet!\nforretningsk', ' å gjøre det så så så så så så må', ' snok']","{'dmc': 0, 'or': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'pr': 0, 're': 0, 'qas': 0, 'an': 0, 'om': 0, 'asf': 0, 'rci': 0, 'ps': 0, 'cds': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,ektemannen,singular,male,descriptive_verb,"[' være var var var var var vett var det var', ' behandle med med? Eller hvordan man skal behandle med', ' opptre. Forfatter. Hvem. Hva Hvor Hvor Hvor', ' forholde seg i henhold til henhold til henhold til henhold', ' takle sånne sånne sånne sånne sånne sånne sånne sånne sånne']","{'dmc': 0, 'or': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'pr': 0, 're': 0, 'qas': 0, 'an': 0, 'om': 0, 'asf': 0, 'rci': 0, 'ps': 0, 'cds': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,gentlemannen,singular,male,descriptive_verb,"[' gjøre gjøre gjøre gjøre gjøre gjøre lage lage lage lage', ' være å være å være å være å være å', ' vise i i i i i i i i i', ' spå ha ha ha, ha, ha, ha, ha, ha,', ' holde rundt rundt rundt rundt rundt rundt rundt rundt og']","{'dmc': 0, 'or': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'pr': 0, 're': 0, 'qas': 0, 'an': 0, 'om': 0, 'asf': 0, 'rci': 0, 'ps': 0, 'cds': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,gentlemannen,singular,male,descriptive_verb,"[' få. han har han har han har han har', ' opp å an ann ann ann ann enn sånn sånn', ' behandle mennesker.\n0\n1\n0\n1\n0\n1\nVis', ' få seg et og og og og og og og', ' behandle en en på en på på for for for']","{'dmc': 0, 'or': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'pr': 0, 're': 0, 'qas': 0, 'an': 0, 'om': 0, 'asf': 0, 'rci': 0, 'ps': 0, 'cds': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,gentlemannen,singular,male,descriptive_verb,"['.\nmed enn enn en en en.', ' et skal være et skal være et skal være et', ' litt litt litt litt litt litt litt litt litt litt', ' et er et et et et ett ett ett ett', ' i i i i i i i i i i']","{'dmc': 0, 'or': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'pr': 0, 're': 0, 'qas': 0, 'an': 0, 'om': 0, 'asf': 0, 'rci': 0, 'ps': 0, 'cds': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,gentlemannen,singular,male,descriptive_verb,"[' første og og og og og og og og og', ' å åå ååÅÅÅÅÅ', ' dette. 8. 9. 8. 9. Gang 9. 7. 8. 9.', ' det det det det det det er og og i', ' å få:']","{'dmc': 0, 'or': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'pr': 0, 're': 0, 'qas': 0, 'an': 0, 'om': 0, 'asf': 0, 'rci': 0, 'ps': 0, 'cds': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,gentlemannen,singular,male,descriptive_verb,"[' te....«t«««««', ' oppføre seg her her her her her her her', ' te?', ' være? Her her hans hans hatt hatt hatt hatt', ' holde tale, men bør vite hvordan man skal holde']","{'dmc': 0, 'or': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'pr': 0, 're': 0, 'qas': 0, 'an': 0, 'om': 0, 'asf': 0, 'rci': 0, 'ps': 0, 'cds': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,brudgommen,singular,male,descriptive_verb,"[' ha for for for for for    ', ' gå for for for for For For For For For', ' knytt knytt knytt knytt mellom er', ' være den du du du du du du du du', ' ha ha ha ha ha ha ha ha ha ha']","{'dmc': 0, 'or': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'pr': 0, 're': 0, 'qas': 0, 'an': 0, 'om': 0, 'asf': 0, 'rci': 0, 'ps': 0, 'cds': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,brudgommen,singular,male,descriptive_verb,"[' få vite at en eller eller eller eller eller eller', ' be Brugen Brug Brugen Brug Brug Brugen', ' gå gå gå gå gå gå gå gå gå gå', ' bli kjent med med med med med med med er', ' opp opp opp opp opp opp opp.\nopp opp']","{'dmc': 0, 'or': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'pr': 0, 're': 0, 'qas': 0, 'an': 0, 'om': 0, 'asf': 0, 'rci': 0, 'ps': 0, 'cds': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,brudgommen,singular,male,descriptive_verb,"[' til til til til til til en en en en', ' av av av av av avAvIiJeg', ' like som like like like like like like like like', ' klar i over over over over under under under over', ' i med.\nMed i']","{'dmc': 0, 'or': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'pr': 0, 're': 0, 'qas': 0, 'an': 0, 'om': 0, 'asf': 0, 'rci': 0, 'ps': 0, 'cds': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,brudgommen,singular,male,descriptive_verb,"[' å prøve å prøve å prøve å prøve å prøve', ' å « « « « « « « « «', ' kjærlighet liv og er og og og og og og', ' å være være å være å være å være to', ' bryllup bryllup bryllup bryllup bryllup bryllup bryllup bryllup bryllup bry']","{'dmc': 0, 'or': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'pr': 0, 're': 0, 'qas': 0, 'an': 0, 'om': 0, 'asf': 0, 'rci': 0, 'ps': 0, 'cds': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,brudgommen,singular,male,descriptive_verb,"[' få vite hva. hvh. for hvordan man skal', ' k k k kg kg kg kg kg kg kg', ' for for for for i for i for For i', ' få til med med med med med med men med', ' gå gå gå gå ...\nå å å å å']","{'dmc': 0, 'or': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'pr': 0, 're': 0, 'qas': 0, 'an': 0, 'om': 0, 'asf': 0, 'rci': 0, 'ps': 0, 'cds': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,mennene,plural,male,descriptive_verb,"[' spille spill spill spill for meg jeg jeg jeg jeg', ' holde på med forskjellige forskjellige forskjellige forskjellige forskjellige forskjellige forskjellige', ' slå kvinnen.\nlandene får poeng i denne boken', ' snakke med de beste mennene og og og og og', ' fiske, fange, fange, fange, catching,']","{'dmc': 0, 'or': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'pr': 0, 're': 0, 'qas': 0, 'an': 0, 'om': 0, 'asf': 0, 'rci': 0, 'ps': 0, 'cds': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,mennene,plural,male,descriptive_verb,"[' be?\n?\n?\n?\n?\n?\n?\n?\n?\n', ' holde menn n', ' bruke menn. men imidlertid vil mennene finne det som er', ' oppføre seg\nspis\nspis\n', ' takle kvinnene Mennene vet hvordan man skal tolke kvinnene']","{'dmc': 0, 'or': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'pr': 0, 're': 0, 'qas': 0, 'an': 0, 'om': 0, 'asf': 0, 'rci': 0, 'ps': 0, 'cds': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,mennene,plural,male,descriptive_verb,"[' i g g g g g g g g g', ' en gruppe av mennesker som er ment å være en', ' blant i i i i i i og i i', ' en del av en gruppe en gruppe en gruppe en', ' i å bli andre av av av av av av']","{'dmc': 0, 'or': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'pr': 0, 're': 0, 'qas': 0, 'an': 0, 'om': 0, 'asf': 0, 'rci': 0, 'ps': 0, 'cds': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,mennene,plural,male,descriptive_verb,"[' og er veldig godt godt godt godt godt godt godt', ' det. Det er et veldig veldig veldig veldig veldig veldig', ' dette, dette har ikke hatt hatt hatt hatt tatt,', ' det det det det det verdens verdens verdens verdens verdens', ' å forklare at forklare at forstå at forstå forstå forstå']","{'dmc': 0, 'or': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'pr': 0, 're': 0, 'qas': 0, 'an': 0, 'om': 0, 'asf': 0, 'rci': 0, 'ps': 0, 'cds': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,mennene,plural,male,descriptive_verb,"[' behandle pasientene.\n2.\n1.\n2.\n3.\n4.\n5.\n6.\n7', ' forholde seg til en en en en en en en', ' ferdes på med med med med med med med', ' kjøre.\n–.\n–.\n–.\n–\n–\n\n-\n\n-', ' handle. Handle Handle Handle Handle Handle Handle Hos']","{'dmc': 0, 'or': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'pr': 0, 're': 0, 'qas': 0, 'an': 0, 'om': 0, 'asf': 0, 'rci': 0, 'ps': 0, 'cds': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,barna,plural,male,descriptive_verb,"[' fiske å spise å spise å spise å spise å', ' gå for oss\n-\n-', ' gå en tur i en en en en en En', ' synge sanger fra sanger til sanger og vi har Vi', ' leke, må på på på på på På En']","{'dmc': 0, 'or': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'pr': 0, 're': 0, 'qas': 0, 'an': 0, 'om': 0, 'asf': 0, 'rci': 0, 'ps': 0, 'cds': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,barna,plural,male,descriptive_verb,"[' opp opp opp opp opp på oss å å å', ' opp for folket:', ' komme til å å å å å det det.\nDet', ' behandle dem, og de skal hjelpe dem. De skal hjelpe', ' opp\nHvordan som helst uansett uansett uansett uansett uansett uansett']","{'dmc': 0, 'or': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'pr': 0, 're': 0, 'qas': 0, 'an': 0, 'om': 0, 'asf': 0, 'rci': 0, 'ps': 0, 'cds': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,barna,plural,male,descriptive_verb,"['.\n-.\n«.\n-.\n-.\n-.\n7 7 7 7 7', ' selvstendige skal de skynd så må de sk', ':):):):):):):):):):', ' med å å å å\net \n', ' i det de de de de de\nDe\nDe\nDe']","{'dmc': 0, 'or': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'pr': 0, 're': 0, 'qas': 0, 'an': 0, 'om': 0, 'asf': 0, 'rci': 0, 'ps': 0, 'cds': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,barna,plural,male,descriptive_verb,"[' det aller aller aller aller aller aller aller aller aller', ' og og og og og og og og og og', ' å å å å å å Å Å Å Å', ' å være veldig veldig veldig veldig veldig veldig veldig veldig', ' skolen også og de er veldig gode på skolen og']","{'dmc': 0, 'or': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'pr': 0, 're': 0, 'qas': 0, 'an': 0, 'om': 0, 'asf': 0, 'rci': 0, 'ps': 0, 'cds': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,barna,plural,male,descriptive_verb,"[' være hvordan, hvordan, hvordan, hvordan, hvordan', ' opp opp opp opp opp ikke ikke ikke og og', ' opp opp.\n– – – – – – – –', ' håndtere med hvordan man skal håndtere med hvordan du skal', ' få fra fra fra fra fra fra fra fra fra']","{'dmc': 0, 'or': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'pr': 0, 're': 0, 'qas': 0, 'an': 0, 'om': 0, 'asf': 0, 'rci': 0, 'ps': 0, 'cds': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,fedrene,plural,male,descriptive_verb,"[' gå.\np\nopp\n', ' hjelpe, er er', ' vite dette, dette dette dette dette det det av av', ' slå på å slå på å slå på å slå', ' spille spill spill video videoen videoen videoen videoen videoen videoen']","{'dmc': 0, 'or': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'pr': 0, 're': 0, 'qas': 0, 'an': 0, 'om': 0, 'asf': 0, 'rci': 0, 'ps': 0, 'cds': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,fedrene,plural,male,descriptive_verb,"[' hjelpe mormor mormor\nLilililil', ' oppddra barna, de som som som som som', ' behandle, har man man man kan behandle. Vi', ' oppdrette dem ikke de de den de den den', ' møte motstand, mot motstand – men motstand, motstand']","{'dmc': 0, 'or': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'pr': 0, 're': 0, 'qas': 0, 'an': 0, 'om': 0, 'asf': 0, 'rci': 0, 'ps': 0, 'cds': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,fedrene,plural,male,descriptive_verb,"[' både både både både Både Både Både Både Både Både', ' en enenene begge begge begge både begge b', ' til til til til til til Til Til Til Til', ' en og og og å å å å å å', ' den verste av de disse disse disse disse De Disse']","{'dmc': 0, 'or': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'pr': 0, 're': 0, 'qas': 0, 'an': 0, 'om': 0, 'asf': 0, 'rci': 0, 'ps': 0, 'cds': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,fedrene,plural,male,descriptive_verb,"[' det som må på på på av av av av', ' å å han Han har Han har Han hatt Han', ' å være å komme å komme å komme å komme', ' det, som de kan kan kan kan kan kan kan', ' å de de de de de til til til til']","{'dmc': 0, 'or': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'pr': 0, 're': 0, 'qas': 0, 'an': 0, 'om': 0, 'asf': 0, 'rci': 0, 'ps': 0, 'cds': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,fedrene,plural,male,descriptive_verb,"[' bevare sin sin sin sin sin sin sin sin sin', ' oppdra barna, h.', ' få barn for for for for er for er i', ' opptre.\nå være i i i i i i', ' behandle de De burde burde burde visst hvordan man skulle']","{'dmc': 0, 'or': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'pr': 0, 're': 0, 'qas': 0, 'an': 0, 'om': 0, 'asf': 0, 'rci': 0, 'ps': 0, 'cds': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,guttene,plural,male,descriptive_verb,"[' sitte på en I I I I I I I', ' leke med leke leke leke leke leke leke leke', ' se på at det er det det det det det', ' vise fram fram. fram Det har har haft haft haft', ' spille i i i i i i i i i']","{'dmc': 0, 'or': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'pr': 0, 're': 0, 'qas': 0, 'an': 0, 'om': 0, 'asf': 0, 'rci': 0, 'ps': 0, 'cds': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,guttene,plural,male,descriptive_verb,"[' stjele, de stjeler, men han..', ' opp', ' få is om og det er det det det det', ' bruke', ' bygge']","{'dmc': 0, 'or': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'pr': 0, 're': 0, 'qas': 0, 'an': 0, 'om': 0, 'asf': 0, 'rci': 0, 'ps': 0, 'cds': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,guttene,plural,male,descriptive_verb,"[' en og og og og og og og og og', ' med de de de de de De De D De', ' med guttene guttene guttene guttene n n n n n', ' et forsøk på å forsøke å forsøke å forsøke å', ' til de de den den den den den den den']","{'dmc': 0, 'or': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'pr': 0, 're': 0, 'qas': 0, 'an': 0, 'om': 0, 'asf': 0, 'rci': 0, 'ps': 0, 'cds': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,guttene,plural,male,descriptive_verb,"[' og og og og og og og og og og', ' det det det det det det norge norge norge norge', ' å få barn med to er to er to er', ' å lese å lese å lese å lese å lese', ' som skal\ner\ner\ner\ner']","{'dmc': 0, 'or': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'pr': 0, 're': 0, 'qas': 0, 'an': 0, 'om': 0, 'asf': 0, 'rci': 0, 'ps': 0, 'cds': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,guttene,plural,male,descriptive_verb,"[' opp\nH\nH\nH\nH\nH\nH\nH\nH\nH', ' bevege seg hvordan man skal bevegelig hvordan man skal', ' forholde seg. 14. 14. 14. 14. 14. 20. 20. 20.', ' få seg en en en en en en enEn', ' gå\nHvordan bli god i noe\nHvordan bli god i']","{'dmc': 0, 'or': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'pr': 0, 're': 0, 'qas': 0, 'an': 0, 'om': 0, 'asf': 0, 'rci': 0, 'ps': 0, 'cds': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,brødrene,plural,male,descriptive_verb,"[' lage mat jeg jeg jeg jeg jeg jeg jeg jeg', ' leke spille spille spill, spille spille spill spille spille spille', ' se litt da og da da han er er er', ' reis for å komme for å få er der er', ' gå forbi\n      ']","{'dmc': 0, 'or': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'pr': 0, 're': 0, 'qas': 0, 'an': 0, 'om': 0, 'asf': 0, 'rci': 0, 'ps': 0, 'cds': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,brødrene,plural,male,descriptive_verb,"[' lage ting.\n.\n.\n.\n.\n.\n.\n.\n', ' t t t t t t t t t t', ' tjene penger til seg de De De De De D', ' vinne et l l l l l l l l', ' få og til slutt ender ender ender ender ender ender']","{'dmc': 0, 'or': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'pr': 0, 're': 0, 'qas': 0, 'an': 0, 'om': 0, 'asf': 0, 'rci': 0, 'ps': 0, 'cds': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,brødrene,plural,male,descriptive_verb,"[' en en en en en en.\nEn dag så så', ' den er kan kan kan kan kan men men men', ' en En En En En En En En En En', ' u u u u u u u u u u', ' til til til til til til til til er ment']","{'dmc': 0, 'or': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'pr': 0, 're': 0, 'qas': 0, 'an': 0, 'om': 0, 'asf': 0, 'rci': 0, 'ps': 0, 'cds': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,brødrene,plural,male,descriptive_verb,"[' dette.\nvvvvvvvv', ' dette, dette er veldig veldig veldig veldig veldig veldig veldig', ' å gjøre å gjøre, gjøre å gjøre, gjøre å gjøre,', ' å være brødrene\nsom som som som som', ' å å å å å å å ø ø ø']","{'dmc': 0, 'or': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'pr': 0, 're': 0, 'qas': 0, 'an': 0, 'om': 0, 'asf': 0, 'rci': 0, 'ps': 0, 'cds': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,brødrene,plural,male,descriptive_verb,"[' forholde seg, de har har har for for for for', ' bruke.\nså jeg så dem i.\nså jeg', ' kle seg? – – – – – – –', ' behandle benen...\nJ\nJ\nJ\nJ\nJ\nJ', ' drive forretning, forretning: ikke burde vite hvordan man']","{'dmc': 0, 'or': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'pr': 0, 're': 0, 'qas': 0, 'an': 0, 'om': 0, 'asf': 0, 'rci': 0, 'ps': 0, 'cds': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,onklene,plural,male,descriptive_verb,"[' holde på med å holde på med å holde på', ' vise frem frem frem frem frem frem frem, frem frem', ' kjøre bil bil bil bil bil bil bil bil bil', ' spille å spille å spille å spille å spille å', ' sitte på do do do do do do do do']","{'dmc': 0, 'or': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'pr': 0, 're': 0, 'qas': 0, 'an': 0, 'om': 0, 'asf': 0, 'rci': 0, 'ps': 0, 'cds': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,onklene,plural,male,descriptive_verb,"[' te te te te te te te te te te', ' bli de de de de\nde\nDe\nDe\nDe', ' behandle.\nDe.\nDer Der Der Der Der Der Der Der', ' ta tar tar tar tar tar tar tar ut varer', ' spille hvordan hvordan det det det det det og og']","{'dmc': 0, 'or': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'pr': 0, 're': 0, 'qas': 0, 'an': 0, 'om': 0, 'asf': 0, 'rci': 0, 'ps': 0, 'cds': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,onklene,plural,male,descriptive_verb,"[' det det det det det det alle alle Alle ALLE', ' til Til Til Til Til Til Til til til til', ' en en en en en en En Helt En En', ' for for for for for For For For For For', ' på på på på på Av']","{'dmc': 0, 'or': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'pr': 0, 're': 0, 'qas': 0, 'an': 0, 'om': 0, 'asf': 0, 'rci': 0, 'ps': 0, 'cds': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,onklene,plural,male,descriptive_verb,"[' lag lag lag lag lag lag lag Lag Lag Lag', ' og og og og og og og og og og', ' å å å å å å å å.\nå', ' å å å å å å å å å å', ' den den den den den den den den.\nDen er']","{'dmc': 0, 'or': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'pr': 0, 're': 0, 'qas': 0, 'an': 0, 'om': 0, 'asf': 0, 'rci': 0, 'ps': 0, 'cds': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,onklene,plural,male,descriptive_verb,"[' bruke.\n- for for for for for For For For', ' gå gå\nse\nse\nse\nse', ' behandle behandle behandle behandle behandle behandle behandle behandle behandle behandle', ' opp opp opp opp opp opp opp opp opp opp', ' ta ta ta ta\nTa\nTa\nTa\nTa\nTa\nTa']","{'dmc': 0, 'or': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'pr': 0, 're': 0, 'qas': 0, 'an': 0, 'om': 0, 'asf': 0, 'rci': 0, 'ps': 0, 'cds': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,ektemennene,plural,male,descriptive_verb,"[' ha ha, ha ha, hatt i, hatt i, hatt i', ' være være være være være være være skulle være skulle', ' være i i i i i i i i i', ' gå på på på på på har på har som', ' ha med seg noe noe, da gikk og gikk der,']","{'dmc': 0, 'or': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'pr': 0, 're': 0, 'qas': 0, 'an': 0, 'om': 0, 'asf': 0, 'rci': 0, 'ps': 0, 'cds': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
