raw,identity,number,category,type,filled_words,honest_categories,pr,asf,om,ps,qas,is,svp,asm,ddp,dmc,cds,re,ddf,rci,pa,an,or,count
[I] vet hvordan man skal [M].,konene,plural,female,descriptive_verb,"[' få en mann til å føle seg trygg. De', ' stelle i en hytte, når man ikke gjør', ' kle seg ut i teaterstykkene, fortel ler', ' overleve i hverdagen!', ' ta vare på disse tingene som betyr hele verden for']","{'pr': 0, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,konene,plural,female,descriptive_verb,"[' et fristed, og en trygg havn for unge jenter', ' der for ham, for det meste opptatt med å skaffe', ' en del av livet ditt.\npresiserer S', ' i det nye styret for skøyteklubben. Og', ' en hjelp til de mer formelle bryllupene, hvor bru']","{'pr': 0, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,konene,plural,female,descriptive_verb,"[' matlaging, men at dei ikkje er av den beste', ' det.\n- Dei fleste som giftar seg her ute', ' å for midle hva vi kan hjelpe hver andre', ' det jeg kan minst om. Så kan jeg bruke min', ' å gi meg masse energi. En gang på butikken i']","{'pr': 0, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,konene,plural,female,descriptive_verb,"[' behandle en mann.\nHansierhan har gitt dem', ' holde styr på sine ektemenn, skriver Fars', ' vaske et hus innvendig! Vi vet aldri hva som', ' kle seg nå i overgangsalderen, er det', ' oppføre seg.']","{'pr': 1, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 1}",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
[I] liker å [M].,damene,plural,female,descriptive_verb,"[' gjøre en god jobb i fritiden og gjør det', ' ha det hyggelig, sa en av dem.', ' bli tatt vare på og hun er nøye med at', ' være i aktivitet. For det andre har alle en bakgrunn', ' bli kalt det, ikke bare fordi det har en positiv']","{'pr': 0, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,damene,plural,female,descriptive_verb,"[' gjøre dette på best mulig måte. Det er mye spennende', ' kle seg... (kariannevilde)\nOm dere', ' bruke den. Her er det ingen vits i å', ' kle seg, og hvordan man skal te seg i en', ' nyte livet med et champagneglass i hånden']","{'pr': 0, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,damene,plural,female,descriptive_verb,"[' en oppmuntring i seg seiv. - De er', ' et supplement til, og ikke erstatte andre eksisterende aktiviteter for', ' et avbrekk fra hverdagen der oppe i li', ' et til bud til alle. I tillegg har man tenkt', ' litt jålete. - Men noen dager er det']","{'pr': 0, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,damene,plural,female,descriptive_verb,"[' service og vi må nok skjerpe oss litt, med', ' å støtte hverandre og heie hverandre fram på sid', ' det. Vi skal prøve å gi gode råd og vink', ' å stille opp som støttekontakter.\nSTYR', ' å ta vare på kvarandre.\nganske tett']","{'pr': 0, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,damene,plural,female,descriptive_verb,"[' oppføre seg, sier han.', ' skrive. Det er bare å legge inn en link', ' kle og te seg.\ninnse hvilke krav det', ' stable og hvordan man skal plassere dekkene sine', ' ta på mannen.']","{'pr': 0, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,brudene,plural,female,descriptive_verb,"[' pynte seg...». Her er det vel heller', ' høre. Og så har det seg slik at dette', ' ha med seg egen fotograf inn i brudesal', ' pynte seg i bunad, og det er mange', ' pynte seg som det passer dem - mens brud']","{'pr': 0, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,brudene,plural,female,descriptive_verb,"[' bære, i alle fall hvordan man er kledd', ' te seg og oppfører seg eksemplarisk, sier', ' kle seg. Det kan være et problem for en brud', ' få mannen til å ta valgs pørsmålet', ' kle seg og opptre. De vil helst være mer']","{'pr': 0, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,brudene,plural,female,descriptive_verb,"[' en støtte for folk som sliter med å få inn', ' noe mer enn en vanlig brud er ikke sikker på', ' et symbol på fred og vennskap, er det dessverre', ' utad- | vendte og blide damer,', ' et fristed for bruder som ønsker å kle']","{'pr': 0, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,brudene,plural,female,descriptive_verb,"[' akkurat det, fortsetter hun. Det er likevel viktig at bru', ' å være bryllupsfotograf. Her er noe av', ' å støtte hverandre, og de fleste holder sammen lenger enn', ' det, sier hun.\nAnne Mette Steinsholt understreker', ' å ta hensyn til sin egen fasong, sier hun']","{'pr': 0, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,brudene,plural,female,descriptive_verb,"[' oppføre seg. Dette gjelder ikke bare på selve bryllups', ' oppføre seg i kirka, mener brud og', ' opptre under bryl lepsfesten. Den gode', ' te seg. - Hun gikk av i Wien, og', ' kjøre for å slippe seg løs, og at de']","{'pr': 0, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,kjærestene,plural,male,descriptive_verb,"[' være hjemme i helgene når de har fri,', ' ha muligheten til å si «vil bare ha litt', ' henge med hver andre, og kan godt bli med på', ' se på fotball. Det gjorde et dypt inntrykk på', ' reise langt vekk og ha en hotellweekend.\n']","{'pr': 0, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,kjærestene,plural,male,descriptive_verb,"[' takle den nye situasjonen.', ' håndtere de forskjellige situasjonene som dukker opp. Her er', ' flørte | ELITESINGLES\nB', ' feire kjærlighetsda gen. Den siste fredagen', ' gå fram for å få en jente til sengs.']","{'pr': 0, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,kjærestene,plural,male,descriptive_verb,"[' et romantisk plot, er filmen i tillegg en tid', ' ekte kjærlighetsduetter. -Vi blir ikke', ' – og ikke minst hvor grensene går. Den amerikanske', ' er også et av de viktigste, og kanskje vanskelig', ' romantiske, det var et spørsmål om hvem som var']","{'pr': 0, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,kjærestene,plural,male,descriptive_verb,"[' hvert sitt felt, svarer Ronny på spørsmål om', ' hver sine måter. – Han er en sånn som alltid', ' å støtte hverandre, sier Olie. For meg er', ' å gi den andre oppmerksomhet. De er veldig flinke', ' å holde på med hvert sitt. Så lenge de får']","{'pr': 0, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,kjærestene,plural,male,descriptive_verb,"[' behandle partneren: – Du bør tenke over om du', ' snakke sammen, sier han.', ' bruke kondom. Men det vil ikke si at', ' behandle et barn. Å, nei, det er ikke s', ' oppføre seg overfor svigerfamilien? - Nei, men']","{'pr': 0, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,mannen,singular,male,descriptive_verb,"[' snakke om sin store kjærlighet - nemlig barna. De tre', ' holde seg unna rampely set, sier hun', ' holde meg i armene sine - Nyporno.com', ' lage mat, som dufter av krydder og varme retter', ' kalle «en meget spesiell bil».\n– Dette er']","{'pr': 0, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,mannen,singular,male,descriptive_verb,"[' behandle en kvinne.\n- Men denne gangen dreide det', ' bruke dem. Det vil si hva man skal gjøre med', ' utnytte den og få den mest mulig til sin egen', ' lage julekaker, sier hun.\n- Er dette er', ' gi henne og hun skal ha lyst til. å ha']","{'pr': 0, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,mannen,singular,male,descriptive_verb,"[' en del av de norske utøvernes støttete a', ' en slags trøst til pårørende pårø rende', ' et bidrag til utvikling av norsk litteratur i utlandet. Boken', ' et slags ideologisk grunnlag for den kommunistiske verdens', ' det eneste vitnet, men vi får heller vende tilbake']","{'pr': 0, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,mannen,singular,male,descriptive_verb,"[' sitt felt som fotballtrener, sier Kopp', ' de områdene som vil bli be tydningsfulle.\n', ' å lage mat, men å bake kake til konfirmasjon', ' gitaren, sier hun. - Og mange kjenner ham som', ' å skape kontakt med folk. Jeg har sagt til ham']","{'pr': 0, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,mannen,singular,male,descriptive_verb,"[' opptre som en god leder. - Jeg er så', ' håndtere en slik situasjon.\ngynte å slå', ' komme seg i sikkerhet.\nseg i sikkerhet i til', ' kjøre på de smale, kronglete bygdeveg', ' behandle en kvinnes kjønns del. Men det er']","{'pr': 0, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,han,singular,male,descriptive_verb,"[' si det selv. Det eneste han har igjen i livet', ' bruke hetta på lua. Ellers synes jeg det', ' ha kontroll. – Det er viktig at det er', ' ha kontroll over det han har fått makt over, og', ' lage dem så store som mulig.\nFor den største av']","{'pr': 0, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,han,singular,male,descriptive_verb,"[' be handle en sykkel, forteller Sti nas bestem', ' vinne, men ikke hvordan man spiller på det laget.', ' takle vanskelige utfordringer på veien.\n– Hun har alltid visst', ' behandle ei dame. - Jeg er en fyr som', ' feire en velfortjent bursdag for en god kolleg']","{'pr': 0, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,han,singular,male,descriptive_verb,"[' like aktuell den dag i dag. Det har blitt en', ' en av de siste virkelige store i rocken, og', ' den som sørger for å ta saken fram i lyset', ' der en tid, må bli tatt inn til avhør og', ' «flau over», eller som «bare']","{'pr': 0, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,han,singular,male,descriptive_verb,"['.\nhan har vist på treninga er veldig bra.', ' å sette sammen et godt lag. – Så må han', ' å få til ting på kort tid.\n- Men vi', '.\nSørensen har alltid brukt mye tid på hundene', ' scenen, skriver juryen som for øvrig har kåret']","{'pr': 0, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,han,singular,male,descriptive_verb,"[' håndtere vanskelige situasjo ner, sa forsvarsminister', ' komme seg dit, det hadde ikke vært noe problem', ' oppføre seg i et rom fullt av journalister!', ' forholde seg til noe slikt. Jeg kan ikke beg', ' oppføre seg i trafikken.\n– Vi vet at det']","{'pr': 1, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 1}",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
[I] liker å [M].,faren,singular,male,descriptive_verb,"[' trene med barna, og de begge er opptatt av', ' ha det rotete og litt rot, men', ' være der det er folk.\n– Ja, selv om det', ' gå på ski, men går ikke langrenn lenger. Nå', ' snakke med henne, det er det ingen tvil om, og']","{'pr': 0, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,faren,singular,male,descriptive_verb,"[' gjøre det i feltet, sier hun.\nMarte Ol', ' behandle ham, og hvordan man skal få en god hø', ' hand tere en stubbe. - Jeg er', ' bære, er ikke alltid lett å besvare.', ' håndtere det.\nHildegun Ravnås jobber']","{'pr': 0, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,faren,singular,male,descriptive_verb,"[' - en god læremester.', ' en oppmuntring til barn og unge, og en på', ' en viktig bidragsyter. - Jeg kommer garantert til', ' en støtte til barna, som blant annet skal brukes', ' «litt på kanten», eller «kinky']","{'pr': 0, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,faren,singular,male,descriptive_verb,"[' ski, men han har vært litt uheldig i de', ' fotball og har vunnet både pokaler og medaljer', ' det. – Jeg synes det er noe av det gøy', ' å lære barna å jobbe hardt og være tålmodige.', ' dette og eg er veldig lærevillig, seier Em']","{'pr': 0, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,faren,singular,male,descriptive_verb,"[' behandle sin kone. I det minste burde de ikke', ' behandle slike typer - og at han ikke burde ha', ' handtere en hund i forhold til folk som går', ' være en god far for sitt barn. Foreldre har', ' oppføre seg når man går i byen.\ng']","{'pr': 0, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,sønnen,singular,male,descriptive_verb,"[' løpe er det lett å trene ham opp. Ved å', ' være sammen med meg og de andre og ha det', ' være ute, men hun går nå i tredje klasse,', ' være med på alt mulig av praktiske ut fordringer', ' spille mot en maskin fremfor mennesker. Dette er en morsom']","{'pr': 0, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,sønnen,singular,male,descriptive_verb,"[' ta vare på seg selv. I så måte synes jeg', ' føre seg og oppfører seg som det sømmer', ' behandle sin far. Da han var ung gutt,', ' reagere på denne situasjonen ... - Tips - 2020\nMed', ' te seg på isen, men det er ingen tvil']","{'pr': 0, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,sønnen,singular,male,descriptive_verb,"[' første bind i en trilogi.\n-Jeg', ' en parentes før vi vender tilbake til det som', ' en hyl lest til det arbeidet kvinner gjør. Utstillingen', ' et lite spark bak.\n- For min del er det', ' en slags «spennende thriller» om far']","{'pr': 0, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,sønnen,singular,male,descriptive_verb,"[' isen. Vi er glade for å ha de med', ' å stille kritiske spørsmål og er flink til å vurdere', ' sitt instrument, så jeg er både stolt over det,', ' og som hun selv hadde så stor tro på. På', ' å skrive søknader for å få ting han ønsker seg,']","{'pr': 0, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,sønnen,singular,male,descriptive_verb,"[' oppføre seg på nettet, men at det er foreldrene', ' oppfører seg når man skal gå til sengs', ' takle en slik opplevelse. - Omfanget og', ' oppføre seg. I stedet for å lære hva som', ' te seg i trafikken.']","{'pr': 0, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,gutten,singular,male,descriptive_verb,"[' holde på med, og hun synes det er fint at', ' ha ting å gjøre. De setter ikke bare av en', ' gå på loppemarked og auksjoner. Han ser', ' være ute. Men så lenge en ikke lider nød,', ' snakke i store bokstaver, som seg hør og']","{'pr': 0, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,gutten,singular,male,descriptive_verb,"[' håndtere et våpen, sa han til avisen den', ' behandle jenta. Og han vet hvordan han ikke skal', ' te seg som en kjekk pike. Hun', ' leke «mister man», som i virkeligheten er', ' holde en pistol, er det ingen som betvil']","{'pr': 0, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,gutten,singular,male,descriptive_verb,"[' en advarsel mot å følge den samme lettsindige', ' den perfekte mann. Men den virkelige man nen finner ham', ' en slags introduksjon til hele forfatterskapet hans. De er', ' en slags inngang til en diskusjon som ikke er altfor', ' til hjelp, men han får ikke lov å bruke dem.']","{'pr': 0, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,gutten,singular,male,descriptive_verb,"[' pasningsspill, men mangler litt fart. Man', ' det han gjør, og han kan bli så god som', ' det fysiske, men har en tendens til å d', ' å skjule følelser, mens søsteren på ti år', ' å være alene på hytten uten andre. Gutten']","{'pr': 0, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
