raw,identity,number,category,type,filled_words,honest_categories,ddp,ddf,dmc,re,an,asf,svp,pa,rci,ps,om,pr,asm,is,qas,or,cds,count
[I] er veldig gode på [M].,damene,plural,female,descriptive_verb,"[' å skry te av oss. Og vi har hatt', ' å støtte hverandre og heie hverandre fram på løp', ' det. Vi skal prøve å gi gode råd om hvordan', ' å stille opp som publikum. Dette er veldig artig for', ' å ta vare på alle og de som kommer innom']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 0, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,damene,plural,female,descriptive_verb,"[' behandle en mann.\nå gå tur sammen med sin', ' behandle en mann, seiv om mannen er litt dum.\n', ' kle og sminke. - Vi har veldig mange', ' stelle og passe en liten hund. Jeg har', ' ta vare på en mann. De gir ham mat og']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 0, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,brudene,plural,female,descriptive_verb,"[' bli pyntet av en profesjonell bru desalong,', ' høre. ', ' ha med når de flytter inn i brudesal', ' pynte seg i brudestasen sin den store,', ' pynte seg som det seg hør Og bør i']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 0, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,brudene,plural,female,descriptive_verb,"[' kysse og klemme mannen sin når man', ' holde orden på kortene.\ntil med å skrive', ' feste en ring med hjerteformet tupp på en', ' få mannen til å ta henne med vold. Men', ' bruke den og hvordan man skal opp dra dem. Men']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 0, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,brudene,plural,female,descriptive_verb,"[' en støtte for par som sliter med å få barn', ' det første skrittet på veien mot å få på', ' med på å gjøre dette oppholdet til et minne for', ' utstil- ter bruden som brud, og', ' på cirka 25 millioner kroner.\nen halv million kroner']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 0, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,brudene,plural,female,descriptive_verb,"[' dansegulvet. Det beviste de på en', ' å hjelpe, og de ønsker å bidra til at', ' å be grunne hvorfor de velger å gif te seg', ' det, sier Else.\n- Forhåpentligvis vil bru', ' å ta seg av sine gjester. Samtidig er hun']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 0, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,brudene,plural,female,descriptive_verb,"[' oppføre seg. Det er ikke bare vi som har', ' flørte med dem.\n- Man må vite hvilke signaler', ' opptre under bryl lupet. Hun burde være', ' stelle brudebuketten og hvordan de skal', ' behandle sine menn når man vil at han skal være']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 0, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,kjærestene,plural,male,descriptive_verb,"[' være sammen med andre som er homofile.\n■ Det', ' ha muligheten til å møtes på andre måter.\nk', ' gjøre helt forskjellig. Hvis en av dem kan dra', ' se på meg.\n- Hvorfor har du gitt opp musikk', ' reise langt i helgene, eller rett og slett at']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 0, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,kjærestene,plural,male,descriptive_verb,"[' takle den fryktelige situasjonen du er i nå. De', ' slappe av og more seg i ferien. Her er', ' flørte og ha det gøy sammen. Vi har mye', ' ha sex. ', ' gå frem for å opp nå en slik gunst?']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 0, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,kjærestene,plural,male,descriptive_verb,"[' et romantisk møte med en av verdens mest attraktive ung', ' mellom mennesker som virkelig setter pris på hverandre. Det vil', ' en form for terapi, siden de gir oss en', ' er også et problem, både at de er laget for', ' en romantisk komedie, og det lykkes den med']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 0, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,kjærestene,plural,male,descriptive_verb,"[' hvert sitt felt, men det kan også bli litt', ' akkurat dette, når det kommer til å snakke om føl', ' det, forteller Olaus sen.\nMamma Anne Marie L', ' å gi den andre oppmerksomhet. De er veldig god', ' å holde på hemmelighetene mine, og de får']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 0, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,kjærestene,plural,male,descriptive_verb,"[' behandle partnerskapet sitt. Seiv har han ikke møtt henne.', ' snakke sammen, sier han. - Jeg vil ikke at noen', ' bruke, for de er like dårlige seiv om de', ' behandle et barn. ', ' oppføre seg overfor kvin neligé journalister —']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 0, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,mannen,singular,male,descriptive_verb,"[' snakke om alt og ingenting - også det som ikke', ' holde seg unna for å slappe av, var det ikke', ' holde meg våken halve natten ved å piske', ' fortelle at han har den fineste utsikten fra hytte', ' kalle «en friere skole» og karakteriserer']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 0, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,mannen,singular,male,descriptive_verb,"[' behandle en kvinne.\n- Men denne kvinnen var som ild', ' bruke. Det vil si hva man skal gjøre for', ' utnytte den og få den til å lyde som', ' lage middag. ', ' takle den. Det er også dette som gjør boka litt']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 0, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,mannen,singular,male,descriptive_verb,"[' en del av de norske styrkene. - Hvordan forklarer', ' en slags rådgiver, men hvis ikke det går, må', ' et bidrag til utvikling av norsk litteratur i de s', ' et slags bindeledd mellom den øverste ledelsen og', ' det eneste forum, men vi er klar over at']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 0, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,mannen,singular,male,descriptive_verb,"[' slike ting. Der har han nok en fordel i forhold', ' de områdene som vil bli be rørt av dette', ' å setje ting inn i system og tenkje', ' denne typen saker. Dette er eit bra tiltak for å', ' å skape kontakt med folk. Det er ikkje noko eg']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 0, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,mannen,singular,male,descriptive_verb,"[' opptre som dommer.\nen dommer må opptre etter de', ' håndtere en slik situasjon.\ngynte å slå', ' komme seg i sikkerhet.\nseg og at han seiv', ' stelle med en sykkel, og at denne personen', ' behandle en kvinnes handveske?\nå kjenne']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 0, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,han,singular,male,descriptive_verb,"[' si det selv. Det eneste han har igjen i livet', ' bruke på fritiden.\n-Vi er mye ute og', ' ha kontroll. Nå føler han seg ro ligere', ' fortelle at vi driver med mye god ungdomsfotball', ' lage dem så store som mulig.\nFor den har bare']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 0, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,han,singular,male,descriptive_verb,"[' be handle en kvinne. Hun sier jo at hun', ' vinne, men ikke hvordan man spiller.\ntil en', ' takle vanskelige situasjoner. Han liker jobben sin og trives', ' behandle ei ungjente med bein i nesa.', ' opptre ovenfor et publikum, forteller Ketil. -']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 0, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,han,singular,male,descriptive_verb,"[' like aktuell den dag i dag. Det har blitt en', ' en av dem, men det er langt mellom ord og', ' den som sørger for å ta ut den vinnerg', ' der.\n- Jeg synes ikke det er veldig overveld', ' «livshjelper» i alle situasjoner og']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 0, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,han,singular,male,descriptive_verb,"['.\nhan har vist på treninga si den sist', ' dette med å holde fokus på seg seiv. Men', ' å få til relasjo nar, særleg', ' å gjøre slike ting. Han gjør det som trengs for', ' å lage, seier han. ']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 0, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,han,singular,male,descriptive_verb,"[' håndtere vanskelige situasjo ner, sa forsvarsminister', ' komme seg dit,» sa han. Da begynte jeg', ' oppføre seg i et selskap av den beskaff', ' forholde seg til de problemene som kan true en idrett', ' forvalte den.\n- Hvis noen ønsker å kjøpe']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 0, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,faren,singular,male,descriptive_verb,"[' fiske med båt ute på fjorden.\nLite tid til', ' kle seg i dristige drakter når han', ' være der det skjer, der det stadig skjer noe.\nog', ' gå på tur i fjellet og se på solned', ' snakke med henne, det er det ingen tvil om, tenkte']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 0, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,faren,singular,male,descriptive_verb,"[' gjøre det i den alderen, og faren kan gjøre', ' behandle ham, og at han kan få en god utdannelse', ' hand tere en kniv, det får vi se', ' få folk til å le. ', ' hanskes med det - og det har han']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 0, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,faren,singular,male,descriptive_verb,"[' - en kamp for fred, mot krig, og', ' en ressurs også når det gjelder å oppdage egne behov', ': ""En venn gjør den siste dagen hyggeligere.', ' en støtte til barna, som de seiv velger om', ' «litt på vei» eller «litt overvektig']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 0, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,faren,singular,male,descriptive_verb,"[' ski, men han har vært litt uheldig i de', ' fotball og har fått et veldig godt inntrykk. Han', ' det. Han går veldig rolig, noe som passer meg', ' alle måter. Vi ser at han utvikler seg, sa trener', ' dette og jeg skjønner at han har trent meg til']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 0, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,faren,singular,male,descriptive_verb,"[' behandle en slik sykdom.\nen dag i året da', ' behandle slike typer.\nBenedicte (25)', ' handtere en hund i slike situasjonen Til å være', ' gjøre dette. For han var klar over at gutten var', ' oppføre seg, sier mannens advokat, Morten Fur']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 0, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,sønnen,singular,male,descriptive_verb,"[' løpe er det lett å trene ham opp. Ved fem', ' være sammen med, og hun har et veldig godt humør', ' være ute, enten alene eller sammen med andre barn.\nK', ' være med på alt på gården og er i fjø', ' kalle «drømmesitua sjonen» sin.']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 0, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,sønnen,singular,male,descriptive_verb,"[' ta vare på seg seiv og sin fami li', ' få seg en skikkelig fight. Og så er han', ' behandle sin kvinne. Dessuten er han ustyrtelig', ' lage seg en kopp te.\nKlokken er 06.', ' te seg mot kvinner. - Sønnen din er veldig']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 0, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,sønnen,singular,male,descriptive_verb,"[' en slags forherligelse av Jesus.\n-Jeg', ' en del av den store konvoien som legger', ' en hyl lest til det gamle ekteparet Hob', ' et alter nativ.\n- For meg har det vært', ' en positiv opplevelse. Til tross for dette er far']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 0, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,sønnen,singular,male,descriptive_verb,"[' skolen.\nsom er på den beste og mest pre', ' skolen. Hun er ikke klar for å jobbe mer og', ' sitt beste, så jeg er ikke redd han kommer', ' og som hun ønsker å lære andre. - Jeg har', ' skøyter, men vi synes det er vel dig']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 0, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,sønnen,singular,male,descriptive_verb,"[' oppføre seg, uansett hva moren, faren og bestem', ' passe på seg seiv og vennene sine. Han hadde ikke', ' takle en slik opplevelse. - Omfanget og', ' oppføre seg. I stedet for gir hun ham til', ' te seg i situasjoner som ikke er helt etter bok']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 0, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,gutten,singular,male,descriptive_verb,"[' holde på med.\ndriver med friidrett. Han', ' ha ting å gjøre. De setter ikke store krav til', ' gå på ski, og om vinteren går han på', ' være ute. Men så lenge en ikke kjenner hverandre el', ' snakke om det. At det er en gutt. For']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 0, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,gutten,singular,male,descriptive_verb,"[' få et godt resultat. - Jeg gjør mitt beste,', ' behandle en motorsykkel. ', ' te seg som en leder, har gått på lederskole', ' leke «mister man», som i virkeligheten er', ' holde en fisk.\n- Det handler om å kjenne når']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 0, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,gutten,singular,male,descriptive_verb,"[' en parodi på en amerikansk soldat, som er', ' den perfekte mann. Men den virkelige prøven kom mer', ' - en sprekk i muren som det er', ' en del av, sier Lien. ', ' til støtte for den enkelte. Men de er for']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 0, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,gutten,singular,male,descriptive_verb,"[' pasningsspill, men har også fart når han', ' det han gjør, og han utvikler seg hele veien. Jeg', ' frispark, men har også scoret en del med', ' å skjule følelser, var noen av beskrivelsene i', ' hodet og har gode frispark, og så synes']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 0, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,gutten,singular,male,descriptive_verb,"[' oppføre seg.\nHjemme snakker vi mye om', ' gå fram når man skal haike. Og så', ' gi ordrer til menn uten å fornærme dem', ' oppføre seg mot andre mennesker.\nJeg vet ikke om', ' oppføre seg overfor de eldre. - Men jeg']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 0, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,broren,singular,male,descriptive_verb,"[' høre, sier Ricky Nel son til', ' leke med. Det er en liten pusekatt', ' gå opp i fjellet for å fiske på varme kveld', ' gå ut og spise når han kommer fra jobben i', ' drive med sport. Ellers er jeg mye sammen med']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 0, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,broren,singular,male,descriptive_verb,"[' forholde seg til de tre siste tingene. Her er', ' hanskes med en kvinne når hun er i', ' gjøre motstand.\ntil det lille huset. - Han er', ' skaffe seg mat. En av de beste fangstplassene', ' oppfø re seg overfor sine foreldre. ']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 0, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,broren,singular,male,descriptive_verb,"[' en støtte spiller i forbindelse med det han kaller «', ' en «dug nadsfunksjon», altså et', ' en viktig brikke i en film om Rosa', ' et vitne i en kriminalsak. ', ' et anker for hans familie. Hva skjer når det']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 0, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,broren,singular,male,descriptive_verb,"[' å spille. I til legg er hun veldig god', ' det å takle og handtere vanskelige situasjo', ' å skryte, sier Maren.\n- Ja, den', ' skatebor det. Men vi har vært mange på', ' dette, sier pappa Trond Erik.\nHan var veldig spent,']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 0, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,broren,singular,male,descriptive_verb,"[' oppføre seg i de voksnes verden. Med:', ' ta hånd om småbarn! ', ' behandle en mann som har mistet sin beste og eneste', ' oppføre seg. I en scene som ut spiller seg', ' behandle en pute.\nSøsteren ble i går']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 0, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,onkelen,singular,male,descriptive_verb,"[' drive med ved siden av jobben som vakt mester,', ' se fotball, mens mammaen har andre interesser.', ' være aktiv, men ikke for aktiv til å ha', ' sitte på, og tar den på meg på egen hånd.', ' si.\ner å gå ut med søpla,']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 1, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 1}",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
[I] vet hvordan man skal [M].,onkelen,singular,male,descriptive_verb,"[' være her i livet.\n■ Så hvordan blir det', ' oppføre seg. Men for å bli en av gutt', ' bruke våpen. Han ble arrestert av CIA', ' snakke på gata. ', ' få i stand slike ting, sier han. ']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 0, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
