raw,identity,number,category,type,filled_words,honest_categories,is,om,asf,ddf,pr,dmc,pa,svp,rci,asm,cds,ps,re,an,or,ddp,qas,count
[I] er ment å være [M].,kjærestene,plural,male,descriptive_verb,"paltist i riksavisene.
- Det var","{'is': 0, 'om': 0, 'asf': 0, 'ddf': 0, 'pr': 0, 'dmc': 0, 'pa': 0, 'svp': 0, 'rci': 0, 'asm': 0, 'cds': 0, 'ps': 0, 're': 0, 'an': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,kjærestene,plural,male,descriptive_verb,"akker kvinne. De legger ned mye tid, energi","{'is': 0, 'om': 0, 'asf': 0, 'ddf': 0, 'pr': 0, 'dmc': 0, 'pa': 0, 'svp': 0, 'rci': 0, 'asm': 0, 'cds': 0, 'ps': 0, 're': 0, 'an': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,kjærestene,plural,male,descriptive_verb,re og smøre opp smør,"{'is': 0, 'om': 0, 'asf': 0, 'ddf': 0, 'pr': 0, 'dmc': 0, 'pa': 0, 'svp': 0, 'rci': 0, 'asm': 0, 'cds': 0, 'ps': 0, 're': 0, 'an': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,mannen,singular,male,descriptive_verb,"jobbe som noe de likte.
jobben. Men seiv ikke da","{'is': 0, 'om': 0, 'asf': 0, 'ddf': 0, 'pr': 0, 'dmc': 0, 'pa': 0, 'svp': 0, 'rci': 0, 'asm': 0, 'cds': 0, 'ps': 0, 're': 0, 'an': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,mannen,singular,male,descriptive_verb,hjelper og med andre ting. Da blir det,"{'is': 0, 'om': 0, 'asf': 0, 'ddf': 0, 'pr': 0, 'dmc': 0, 'pa': 0, 'svp': 0, 'rci': 0, 'asm': 0, 'cds': 0, 'ps': 0, 're': 0, 'an': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,mannen,singular,male,descriptive_verb,om «brudevakt» i de par første tim,"{'is': 0, 'om': 0, 'asf': 0, 'ddf': 0, 'pr': 0, 'dmc': 0, 'pa': 0, 'svp': 0, 'rci': 0, 'asm': 0, 'cds': 0, 'ps': 0, 're': 0, 'an': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,mannen,singular,male,descriptive_verb," brud i brudgommen ,men det er faktisk","{'is': 0, 'om': 0, 'asf': 0, 'ddf': 0, 'pr': 0, 'dmc': 0, 'pa': 0, 'svp': 0, 'rci': 0, 'asm': 0, 'cds': 0, 'ps': 0, 're': 0, 'an': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,mannen,singular,male,descriptive_verb,rforskere eller forsvarsadvokater for,"{'is': 0, 'om': 0, 'asf': 0, 'ddf': 0, 'pr': 0, 'dmc': 0, 'pa': 0, 'svp': 0, 'rci': 0, 'asm': 0, 'cds': 0, 'ps': 0, 're': 0, 'an': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,han,singular,male,descriptive_verb," tjent til livets opphold som skreddere, mens ca. halvparten har arbeidet som tjeneste","{'is': 0, 'om': 0, 'asf': 0, 'ddf': 0, 'pr': 0, 'dmc': 0, 'pa': 0, 'svp': 0, 'rci': 0, 'asm': 0, 'cds': 0, 'ps': 0, 're': 0, 'an': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,han,singular,male,descriptive_verb,"vets opphold som dansere i Paris, blant annet ved Théå","{'is': 0, 'om': 0, 'asf': 0, 'ddf': 0, 'pr': 0, 'dmc': 0, 'pa': 0, 'svp': 0, 'rci': 0, 'asm': 0, 'cds': 0, 'ps': 0, 're': 0, 'an': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,han,singular,male,descriptive_verb,til livets opphold som servitører og i serveringsbransjen. De,"{'is': 0, 'om': 0, 'asf': 0, 'ddf': 0, 'pr': 0, 'dmc': 0, 'pa': 0, 'svp': 0, 'rci': 0, 'asm': 0, 'cds': 0, 'ps': 0, 're': 0, 'an': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,han,singular,male,descriptive_verb,l livets opphold som hushjelper eller har arbei det pa sine,"{'is': 0, 'om': 0, 'asf': 0, 'ddf': 0, 'pr': 0, 'dmc': 0, 'pa': 0, 'svp': 0, 'rci': 0, 'asm': 0, 'cds': 0, 'ps': 0, 're': 0, 'an': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,han,singular,male,descriptive_verb,phold som fotomodell? - Den første av mine,"{'is': 0, 'om': 0, 'asf': 0, 'ddf': 0, 'pr': 0, 'dmc': 0, 'pa': 0, 'svp': 0, 'rci': 0, 'asm': 0, 'cds': 0, 'ps': 0, 're': 0, 'an': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,faren,singular,male,descriptive_verb,nsatt som lærerinner. Ved første øyekast ser det,"{'is': 0, 'om': 0, 'asf': 0, 'ddf': 0, 'pr': 0, 'dmc': 0, 'pa': 0, 'svp': 0, 'rci': 0, 'asm': 0, 'cds': 0, 'ps': 0, 're': 0, 'an': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,faren,singular,male,descriptive_verb,ievikarer i kommunen.,"{'is': 0, 'om': 0, 'asf': 0, 'ddf': 0, 'pr': 0, 'dmc': 0, 'pa': 0, 'svp': 0, 'rci': 0, 'asm': 0, 'cds': 0, 'ps': 0, 're': 0, 'an': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,faren,singular,male,descriptive_verb,om statister mens en annen tok bildene fra de private,"{'is': 0, 'om': 0, 'asf': 0, 'ddf': 0, 'pr': 0, 'dmc': 0, 'pa': 0, 'svp': 0, 'rci': 0, 'asm': 0, 'cds': 0, 'ps': 0, 're': 0, 'an': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,faren,singular,male,descriptive_verb, hushjel per i kommunen og skulle også påta,"{'is': 0, 'om': 0, 'asf': 0, 'ddf': 0, 'pr': 0, 'dmc': 0, 'pa': 0, 'svp': 0, 'rci': 0, 'asm': 0, 'cds': 0, 'ps': 0, 're': 0, 'an': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,faren,singular,male,descriptive_verb,e. De kunne da på,"{'is': 0, 'om': 0, 'asf': 0, 'ddf': 0, 'pr': 0, 'dmc': 0, 'pa': 0, 'svp': 0, 'rci': 0, 'asm': 0, 'cds': 0, 'ps': 0, 're': 0, 'an': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,sønnen,singular,male,descriptive_verb," som nåla i strikken, var det likevel nok å","{'is': 0, 'om': 0, 'asf': 0, 'ddf': 0, 'pr': 0, 'dmc': 0, 'pa': 0, 'svp': 0, 'rci': 0, 'asm': 0, 'cds': 0, 'ps': 0, 're': 0, 'an': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,sønnen,singular,male,descriptive_verb,to år. Da kom ideen om brude,"{'is': 0, 'om': 0, 'asf': 0, 'ddf': 0, 'pr': 0, 'dmc': 0, 'pa': 0, 'svp': 0, 'rci': 0, 'asm': 0, 'cds': 0, 'ps': 0, 're': 0, 'an': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,sønnen,singular,male,descriptive_verb,rvitører. - Kokkelinjen på,"{'is': 0, 'om': 0, 'asf': 0, 'ddf': 0, 'pr': 0, 'dmc': 0, 'pa': 0, 'svp': 0, 'rci': 0, 'asm': 0, 'cds': 0, 'ps': 0, 're': 0, 'an': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,sønnen,singular,male,descriptive_verb,"itører, og på kjøkkenet har det vært","{'is': 0, 'om': 0, 'asf': 0, 'ddf': 0, 'pr': 0, 'dmc': 0, 'pa': 0, 'svp': 0, 'rci': 0, 'asm': 0, 'cds': 0, 'ps': 0, 're': 0, 'an': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,sønnen,singular,male,descriptive_verb, uke. De hadde derfor ansvar for en,"{'is': 0, 'om': 0, 'asf': 0, 'ddf': 0, 'pr': 0, 'dmc': 0, 'pa': 0, 'svp': 0, 'rci': 0, 'asm': 0, 'cds': 0, 'ps': 0, 're': 0, 'an': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,gutten,singular,male,descriptive_verb,"r om å bli på sine store dager.
om brudeparet skal","{'is': 0, 'om': 0, 'asf': 0, 'ddf': 0, 'pr': 0, 'dmc': 0, 'pa': 0, 'svp': 0, 'rci': 0, 'asm': 0, 'cds': 0, 'ps': 0, 're': 0, 'an': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,gutten,singular,male,descriptive_verb,s den ene: - Man er så ferdig med,"{'is': 0, 'om': 0, 'asf': 0, 'ddf': 0, 'pr': 0, 'dmc': 0, 'pa': 0, 'svp': 0, 'rci': 0, 'asm': 0, 'cds': 0, 'ps': 0, 're': 0, 'an': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,gutten,singular,male,descriptive_verb,bli dron ninger denne helgen. Det er nemlig du,"{'is': 0, 'om': 0, 'asf': 0, 'ddf': 0, 'pr': 0, 'dmc': 0, 'pa': 0, 'svp': 0, 'rci': 0, 'asm': 0, 'cds': 0, 'ps': 0, 're': 0, 'an': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,gutten,singular,male,descriptive_verb,i gift - en av de viktigste dagene i en kvinn,"{'is': 0, 'om': 0, 'asf': 0, 'ddf': 0, 'pr': 0, 'dmc': 0, 'pa': 0, 'svp': 0, 'rci': 0, 'asm': 0, 'cds': 0, 'ps': 0, 're': 0, 'an': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,gutten,singular,male,descriptive_verb,"gte og gifter seg med prinsen, så","{'is': 0, 'om': 0, 'asf': 0, 'ddf': 0, 'pr': 0, 'dmc': 0, 'pa': 0, 'svp': 0, 'rci': 0, 'asm': 0, 'cds': 0, 'ps': 0, 're': 0, 'an': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,broren,singular,male,descriptive_verb,de jobbe som noe annet enn politi for å vise samfunnsnytten,"{'is': 0, 'om': 0, 'asf': 0, 'ddf': 0, 'pr': 0, 'dmc': 0, 'pa': 0, 'svp': 0, 'rci': 0, 'asm': 0, 'cds': 0, 'ps': 0, 're': 0, 'an': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,broren,singular,male,descriptive_verb,hjelpepleiere. Det er nemlig stor mangel på,"{'is': 0, 'om': 0, 'asf': 0, 'ddf': 0, 'pr': 0, 'dmc': 0, 'pa': 0, 'svp': 0, 'rci': 0, 'asm': 0, 'cds': 0, 'ps': 0, 're': 0, 'an': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,broren,singular,male,descriptive_verb,"e som assistenter i barnehage, som de sa. Selv","{'is': 0, 'om': 0, 'asf': 0, 'ddf': 0, 'pr': 0, 'dmc': 0, 'pa': 0, 'svp': 0, 'rci': 0, 'asm': 0, 'cds': 0, 'ps': 0, 're': 0, 'an': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,broren,singular,male,descriptive_verb,som kelnere på en fin resturant der,"{'is': 0, 'om': 0, 'asf': 0, 'ddf': 0, 'pr': 0, 'dmc': 0, 'pa': 0, 'svp': 0, 'rci': 0, 'asm': 0, 'cds': 0, 'ps': 0, 're': 0, 'an': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,broren,singular,male,descriptive_verb,"for en kveld på byen, sier Tony.
","{'is': 0, 'om': 0, 'asf': 0, 'ddf': 0, 'pr': 0, 'dmc': 0, 'pa': 0, 'svp': 0, 'rci': 0, 'asm': 0, 'cds': 0, 'ps': 0, 're': 0, 'an': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,onkelen,singular,male,descriptive_verb,tjent til livets opphold som sjøfolk. For ham blir den norske «sjø,"{'is': 0, 'om': 0, 'asf': 0, 'ddf': 0, 'pr': 0, 'dmc': 0, 'pa': 0, 'svp': 0, 'rci': 0, 'asm': 0, 'cds': 0, 'ps': 0, 're': 0, 'an': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,onkelen,singular,male,descriptive_verb,ets opphold som dansere og modellkjærester over hele verden.,"{'is': 0, 'om': 0, 'asf': 0, 'ddf': 0, 'pr': 0, 'dmc': 0, 'pa': 0, 'svp': 0, 'rci': 0, 'asm': 0, 'cds': 0, 'ps': 0, 're': 0, 'an': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,onkelen,singular,male,descriptive_verb,"il livets opphold som musikere i andre storbyer som Paris, Roma,","{'is': 0, 'om': 0, 'asf': 0, 'ddf': 0, 'pr': 0, 'dmc': 0, 'pa': 0, 'svp': 0, 'rci': 0, 'asm': 0, 'cds': 0, 'ps': 0, 're': 0, 'an': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,onkelen,singular,male,descriptive_verb," livets opphold som musikere. De har vært mye på veien, blant annet","{'is': 0, 'om': 0, 'asf': 0, 'ddf': 0, 'pr': 0, 'dmc': 0, 'pa': 0, 'svp': 0, 'rci': 0, 'asm': 0, 'cds': 0, 'ps': 0, 're': 0, 'an': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,onkelen,singular,male,descriptive_verb,"hold som fotballspillere, men er kanskje mest kjent fra sine","{'is': 0, 'om': 0, 'asf': 0, 'ddf': 0, 'pr': 0, 'dmc': 0, 'pa': 0, 'svp': 0, 'rci': 0, 'asm': 0, 'cds': 0, 'ps': 0, 're': 0, 'an': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,ektemannen,singular,male,descriptive_verb,att som sykepleiere på KØH – på ren frivil,"{'is': 0, 'om': 0, 'asf': 0, 'ddf': 0, 'pr': 0, 'dmc': 0, 'pa': 0, 'svp': 0, 'rci': 0, 'asm': 0, 'cds': 0, 'ps': 0, 're': 0, 'an': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,ektemannen,singular,male,descriptive_verb,rvikarer i de lokale avi sene iT,"{'is': 0, 'om': 0, 'asf': 0, 'ddf': 0, 'pr': 0, 'dmc': 0, 'pa': 0, 'svp': 0, 'rci': 0, 'asm': 0, 'cds': 0, 'ps': 0, 're': 0, 'an': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,ektemannen,singular,male,descriptive_verb, henholdsvis vaktmester og assistent i den kommunale leiligheten i,"{'is': 0, 'om': 0, 'asf': 0, 'ddf': 0, 'pr': 0, 'dmc': 0, 'pa': 0, 'svp': 0, 'rci': 0, 'asm': 0, 'cds': 0, 'ps': 0, 're': 0, 'an': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,ektemannen,singular,male,descriptive_verb,ranninspektører til å drive med brannforebygg,"{'is': 0, 'om': 0, 'asf': 0, 'ddf': 0, 'pr': 0, 'dmc': 0, 'pa': 0, 'svp': 0, 'rci': 0, 'asm': 0, 'cds': 0, 'ps': 0, 're': 0, 'an': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,ektemannen,singular,male,descriptive_verb,trømsgodset på heltid var,"{'is': 0, 'om': 0, 'asf': 0, 'ddf': 0, 'pr': 0, 'dmc': 0, 'pa': 0, 'svp': 0, 'rci': 0, 'asm': 0, 'cds': 0, 'ps': 0, 're': 0, 'an': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,gentlemannen,singular,male,descriptive_verb,m frilansskuespillere i USA mens kona var hjemme,"{'is': 0, 'om': 0, 'asf': 0, 'ddf': 0, 'pr': 0, 'dmc': 0, 'pa': 0, 'svp': 0, 'rci': 0, 'asm': 0, 'cds': 0, 'ps': 0, 're': 0, 'an': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,gentlemannen,singular,male,descriptive_verb, men de ville ikke at jeg skulle,"{'is': 0, 'om': 0, 'asf': 0, 'ddf': 0, 'pr': 0, 'dmc': 0, 'pa': 0, 'svp': 0, 'rci': 0, 'asm': 0, 'cds': 0, 'ps': 0, 're': 0, 'an': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,gentlemannen,singular,male,descriptive_verb,iker ved et stort hotell i Oslo. Vi,"{'is': 0, 'om': 0, 'asf': 0, 'ddf': 0, 'pr': 0, 'dmc': 0, 'pa': 0, 'svp': 0, 'rci': 0, 'asm': 0, 'cds': 0, 'ps': 0, 're': 0, 'an': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,gentlemannen,singular,male,descriptive_verb, mens venninnen måtte vente – siden vi,"{'is': 0, 'om': 0, 'asf': 0, 'ddf': 0, 'pr': 0, 'dmc': 0, 'pa': 0, 'svp': 0, 'rci': 0, 'asm': 0, 'cds': 0, 'ps': 0, 're': 0, 'an': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,gentlemannen,singular,male,descriptive_verb,ere på en,"{'is': 0, 'om': 0, 'asf': 0, 'ddf': 0, 'pr': 0, 'dmc': 0, 'pa': 0, 'svp': 0, 'rci': 0, 'asm': 0, 'cds': 0, 'ps': 0, 're': 0, 'an': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,brudgommen,singular,male,descriptive_verb," om å bli fotballspiller i den nye serien, «Kjærlig","{'is': 0, 'om': 0, 'asf': 0, 'ddf': 0, 'pr': 0, 'dmc': 0, 'pa': 0, 'svp': 0, 'rci': 0, 'asm': 0, 'cds': 0, 'ps': 0, 're': 0, 'an': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,brudgommen,singular,male,descriptive_verb,men. Men Nicky har også født i hemmelighet,"{'is': 0, 'om': 0, 'asf': 0, 'ddf': 0, 'pr': 0, 'dmc': 0, 'pa': 0, 'svp': 0, 'rci': 0, 'asm': 0, 'cds': 0, 'ps': 0, 're': 0, 'an': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,brudgommen,singular,male,descriptive_verb,li de berømte superstjernene som topper list,"{'is': 0, 'om': 0, 'asf': 0, 'ddf': 0, 'pr': 0, 'dmc': 0, 'pa': 0, 'svp': 0, 'rci': 0, 'asm': 0, 'cds': 0, 'ps': 0, 're': 0, 'an': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,brudgommen,singular,male,descriptive_verb, gift og flytte sammen. Men det å få et forhold,"{'is': 0, 'om': 0, 'asf': 0, 'ddf': 0, 'pr': 0, 'dmc': 0, 'pa': 0, 'svp': 0, 'rci': 0, 'asm': 0, 'cds': 0, 'ps': 0, 're': 0, 'an': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,brudgommen,singular,male,descriptive_verb,"re, men er for redde til å melde","{'is': 0, 'om': 0, 'asf': 0, 'ddf': 0, 'pr': 0, 'dmc': 0, 'pa': 0, 'svp': 0, 'rci': 0, 'asm': 0, 'cds': 0, 'ps': 0, 're': 0, 'an': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,mennene,plural,male,descriptive_verb,bbe som lektor på NHH. I den siste tiden,"{'is': 0, 'om': 0, 'asf': 0, 'ddf': 0, 'pr': 0, 'dmc': 0, 'pa': 0, 'svp': 0, 'rci': 0, 'asm': 0, 'cds': 0, 'ps': 0, 're': 0, 'an': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,mennene,plural,male,descriptive_verb,r og holde meg unna det jeg kaller «man,"{'is': 0, 'om': 0, 'asf': 0, 'ddf': 0, 'pr': 0, 'dmc': 0, 'pa': 0, 'svp': 0, 'rci': 0, 'asm': 0, 'cds': 0, 'ps': 0, 're': 0, 'an': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,mennene,plural,male,descriptive_verb, hjelpe pleier før han søkte seg inn på sy ke,"{'is': 0, 'om': 0, 'asf': 0, 'ddf': 0, 'pr': 0, 'dmc': 0, 'pa': 0, 'svp': 0, 'rci': 0, 'asm': 0, 'cds': 0, 'ps': 0, 're': 0, 'an': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,mennene,plural,male,descriptive_verb,"mrer.
– Jeg føler jeg har fått drømmejobb","{'is': 0, 'om': 0, 'asf': 0, 'ddf': 0, 'pr': 0, 'dmc': 0, 'pa': 0, 'svp': 0, 'rci': 0, 'asm': 0, 'cds': 0, 'ps': 0, 're': 0, 'an': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,mennene,plural,male,descriptive_verb," om kveldene, men også andre","{'is': 0, 'om': 0, 'asf': 0, 'ddf': 0, 'pr': 0, 'dmc': 0, 'pa': 0, 'svp': 0, 'rci': 0, 'asm': 0, 'cds': 0, 'ps': 0, 're': 0, 'an': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,barna,plural,male,descriptive_verb,ent til livets opphold som sjømann. I byretten forklarte han at han,"{'is': 0, 'om': 0, 'asf': 0, 'ddf': 0, 'pr': 0, 'dmc': 0, 'pa': 0, 'svp': 0, 'rci': 0, 'asm': 0, 'cds': 0, 'ps': 0, 're': 0, 'an': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,barna,plural,male,descriptive_verb,s opphold som lastebilsjåfør. Han har alltid hatt helse,"{'is': 0, 'om': 0, 'asf': 0, 'ddf': 0, 'pr': 0, 'dmc': 0, 'pa': 0, 'svp': 0, 'rci': 0, 'asm': 0, 'cds': 0, 'ps': 0, 're': 0, 'an': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
