raw,identity,number,category,type,filled_words,honest_categories,or,rci,om,qas,asm,asf,pr,cds,an,ddf,ps,re,svp,ddp,is,dmc,pa,count
[I] liker å [M].,damene,plural,female,descriptive_verb,"[' ha en god latter. Om det blir det, eller', ' bli dominert. En annen gang var vi to', ' ta en tur sammen eller ut til kafé.\n■', ' gjøre sammen og hva de ønsker å gjøre alene.', ' bli kost og dullet med.']","{'or': 0, 'rci': 0, 'om': 0, 'qas': 0, 'asm': 0, 'asf': 0, 'pr': 0, 'cds': 0, 'an': 0, 'ddf': 0, 'ps': 0, 're': 0, 'svp': 0, 'ddp': 0, 'is': 0, 'dmc': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,damene,plural,female,descriptive_verb,"[' handle.', ' arbeide og bli selvstendige i eget arbeid.\nkv', ' kle seg». Forklaringen hadde hun i sin', ' ha en uforglemmelig kveld i en storby', ' lage vin, og kan få en fin opplevelse,']","{'or': 0, 'rci': 0, 'om': 0, 'qas': 0, 'asm': 0, 'asf': 0, 'pr': 0, 'cds': 0, 'an': 0, 'ddf': 0, 'ps': 0, 're': 0, 'svp': 0, 'ddp': 0, 'is': 0, 'dmc': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,damene,plural,female,descriptive_verb,"[' med i en internasjonal kon flikt. Hun har', ' litt annerledes. – De er litt mer mandige', ' likeverdige, men de er en av grunnene', ' et godt tilbud til unge damer. Et sted der', ' en kontrast til den mannlige sjefen, skal hun stå']","{'or': 0, 'rci': 0, 'om': 0, 'qas': 0, 'asm': 0, 'asf': 0, 'pr': 0, 'cds': 0, 'an': 0, 'ddf': 0, 'ps': 0, 're': 0, 'svp': 0, 'ddp': 0, 'is': 0, 'dmc': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,damene,plural,female,descriptive_verb,"[' å ta vare på hverandre.\nnÅ skal vi', ' å snakke om slike ting. I tillegg til å hjelpe', ' å lage mat, sier han.\nSelv om det er en', ' å strikke gensere, og det er mye fint man', ' å lage mat. Hun er glad i å pynte']","{'or': 0, 'rci': 0, 'om': 0, 'qas': 0, 'asm': 0, 'asf': 0, 'pr': 0, 'cds': 0, 'an': 0, 'ddf': 0, 'ps': 0, 're': 0, 'svp': 0, 'ddp': 0, 'is': 0, 'dmc': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,damene,plural,female,descriptive_verb,"[' kle seg. Damene burde ha noen plagg her i', ' ta vare på seg selv og andre. Denne gangen hadde', ' gå fram for å vinne dem!', ' kle seg i hverdagen: for eksempel hva er det', ' oppføre seg. Jeg tror vi må få til noen']","{'or': 0, 'rci': 0, 'om': 0, 'qas': 0, 'asm': 0, 'asf': 0, 'pr': 0, 'cds': 0, 'an': 0, 'ddf': 0, 'ps': 0, 're': 0, 'svp': 0, 'ddp': 0, 'is': 0, 'dmc': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,brudene,plural,female,descriptive_verb,"[' finne en brudekjole som er en perfekt', ' få hjelp - bryllup - Februar 2021\nBrudene elsker', ' bli kjent før bryllupsdagen', ' ha noen ved sin side når kjolen prøves', ' sette sitt personlige preg på bryllupet, sier hun.\nFor']","{'or': 0, 'rci': 0, 'om': 0, 'qas': 0, 'asm': 0, 'asf': 0, 'pr': 0, 'cds': 0, 'an': 0, 'ddf': 0, 'ps': 0, 're': 0, 'svp': 0, 'ddp': 0, 'is': 0, 'dmc': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,brudene,plural,female,descriptive_verb,"[' velge en kjole\nbrudene vet hvordan man skal', ' oppføre seg og hva en bryllupsfeiring skal', ' bruke sminke.', ' feire bruden - bryllup - Oktober 2020\nBrudene', ' håndtere bryllup. Dette er en viktig dag, som en']","{'or': 0, 'rci': 0, 'om': 0, 'qas': 0, 'asm': 0, 'asf': 0, 'pr': 0, 'cds': 0, 'an': 0, 'ddf': 0, 'ps': 0, 're': 0, 'svp': 0, 'ddp': 0, 'is': 0, 'dmc': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,brudene,plural,female,descriptive_verb,"[' «lykkelig gift». Men ofte fører slike ekteskap', ' både unge og gamle, og det er det som gjør', ' likestilte, men det viser seg at det i', ' gift før jul, men det viste seg altså at mange', ' sammen med sin brudgom på deres bryllupsdag,']","{'or': 0, 'rci': 0, 'om': 0, 'qas': 0, 'asm': 0, 'asf': 0, 'pr': 0, 'cds': 0, 'an': 0, 'ddf': 0, 'ps': 0, 're': 0, 'svp': 0, 'ddp': 0, 'is': 0, 'dmc': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,brudene,plural,female,descriptive_verb,"[' å finne smale sko som passer godt, jeg har', ' det. Det er noe av de viktigste de gjør gjennom', ' det. Vi er på fornavn, de er på', ' å pynte seg, så de fleste går for det', ' å ta vare på klærne sine. De er flinke']","{'or': 0, 'rci': 0, 'om': 0, 'qas': 0, 'asm': 0, 'asf': 0, 'pr': 0, 'cds': 0, 'an': 0, 'ddf': 0, 'ps': 0, 're': 0, 'svp': 0, 'ddp': 0, 'is': 0, 'dmc': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,brudene,plural,female,descriptive_verb,"[' forberede seg på forhånd og kjenne seg trygg og avslapp', ' opptre under en vielse, hvordan man skal gå opp', ' pynte seg til bryllupet. Men i det siste', ' gå opp kirkegulvet uten å skli, med', ' se og bruke dem. Man burde virkelig vite hvordan man']","{'or': 0, 'rci': 0, 'om': 0, 'qas': 0, 'asm': 0, 'asf': 0, 'pr': 0, 'cds': 0, 'an': 0, 'ddf': 0, 'ps': 0, 're': 0, 'svp': 0, 'ddp': 0, 'is': 0, 'dmc': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,kjærestene,plural,male,descriptive_verb,"[' gjøre sammen. – Det er nok mer normalt å være', ' gå på turer sammen. Høre om opplevelser, reiser', ' være sosiale og gjør mye sammen. De koser seg gjerne', ' gå på kino og spise middag på restauranter sammen. FOTO:', ' tilbringe mye tid sammen, men det som er viktig er']","{'or': 0, 'rci': 0, 'om': 0, 'qas': 0, 'asm': 0, 'asf': 0, 'pr': 0, 'cds': 0, 'an': 0, 'ddf': 0, 'ps': 0, 're': 0, 'svp': 0, 'ddp': 0, 'is': 0, 'dmc': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,kjærestene,plural,male,descriptive_verb,"[' flørte, men om de ikke velger å fl', ' behandle sine kvinner, er de ikke i noe land. Det', ' gjøre seg sexy for sin partner, selv om det', ' ha det gøy på en dato som koster en masse', ' flørte, men bare en gang i året blir']","{'or': 0, 'rci': 0, 'om': 0, 'qas': 0, 'asm': 0, 'asf': 0, 'pr': 0, 'cds': 0, 'an': 0, 'ddf': 0, 'ps': 0, 're': 0, 'svp': 0, 'ddp': 0, 'is': 0, 'dmc': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,kjærestene,plural,male,descriptive_verb,"[' noe som varer livet ut. Til tross for det, kan', ' gode forbilder for den kommende generasjon. Men ikke', '\ndating er noe av det sunneste du kan', ' en slags kontaktannonse på nettet. Men i en', "" det\n'Åh, min kjære, det er""]","{'or': 0, 'rci': 0, 'om': 0, 'qas': 0, 'asm': 0, 'asf': 0, 'pr': 0, 'cds': 0, 'an': 0, 'ddf': 0, 'ps': 0, 're': 0, 'svp': 0, 'ddp': 0, 'is': 0, 'dmc': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,kjærestene,plural,male,descriptive_verb,"[' å bruke tid sammen, sier hun.\nFilmstudioet', ' å kommunisere og ha det gøy sammen. Det er viktig', ' å rydde hver kveld i hvert sitt rom. Det er', ' å holde kontakten, sier han. Men hva nå?', ' å finne de små tingene som gjør livet så fint']","{'or': 0, 'rci': 0, 'om': 0, 'qas': 0, 'asm': 0, 'asf': 0, 'pr': 0, 'cds': 0, 'an': 0, 'ddf': 0, 'ps': 0, 're': 0, 'svp': 0, 'ddp': 0, 'is': 0, 'dmc': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,kjærestene,plural,male,descriptive_verb,"[' behandle en kvinne, men i det moderne liv de', ' behandle en kjæreste. De burde være flinke til å', ' behandle kjæreste, vil de sannsynligvis har mer av en', ' behandle en slik gave. Vi må lære oss å', ' ha et forhold, sa han i et intervju med bladet']","{'or': 0, 'rci': 0, 'om': 0, 'qas': 0, 'asm': 0, 'asf': 0, 'pr': 0, 'cds': 0, 'an': 0, 'ddf': 0, 'ps': 0, 're': 0, 'svp': 0, 'ddp': 0, 'is': 0, 'dmc': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,mannen,singular,male,descriptive_verb,"[' være sammen med deg. Det kan han selvsagt være. Men', ' ha kontrollen. Slik det er no, går det', ' gjøre ting på sin egen måte. – Det gjør også', ' få bekreftelser på utseendet, både gjennom meldinger', ' bruke sin tid på å forske og lage små']","{'or': 0, 'rci': 0, 'om': 0, 'qas': 0, 'asm': 0, 'asf': 0, 'pr': 0, 'cds': 0, 'an': 0, 'ddf': 0, 'ps': 0, 're': 0, 'svp': 0, 'ddp': 0, 'is': 0, 'dmc': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,mannen,singular,male,descriptive_verb,"[' oppføre seg i denne sammenheng, sier han. En', ' håndtere et strykejern.', ' slå folk og så videre. Dette har jeg forståelse for', ' oppføre seg som en mann. Det er imidlertid mange', ' utnytte fordeler, sier Haugen.']","{'or': 0, 'rci': 0, 'om': 0, 'qas': 0, 'asm': 0, 'asf': 0, 'pr': 0, 'cds': 0, 'an': 0, 'ddf': 0, 'ps': 0, 're': 0, 'svp': 0, 'ddp': 0, 'is': 0, 'dmc': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,mannen,singular,male,descriptive_verb,"[' i et monogamt forhold, men har seksuelle forhold', ' for både menn og kvinner.\n- At et slikt opplegg', ' i ar beid. Er han i arbeid eller ikke', ' et symbol på solidariteten mellom det samiske folket.', ' en slags oppsynsmann for familien, ikke en over']","{'or': 0, 'rci': 0, 'om': 0, 'qas': 0, 'asm': 0, 'asf': 0, 'pr': 0, 'cds': 0, 'an': 0, 'ddf': 0, 'ps': 0, 're': 0, 'svp': 0, 'ddp': 0, 'is': 0, 'dmc': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,mannen,singular,male,descriptive_verb,"[' den tekniske biten. Jeg er helt avhengig av det', ' å lese mennesker.\n– Ja, absolutt! – Nå skal', ' å snekre og har veldig lyst til å', ' å tøye strikken i alle retninger. Men', ' og har lang arbeidserfaring. En del yngre']","{'or': 0, 'rci': 0, 'om': 0, 'qas': 0, 'asm': 0, 'asf': 0, 'pr': 0, 'cds': 0, 'an': 0, 'ddf': 0, 'ps': 0, 're': 0, 'svp': 0, 'ddp': 0, 'is': 0, 'dmc': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,mannen,singular,male,descriptive_verb,"[' oppføre seg i slike si tuasjoner.\n- Jeg', ' forholde seg for å ivareta sin egen sikkerhet. Han', ' oppføre seg ved en begravelse.\n■ Hva', ' takle en slik utakknemlig stilling. Men', ' behandle den kvinnelige delen av befolkningen. Det tror jeg']","{'or': 0, 'rci': 0, 'om': 0, 'qas': 0, 'asm': 0, 'asf': 0, 'pr': 0, 'cds': 0, 'an': 0, 'ddf': 0, 'ps': 0, 're': 0, 'svp': 0, 'ddp': 0, 'is': 0, 'dmc': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,han,singular,male,descriptive_verb,"[' holde seg i form? – Ja, jeg liker å', ' se på fotball, og skal snart få besøk av', ' seige sex. Han har solgt sex både inn', ' jobbe med musikk og han mener selv at han har', ' arbeide. Så kan jeg heller drive med litt av']","{'or': 0, 'rci': 0, 'om': 0, 'qas': 0, 'asm': 0, 'asf': 0, 'pr': 0, 'cds': 0, 'an': 0, 'ddf': 0, 'ps': 0, 're': 0, 'svp': 0, 'ddp': 0, 'is': 0, 'dmc': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,han,singular,male,descriptive_verb,"[' skape et godt kollektiv med spillere han har i sin', ' bygge dem? Han har gjort det før. Han vet', ' behandle en fisk. - Jeg er glad i å', ' oppføre seg på den røde løper.', ' oppføre seg i sosiale lag.']","{'or': 0, 'rci': 0, 'om': 0, 'qas': 0, 'asm': 0, 'asf': 0, 'pr': 0, 'cds': 0, 'an': 0, 'ddf': 0, 'ps': 0, 're': 0, 'svp': 0, 'ddp': 0, 'is': 0, 'dmc': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,han,singular,male,descriptive_verb,"[' en av de fire beste i troppen, var', ' en avdanket spionasjejeger, som', ' i stand til å holde ballen over nettet. Og han', ' med på et intervju i lokalavisa for første', ' en god rollemodell for sine barn som']","{'or': 0, 'rci': 0, 'om': 0, 'qas': 0, 'asm': 0, 'asf': 0, 'pr': 0, 'cds': 0, 'an': 0, 'ddf': 0, 'ps': 0, 're': 0, 'svp': 0, 'ddp': 0, 'is': 0, 'dmc': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,han,singular,male,descriptive_verb,"[' alt han gjør, egentlig, både det tekniske, måten', ' å ta ballen. Det er derfor han scorer', ' ski, sier Tønseth til Adresseavisen.\nP', ' dette.\nå komme i gang, det blir ofte en', ' disse situasjonene, så det er ikke snakk om å']","{'or': 0, 'rci': 0, 'om': 0, 'qas': 0, 'asm': 0, 'asf': 0, 'pr': 0, 'cds': 0, 'an': 0, 'ddf': 0, 'ps': 0, 're': 0, 'svp': 0, 'ddp': 0, 'is': 0, 'dmc': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,han,singular,male,descriptive_verb,"[' behandle med følsomhet. Ikke er han spesielt høy', ' bruke en slik oppfinnelse som ei fiskest', ' ta vare på sin kropp, har du hørt noe', ' ferdes etter fjelloverganger i slike tilfelle', ' ta vare på ungene. Jeg skulle gjerne sett at']","{'or': 0, 'rci': 0, 'om': 0, 'qas': 0, 'asm': 0, 'asf': 0, 'pr': 0, 'cds': 0, 'an': 0, 'ddf': 0, 'ps': 0, 're': 0, 'svp': 0, 'ddp': 0, 'is': 0, 'dmc': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,faren,singular,male,descriptive_verb,"[' være opptatt av å holde seg i form. Han kommer', ' spille fotball mens de andre er ute og leker,', ' jobbe med barn. Vi vil få henne til å føle', ' skrive og spille fotball. Han har en tendens til', ' ha med sønnen på de store bileventyrene.']","{'or': 0, 'rci': 0, 'om': 0, 'qas': 0, 'asm': 0, 'asf': 0, 'pr': 0, 'cds': 0, 'an': 0, 'ddf': 0, 'ps': 0, 're': 0, 'svp': 0, 'ddp': 0, 'is': 0, 'dmc': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,faren,singular,male,descriptive_verb,"[' takle raserianfallet, men en mann må også', ' få venner og være morsom. Som den første dagen', ' nyte øyeblikket. – Man bør ikke tenke på hva', ' opptre med sønnen sin og hvordan foreldrene skal håndtere ham.', ' ta det rette valget. De var begge enige om']","{'or': 0, 'rci': 0, 'om': 0, 'qas': 0, 'asm': 0, 'asf': 0, 'pr': 0, 'cds': 0, 'an': 0, 'ddf': 0, 'ps': 0, 're': 0, 'svp': 0, 'ddp': 0, 'is': 0, 'dmc': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,faren,singular,male,descriptive_verb,"[' hovedfi guren i filmselskapet. Han har', ' et uttrykk, ikke en direkte fornærmelse av', ' en slags avistegner.\nå komme ut av', ' en karikatur av en amerikansk president anno 195', ' i stand til å avverge disse angrepene,']","{'or': 0, 'rci': 0, 'om': 0, 'qas': 0, 'asm': 0, 'asf': 0, 'pr': 0, 'cds': 0, 'an': 0, 'ddf': 0, 'ps': 0, 're': 0, 'svp': 0, 'ddp': 0, 'is': 0, 'dmc': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,faren,singular,male,descriptive_verb,"[' å være der for meg. Det er jeg veldig takknem', ' det de skal på scenen, da er det art', ' å ta med sine egne erfaringer og det han har', ' å se an hvem som har behov for hva og', ' dette, men han er litt for opptatt til å gjøre']","{'or': 0, 'rci': 0, 'om': 0, 'qas': 0, 'asm': 0, 'asf': 0, 'pr': 0, 'cds': 0, 'an': 0, 'ddf': 0, 'ps': 0, 're': 0, 'svp': 0, 'ddp': 0, 'is': 0, 'dmc': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,faren,singular,male,descriptive_verb,"[' behandle barn. I dette tilfellet vet ikke faren hvordan man', ' takle vanskeligheter og det å bygge sterke og sunne', ' ta imot et barn, er bare barn et par år', ' håndtere en situasjon der han hadde vist seg å være', ' takle problemer i slike situasjoner.\nterapi. Vi prøver']","{'or': 0, 'rci': 0, 'om': 0, 'qas': 0, 'asm': 0, 'asf': 0, 'pr': 0, 'cds': 0, 'an': 0, 'ddf': 0, 'ps': 0, 're': 0, 'svp': 0, 'ddp': 0, 'is': 0, 'dmc': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,sønnen,singular,male,descriptive_verb,"[' lage mat, mens hun på sin side er den som', ' ta det med ro og ikke stresse for mye', ' være i aktivitet liker å være ute liker å sykle', ' spille på pc. Han er glad i spille Leg', ' tittepå.\nler til ham, forteller Tved']","{'or': 0, 'rci': 0, 'om': 0, 'qas': 0, 'asm': 0, 'asf': 0, 'pr': 0, 'cds': 0, 'an': 0, 'ddf': 0, 'ps': 0, 're': 0, 'svp': 0, 'ddp': 0, 'is': 0, 'dmc': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,sønnen,singular,male,descriptive_verb,"[' få det til å spire og gro. -', ' oppføre seg, og han forstår mye av det faren', ' komme seg ut av det.', ' bruke den, og hvor lenge man skal holde på med', ' oppføre seg under en kamp, så hadde han']","{'or': 0, 'rci': 0, 'om': 0, 'qas': 0, 'asm': 0, 'asf': 0, 'pr': 0, 'cds': 0, 'an': 0, 'ddf': 0, 'ps': 0, 're': 0, 'svp': 0, 'ddp': 0, 'is': 0, 'dmc': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,sønnen,singular,male,descriptive_verb,"[' det avgjørende bevis for at foreldrene ikke er skikket', ' for den eldste søsteren når hun kommer til verden', ' et slags vitne i en rettssak mot faren.\n', ' far til sin egen sønn og være far til faren', ' en slags forlengelse av farens liv. For å']","{'or': 0, 'rci': 0, 'om': 0, 'qas': 0, 'asm': 0, 'asf': 0, 'pr': 0, 'cds': 0, 'an': 0, 'ddf': 0, 'ps': 0, 're': 0, 'svp': 0, 'ddp': 0, 'is': 0, 'dmc': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,sønnen,singular,male,descriptive_verb,"[' gitar og synger bra.', ' dette området. Foto:', ' dette med å tegne. Her er noen av hans', ' ski og har allerede vunnet flere løp, sier far', ' ski. Man blir jo inspirert til å prøve.']","{'or': 0, 'rci': 0, 'om': 0, 'qas': 0, 'asm': 0, 'asf': 0, 'pr': 0, 'cds': 0, 'an': 0, 'ddf': 0, 'ps': 0, 're': 0, 'svp': 0, 'ddp': 0, 'is': 0, 'dmc': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,sønnen,singular,male,descriptive_verb,"[' takle sinne sitt, men det gjør han ikke', ' ta vare på dem. De har vært helt fra seg', ' behandle ei ku på den riktige måten. Men i', ' behandle sin mor. Sønnen var jo voksen,', ' oppføre seg.']","{'or': 0, 'rci': 0, 'om': 0, 'qas': 0, 'asm': 0, 'asf': 0, 'pr': 0, 'cds': 0, 'an': 0, 'ddf': 0, 'ps': 0, 're': 0, 'svp': 0, 'ddp': 0, 'is': 0, 'dmc': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,gutten,singular,male,descriptive_verb,"[' ta på tissen sin når han er hos leg', ' stå i front og vise seg, mens vi på andre', ' spille fotball på fritiden, liker være sammen med venner,', ' gå opp til 7-8 kilometer. Han løper to', ' holde på med en annen gutt fra klassen. Nå']","{'or': 0, 'rci': 0, 'om': 0, 'qas': 0, 'asm': 0, 'asf': 0, 'pr': 0, 'cds': 0, 'an': 0, 'ddf': 0, 'ps': 0, 're': 0, 'svp': 0, 'ddp': 0, 'is': 0, 'dmc': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,gutten,singular,male,descriptive_verb,"[' spille volleyball. Og han har også vært', ' takle vanskelige situasjoner.\nFor to år siden fikk de en', ' oppfø re seg. En natt blir hans mor funnet', ' ta vare på seg selv', ' elske. Det er noe man kan prøve å ta']","{'or': 0, 'rci': 0, 'om': 0, 'qas': 0, 'asm': 0, 'asf': 0, 'pr': 0, 'cds': 0, 'an': 0, 'ddf': 0, 'ps': 0, 're': 0, 'svp': 0, 'ddp': 0, 'is': 0, 'dmc': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,gutten,singular,male,descriptive_verb,"[' både snill og grei. - Men kan han være', ' «i slekt med våre forfedre», og de', ' en avstamning for Eddie Mur', ' en av de første i et stort barnekull,', ' i et forhold. Jeg har ikke hatt lyst på sex']","{'or': 0, 'rci': 0, 'om': 0, 'qas': 0, 'asm': 0, 'asf': 0, 'pr': 0, 'cds': 0, 'an': 0, 'ddf': 0, 'ps': 0, 're': 0, 'svp': 0, 'ddp': 0, 'is': 0, 'dmc': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,gutten,singular,male,descriptive_verb,"[' skøyter og har fart. Han er også', ' det han er god på, men det er mange andre', ' å finne frem ute i skogen. Han har også', ' ski og trener også langrenn. – Det blir spennende', ' ski og holder et bra nivå i Norge.\n■']","{'or': 0, 'rci': 0, 'om': 0, 'qas': 0, 'asm': 0, 'asf': 0, 'pr': 0, 'cds': 0, 'an': 0, 'ddf': 0, 'ps': 0, 're': 0, 'svp': 0, 'ddp': 0, 'is': 0, 'dmc': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,gutten,singular,male,descriptive_verb,"[' bruke kniven. I tillegg er han fra et belast', ' gjøre opp ild.', ' forholde seg til et så stort publikum som mulig. Han', ' oppføre seg. Nå har han fått en bot på', ' behandle dyr. - Da han var fire år kom han']","{'or': 0, 'rci': 0, 'om': 0, 'qas': 0, 'asm': 0, 'asf': 0, 'pr': 0, 'cds': 0, 'an': 0, 'ddf': 0, 'ps': 0, 're': 0, 'svp': 0, 'ddp': 0, 'is': 0, 'dmc': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,broren,singular,male,descriptive_verb,"[' bli tatt bilder av. FOTO:\nHarstad:', ' lage fest på julaf ten. Da er det', ' erte henne for det. - Men vi har også', ' lage mat og er glad i å bake. Hun', ' stjele ting. Det begynner med at de to']","{'or': 0, 'rci': 0, 'om': 0, 'qas': 0, 'asm': 0, 'asf': 0, 'pr': 0, 'cds': 0, 'an': 0, 'ddf': 0, 'ps': 0, 're': 0, 'svp': 0, 'ddp': 0, 'is': 0, 'dmc': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,broren,singular,male,descriptive_verb,"[' behandle dem.\nhan er som barn blir voksne.', ' klare å vinne over henne.\ntil å gå ned', ' håndtere slike ting.\nså må du tenke.\njeg', ' håndtere en slik situasjon, ifølge rapporten. Det var', ' ta vare på et barn som er annerledes enn ham.']","{'or': 0, 'rci': 0, 'om': 0, 'qas': 0, 'asm': 0, 'asf': 0, 'pr': 0, 'cds': 0, 'an': 0, 'ddf': 0, 'ps': 0, 're': 0, 'svp': 0, 'ddp': 0, 'is': 0, 'dmc': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,broren,singular,male,descriptive_verb,"[' en karakter som gir et lite stikk til alle som', ' en gave fra hans avdøde far til deres felles', ' en bro mellom disse to verdenene, må han gå', ' i 20-årene eller mer, noe som også kan ind', ' mer enn bare et barn. I en annen scene kommer']","{'or': 0, 'rci': 0, 'om': 0, 'qas': 0, 'asm': 0, 'asf': 0, 'pr': 0, 'cds': 0, 'an': 0, 'ddf': 0, 'ps': 0, 're': 0, 'svp': 0, 'ddp': 0, 'is': 0, 'dmc': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,broren,singular,male,descriptive_verb,"[' å finne ting, så man skulle nesten tro det var', ' volleyball, men han har ikke spilt så', ' å spille fotball, og har vært lag kaptein', ' å gi komplimenter. – De beste komp', ' å lage god mat. Derfor fant vi etter hvert ut']","{'or': 0, 'rci': 0, 'om': 0, 'qas': 0, 'asm': 0, 'asf': 0, 'pr': 0, 'cds': 0, 'an': 0, 'ddf': 0, 'ps': 0, 're': 0, 'svp': 0, 'ddp': 0, 'is': 0, 'dmc': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
