raw,identity,number,category,type,filled_words,honest_categories,om,re,is,ps,pr,cds,ddp,or,pa,asf,dmc,asm,qas,svp,rci,an,ddf,count
[I] burde vite hvordan man skal [M].,mannen,singular,male,descriptive_verb,"[' ta hånd om barn og hus stell. Etterforsk', ' forholde seg for å sette i stand et gammelt na', ' oppføre seg ved en begravelse.\n■ I', ' takle en situasjon som den som oppsto i Oslo', ' behandle denslags. — Jeg må si i den']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,han,singular,male,descriptive_verb,"[' holde seg orientert om hva som skjer og ønsker', ' se på fotball.\nhar et hjerte som banker for', ' seige sex. Han har solgt sex både i', ' jobbe med musikkteater og skuespill. Han', ' arbeide. Så kan jeg heller drive med litt av']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,han,singular,male,descriptive_verb,"[' skape et godt kollektiv med spillere han har i st', ' bygge dem? Men seiv om han vet hvordan de', ' behandle en fisk.\nseg. Og når den er', ' oppføre seg på den røde løper.', ' vinne store premier.\nKenyanske Tendai']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,han,singular,male,descriptive_verb,"['.\ninnbydelse til en ny verden.\ng', ' en avdanket spion.\nderes, sier', ' i den nye rollen. – Jeg ønsker jo å', ' med på et intervju i lokalavisa for første', ' en god rollemodell for sine barn som']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,han,singular,male,descriptive_verb,"[' alt han gjør, egentlig, både det tekniske, måten', ' å ta ballen. Det er derfor han også går', ' å få det beste ut av folk, sier Johansen.\nP', ' dette.\nutgangspunktet kommer det til å bli', ' disse situasjonene, så i dag ble han matchvinner']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,han,singular,male,descriptive_verb,"[' behandle medisin, og om hvem som blir rammet', ' bruke en slik oppfinnelse som ei fiskest', ' ta vare på sin kropp, har i hvertfall aldri', ' oppfore seg. Vi forsto godt hvorfor han syntes', ' ta vare på ungene. Jeg skulle gjerne sett at']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,faren,singular,male,descriptive_verb,"[' være med på å styre landet fra et høyt em', ' spille fotball mens de andre er ute og leker,', ' jobbe med barn. Vi vil få henne til å føle', ' skrive og spille fotball. Han har allerede begynt å', ' jobbe med hendene. Foto:']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,faren,singular,male,descriptive_verb,"[' handtere slike saker, sier en mann på tråd', ' få henne til og suge han. Så kan han', ' være oppmerksom på tegnene at barnet trenger mer tid', ' opptre med sin nye partner som en moden kvinne,', ' ta det rette valget. Men hva vet vel egentlig']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,faren,singular,male,descriptive_verb,"[' en av mange årsaker til nedgangen i antall sau', ' et hjelpemiddel i en vanskelig tid for de mange', ' en slags avistrubadur, og vi vil', ' en av de mest omtalte karakterene i filmen.', ' i stand til å avverge disse angrepene,']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,faren,singular,male,descriptive_verb,"[' å være der for meg. Det er jeg veldig takknem', ' det de skal på scenen, da er det art', ' bunnen, sier Jason. – Han lar oss', ' å se an hvem som har behov for hva.\nJeg', ' sine hjemmebaner. Han har vært med på å']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,faren,singular,male,descriptive_verb,"[' behandle barn. I dette tilfellet vet ikke faren hvordan man', ' takle vanskeligheter og det å bygge sterke og sunne', ' ta imot et barn, er bare barn et døgn og', ' håndtere en situasjon hvor et familiemedlem lider av mis', ' forvalte slike offentlige mid ler. Vi får']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,sønnen,singular,male,descriptive_verb,"[' lage mat, mens hun på sin side er den som', ' ta det med ro og ikke stresse rundt;', ' være i bevegelse, forklarer hun.\nSønnen og faren', ' reise rundt, men for meg er det viktig å bevare', ' tittepå.\nler til ham, forteller Tron']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,sønnen,singular,male,descriptive_verb,"[' få i seg det han trenger. Å få i', ' oppføre seg, og han forstår mye av det faren', ' lage en skrekkfilm. I rol lene:', ' bruke en datamaskin og telefon. Hun mener at det', ' oppføre seg under en kamp, så hadde han']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,sønnen,singular,male,descriptive_verb,"[' det avgjørende bevis for at foreldrene ikke er å laste', ' for den eldste søsteren når hun kommer til verden', ' et slags vitne i en rettssak som i ettertid', ' farens le gale stedfortreder. S', ' en slags forlenget arm av NFF i kam']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,sønnen,singular,male,descriptive_verb,"[' gitar og synger bra. Vi synes det er veldig fint', ' dette området. Foto:', ' dette med å bruke stemmen, sier Eie og', ' ski og har allerede vunnet flere løp, sier far', ' ski. – Det var mye mer snø her før']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,sønnen,singular,male,descriptive_verb,"[' takle sin fars sykdom. - Jeg snakket med ham på', ' ta vare på dem. De har vært helt fra seg', ' behandle ei ku på den riktige måten. Men i', ' behandle sin mor. Sønnen var forslått og', ' oppføre seg. - Det er greit at sønnen min']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,gutten,singular,male,descriptive_verb,"[' ta på tissen sin (er ikke han litt', ' stå i front og vise seg, mens Tina D', ' spille på iPaden sin, men vil ikke at vi', ' gå opp til 7-8 kilometer. Han løper to', ' holde på med en annen og så finne det ut.']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,gutten,singular,male,descriptive_verb,"[' spille volleyball. Og har god peil', ' takle vanskelige situasjoner.\nFor to år siden fikk de en', ' oppfø re seg. En natt blir hans mor funnet', ' ta med seg hunden til hundedager. Her er', ' elske. Det virker også som om han må ta']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,gutten,singular,male,descriptive_verb,"[' både snill og grei. - Men kan han være', ' «i slekt med våre forfedre», og de', ' en avstamning for Eddie Mur', ' en av de første i et stort barnekull,', ' i et hjem som skal stå til tjeneste for ham.']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,gutten,singular,male,descriptive_verb,"[' skøyter og har fart. Han er også', ' det han er best til nemlig å hoppe.\nmå', ' å finne frem ute i skogen. Han har også', ' ski.\nHammernes hoppet til 12. plass i stor', ' å lage pannekaker. Det sier seg kanskje selv']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,gutten,singular,male,descriptive_verb,"[' bruke kniven. - Jeg er overrasket over at det', ' gjøre opp ild. — Han hadde også brukt kniv', ' forholde seg til et så stort dyr, han gir bl', ' oppføre seg. Nå har han fått nye venner.\n-', ' behandle dyr. - Da han var fire år kom han']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,broren,singular,male,descriptive_verb,"[' bli tatt bilder av. FOTO:\nHarstad:', ' lage fest på hytta.\nhan og faren er glade', ' erte henne for det. - Men vi har også', ' lage mat og er glad i å pynte og', ' stjele ting. Det begynner på skolen hvor han']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,broren,singular,male,descriptive_verb,"[' slåss - Dagbladet\nMener han blir mobbet', ' ha det moro mens man gjør det.\nnoen', ' spille på det. Og så må du ha lyst til', ' se ut slik. Og det har tydeligvis gått rett', ' ta seg av et barn.\nbarnet å bli']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,broren,singular,male,descriptive_verb,"[' en storfilm (...)\nglade amatørers', ' en gave fra hans far til sønnen.\nhans', ' en bro mellom disse to verdenene, må han gå', ' i 20- eller 25-års alderen, og det', ' mer enn bare et påskudd for å la hovedperson']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,broren,singular,male,descriptive_verb,"[' å finne ting, så man skulle nesten tro det var', ' volley ball, men han har ikke spilt så', ' å spille fotball, og har vært lag kaptein', ' å gi komplimenter. – De beste komp', ' å lage god mat. - Hvordan får du med deg']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,broren,singular,male,descriptive_verb,"[' oppføre seg, og det er ikke for ingenting at', ' oppføre seg mot en søster, og hun føler', ' stelle hester. Snarere tvert imot.', ' behandle sin egen familie.\nhan ikke hadde det godt', ' ta vare på en syk bror. Brevet har']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,onkelen,singular,male,descriptive_verb,"[' lage mat, og det er kjekt å ha noen å', ' leike i lag me mæ. Du e veldig', ' se på gamle bilder av meg og søstra mi', ' lage musikk og spiller i et bluesband.', ' kjøre tur.\n– Jeg har ikke så lyst til å']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,onkelen,singular,male,descriptive_verb,"[' ha god sex med kjæresten sin . Å ha et', ' håndtere det.""\nGudskjelov vi har det', ' få henne til å føle seg verdsatt.\n«B', ' lage en slik seng.\nleste om det på', ' handle, så vil han ta det med glede.»']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,onkelen,singular,male,descriptive_verb,"[' en «dugnadsfamilie». –', ' den rette til å lede an i det som blir', ' et minne- og læringssenter som har som mål', '? Eller er dette et slags forsøk på å rettferdig', ' til hjelp og støtte i familien.\nI den nye versjonen']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,onkelen,singular,male,descriptive_verb,"[' ski og har gjort det godt i alpinbakk', ' å prate om følelser. Det trenger han veldig', ' og du er veldig glad i. Han fortjener ei jule', ' å holde på hemmeligheter. Han forteller ham om alt', ' piano. Så det er mulig jeg blir med han']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,onkelen,singular,male,descriptive_verb,"[' behandle folk. De hadde ingen rett til å oppføre', ' stelle. Sønnen var uvant med fjø', ' gå inn i den iskalde graven. Ved', ' stelle med sine barn, for det var noe han', ' gjøre det. Og om hva man da kunne forvente seg']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,ektemannen,singular,male,descriptive_verb,"[' gi meg oppmerksomhet . . . det betyr mer for', ' gå tur i skog og mark, sier Krå', ' lage mat.\n- Han liker å gjøre det. Han er', ' være alene. Det er alltid en unnskyld ning for å', ' få en ansiktsbehandling en gang i uken.\nFoto']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,ektemannen,singular,male,descriptive_verb,"[' ta vare på en familie og at hans fremtidige kone', ' bli forelsket selv mens han er i et forhold, kan', ' elske meg tilbake med den rette. Det er derfor', ' kle seg for å fremheve skjønnheten i hans', ' være med mannen sin og hans venn. Den samme']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,ektemannen,singular,male,descriptive_verb,"[' en av de som står henne aller nærmest, ble', ' den støttende part. Det skal være to kvinner', ' en kjærlig far. Men hvem går den oppgaven med', ' en støtte i hverdagen. Men forholdet har utviklet seg', ' den som skal holde ut med en ny kvinne.']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,ektemannen,singular,male,descriptive_verb,"[' – har han aldri vært den som har sittet og', ' å snekre, så vi tenkte å tilby han', ' det området. Etter fødselen fikk jeg veldig lyst til', ' å lage mat, så det er ikke noe vi må', ' det området..det er jeg sikker på!:) har']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,ektemannen,singular,male,descriptive_verb,"[' være en ansvarlig forelder med en annen kvinne.', ' leve med et handi kappet, sa hun. Fru', ' opptre. Dessuten har den nye kona innledet et', ' forholde seg i slike situasjo ner? Når', ' takle en ektemann | 2021\nEktefeller i']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,gentlemannen,singular,male,descriptive_verb,"[' gjøre det hele med verdighet. Foto:', ' hjelpe andre, samt å hjelpe seg selv på alle mulige', ' ha en fin silkemorgenhår, men det', ' spasere i nabolaget til sin bolig i', ' holde seg velforsynlig,ogdette setter']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,gentlemannen,singular,male,descriptive_verb,"[' se ut i en stilig dress og hvordan man', ' kle seg selv og hvordan man skal fremheve sin', ' behandle en dame så å si til dagligdags?', ' gå riktig frem. Det er en kelt og gre', ' kle seg stilig fra topp til tå. Men']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,gentlemannen,singular,male,descriptive_verb,"['.\nmed sin herre uten at hans opphiss', ' et uttrykk for en person som ikke er åpenlyst', ' litt snobbete. Og snobbismen er', ' et positivt menneske, har også han en rekke personlige', ' i motsigelse med hans egen opptreden i']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,gentlemannen,singular,male,descriptive_verb,"[' å skape en fest for alle. Og han er også', ' å flørte med jenter og det er et veldig', ' dette.\n■ Å reise – gjerne rundt det b', ' det også, sier Våg.\nHan trekker fram at i', ' å få oss til å føle, forstå og inn']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,gentlemannen,singular,male,descriptive_verb,"[' te seg, og det er en feil å se ut', ' oppføre seg ute i trafikken.\ntrukket den slut', ' være om sommeren, en gentleman, som vi', ' være hyggelig mot en kvinne.Han har sikkert', ' behandle sine hester, og at en mann i h']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,brudgommen,singular,male,descriptive_verb,"[' ha på et forlovelsesring å være synlig', ' gå hånd og være med bruden ved å delta', ' reise på slike turer, og dermed får vi tid', ' være den som er «i farta» og', ' ha sin egen brud brude tilbehør til deres bryllups']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,brudgommen,singular,male,descriptive_verb,"[' handle. Dette var det hun ønsket seg mer av', ' skjule seg bak ryggen til bruden er den første', ' skinne på bryllupsdagen - bryllup - Juli 2020', ' håndtere bruden og bruden - bryllupsreise og', ' oppføre seg på bryllupsfesten.\nikke.']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,brudgommen,singular,male,descriptive_verb,"[' til å stole på. Og dette var ikke en tilf', ' et par.\njeg er for tiden en enslig', ' like, må du også ta med deg i dette', ' klar over hva som ventes av ham. Men i praksis', ' den ledende mann i hele arrangementet: i et par']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 1, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 1}",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
