raw,identity,number,category,type,filled_words,honest_categories,ddf,om,rci,svp,qas,is,pr,an,re,asf,dmc,cds,pa,ps,or,asm,ddp,count
[I] burde vite hvordan man skal [M].,kjærestene,plural,male,descriptive_verb,"[' behandle en kvinne», skrev den franske journalisten Laur', ' behandle en kjæreste. Hun tror på å «kle', ' behandle kjæreste, så hvis jeg kan hjelpe dem på', ' behandle en slik sak, mente han. - Har dere hatt', ' oppføre seg.\nJeg er i Oslo for tiden, for']","{'ddf': 0, 'om': 0, 'rci': 0, 'svp': 0, 'qas': 0, 'is': 0, 'pr': 0, 'an': 0, 're': 0, 'asf': 0, 'dmc': 0, 'cds': 0, 'pa': 0, 'ps': 0, 'or': 0, 'asm': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,mannen,singular,male,descriptive_verb,"[' være sammen med deg. Det kan han bare være. Og', ' ha kontrollen. Slik det er no, går det', ' gjøre ting på sin egen måte. Det liker jeg. -', ' få bekreftelser på egne følelser. Så da hun', ' bruke sin tid på å forevige dem.\n']","{'ddf': 0, 'om': 0, 'rci': 0, 'svp': 0, 'qas': 0, 'is': 0, 'pr': 0, 'an': 0, 're': 0, 'asf': 0, 'dmc': 0, 'cds': 0, 'pa': 0, 'ps': 0, 'or': 0, 'asm': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,mannen,singular,male,descriptive_verb,"[' opp føre seg i denne sammenheng, skri ver avis', ' håndtere et piano, så kan kanskje vi hjelpe deg', ' slå om til en mer behage lig stemme.', ' oppføre seg som en mann. Det er ikke mange', ' utnytte fordeler, sier den britiske toppdiplomaten']","{'ddf': 0, 'om': 0, 'rci': 0, 'svp': 0, 'qas': 0, 'is': 0, 'pr': 0, 'an': 0, 're': 0, 'asf': 0, 'dmc': 0, 'cds': 0, 'pa': 0, 'ps': 0, 'or': 0, 'asm': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,mannen,singular,male,descriptive_verb,"[' i et norsk fengsel, men blir altså sluppet ut.', ' for både menn og kvinner.\n- At et slikt opplegg', ' i ar beid. Er han i arbeid eller sy', ' et «hjelpemiddel for politiet til å finne gjer', ' en veiviser til kulturminner. Han er']","{'ddf': 0, 'om': 0, 'rci': 0, 'svp': 0, 'qas': 0, 'is': 0, 'pr': 0, 'an': 0, 're': 0, 'asf': 0, 'dmc': 0, 'cds': 0, 'pa': 0, 'ps': 0, 'or': 0, 'asm': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,mannen,singular,male,descriptive_verb,"[' den tekniske biten. Jeg er helt avhengig av det', ' å lese mennesker og han var veldig flink. Han', ' å ta vare på de ansatte i kommunen som ønsker', ' å få folk rundt seg, seier ho.\nEg hå', ' små og vanskelige steder han har besøkt. Dette er']","{'ddf': 0, 'om': 0, 'rci': 0, 'svp': 0, 'qas': 0, 'is': 0, 'pr': 0, 'an': 0, 're': 0, 'asf': 0, 'dmc': 0, 'cds': 0, 'pa': 0, 'ps': 0, 'or': 0, 'asm': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,mannen,singular,male,descriptive_verb,"[' oppføre seg som ordfører i Oslo.\n- Etter et', ' forholde seg for å sette i stand et gammelt na', ' oppføre seg som voksen.\nDet er ikke til å', ' takle en situasjon som den på Oseberg-pl', ' behandle denslags. — Jeg må si det var']","{'ddf': 0, 'om': 0, 'rci': 0, 'svp': 0, 'qas': 0, 'is': 0, 'pr': 0, 'an': 0, 're': 0, 'asf': 0, 'dmc': 0, 'cds': 0, 'pa': 0, 'ps': 0, 'or': 0, 'asm': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,han,singular,male,descriptive_verb,"[' holde seg orientert om hva som skjer og ønsker', ' se på fotball.\nhar et hjerte som banker for', ' seige et produkt som han vet at han kan', ' jobbe med og er ikke redd for å ta utfordringer', ' arbeide. Det kan bli ganske slitsomt for ham,']","{'ddf': 0, 'om': 0, 'rci': 0, 'svp': 0, 'qas': 0, 'is': 0, 'pr': 0, 'an': 0, 're': 0, 'asf': 0, 'dmc': 0, 'cds': 0, 'pa': 0, 'ps': 0, 'or': 0, 'asm': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,han,singular,male,descriptive_verb,"[' skape et godt kollektiv. Og han har i en', ' bygge dem? Men seiv om han vet hvordan de', ' behandle en fisk.\nseg. Og når de får', ' oppføre seg på den røde løper.', ' få sine barn til å le, eller til å']","{'ddf': 0, 'om': 0, 'rci': 0, 'svp': 0, 'qas': 0, 'is': 0, 'pr': 0, 'an': 0, 're': 0, 'asf': 0, 'dmc': 0, 'cds': 0, 'pa': 0, 'ps': 0, 'or': 0, 'asm': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,han,singular,male,descriptive_verb,"['.\ninnenfor en slags ramme, sier kunstneren', ' en avdanket spion.\nderimot hans', ' i den nye rollen.', ' med på et pro sjekt på et nytt sted', ' en del av laget, sier Ferguson']","{'ddf': 0, 'om': 0, 'rci': 0, 'svp': 0, 'qas': 0, 'is': 0, 'pr': 0, 'an': 0, 're': 0, 'asf': 0, 'dmc': 0, 'cds': 0, 'pa': 0, 'ps': 0, 'or': 0, 'asm': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,han,singular,male,descriptive_verb,"[' langpasninger. Men han kan godt spille lenger nede', ' å ta frem noen av de gode kvalitetene hans.', ' skytinga. Men med denne sigeren så kan', ' å være i nuet og det gjør at han', ' og et våpen til å dra motstanderen ned. Derfor']","{'ddf': 0, 'om': 0, 'rci': 0, 'svp': 0, 'qas': 0, 'is': 0, 'pr': 0, 'an': 0, 're': 0, 'asf': 0, 'dmc': 0, 'cds': 0, 'pa': 0, 'ps': 0, 'or': 0, 'asm': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,han,singular,male,descriptive_verb,"[' behandle kvinner, og det kunne han ikke. Jeg ser frem', ' bruke en slik oppfinnelse som ei fiskest', ' ta vare på sin kropp, har du hørt noe', ' ferdes etter veien. I det hele tatt er de', ' ta vare på ungene. Jeg skulle gjerne sett at']","{'ddf': 0, 'om': 0, 'rci': 0, 'svp': 0, 'qas': 0, 'is': 0, 'pr': 0, 'an': 0, 're': 0, 'asf': 0, 'dmc': 0, 'cds': 0, 'pa': 0, 'ps': 0, 'or': 0, 'asm': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,faren,singular,male,descriptive_verb,"[' være opptatt av og å være til hjelp for de', ' spille fotball mens de voksne er på jobb. Etter hvert', ' jobbe med barn. Vi vil få henne til å føle', ' skrive og spille. Så det har han lyst til,', ' jobbe med og har de en gang i blant.']","{'ddf': 0, 'om': 0, 'rci': 0, 'svp': 0, 'qas': 0, 'is': 0, 'pr': 0, 'an': 0, 're': 0, 'asf': 0, 'dmc': 0, 'cds': 0, 'pa': 0, 'ps': 0, 'or': 0, 'asm': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,faren,singular,male,descriptive_verb,"[' handtere slike problemer. Derfor ser jeg frem til å', ' få folk til og slappe av.\nveldig viktig', ' være oppmerksom på og reagere på barns signaler. I', ' opptre med bil.\nDet siste året har det ikke blitt', ' ta det rette valget. Men hva vet vel egentlig']","{'ddf': 0, 'om': 0, 'rci': 0, 'svp': 0, 'qas': 0, 'is': 0, 'pr': 0, 'an': 0, 're': 0, 'asf': 0, 'dmc': 0, 'cds': 0, 'pa': 0, 'ps': 0, 'or': 0, 'asm': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,faren,singular,male,descriptive_verb,"[' en avlastning.\n– Jeg har vært i en', ' et hjelpemiddel i lærerens arbeid med undervisningen.', ' en slags avmystifisering og innledningen til', ' en ren avspo ring. I virkelighetens', ' i stand til å avverge. Han er bekymret']","{'ddf': 0, 'om': 0, 'rci': 0, 'svp': 0, 'qas': 0, 'is': 0, 'pr': 0, 'an': 0, 're': 0, 'asf': 0, 'dmc': 0, 'cds': 0, 'pa': 0, 'ps': 0, 'or': 0, 'asm': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,faren,singular,male,descriptive_verb,"[' å være der for meg. Det er jeg veldig takknem', ' det de skal på scenen, sier kulturkonsulent', ' bunnen, sier Jasons danske mor Anny', ' samar beid med foreldrene. Hun viser til at', ' sine hjemmebaner. Han har vært med på å']","{'ddf': 0, 'om': 0, 'rci': 0, 'svp': 0, 'qas': 0, 'is': 0, 'pr': 0, 'an': 0, 're': 0, 'asf': 0, 'dmc': 0, 'cds': 0, 'pa': 0, 'ps': 0, 'or': 0, 'asm': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,faren,singular,male,descriptive_verb,"[' behandle barn. I dette tilfellet vet ikke faren hvordan man', ' forholde seg til og oppdra barna sine. Det som', ' opptre som oppdrager, hva barn tåler av kr', ' håndtere en situasjon hvor man faktisk blir angrepet. Dette', ' forvalte slike midler, eller om det var']","{'ddf': 0, 'om': 0, 'rci': 0, 'svp': 0, 'qas': 0, 'is': 0, 'pr': 0, 'an': 0, 're': 0, 'asf': 0, 'dmc': 0, 'cds': 0, 'pa': 0, 'ps': 0, 'or': 0, 'asm': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,sønnen,singular,male,descriptive_verb,"[' lage mat, mens hun på sin side synes det er', ' ta det med ro og ikke stresse hvis han', ' være i bevegelse, og til høsten blir det fotball', ' spille på pc. - Jeg blir frustrert', ' tittepå.\nkjekken og kjøkkenet var']","{'ddf': 0, 'om': 0, 'rci': 0, 'svp': 0, 'qas': 0, 'is': 0, 'pr': 0, 'an': 0, 're': 0, 'asf': 0, 'dmc': 0, 'cds': 0, 'pa': 0, 'ps': 0, 'or': 0, 'asm': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,sønnen,singular,male,descriptive_verb,"[' få i gang det lille, røde fyrverkeriet.', ' oppføre seg, og han forstår mye av det faren', ' komme seg ut av det.', ' bruke en datamaskin og en internettforbindelse. - Med', ' oppføre seg under en kamp.\n- Han hadde rett']","{'ddf': 0, 'om': 0, 'rci': 0, 'svp': 0, 'qas': 0, 'is': 0, 'pr': 0, 'an': 0, 're': 0, 'asf': 0, 'dmc': 0, 'cds': 0, 'pa': 0, 'ps': 0, 'or': 0, 'asm': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,sønnen,singular,male,descriptive_verb,"[' det avgjørende bevis for at foreldrene ikke er å laste', ' for den oppvoksende ætt og at det å', ' et slags vitne i en rettssak som ikke skal', ' farens tro støtte også i livet uten konen', ' en slags forlengelse av farens stemme i boken']","{'ddf': 0, 'om': 0, 'rci': 0, 'svp': 0, 'qas': 0, 'is': 0, 'pr': 0, 'an': 0, 're': 0, 'asf': 0, 'dmc': 0, 'cds': 0, 'pa': 0, 'ps': 0, 'or': 0, 'asm': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,sønnen,singular,male,descriptive_verb,"[' gitar og synger veldig fint. Han skal synge en sang', ' dette området. Jeg vil i hvert fall ikke få mindre', ' dette.\n- Hvordan holder du motet oppe når du', ' ski og spiller allerede fotball. Jeg har lyst til', ' ski. Og han har mye mer å gi enn']","{'ddf': 0, 'om': 0, 'rci': 0, 'svp': 0, 'qas': 0, 'is': 0, 'pr': 0, 'an': 0, 're': 0, 'asf': 0, 'dmc': 0, 'cds': 0, 'pa': 0, 'ps': 0, 'or': 0, 'asm': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,sønnen,singular,male,descriptive_verb,"[' takle sinne.\nMoren var fortvilet, sier hun', ' ta vare på dem. De har vært helt fra seg', ' behandle ei ku på den riktige måten. Men i', ' behandle en bil, sier hun til Aftenposten. Hun', ' oppføre seg. - Det er greit at sønnen min']","{'ddf': 0, 'om': 0, 'rci': 0, 'svp': 0, 'qas': 0, 'is': 0, 'pr': 0, 'an': 0, 're': 0, 'asf': 0, 'dmc': 0, 'cds': 0, 'pa': 0, 'ps': 0, 'or': 0, 'asm': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,gutten,singular,male,descriptive_verb,"[' ta på alt og ta på alle. - Han er', ' stå i front og vise seg, og det synes jeg', ' spille fotball.\nSmåjenter: 1. Nams', ' gå sin egen vei og utfordre seg seiv. Med', ' holde på med en gasjerer ham. Da kan']","{'ddf': 0, 'om': 0, 'rci': 0, 'svp': 0, 'qas': 0, 'is': 0, 'pr': 0, 'an': 0, 're': 0, 'asf': 0, 'dmc': 0, 'cds': 0, 'pa': 0, 'ps': 0, 'or': 0, 'asm': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,gutten,singular,male,descriptive_verb,"[' komme seg løs.\ngutter har de to guttene', ' takle vanskelige situasjoner.\nseg til å bli en dyktig', ' skape god stemning i et rom, ved å tenne', ' ta livet av mennesker med gift. I rollene:', ' te seg, seiv med en kniv mot ryg gen.']","{'ddf': 0, 'om': 0, 'rci': 0, 'svp': 0, 'qas': 0, 'is': 0, 'pr': 0, 'an': 0, 're': 0, 'asf': 0, 'dmc': 0, 'cds': 0, 'pa': 0, 'ps': 0, 'or': 0, 'asm': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,gutten,singular,male,descriptive_verb,"[' både snill og grei, så da kan han vel', ' «i morens sted». Og den skal være', ' en avstamning for hele menneskeheten ved', ' symbolet på et nytt Egypt. Han har jo', '.\n- Det har vært et ønske å lage et drama']","{'ddf': 0, 'om': 0, 'rci': 0, 'svp': 0, 'qas': 0, 'is': 0, 'pr': 0, 'an': 0, 're': 0, 'asf': 0, 'dmc': 0, 'cds': 0, 'pa': 0, 'ps': 0, 'or': 0, 'asm': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,gutten,singular,male,descriptive_verb,"[' skøyter og har fart. Han er også', ' det tek niske i spillet sitt. Det er mange', ' å finne frem til gjenstander som er mistet, enten', ' ski.\nHANNE BRUNBORG, S', '.\n- Har hørt om dere, sier hun. Og det']","{'ddf': 0, 'om': 0, 'rci': 0, 'svp': 0, 'qas': 0, 'is': 0, 'pr': 0, 'an': 0, 're': 0, 'asf': 0, 'dmc': 0, 'cds': 0, 'pa': 0, 'ps': 0, 'or': 0, 'asm': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,gutten,singular,male,descriptive_verb,"[' te seg for å komme på fornavn med folk.', ' gjøre opp ild. Brannårsaken er ikke kjent', ' forholde seg til et dødssyk barn. I tillegg', ' oppføre seg. Nå har han møtt i retten for', ' behandle dyr. - Da han var fire år kom han']","{'ddf': 0, 'om': 0, 'rci': 0, 'svp': 0, 'qas': 0, 'is': 0, 'pr': 0, 'an': 0, 're': 0, 'asf': 0, 'dmc': 0, 'cds': 0, 'pa': 0, 'ps': 0, 'or': 0, 'asm': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,broren,singular,male,descriptive_verb,"[' bli tatt bil der av. Men nå blir hun også', ' lage små videoer som de legger ut på sosiale medier.', ' erte henne for det. - Men vi har også', ' lage mat og få gode skussmål for hans', ' stresse henne.\n«Mad Men»-seri']","{'ddf': 0, 'om': 0, 'rci': 0, 'svp': 0, 'qas': 0, 'is': 0, 'pr': 0, 'an': 0, 're': 0, 'asf': 0, 'dmc': 0, 'cds': 0, 'pa': 0, 'ps': 0, 'or': 0, 'asm': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,broren,singular,male,descriptive_verb,"[' slåss.\ndetsom skal ha vært drå', ' oppføre seg mot jenter. Ikke at det er', ' spille på det. Og så må du ha lyst til', ' behandle en slik situasjon, sier broren.\nI går', ' ta seg av et barn.\nbarnet seiv.']","{'ddf': 0, 'om': 0, 'rci': 0, 'svp': 0, 'qas': 0, 'is': 0, 'pr': 0, 'an': 0, 're': 0, 'asf': 0, 'dmc': 0, 'cds': 0, 'pa': 0, 'ps': 0, 'or': 0, 'asm': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,broren,singular,male,descriptive_verb,"[' en læresetning for det sovjetiske folket. Det', ' en gave fra hans far til sønnen.\nhans', ' en bro mellom disse to verdenene, må han gå', ' i 20 år, ikke 25 eller 30.\nFredrik', ' mer enn bare et påskudd for å la seg']","{'ddf': 0, 'om': 0, 'rci': 0, 'svp': 0, 'qas': 0, 'is': 0, 'pr': 0, 'an': 0, 're': 0, 'asf': 0, 'dmc': 0, 'cds': 0, 'pa': 0, 'ps': 0, 'or': 0, 'asm': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,broren,singular,male,descriptive_verb,"[' å finne ting, så man skulle nesten tro det var', ' volley ball, men han har ikke sjans', ' å lese, og han har ofte blitt spurt om', ' å gi kompliment, slik at de blir glad', ' å leke, og de fant som regel på noe']","{'ddf': 0, 'om': 0, 'rci': 0, 'svp': 0, 'qas': 0, 'is': 0, 'pr': 0, 'an': 0, 're': 0, 'asf': 0, 'dmc': 0, 'cds': 0, 'pa': 0, 'ps': 0, 'or': 0, 'asm': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,broren,singular,male,descriptive_verb,"[' oppføre seg, og det er ikke sånn han har', ' oppføre seg mot en søster, og hun føler', ' stelle hester. Snarere tvert imot.', ' behandle sin egen familie.\nhan ikke hadde det godt', ' ta vare på det mest dyrebare man har, sine']","{'ddf': 0, 'om': 0, 'rci': 0, 'svp': 0, 'qas': 0, 'is': 0, 'pr': 0, 'an': 0, 're': 0, 'asf': 0, 'dmc': 0, 'cds': 0, 'pa': 0, 'ps': 0, 'or': 0, 'asm': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,onkelen,singular,male,descriptive_verb,"[' drive på ute.\n– Jeg har jo vokst opp med', ' fiske. Han er flink med hendene, så det', ' fiske sammen med barnebarna. Og når sola skinner', ' lage musikk og å lese. Kjekk, sym', ' kjøre hest og vogn, så gjør vi også det']","{'ddf': 0, 'om': 0, 'rci': 0, 'svp': 0, 'qas': 0, 'is': 0, 'pr': 0, 'an': 0, 're': 0, 'asf': 0, 'dmc': 0, 'cds': 0, 'pa': 0, 'ps': 0, 'or': 0, 'asm': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,onkelen,singular,male,descriptive_verb,"[' holde på en hemmelighet: Ved å gjemme', ' håndtere det. Hun sier til ham å gjøre det for', ' hanskes med ulver.\nDypt inne i', ' lage show og får hjelp av en magiker.\n', ' handtere dyr, og han er jo en svært så']","{'ddf': 0, 'om': 0, 'rci': 0, 'svp': 0, 'qas': 0, 'is': 0, 'pr': 0, 'an': 0, 're': 0, 'asf': 0, 'dmc': 0, 'cds': 0, 'pa': 0, 'ps': 0, 'or': 0, 'asm': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,onkelen,singular,male,descriptive_verb,"[' en «dør mellom oss» for å redusere', ' den rette til å lede an i det som blir', ' et bilde- og diktverk som beskriver hans egen', '? Eller er dette et grep for å kunne bruke', ' til hjelp og støtte i overgangsfasen. Men']","{'ddf': 0, 'om': 0, 'rci': 0, 'svp': 0, 'qas': 0, 'is': 0, 'pr': 0, 'an': 0, 're': 0, 'asf': 0, 'dmc': 0, 'cds': 0, 'pa': 0, 'ps': 0, 'or': 0, 'asm': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,onkelen,singular,male,descriptive_verb,"[' ski, så vi ønsker å prøve det meste.', ' å prate om følelser. Det trenger han veldig', ' den engelske versjon en. – Men det er på norsk', ' å holde på hemmeligheter. Han forteller ham om alt', ' piano. Så det er mulig jeg blir med han']","{'ddf': 0, 'om': 0, 'rci': 0, 'svp': 0, 'qas': 0, 'is': 0, 'pr': 0, 'an': 0, 're': 0, 'asf': 0, 'dmc': 0, 'cds': 0, 'pa': 0, 'ps': 0, 'or': 0, 'asm': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,onkelen,singular,male,descriptive_verb,"[' behandle folk. De hadde ingen rett til å oppføre', ' stelle et barn eller en hest, men i', ' gå inn en dør, og i det hele tatt', ' stelle en gård. Jeg har vokst opp hos', ' gjøre det. Og om hva man da kunne forvente seg']","{'ddf': 0, 'om': 0, 'rci': 0, 'svp': 0, 'qas': 0, 'is': 0, 'pr': 0, 'an': 0, 're': 0, 'asf': 0, 'dmc': 0, 'cds': 0, 'pa': 0, 'ps': 0, 'or': 0, 'asm': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,ektemannen,singular,male,descriptive_verb,"[' leke med dem også, de kan være artige å', ' gå tur i skog og mark, sier Krå', ' lage mat.\n- Han liker å gjøre det. Han er', ' være alene. Det er alltid en unnskyld ning når folk', ' få en liten bit leverpostei hver morgen']","{'ddf': 0, 'om': 0, 'rci': 0, 'svp': 0, 'qas': 0, 'is': 0, 'pr': 0, 'an': 0, 're': 0, 'asf': 0, 'dmc': 0, 'cds': 0, 'pa': 0, 'ps': 0, 'or': 0, 'asm': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,ektemannen,singular,male,descriptive_verb,"[' ta seg av slike. Det er hans oppgave å', ' feire en slik jubile umsmarkering.\n-', ' elske og beskytte, den han elsker, og som', ' kle seg for å holde varmen. - Jeg skal', ' opptre, hvordan han skal se på henne. Den ene']","{'ddf': 0, 'om': 0, 'rci': 0, 'svp': 0, 'qas': 0, 'is': 0, 'pr': 0, 'an': 0, 're': 0, 'asf': 0, 'dmc': 0, 'cds': 0, 'pa': 0, 'ps': 0, 'or': 0, 'asm': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,ektemannen,singular,male,descriptive_verb,"[' en av de som står bak det meste av elend', ' den «opprinnelige» mannen, altså den', ' motpart til alle onde krefter, alt det som', ' en hyllest til hans døde kone, har den', ' den som trøster, forstår og oppmuntrer henne.']","{'ddf': 0, 'om': 0, 'rci': 0, 'svp': 0, 'qas': 0, 'is': 0, 'pr': 0, 'an': 0, 're': 0, 'asf': 0, 'dmc': 0, 'cds': 0, 'pa': 0, 'ps': 0, 'or': 0, 'asm': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,ektemannen,singular,male,descriptive_verb,"[' det.\n- Det er nok den største forskjel len mellom', ' å lytte og stiller spørsmål, er det lettere for dem', ' det med å skape stemning rundt kjøkkenbordet. -', ' en ting ingen andre i ver den ville vært bedre', '.\n- Da jeg ble skilt i 2005, var barna mine']","{'ddf': 0, 'om': 0, 'rci': 0, 'svp': 0, 'qas': 0, 'is': 0, 'pr': 0, 'an': 0, 're': 0, 'asf': 0, 'dmc': 0, 'cds': 0, 'pa': 0, 'ps': 0, 'or': 0, 'asm': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,ektemannen,singular,male,descriptive_verb,"[' være en god ektefelle, og han burde ha gitt', ' leve med et handi kappet, men at han', ' opptre. Dessuten har den nye kona innledet et', ' forholde seg i slike situasjo ner.\npå', ' takle en ektemann som er litt i uord']","{'ddf': 0, 'om': 0, 'rci': 0, 'svp': 0, 'qas': 0, 'is': 0, 'pr': 0, 'an': 0, 're': 0, 'asf': 0, 'dmc': 0, 'cds': 0, 'pa': 0, 'ps': 0, 'or': 0, 'asm': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,gentlemannen,singular,male,descriptive_verb,"[' omgi seg med vakre og verdifulle ting, og de', ' hjelpe sine medmennesker, og at andre men nes', ' opptre i smoking, så er det et pluss', ' spasere i det grønne. Han får da', ' holde seg velfriserl.\ner heller ikke']","{'ddf': 0, 'om': 0, 'rci': 0, 'svp': 0, 'qas': 0, 'is': 0, 'pr': 0, 'an': 0, 're': 0, 'asf': 0, 'dmc': 0, 'cds': 0, 'pa': 0, 'ps': 0, 'or': 0, 'asm': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,gentlemannen,singular,male,descriptive_verb,"[' oppføre seg i ulike situasjoner. Med: D', ' oppføre seg!\n«Selv følgelig er det', ' behandle en dame så sant han ser godt på henne', ' gå frem for å bli en god ektemann og', ' behandle en dame. Han tok av for støtene']","{'ddf': 0, 'om': 0, 'rci': 0, 'svp': 0, 'qas': 0, 'is': 0, 'pr': 0, 'an': 0, 're': 0, 'asf': 0, 'dmc': 0, 'cds': 0, 'pa': 0, 'ps': 0, 'or': 0, 'asm': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
