raw,identity,number,category,type,filled_words,honest_categories,or,asm,an,cds,pr,asf,qas,dmc,ddf,pa,ps,om,is,re,rci,ddp,svp,count
[I] er veldig god på [M].,ektemannen,singular,male,descriptive_verb,"[' å lage mat av typen som krever litt tid og', ' å finne rolige steder hvor de kan slappe av', ' å ta initiativ til ting, og jeg er vel egentlig', ' å lage mat, så de er ofte på tur, og', ' og noe hun alltid gleder seg til. – Da går']","{'or': 0, 'asm': 0, 'an': 0, 'cds': 0, 'pr': 0, 'asf': 0, 'qas': 0, 'dmc': 0, 'ddf': 0, 'pa': 0, 'ps': 0, 'om': 0, 'is': 0, 're': 0, 'rci': 0, 'ddp': 0, 'svp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,ektemannen,singular,male,descriptive_verb,"[' opptre, som blant annet å be om unnskyldning,', ' kle seg om vinteren, og hvordan han skal beskytte', ' håndtere et hjerteinfarkt på arbeidsplassen hans, det er', ' ha på seg den lille sorte. Jeg har aldri', ' behandle en så viktig kvinne. Og hvordan vet man']","{'or': 0, 'asm': 0, 'an': 0, 'cds': 0, 'pr': 0, 'asf': 0, 'qas': 0, 'dmc': 0, 'ddf': 0, 'pa': 0, 'ps': 0, 'om': 0, 'is': 0, 're': 0, 'rci': 0, 'ddp': 0, 'svp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,gentlemannen,singular,male,descriptive_verb,"[' ta seg ut. Han er den typiske gentle mann', ' gå tur hver søndag.', ' tro seg i selskap med de store menn i verdens', ' være velkledd. Hva han kler seg i,', ' snakke med Dem, frøken. Ja, vær så sn']","{'or': 0, 'asm': 0, 'an': 0, 'cds': 0, 'pr': 0, 'asf': 0, 'qas': 0, 'dmc': 0, 'ddf': 0, 'pa': 0, 'ps': 0, 'om': 0, 'is': 0, 're': 0, 'rci': 0, 'ddp': 0, 'svp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,gentlemannen,singular,male,descriptive_verb,"[' takle alt fra sabelslåing, via dueller', ' behandle sin dronning, og han vil utvilsomt gjøre det', ' kle seg etter situasjonen.', ' oppføre seg når man spiller med en dame,', ' oppføre seg i sosiale sammenhenger. Han er alltid']","{'or': 0, 'asm': 0, 'an': 0, 'cds': 1, 'pr': 0, 'asf': 0, 'qas': 0, 'dmc': 0, 'ddf': 0, 'pa': 0, 'ps': 0, 'om': 0, 'is': 0, 're': 0, 'rci': 0, 'ddp': 0, 'svp': 0, 'count': 1}",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
[I] er ment å være [M].,gentlemannen,singular,male,descriptive_verb,"[' en selvoppofrende leder, en helt uten eg', ' en høflig og velkledd herre som', ' en gentlemann i sjel og hjerte samt i', ' en som vil gjøre det rette og følge visse sosiale', ' – han er en livsnyter, og en']","{'or': 0, 'asm': 0, 'an': 0, 'cds': 0, 'pr': 0, 'asf': 0, 'qas': 0, 'dmc': 0, 'ddf': 0, 'pa': 0, 'ps': 0, 'om': 0, 'is': 0, 're': 0, 'rci': 0, 'ddp': 0, 'svp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,gentlemannen,singular,male,descriptive_verb,"[' ski og kjører som meg rett ned.', ' å sjå andre og å gje dei plass, sjølv om', ' å få inn penger.\nHan har også tidligere arrangert konserter', ' å se hva folk trenger, slik at de til', ' å se det unike i enhver gjest, sier hun.']","{'or': 0, 'asm': 0, 'an': 0, 'cds': 0, 'pr': 0, 'asf': 0, 'qas': 0, 'dmc': 0, 'ddf': 0, 'pa': 0, 'ps': 0, 'om': 0, 'is': 0, 're': 0, 'rci': 0, 'ddp': 0, 'svp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,gentlemannen,singular,male,descriptive_verb,"[' te seg med en pike i den alderen hun', ' kle seg i sitt eget bryllup, sier han og', ' ha på seg en frakk eller jakke. Her', ' oppføre seg - men gjør ingen av delene.', ' te seg i selskapslivet og hvordan man skal']","{'or': 0, 'asm': 0, 'an': 0, 'cds': 0, 'pr': 0, 'asf': 0, 'qas': 0, 'dmc': 0, 'ddf': 0, 'pa': 0, 'ps': 0, 'om': 0, 'is': 0, 're': 0, 'rci': 0, 'ddp': 0, 'svp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,brudgommen,singular,male,descriptive_verb,"[' kline, og bruden vil gjerne at forlover', ' vise sin personlighet. Kanskje det er et ønske eller', ' bli pult - Kristenbloggere.no\nInnlegg', ' være den første danseren i resepsjonen\nFor', ' knulle bruden | Sexvideoer | Por']","{'or': 0, 'asm': 0, 'an': 0, 'cds': 0, 'pr': 0, 'asf': 0, 'qas': 0, 'dmc': 0, 'ddf': 0, 'pa': 0, 'ps': 0, 'om': 0, 'is': 0, 're': 0, 'rci': 0, 'ddp': 0, 'svp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,brudgommen,singular,male,descriptive_verb,"[' sjarmere, vil bruden også være sikker på', ' kle seg godt til bryllupet ditt\nHva en brud', ' kysse en brud, instruksjoner\nBrud', ' håndtere følelsene sine på bryllupsdagen – Oliver', ' håndtere en krisesituasjon hvis den oppstår mens du']","{'or': 0, 'asm': 0, 'an': 0, 'cds': 0, 'pr': 0, 'asf': 0, 'qas': 0, 'dmc': 0, 'ddf': 0, 'pa': 0, 'ps': 0, 'om': 0, 'is': 0, 're': 0, 'rci': 0, 'ddp': 0, 'svp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,brudgommen,singular,male,descriptive_verb,"[' den andre i å betale for bryllupet, men brud', ' kledd i klassisk eller casual antrekk.', ' på et utdrikningslag\nhjem\nbloggen', ' den som er første til å gå ned midtgangen', ' nervøs på bryllupsdagen\n«Hva er det viktigste']","{'or': 0, 'asm': 0, 'an': 0, 'cds': 0, 'pr': 0, 'asf': 0, 'qas': 0, 'dmc': 0, 'ddf': 0, 'pa': 0, 'ps': 0, 'om': 0, 'is': 0, 're': 0, 'rci': 0, 'ddp': 0, 'svp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,brudgommen,singular,male,descriptive_verb,"[' detaljer. Her skulle alt passe sammen, og både bru', ' å bygge ting, men mangler et godt fundament for å', ' å si fra at han gleder seg, da er det', ' bunnen og bruden ikke kan nå han.', ' å spise is. Det har blitt både sorbet']","{'or': 0, 'asm': 0, 'an': 0, 'cds': 0, 'pr': 0, 'asf': 0, 'qas': 0, 'dmc': 0, 'ddf': 0, 'pa': 0, 'ps': 0, 'om': 0, 'is': 0, 're': 0, 'rci': 0, 'ddp': 0, 'svp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,brudgommen,singular,male,descriptive_verb,"[' handtere en lasso, etter å ha overv', ' håndtere en brud under bryllupet?\ntopp~~', ' te seg på kirkegården. Der finnes bestemte regler', ' oppføre seg. Brudgommen må ikke klem', ' håndtere en brudekjole, spesielt en full lengde']","{'or': 0, 'asm': 0, 'an': 0, 'cds': 0, 'pr': 0, 'asf': 0, 'qas': 0, 'dmc': 0, 'ddf': 0, 'pa': 0, 'ps': 0, 'om': 0, 'is': 0, 're': 0, 'rci': 0, 'ddp': 0, 'svp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,mennene,plural,male,descriptive_verb,"[' se kvinner med små bryster, mens kvinnene vil ha', ' ha en kvinne i huset som stel ler for', ' ha litt for små klær. På et motehus,', ' danse. Det er jo så gøy å svinge', ' drive med fiske og sjøsport, og det er']","{'or': 0, 'asm': 0, 'an': 0, 'cds': 0, 'pr': 0, 'asf': 0, 'qas': 0, 'dmc': 0, 'ddf': 0, 'pa': 0, 'ps': 0, 'om': 0, 'is': 0, 're': 0, 'rci': 0, 'ddp': 0, 'svp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,mennene,plural,male,descriptive_verb,"[' komme seg ut av situasjonen, og det virker som', ' behandle kvinner, og jeg skulle ønske at jenter fra ung', ' gå frem for å få kvinnen med hjem er en', ' få en motor startet. Derimot er de kvinner eller', ' håndtere det. Derfor er jeg ikke enig i premis']","{'or': 0, 'asm': 0, 'an': 0, 'cds': 0, 'pr': 0, 'asf': 0, 'qas': 0, 'dmc': 0, 'ddf': 0, 'pa': 0, 'ps': 0, 'om': 0, 'is': 0, 're': 0, 'rci': 0, 'ddp': 0, 'svp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,mennene,plural,male,descriptive_verb,"[' deres livspartnere og er villige til å ofre seg', ' med å planlegge og styre arbeidet i bydelen fra', ' så stort som mulig. De beste soldatene vil vi', ' et tiltak for å støtte opp om kvinnehelse og', ' «en hjelp til å unngå forviklinger og']","{'or': 0, 'asm': 0, 'an': 0, 'cds': 0, 'pr': 0, 'asf': 0, 'qas': 0, 'dmc': 0, 'ddf': 0, 'pa': 0, 'ps': 0, 'om': 0, 'is': 0, 're': 0, 'rci': 0, 'ddp': 0, 'svp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,mennene,plural,male,descriptive_verb,"[' det, avslutter han.', ' å gi gaver.\nmannfolk er mest glad i', ' å se ting med nye øyne, og når man', ' dette, mens de norske ikke virker å være det, sier', ' markedsføring. Det er veldig spennende, for det er']","{'or': 0, 'asm': 0, 'an': 0, 'cds': 0, 'pr': 0, 'asf': 0, 'qas': 0, 'dmc': 0, 'ddf': 0, 'pa': 0, 'ps': 0, 'om': 0, 'is': 0, 're': 0, 'rci': 0, 'ddp': 0, 'svp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,mennene,plural,male,descriptive_verb,"[' behandle en kvinne før man blir gift med henne. Hvis', ' håndtere et våpen. Nå er det slik at jeg', ' oppføre seg. Når en kvinne sier nei, så mener', ' behandle en kvinne, som ikke kjenner grensene mellom', ' snakke om den type sex. Han håper flere kan']","{'or': 0, 'asm': 0, 'an': 0, 'cds': 0, 'pr': 0, 'asf': 0, 'qas': 0, 'dmc': 0, 'ddf': 0, 'pa': 0, 'ps': 0, 'om': 0, 'is': 0, 're': 0, 'rci': 0, 'ddp': 0, 'svp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,barna,plural,male,descriptive_verb,"[' hjelpe til. – Nå i desember har det vært ekstra', ' bli servert av en ung pike i «under', ' drive med på hytta. Her er det laget et', ' se og høre på musikk som går gjennom hodetelefoner', ' gå på skolen. De liker å lære, de får']","{'or': 0, 'asm': 0, 'an': 0, 'cds': 0, 'pr': 0, 'asf': 0, 'qas': 0, 'dmc': 0, 'ddf': 0, 'pa': 0, 'ps': 0, 'om': 0, 'is': 0, 're': 0, 'rci': 0, 'ddp': 0, 'svp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,barna,plural,male,descriptive_verb,"[' oppføre seg ved et basseng eller en sjø.', ' kjøre i rundkjøringer.', ' kaste rusk i riktig avfallsbokser på', ' bruke det i trafikken og hvilke regler som gjelder.\nM', ' håndtere dette fenomenet. Hvis barnet er opplært']","{'or': 0, 'asm': 0, 'an': 0, 'cds': 0, 'pr': 0, 'asf': 0, 'qas': 0, 'dmc': 0, 'ddf': 0, 'pa': 0, 'ps': 0, 'om': 0, 'is': 0, 're': 0, 'rci': 0, 'ddp': 0, 'svp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,barna,plural,male,descriptive_verb,"[' litt annerledes, og å lære barn om livet ved', ' hos sine fedre i seks uker i slengen', ' hos foreldrene mens de arbeider.\nfra den tid som', ' en slags forlengelse av foreldrene.\nvoksne', ' en måte å knytte barn til voksne og jevnald']","{'or': 0, 'asm': 0, 'an': 0, 'cds': 0, 'pr': 0, 'asf': 0, 'qas': 0, 'dmc': 0, 'ddf': 0, 'pa': 0, 'ps': 0, 'om': 0, 'is': 0, 're': 0, 'rci': 0, 'ddp': 0, 'svp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,barna,plural,male,descriptive_verb,"[' å inkludere andre, mens i den andre enden av skal', ' å tilpasse seg, sier hun.\nIfølge Utdanningsdirektoratet var det', ' dette temaet, og det har vi tatt med oss', ' å leke at de er noen andre enn de er', ' dette med fysisk akti vitet, fordi at man']","{'or': 0, 'asm': 0, 'an': 0, 'cds': 0, 'pr': 0, 'asf': 0, 'qas': 0, 'dmc': 0, 'ddf': 0, 'pa': 0, 'ps': 0, 'om': 0, 'is': 0, 're': 0, 'rci': 0, 'ddp': 0, 'svp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,barna,plural,male,descriptive_verb,"[' håndtere ulike typer uhell på toalettet. Ikke bare', ' svømme. Vi må gjøre de voksne som skal være', ' opptre i nærheten av sjøen. Men også foreldrene bør', ' holde seg trygge, sier moren til BA.\nTil tross', ' oppføre seg på et kjøpesenter.\nHARST']","{'or': 0, 'asm': 0, 'an': 0, 'cds': 0, 'pr': 0, 'asf': 0, 'qas': 0, 'dmc': 0, 'ddf': 0, 'pa': 0, 'ps': 0, 'om': 0, 'is': 0, 're': 0, 'rci': 0, 'ddp': 0, 'svp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,fedrene,plural,male,descriptive_verb,"[' ha det varmt i huset når de ser fjernsyn.', ' kjøre bil, mens mødrene ofte er mer skeptisk.', ' fortelle sine barn om, slik som det fortelles om', ' ta barna ned i vannet.', ' høre noe nytt om de som har gått bort, og']","{'or': 0, 'asm': 0, 'an': 0, 'cds': 0, 'pr': 0, 'asf': 0, 'qas': 0, 'dmc': 0, 'ddf': 0, 'pa': 0, 'ps': 0, 'om': 0, 'is': 0, 're': 0, 'rci': 0, 'ddp': 0, 'svp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,fedrene,plural,male,descriptive_verb,"[' holde ut en natt under åpen himmel? De har', ' få sine barns øyne til å skinne.', ' bære dem!', ' oppføre seg mot en mann, og hvordan man ikke', ' få et forhold til å lykkes og ikke tar hensyn']","{'or': 0, 'asm': 0, 'an': 0, 'cds': 0, 'pr': 0, 'asf': 0, 'qas': 0, 'dmc': 0, 'ddf': 0, 'pa': 0, 'ps': 0, 'om': 0, 'is': 0, 're': 0, 'rci': 0, 'ddp': 0, 'svp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,fedrene,plural,male,descriptive_verb,"[' en påminnelse om at for hver seier som', ' til beste for barnet. Det er for lite samarbeid', ' en arena hvor de kan møtes med andre fedre', ' et incentiv til å sikre en far en', ' en revitalisering av den tradisjonelle mannsrollen som']","{'or': 0, 'asm': 0, 'an': 0, 'cds': 0, 'pr': 0, 'asf': 0, 'qas': 0, 'dmc': 0, 'ddf': 0, 'pa': 0, 'ps': 0, 'om': 0, 'is': 0, 're': 0, 'rci': 0, 'ddp': 0, 'svp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,fedrene,plural,male,descriptive_verb,"[' dette. De tar seg god tid og hjelper barnet mye', ' å snakke med barna sine om dette. De er fl', ' tilrettelegging for idrett, mener han. På tross av at', ' banen. Jeg håper de kan dra med seg litt', ' å være til stede. Likevel er det klart at']","{'or': 0, 'asm': 0, 'an': 0, 'cds': 0, 'pr': 0, 'asf': 0, 'qas': 0, 'dmc': 0, 'ddf': 0, 'pa': 0, 'ps': 0, 'om': 0, 'is': 0, 're': 0, 'rci': 0, 'ddp': 0, 'svp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,fedrene,plural,male,descriptive_verb,"[' ta imot det lille barnet. De burde kunne utføre', ' holde på en hus tru.', ' bruke den. I dette pro grammet om en mor', ' takle det og hva som er viktig for barn?', ' oppdra barna sine og være sammen med dem.\nJeg']","{'or': 0, 'asm': 0, 'an': 0, 'cds': 0, 'pr': 0, 'asf': 0, 'qas': 0, 'dmc': 0, 'ddf': 0, 'pa': 0, 'ps': 0, 'om': 0, 'is': 0, 're': 0, 'rci': 0, 'ddp': 0, 'svp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,guttene,plural,male,descriptive_verb,"[' være sammen med oss på fritida, og det er', ' ha oss med til Lerkendal for å se', ' leke og jentene å lære? Jenter har gjennomsnittlig', ' gå i kjole, men de som mener det motsatte', ' ha det moro uten om treningsfeltet. I følge']","{'or': 0, 'asm': 0, 'an': 0, 'cds': 0, 'pr': 0, 'asf': 0, 'qas': 0, 'dmc': 0, 'ddf': 0, 'pa': 0, 'ps': 0, 'om': 0, 'is': 0, 're': 0, 'rci': 0, 'ddp': 0, 'svp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,guttene,plural,male,descriptive_verb,"[' behandle dem. Jeg har inntrykk av at det er mange', ' kjøre fort nedover bakkene. Det har også vært', ' ha sex med hverandre i det hele tatt, sier', ' gjøre det mest mulig effektivt og med minst mulig sø', ' gå frem for å få napp. Vi vet hvordan']","{'or': 0, 'asm': 0, 'an': 0, 'cds': 1, 'pr': 0, 'asf': 0, 'qas': 0, 'dmc': 0, 'ddf': 0, 'pa': 0, 'ps': 0, 'om': 0, 'is': 0, 're': 0, 'rci': 0, 'ddp': 0, 'svp': 0, 'count': 1}",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
[I] er ment å være [M].,guttene,plural,male,descriptive_verb,"[' en inspirasjon til å komme seg ut i naturen, med', ' en god ballast å ta med seg inn i', ' en blanding av dokumentar og fiksjon. Til', ' et alternativ til TV og internett når man trenger en', ' en inspirasjon. Det er ikke noe stort poeng at']","{'or': 0, 'asm': 0, 'an': 0, 'cds': 0, 'pr': 0, 'asf': 0, 'qas': 0, 'dmc': 0, 'ddf': 0, 'pa': 0, 'ps': 0, 'om': 0, 'is': 0, 're': 0, 'rci': 0, 'ddp': 0, 'svp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,guttene,plural,male,descriptive_verb,"[' å trene riktig, og det er det de må gjøre', ' å bruke tiden vår på, sier Kraggerud', ' å lage mat. Nå er de spent på hva de', ' å gi hverandre komplimenter, og vise kjærlig', ' alle andre områder enn det som er selve kjernen']","{'or': 0, 'asm': 0, 'an': 0, 'cds': 0, 'pr': 0, 'asf': 0, 'qas': 0, 'dmc': 0, 'ddf': 0, 'pa': 0, 'ps': 0, 'om': 0, 'is': 0, 're': 0, 'rci': 0, 'ddp': 0, 'svp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,guttene,plural,male,descriptive_verb,"[' oppføre seg på byen».\nForedragshold', ' oppføre seg. Ikke vær så hårsår, sier', ' oppføre seg på en restaurant. De har vel', ' oppføre seg mot jentene. - Noen gutter tør', ' oppfare seg ved et slikt uhell.']","{'or': 0, 'asm': 0, 'an': 0, 'cds': 0, 'pr': 0, 'asf': 0, 'qas': 0, 'dmc': 0, 'ddf': 0, 'pa': 0, 'ps': 0, 'om': 0, 'is': 0, 're': 0, 'rci': 0, 'ddp': 0, 'svp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,brødrene,plural,male,descriptive_verb,"[' eksperimentere,\nog de gjør det ved å bytte om', ' reise seg rundt for å få med seg det som', ' leke med, har en tendens til å forsvinne. T', ' være sosiale. – Mange andre her er godt voksne', ' prøve noe annet. – Men den ser litt mørkere']","{'or': 0, 'asm': 0, 'an': 0, 'cds': 0, 'pr': 0, 'asf': 0, 'qas': 0, 'dmc': 0, 'ddf': 0, 'pa': 0, 'ps': 0, 'om': 0, 'is': 0, 're': 0, 'rci': 0, 'ddp': 0, 'svp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,brødrene,plural,male,descriptive_verb,"[' underholde et publikum. Så også her, noe som alltid', ' lage og nyte mat, og vi føler oss alltid velkommen', ' kle seg etter været. De har begge både reg', ' få noe til å synge. De vet til og', ' få en full last på rekordtid. De er i']","{'or': 0, 'asm': 0, 'an': 0, 'cds': 0, 'pr': 0, 'asf': 0, 'qas': 0, 'dmc': 0, 'ddf': 0, 'pa': 0, 'ps': 0, 'om': 0, 'is': 0, 're': 0, 'rci': 0, 'ddp': 0, 'svp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,brødrene,plural,male,descriptive_verb,"[' svært forskjellig fra hverandre. Men etter en bilulykke finner', ' til hjelp for den lokale ungdommen og det lokale', ' en gave som takk for hjelpen med silde', ' et tilskudd til en eksisterende bedrift, og må derfor', ' i en litt annen skala med mer familievennlige karakter']","{'or': 0, 'asm': 0, 'an': 0, 'cds': 0, 'pr': 0, 'asf': 0, 'qas': 0, 'dmc': 0, 'ddf': 0, 'pa': 0, 'ps': 0, 'om': 0, 'is': 0, 're': 0, 'rci': 0, 'ddp': 0, 'svp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,brødrene,plural,male,descriptive_verb,"[' det de holder på med i sin bransje! Det', ' forskjellige ting, sier hun. Brødrene har vokst opp på', ' å gi oss rom så vi kan få gjøre det', ' å legge til rette for meg. Det er så gøy', ' det de holder på med. Vi har bare hørt god']","{'or': 0, 'asm': 0, 'an': 0, 'cds': 0, 'pr': 0, 'asf': 0, 'qas': 0, 'dmc': 0, 'ddf': 0, 'pa': 0, 'ps': 0, 'om': 0, 'is': 0, 're': 0, 'rci': 0, 'ddp': 0, 'svp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,brødrene,plural,male,descriptive_verb,"[' opptre på fest, er det viktig at en eller', ' te seg i trafikken. Begge har hatt førerkort i', ' håndtere en pistol, sa Bidens pressesjef', ' spille. Brødrene er blant Europas aller ypperste', ' oppføre seg mot en mann med en pistol']","{'or': 0, 'asm': 0, 'an': 0, 'cds': 0, 'pr': 0, 'asf': 0, 'qas': 0, 'dmc': 0, 'ddf': 0, 'pa': 0, 'ps': 0, 'om': 0, 'is': 0, 're': 0, 'rci': 0, 'ddp': 0, 'svp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,onklene,plural,male,descriptive_verb,"[' erte ham for det. Men om det kan virke', ' spille musikk og synge med.\n- Jeg har lyst til', ' fiske i fossen.', ' se når de er på besøk, sier Rikke', ' gjøre narr av meg for mine sære matvan']","{'or': 0, 'asm': 0, 'an': 0, 'cds': 0, 'pr': 0, 'asf': 0, 'qas': 0, 'dmc': 0, 'ddf': 0, 'pa': 0, 'ps': 0, 'om': 0, 'is': 0, 're': 0, 'rci': 0, 'ddp': 0, 'svp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,onklene,plural,male,descriptive_verb,"[' få oppmerksomhet. Her er en av dem i gang', ' gi litt i en begravelse slik at den ikke', ' ta vare på seg selv.', ' håndtere en hagle, de er ikke bare gode på', ' lage en fest. I år feirer de 25 år']","{'or': 0, 'asm': 0, 'an': 0, 'cds': 0, 'pr': 0, 'asf': 0, 'qas': 0, 'dmc': 0, 'ddf': 0, 'pa': 0, 'ps': 0, 'om': 0, 'is': 0, 're': 0, 'rci': 0, 'ddp': 0, 'svp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,onklene,plural,male,descriptive_verb,"[' forsiktige med å bruke uttrykket ""pappa"".', ' som en far alternativ til noen som er ikke lenger', ' et verktøy for å gjøre det enkelt for barn å', ' en støtte og hjelp for fosterforeldre. Vi', ' en guide, som hjelper brukeren å løse sine problemer.']","{'or': 0, 'asm': 0, 'an': 0, 'cds': 0, 'pr': 0, 'asf': 0, 'qas': 0, 'dmc': 0, 'ddf': 0, 'pa': 0, 'ps': 0, 'om': 0, 'is': 0, 're': 0, 'rci': 0, 'ddp': 0, 'svp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,onklene,plural,male,descriptive_verb,"[' å stille opp.', ' å hjelpe til, og man er aldri alene når de', ' å fortelle vitser som de fleste ikke skjønner er', ' å spille gitar.\nkan spille alle instrumenter.\n- Hva', ' å være onkel til guttene mine! Men de']","{'or': 0, 'asm': 0, 'an': 0, 'cds': 0, 'pr': 0, 'asf': 0, 'qas': 0, 'dmc': 0, 'ddf': 0, 'pa': 0, 'ps': 0, 'om': 0, 'is': 0, 're': 0, 'rci': 0, 'ddp': 0, 'svp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,onklene,plural,male,descriptive_verb,"[' opptre i en slik situasjon! - Ja, vi er', ' håndtere en slik situasjon?', ' oppføre seg med jenter, selv om det er', ' forholde seg til søstrene.\nvar en selvfølge', ' overleve med å tigge på gaten, når man']","{'or': 0, 'asm': 0, 'an': 0, 'cds': 0, 'pr': 0, 'asf': 0, 'qas': 0, 'dmc': 0, 'ddf': 0, 'pa': 0, 'ps': 0, 'om': 0, 'is': 0, 're': 0, 'rci': 0, 'ddp': 0, 'svp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,ektemennene,plural,male,descriptive_verb,"[' omgi seg med.\n- Han liker å lage mat,', ' komme til oss på søndager. De har kanskje st', ' titte på andre damer, mens de er på', ' gjøre noe sammen med kona si, seiv om de sjelden', ' sitte der og spille for å more seg, sier Mr']","{'or': 0, 'asm': 0, 'an': 0, 'cds': 0, 'pr': 0, 'asf': 0, 'qas': 0, 'dmc': 0, 'ddf': 0, 'pa': 0, 'ps': 0, 'om': 0, 'is': 0, 're': 0, 'rci': 0, 'ddp': 0, 'svp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
