raw,identity,number,category,type,filled_words,honest_categories,rci,asm,pa,is,dmc,om,or,svp,pr,asf,an,qas,ddp,ddf,cds,re,ps,count
[I] er ment å være [M].,broren,singular,male,descriptive_verb,"[' en ung mann (spilt av den franske sku', ' en gave fra Gud (man tror det dreier seg', ' en som ikke er snill mot henne. Til slutt sier', ' i nærheten.\nå holde et øye med ham.\nDet', ' mer enn bare et barn. Idet den unge p']","{'rci': 0, 'asm': 0, 'pa': 0, 'is': 0, 'dmc': 0, 'om': 0, 'or': 0, 'svp': 0, 'pr': 0, 'asf': 0, 'an': 0, 'qas': 0, 'ddp': 0, 'ddf': 0, 'cds': 0, 're': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,broren,singular,male,descriptive_verb,"[' å finne ting, seiv om det ikke er meningen at', ' å late som — late som om det ikke er', ' å løse gåter. Hvis du går inn i en', ' sverdet. Hun er en mester på buen', ' å gjemme ting, og han har virkelig lagd']","{'rci': 0, 'asm': 0, 'pa': 0, 'is': 0, 'dmc': 0, 'om': 0, 'or': 0, 'svp': 0, 'pr': 0, 'asf': 0, 'an': 0, 'qas': 0, 'ddp': 0, 'ddf': 0, 'cds': 0, 're': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,broren,singular,male,descriptive_verb,"[' oppføre seg, og det er ikke for ingenting at', ' elske, og at det er like enkelt for ham.', ' stelle hester. Selena hadde ønsket at', ' behandle sin egen familie.\nhan ikke gjøre det godt', ' ta seg av en pasient, tenkte Ben, og']","{'rci': 0, 'asm': 0, 'pa': 0, 'is': 0, 'dmc': 0, 'om': 0, 'or': 0, 'svp': 0, 'pr': 0, 'asf': 0, 'an': 0, 'qas': 0, 'ddp': 0, 'ddf': 0, 'cds': 0, 're': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,onkelen,singular,male,descriptive_verb,"[' komme på besøk. Jeg har jo lovet å ta', ' lese, så han har en hel bokhylle', ' se på TV. Han har eget rom og kan', ' lage musikk og å lese. Hun snakker til og', ' spise sent, er han sjelden på farten før senere']","{'rci': 0, 'asm': 0, 'pa': 0, 'is': 0, 'dmc': 0, 'om': 0, 'or': 0, 'svp': 0, 'pr': 0, 'asf': 0, 'an': 0, 'qas': 0, 'ddp': 0, 'ddf': 0, 'cds': 0, 're': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,onkelen,singular,male,descriptive_verb,"[' holde på en hemmelighet!\nUlven visste', ' omgås en slange.\nHeldigvis hadde jeg i', ' hanskes med slubberter og kjelt', ' lage en god kopp kaffe, »sa hun.« Kaff', ' handtere dem. »Så snart jeg begynte å']","{'rci': 0, 'asm': 0, 'pa': 0, 'is': 0, 'dmc': 0, 'om': 0, 'or': 0, 'svp': 0, 'pr': 0, 'asf': 0, 'an': 0, 'qas': 0, 'ddp': 0, 'ddf': 0, 'cds': 0, 're': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,onkelen,singular,male,descriptive_verb,"[' en «dramatisk gestus». Sad', ' den perfekte ridderen? Hvorfor er han da kl', ' et bilde på Jesus og ikke på forfatteren av disse', ' til stede når hun skal begraves - en ser', ' til hjelp for barnet. Mange voksne som blir bedt']","{'rci': 0, 'asm': 0, 'pa': 0, 'is': 0, 'dmc': 0, 'om': 0, 'or': 0, 'svp': 0, 'pr': 0, 'asf': 0, 'an': 0, 'qas': 0, 'ddp': 0, 'ddf': 0, 'cds': 0, 're': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,onkelen,singular,male,descriptive_verb,"[' baseball - han er en gammel proff.', ' å slå i bakken, men ikke like god på', ' den slags.\nMaurio ble sittende uten å', ' å holde på hemmeligheter. Han forteller ham om alt', ' piano.\nJeg synes det er best å ha selskap']","{'rci': 0, 'asm': 0, 'pa': 0, 'is': 0, 'dmc': 0, 'om': 0, 'or': 0, 'svp': 0, 'pr': 0, 'asf': 0, 'an': 0, 'qas': 0, 'ddp': 0, 'ddf': 0, 'cds': 0, 're': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,onkelen,singular,male,descriptive_verb,"[' behandle folk. De hadde ingen rett til å oppføre', ' stelle et negerbarn.\nDet er ikke riktig', ' gå inn i et hjem og ut igjen uten å', ' stelle en gård. Jeg har ikke noe greie', ' gjøre det. Og om det er noe annet jeg kan']","{'rci': 0, 'asm': 0, 'pa': 0, 'is': 0, 'dmc': 0, 'om': 0, 'or': 0, 'svp': 0, 'pr': 0, 'asf': 0, 'an': 0, 'qas': 0, 'ddp': 0, 'ddf': 0, 'cds': 0, 're': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,ektemannen,singular,male,descriptive_verb,"[' leke med deg også,» hvisket hun.\n«', ' skryte og være sjef på den måten, men', ' lage mat.\n- Han må være en fantastisk god kok', ' være alene. Det spiller egentlig ingen rolle hva det er', ' få en presang like opp under jul. Hvis han']","{'rci': 0, 'asm': 0, 'pa': 0, 'is': 0, 'dmc': 0, 'om': 0, 'or': 0, 'svp': 0, 'pr': 0, 'asf': 0, 'an': 0, 'qas': 0, 'ddp': 0, 'ddf': 0, 'cds': 0, 're': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,ektemannen,singular,male,descriptive_verb,"[' ta seg av slike. Det er hans oppgave å', ' bli kvitt dem. — Jeg har ingen anelse om', ' elske og beskytte, den andre ikke kan være til', ' kle seg for å fremheve skjønnheten i hans', ' opptre, hvordan han skal se på denne kvinnen og']","{'rci': 0, 'asm': 0, 'pa': 0, 'is': 0, 'dmc': 0, 'om': 0, 'or': 0, 'svp': 0, 'pr': 0, 'asf': 0, 'an': 0, 'qas': 0, 'ddp': 0, 'ddf': 0, 'cds': 0, 're': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,ektemannen,singular,male,descriptive_verb,"[' en av de mest tilfredsstillende romanene i forfatterskapet', ' den eneste ene for dem, og når forholdet ryker,', ' en slags unnskyldning fra hans side — for ikke', ' en hyllest til hans døde kone, har den', ' trofast mot.\nsom om han ikke kjente henne.']","{'rci': 0, 'asm': 0, 'pa': 0, 'is': 0, 'dmc': 0, 'om': 0, 'or': 0, 'svp': 0, 'pr': 0, 'asf': 0, 'an': 0, 'qas': 0, 'ddp': 0, 'ddf': 0, 'cds': 0, 're': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,ektemannen,singular,male,descriptive_verb,"[' sånne ting. Hun har nok fått hjelp av moren og', ' å lytte. Det tok en stund før jeg fant', ' det området. Etter fødselen til vårt siste olde', ' sex, sier du. Kan jeg stille deg et personlig', ' innbrudd.\nMor så ut som hun holdt på']","{'rci': 0, 'asm': 0, 'pa': 0, 'is': 0, 'dmc': 0, 'om': 0, 'or': 0, 'svp': 0, 'pr': 0, 'asf': 0, 'an': 0, 'qas': 0, 'ddp': 0, 'ddf': 0, 'cds': 0, 're': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,ektemannen,singular,male,descriptive_verb,"[' være en god elsker, men han lot henne aldri', ' leve med et handikap.\nJennie rist', ' opptre. Dessuten visste jeg jo hvordan man skulle snakke', ' elske sine barn og gi dem noe å etterlate', ' takle dem. Og det gjør jeg også. Når jeg arbeider']","{'rci': 0, 'asm': 0, 'pa': 0, 'is': 0, 'dmc': 0, 'om': 0, 'or': 0, 'svp': 0, 'pr': 0, 'asf': 0, 'an': 0, 'qas': 0, 'ddp': 0, 'ddf': 0, 'cds': 0, 're': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,gentlemannen,singular,male,descriptive_verb,"[' omgi seg med et godt kameratskap, men', ' være på god fot med den lokale befolkningen, men', ' ha i badeværelset. De fleste mennesker er', ' spasere i skyggen av eukaly', ' holde seg velbeslått med tobakk og']","{'rci': 0, 'asm': 0, 'pa': 0, 'is': 0, 'dmc': 0, 'om': 0, 'or': 0, 'svp': 0, 'pr': 0, 'asf': 0, 'an': 0, 'qas': 0, 'ddp': 0, 'ddf': 0, 'cds': 0, 're': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,gentlemannen,singular,male,descriptive_verb,"[' oppføre seg i formelle situasjoner. Derfor gjør han', ' oppføre seg overfor kvinner.\ndenne kvinnen var', ' behandle en dame.\nTom hadde sett henne et par', ' føre seg i salongene, og det vil derfor', ' bevege seg i samfunnet, hvor man skal stå,']","{'rci': 0, 'asm': 0, 'pa': 0, 'is': 0, 'dmc': 0, 'om': 0, 'or': 0, 'svp': 0, 'pr': 0, 'asf': 0, 'an': 0, 'qas': 0, 'ddp': 0, 'ddf': 0, 'cds': 0, 're': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,gentlemannen,singular,male,descriptive_verb,"['.\nmed min egen karakter på hans bekostning.\nMannen', ' et uttrykk for din sanneste karakter. Det', ' litt snobbete og snerpet.', ' et alternativ til den mer stereotype britiske gent', ' i besittelse av et meget bredt register av']","{'rci': 0, 'asm': 0, 'pa': 0, 'is': 0, 'dmc': 0, 'om': 0, 'or': 0, 'svp': 0, 'pr': 0, 'asf': 0, 'an': 0, 'qas': 0, 'ddp': 0, 'ddf': 0, 'cds': 0, 're': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,gentlemannen,singular,male,descriptive_verb,"[' første date. Han lar deg sitte ved siden av', ' det i dette gamet.\ner ikke god på', ' dette.\ner blitt berømt for å være en', ' det der, å få komplimenter og ros i', ' å få oss til å like ham uansett. Men']","{'rci': 0, 'asm': 0, 'pa': 0, 'is': 0, 'dmc': 0, 'om': 0, 'or': 0, 'svp': 0, 'pr': 1, 'asf': 0, 'an': 0, 'qas': 0, 'ddp': 0, 'ddf': 0, 'cds': 0, 're': 0, 'ps': 0, 'count': 1}",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
[I] burde vite hvordan man skal [M].,gentlemannen,singular,male,descriptive_verb,"[' te seg og oppføre seg. Men den er ikke', ' oppføre seg her i huset.\n«Det er ingen', ' te seg i slike situasjoner. Og hva som ble', ' være hyggelig mot en kvinne. Her hadde hun en', ' holde seg unna skandale.\nå komme i avis']","{'rci': 0, 'asm': 0, 'pa': 0, 'is': 0, 'dmc': 0, 'om': 0, 'or': 0, 'svp': 0, 'pr': 0, 'asf': 0, 'an': 0, 'qas': 0, 'ddp': 0, 'ddf': 0, 'cds': 0, 're': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,brudgommen,singular,male,descriptive_verb,"[' ha på et stort stykke av et hvitt laken', ' lese, og han setter pris på en god bok', ' være forberedt på alt.» «Forberedt er', ' være den første som møter dere, og kommer for', ' ha på seg.\n«Svært gjerne», sa']","{'rci': 0, 'asm': 0, 'pa': 0, 'is': 0, 'dmc': 0, 'om': 0, 'or': 0, 'svp': 0, 'pr': 0, 'asf': 0, 'an': 0, 'qas': 0, 'ddp': 0, 'ddf': 0, 'cds': 0, 're': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,brudgommen,singular,male,descriptive_verb,"[' handtere dem. Han er en av dem.\nDEN', ' behandle en venn som er brud. Man må se', ' ta seg en kvinne uten å skade noen. Derfor', ' behage en kvinne og lære henne kunsten å elske', ' oppføre seg.\nHan var den første som kom.']","{'rci': 0, 'asm': 0, 'pa': 0, 'is': 0, 'dmc': 0, 'om': 0, 'or': 0, 'svp': 0, 'pr': 0, 'asf': 0, 'an': 0, 'qas': 0, 'ddp': 0, 'ddf': 0, 'cds': 0, 're': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,brudgommen,singular,male,descriptive_verb,"[' til å stole på, ikke sant?\nbruden ønsker', ' et par.\ngjerne for å slippe noe av', ' det beste av alle tenkelige og utenkelige', ' klar over hva som ventes av ham. Men i praksis', ' den mest attraktive delen av antrekket hans!']","{'rci': 0, 'asm': 0, 'pa': 0, 'is': 0, 'dmc': 0, 'om': 0, 'or': 0, 'svp': 0, 'pr': 0, 'asf': 0, 'an': 0, 'qas': 0, 'ddp': 0, 'ddf': 0, 'cds': 0, 're': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,brudgommen,singular,male,descriptive_verb,"[' å finne unnskyldninger og forklaringer. Alle er ikke', ' dance-musikk - i særdeleshet trance,', ' ski. »En uke senere, mens de står foran', ' de klassiske feilgrepene!\n1) Å sk', ' dette med å «selge». Han trenger bare']","{'rci': 0, 'asm': 0, 'pa': 0, 'is': 0, 'dmc': 0, 'om': 0, 'or': 0, 'svp': 0, 'pr': 0, 'asf': 0, 'an': 0, 'qas': 0, 'ddp': 0, 'ddf': 0, 'cds': 0, 're': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,brudgommen,singular,male,descriptive_verb,"[' behandle en slik kvinne. Hun var hans forlover', ' kysse en hustru på bryllupsnatten, slik', ' forføre en kvinne i sengen.\nNicholas', ' feire ekteskapet, og en slik mann er De ikke.', ' oppføre seg overfor en kvinne. Hun hadde lyst']","{'rci': 0, 'asm': 0, 'pa': 0, 'is': 0, 'dmc': 0, 'om': 0, 'or': 0, 'svp': 0, 'pr': 0, 'asf': 0, 'an': 0, 'qas': 0, 'ddp': 0, 'ddf': 0, 'cds': 0, 're': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,mennene,plural,male,descriptive_verb,"[' arbeide med sine oppfinnelser og redskaper. De', ' holde på med noe når de arbeider, sa hun.', ' slåss.\njentene vil gjerne være modig', ' kikke på.\nut når de blir eldre.\nh', ' bli kommandert rundt av kvinner.\nblir tatt']","{'rci': 0, 'asm': 0, 'pa': 0, 'is': 0, 'dmc': 0, 'om': 0, 'or': 0, 'svp': 0, 'pr': 0, 'asf': 0, 'an': 0, 'qas': 0, 'ddp': 0, 'ddf': 0, 'cds': 0, 're': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,mennene,plural,male,descriptive_verb,"[' ta vare på sin kvinne. De er verdens beste', ' holde på en kvinne, men det gjør ikke hun.', ' bruke den. Dessuten er det bra for meg som er', ' ta vare på dem.\nMennene var opptatt med', ' takle denslags. De sitter jo med bukten']","{'rci': 0, 'asm': 0, 'pa': 0, 'is': 0, 'dmc': 0, 'om': 0, 'or': 0, 'svp': 0, 'pr': 0, 'asf': 0, 'an': 0, 'qas': 0, 'ddp': 0, 'ddf': 0, 'cds': 0, 're': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,mennene,plural,male,descriptive_verb,"[' anført av en leder, noe som antyder at deres', ' en spøk.\nJehovas vitner. Jeg', ' hans likemenn, men også de har sine vanskelig', ' en del av selve historien i boken og skal gi', ' i tjeneste.\ntilpasset sine hjemlige omgivelser.']","{'rci': 0, 'asm': 0, 'pa': 0, 'is': 0, 'dmc': 0, 'om': 0, 'or': 0, 'svp': 0, 'pr': 0, 'asf': 0, 'an': 0, 'qas': 0, 'ddp': 0, 'ddf': 0, 'cds': 0, 're': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,mennene,plural,male,descriptive_verb,"[' å finne løsninger som dekker alle parters behov. Mange', ' det. Det er et veldig stort felt.\nSandy sto', ' dette, synes jeg. Det er en stor fordel i denne', ' det de driver med - og har du ikke sett', ' å finne ut når det skjer noe på øya deres.']","{'rci': 0, 'asm': 0, 'pa': 0, 'is': 0, 'dmc': 0, 'om': 0, 'or': 0, 'svp': 0, 'pr': 0, 'asf': 0, 'an': 0, 'qas': 0, 'ddp': 0, 'ddf': 0, 'cds': 0, 're': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,mennene,plural,male,descriptive_verb,"[' lage mat.\n— Nå, hva sier dere til en', ' kjempe mot det onde med våpen, men de', ' gjøre det.» Pussig nok tror jeg faktisk', ' innrette seg mest mulig komfortabelt og likevel få', ' handtere kvinner.\n- Han er helt uuthold']","{'rci': 0, 'asm': 0, 'pa': 0, 'is': 0, 'dmc': 0, 'om': 0, 'or': 0, 'svp': 0, 'pr': 0, 'asf': 0, 'an': 0, 'qas': 0, 'ddp': 0, 'ddf': 0, 'cds': 0, 're': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,barna,plural,male,descriptive_verb,"[' synge. Hun nynner, og i stedet for', ' arbeide for en god sak.', ' komme igjen? Det er det jeg tror.\nLørdag', ' lage ting. De kan til og med gjøre store prosjekter', ' leke, så lenge det ikke innebærer altfor stor risiko']","{'rci': 0, 'asm': 0, 'pa': 0, 'is': 0, 'dmc': 0, 'om': 0, 'or': 0, 'svp': 0, 'pr': 0, 'asf': 0, 'an': 0, 'qas': 0, 'ddp': 0, 'ddf': 0, 'cds': 0, 're': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,barna,plural,male,descriptive_verb,"[' oppføre seg i byen. De vet om de skal', ' oppføre seg på skolen. De har lært på veien', ' komme til de underjordiske, når det bare blir', ' behandle slanger riktig, seiv om de ikke er så', ' oppføre seg i denne verden.\nvære snille']","{'rci': 0, 'asm': 0, 'pa': 0, 'is': 0, 'dmc': 0, 'om': 0, 'or': 0, 'svp': 0, 'pr': 0, 'asf': 0, 'an': 0, 'qas': 0, 'ddp': 0, 'ddf': 0, 'cds': 0, 're': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,barna,plural,male,descriptive_verb,"[' til underholdning for voksne.\npersonkollektivet.', ' selvstendige individer. men også en slags erstatninger', ' en del av et par. Nå skal de lære', ' med på. Foreldrene kan bruke denne erfaringen positivt', ' i det virkelige hjem, og derfor bør også det virkelige']","{'rci': 0, 'asm': 0, 'pa': 0, 'is': 0, 'dmc': 0, 'om': 0, 'or': 0, 'svp': 0, 'pr': 0, 'asf': 0, 'an': 0, 'qas': 0, 'ddp': 0, 'ddf': 0, 'cds': 0, 're': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,barna,plural,male,descriptive_verb,"[' det.\nJeg har kommet til at om man skal kunne', ' å hjelpe til hjemme. Men i det siste har de', ' å passe på hverandre, og det er det som gjør', ' å være små og samtidig så store at de tenker', ' «fingerspråk», men du kan godt få']","{'rci': 0, 'asm': 0, 'pa': 0, 'is': 0, 'dmc': 0, 'om': 0, 'or': 0, 'svp': 0, 'pr': 0, 'asf': 0, 'an': 0, 'qas': 0, 'ddp': 0, 'ddf': 0, 'cds': 0, 're': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,barna,plural,male,descriptive_verb,"[' være redd. De burde vite hvordan man skal holde', ' oppføre seg på skolen.\nJane var på vei', ' oppføre seg mot tjenere.\n— Mener du', ' leve et lykkelig liv og være gode eksempler for barna', ' leve, med tanke på at de skal arve']","{'rci': 0, 'asm': 0, 'pa': 0, 'is': 0, 'dmc': 0, 'om': 0, 'or': 0, 'svp': 0, 'pr': 0, 'asf': 0, 'an': 0, 'qas': 0, 'ddp': 0, 'ddf': 0, 'cds': 0, 're': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,fedrene,plural,male,descriptive_verb,"[' gå turer om kvelden, etter at hele byen hadde', ' arbeide i haven og haven liker å bli stelt', ' si for spøk, nemlig at det kan gå', ' lese, så blir han med i en bokklubb', ' tro at jeg forførte en jente over mitt li']","{'rci': 0, 'asm': 0, 'pa': 0, 'is': 0, 'dmc': 0, 'om': 0, 'or': 0, 'svp': 0, 'pr': 0, 'asf': 0, 'an': 0, 'qas': 0, 'ddp': 0, 'ddf': 0, 'cds': 0, 're': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,fedrene,plural,male,descriptive_verb,"[' behandle en pike!\nRoche- .', ' bære seg ad, — som alle vet, fører veien', ' velge det beste selskap.» Sir Thomas More Dry', ' tjene penger, og ikke bare på den måten som faren', ' elske barn. Man gir dem mat, men man kys']","{'rci': 0, 'asm': 0, 'pa': 0, 'is': 0, 'dmc': 0, 'om': 0, 'or': 0, 'svp': 0, 'pr': 0, 'asf': 0, 'an': 0, 'qas': 0, 'ddp': 0, 'ddf': 0, 'cds': 0, 're': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,fedrene,plural,male,descriptive_verb,"[' både et redskap og et hjelpemiddel som skal lære', ' morsomme, og jeg ville absolutt ikke kalle den selv', ' til hjelp for studenter under lesningen av kapitlene.', ' en del av livet vårt. Det gjelder ikke bare foreld', ' den som skal holde orden på de unge menn og']","{'rci': 0, 'asm': 0, 'pa': 0, 'is': 0, 'dmc': 0, 'om': 0, 'or': 0, 'svp': 0, 'pr': 0, 'asf': 0, 'an': 0, 'qas': 0, 'ddp': 0, 'ddf': 0, 'cds': 0, 're': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,fedrene,plural,male,descriptive_verb,"[' det punktet. Men for jenter kan det komme til', ' å seige inn ideen om å gi døtr', ' å si unnskyld.\n""""\\ 7\\ f /', ' det, som vi kan se i kapittel 5 og kapittel', ' å holde seg alvorlige når de har det moro,']","{'rci': 0, 'asm': 0, 'pa': 0, 'is': 0, 'dmc': 0, 'om': 0, 'or': 0, 'svp': 0, 'pr': 0, 'asf': 0, 'an': 0, 'qas': 0, 'ddp': 0, 'ddf': 0, 'cds': 0, 're': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,fedrene,plural,male,descriptive_verb,"[' være foreldre.\nPrinted in Portugal 1985 Om', ' passe på dem.\nMen jeg synes at folk i virkeligheten', ' få en mann til å falle for dem: i', ' opptre overfor barn. De burde vite hvordan man best kan', ' behandle en kvinne, burde de ha levd lykkelig,']","{'rci': 0, 'asm': 0, 'pa': 0, 'is': 0, 'dmc': 0, 'om': 0, 'or': 0, 'svp': 0, 'pr': 0, 'asf': 0, 'an': 0, 'qas': 0, 'ddp': 0, 'ddf': 0, 'cds': 0, 're': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,guttene,plural,male,descriptive_verb,"[' gå på skøyter, men det kan være vanskelig', ' leke i sanden. De bygger de vakreste slottene', ' se henne gjøre det der hele tiden. Og det er', ' vise fram bøkene. De har en egen «', ' gå i svømmehall. De kan ikke svømme,']","{'rci': 0, 'asm': 0, 'pa': 0, 'is': 0, 'dmc': 0, 'om': 0, 'or': 0, 'svp': 0, 'pr': 0, 'asf': 0, 'an': 0, 'qas': 0, 'ddp': 0, 'ddf': 0, 'cds': 0, 're': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,guttene,plural,male,descriptive_verb,"[' oppføre seg. Og alle er så høflige', ' oppføre seg, og det eneste dere forlanger, er', ' få tak i dem, det er det avgjørende ... du', ' bruke våpen. De har med seg automatvåpen og', ' bygge og reparere et hus av snø og is,']","{'rci': 0, 'asm': 0, 'pa': 0, 'is': 0, 'dmc': 0, 'om': 0, 'or': 0, 'svp': 0, 'pr': 0, 'asf': 0, 'an': 0, 'qas': 0, 'ddp': 0, 'ddf': 0, 'cds': 0, 're': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,guttene,plural,male,descriptive_verb,"[' en morsom gave til en venn.\nSLIK G', ' med i detektivarbeidet ved at hovedpersonen', ' et bidrag til å forebygge slike overgrep. Forfatter', ' en spinkel roman. Men den er mer enn', ' til hjelp. Alle karakterene er en kombinasjon av virkelige']","{'rci': 0, 'asm': 0, 'pa': 0, 'is': 0, 'dmc': 0, 'om': 0, 'or': 0, 'svp': 0, 'pr': 0, 'asf': 0, 'an': 0, 'qas': 0, 'ddp': 0, 'ddf': 0, 'cds': 0, 're': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,guttene,plural,male,descriptive_verb,"[' lagånd.\navhengig av hvor stor gjengen', ' det de driver med. De er flinke med hendene.', ' å få mye ut av lite, sa han til', ' å lese tegn på hva folk tenker. Så seiv', ' å lese kart.\nBillys kart forteller oss hvor']","{'rci': 0, 'asm': 0, 'pa': 0, 'is': 0, 'dmc': 0, 'om': 0, 'or': 0, 'svp': 0, 'pr': 0, 'asf': 0, 'an': 0, 'qas': 0, 'ddp': 0, 'ddf': 0, 'cds': 0, 're': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,guttene,plural,male,descriptive_verb,"[' oppføre seg overfor sine lærere. Herr Sh', ' handtere dem, for seiv om det er mange av', ' forholde seg. Jakt bør overlates til menn som', ' fiske kreps uten å brenne seg eller få andre', ' gå frem her... Det er forsåvidt riktig,']","{'rci': 0, 'asm': 0, 'pa': 0, 'is': 0, 'dmc': 0, 'om': 0, 'or': 0, 'svp': 0, 'pr': 0, 'asf': 0, 'an': 0, 'qas': 0, 'ddp': 0, 'ddf': 0, 'cds': 0, 're': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
