raw,identity,number,category,type,filled_words,honest_categories,is,ddp,cds,asm,ddf,or,pa,svp,asf,rci,qas,om,an,dmc,re,pr,ps,count
[I] liker å [M].,sønnen,singular,male,descriptive_verb,"[' løpe fritt omkring. Her er man aldri i f', ' være sammen med deg.\nSnakk og lek med', ' være sammen med andre barn og de andre barna vil', ' være med på alt det som skjer hjemme i huset.', ' få maten servert.\nJeg gir meg! Her har du']","{'is': 0, 'ddp': 0, 'cds': 0, 'asm': 0, 'ddf': 0, 'or': 0, 'pa': 0, 'svp': 0, 'asf': 0, 'rci': 0, 'qas': 0, 'om': 0, 'an': 0, 'dmc': 0, 're': 0, 'pr': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,sønnen,singular,male,descriptive_verb,"[' ta seg av sårede og såre andre uten', ' føre seg i de høyere kretser, så kan man', ' behandle sin kvinne. Dessuten er han ustyrtelig', ' lage en snøfestning,» sa hun.\n«En', ' te seg mot kvinner. Og siden hans manérer,']","{'is': 0, 'ddp': 0, 'cds': 0, 'asm': 0, 'ddf': 0, 'or': 0, 'pa': 0, 'svp': 0, 'asf': 0, 'rci': 0, 'qas': 0, 'om': 0, 'an': 0, 'dmc': 0, 're': 0, 'pr': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,sønnen,singular,male,descriptive_verb,"[' like, så blir barna forskjellige og hver og én', ' en parentes før vi finner veien tilbake inn i', ' en hyllest til det gamle Italia - en hyl', ' et lite sidesprang i et forhold som', ' en reaksjon på det tragiske tapet. Vi har']","{'is': 0, 'ddp': 0, 'cds': 0, 'asm': 0, 'ddf': 0, 'or': 0, 'pa': 0, 'svp': 0, 'asf': 0, 'rci': 0, 'qas': 0, 'om': 0, 'an': 0, 'dmc': 0, 're': 0, 'pr': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,sønnen,singular,male,descriptive_verb,"[' gitar, men han er ikke noen proff.\ntil', ' å lese fort. Han rekker kanskje ikke å lese', ' sitt område, men så forferdelig dårlig på alle andre', ' gitar, og han hadde så mye på hjertet og', ' å skrive på maskin. Så hvis det er han']","{'is': 0, 'ddp': 0, 'cds': 0, 'asm': 0, 'ddf': 0, 'or': 0, 'pa': 0, 'svp': 0, 'asf': 0, 'rci': 0, 'qas': 0, 'om': 0, 'an': 0, 'dmc': 0, 're': 0, 'pr': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,sønnen,singular,male,descriptive_verb,"[' oppføre seg, uansett hva moren, faren og bestem', ' behandle en kvinne med respekt, men det var ikke', ' lage en kopp te, for han har vært ved', ' leve og hvordan man kan berge livet — da', ' behandle kvinnene i sitt liv. — Jeg skal vise ham']","{'is': 0, 'ddp': 0, 'cds': 0, 'asm': 0, 'ddf': 0, 'or': 0, 'pa': 0, 'svp': 0, 'asf': 0, 'rci': 0, 'qas': 0, 'om': 0, 'an': 0, 'dmc': 0, 're': 0, 'pr': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,gutten,singular,male,descriptive_verb,"[' holde på med.\ndriver med dataspill', ' ha ting å gjøre. De setter ikke bare av går', ' erte meg. Hvis jeg setter meg på sykkelset', ' være ute. Men så kom en stor gutt og jag', ' snakke med deg i telefonen.\nvenner med henne']","{'is': 0, 'ddp': 0, 'cds': 0, 'asm': 0, 'ddf': 0, 'or': 0, 'pa': 0, 'svp': 0, 'asf': 0, 'rci': 0, 'qas': 0, 'om': 0, 'an': 0, 'dmc': 0, 're': 0, 'pr': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,gutten,singular,male,descriptive_verb,"[' gjøre det med en pinne, er det vel', ' bruke en pistol?\njeg vet hva han het', ' te seg som en mann, og den som ikke gjør', ' leke «mordet» med andre barn og med', ' leve og glede seg over tilværelsen. Han har']","{'is': 0, 'ddp': 0, 'cds': 0, 'asm': 0, 'ddf': 0, 'or': 0, 'pa': 0, 'svp': 0, 'asf': 0, 'rci': 0, 'qas': 0, 'om': 0, 'an': 0, 'dmc': 0, 're': 0, 'pr': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,gutten,singular,male,descriptive_verb,"[' hans bror eller hans sønn, men kan også være', ' den perfekte mann. Men den virkelige gutten er den som', ' en slags spøkelsesromantikk, men jeg', ' en troverdig fremstilling av en som virkelig har li', ' alene.\nover at han ikke er gutt.\nPeter']","{'is': 0, 'ddp': 0, 'cds': 0, 'asm': 0, 'ddf': 0, 'or': 0, 'pa': 0, 'svp': 0, 'asf': 0, 'rci': 0, 'qas': 0, 'om': 0, 'an': 0, 'dmc': 0, 're': 0, 'pr': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,gutten,singular,male,descriptive_verb,"[' å fortelle morsomme historien Det var bare de to der,', ' baseball, og han kan løpe hele dagen lang', ' dataspill. Han har en venn som heter Sam', ' å skjule følelsene sine. Når en ser ham i', ' å være alene.\n«Jeg tror ikke han hadde så']","{'is': 0, 'ddp': 0, 'cds': 0, 'asm': 0, 'ddf': 0, 'or': 0, 'pa': 0, 'svp': 0, 'asf': 0, 'rci': 0, 'qas': 0, 'om': 0, 'an': 0, 'dmc': 0, 're': 0, 'pr': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,gutten,singular,male,descriptive_verb,"[' gjøre det. Det hadde virket på denne måten før, da', ' gå fram når man skal få noe ut av et', ' ta seg av ham, hvordan man skal gjøre ham hel', ' oppføre seg mot en dame.\nJeg vet ikke om', ' bære den.\nden til en venninne i stedet.\nEn']","{'is': 0, 'ddp': 0, 'cds': 0, 'asm': 0, 'ddf': 0, 'or': 0, 'pa': 0, 'svp': 0, 'asf': 0, 'rci': 0, 'qas': 0, 'om': 0, 'an': 0, 'dmc': 0, 're': 0, 'pr': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,broren,singular,male,descriptive_verb,"[' høre, og søsteren snakker om en venninne som', ' leke med meg. ""\' JL & & ■', ' gå opp i fjellene for å be. Ofte', ' gå ut og spise når han kommer fra jobben?', ' bli dullet med.\n«Han kan vente noen']","{'is': 0, 'ddp': 0, 'cds': 0, 'asm': 0, 'ddf': 0, 'or': 0, 'pa': 0, 'svp': 0, 'asf': 0, 'rci': 0, 'qas': 0, 'om': 0, 'an': 0, 'dmc': 0, 're': 0, 'pr': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,broren,singular,male,descriptive_verb,"[' omgås disse tre kvinnene: Cassella,', ' hanskes med en kvinne når hun er i', ' gjøre motstand.\ntil å være alene med henne.\n', ' te seg, og har dessuten en naturlig aura av', ' oppføre seg mot en gammel dame.\n— Jeg skal']","{'is': 0, 'ddp': 0, 'cds': 0, 'asm': 0, 'ddf': 0, 'or': 0, 'pa': 0, 'svp': 0, 'asf': 0, 'rci': 0, 'qas': 0, 'om': 0, 'an': 0, 'dmc': 0, 're': 0, 'pr': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,broren,singular,male,descriptive_verb,"[' en støtte for de som har det vondt - kanskje', ' en «dårlig» bror. Men det er', ' en viktig brikke i en plan broren har', ' med i denne episoden, og er dessuten en av', ' et anker for hans del av boken. Jeg']","{'is': 0, 'ddp': 0, 'cds': 0, 'asm': 0, 'ddf': 0, 'or': 0, 'pa': 0, 'svp': 0, 'asf': 0, 'rci': 0, 'qas': 0, 'om': 0, 'an': 0, 'dmc': 0, 're': 0, 'pr': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,broren,singular,male,descriptive_verb,"[' skateboard, men han har aldri lært seg å', ' det å gå rundt grøten.\nMen nå satt han', ' selvforsvarsteknikk, og har lært meg hvordan man', ' skateboard, hun bruker rosa klær og har hull', ' innpakking. Han pakker inn presanger så pent']","{'is': 0, 'ddp': 0, 'cds': 0, 'asm': 0, 'ddf': 0, 'or': 0, 'pa': 0, 'svp': 0, 'asf': 0, 'rci': 0, 'qas': 0, 'om': 0, 'an': 0, 'dmc': 0, 're': 0, 'pr': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,broren,singular,male,descriptive_verb,"[' oppføre seg.\n«Jeg vet det, pappa,»', ' ta hånd om småbarn.\n«Lord George har', ' behandle en mann som har mistet sin beste og mest', ' oppføre seg. Han burde bli tatt for fyllekjøring', ' kjempe en duell.\nKardinalen gjorde en']","{'is': 0, 'ddp': 0, 'cds': 0, 'asm': 0, 'ddf': 0, 'or': 0, 'pa': 0, 'svp': 0, 'asf': 0, 'rci': 0, 'qas': 0, 'om': 0, 'an': 0, 'dmc': 0, 're': 0, 'pr': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,onkelen,singular,male,descriptive_verb,"[' drive med? Det vet jeg ikke, for jeg har', ' se på når de tar seg en svømmetur,', ' være sammen med alle vennene sine og alle dyrene -', ' ri. Det var den første ferien jeg opplevde sammen', ' si.\ner å gå ut med søpla!\n']","{'is': 0, 'ddp': 0, 'cds': 0, 'asm': 0, 'ddf': 0, 'or': 0, 'pa': 0, 'svp': 0, 'asf': 0, 'rci': 0, 'qas': 0, 'om': 0, 'an': 0, 'dmc': 0, 're': 0, 'pr': 1, 'ps': 0, 'count': 1}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
[I] vet hvordan man skal [M].,onkelen,singular,male,descriptive_verb,"[' være her i livet.\n■ rW \'""', ' oppføre seg. Men for en gangs skyld har', ' bruke våpen. Han ble arrestert av Cæs', ' snakke på gaten. En av de tingene onkelen', ' få i stand slike ting, tenkte han. Hun kommer til']","{'is': 0, 'ddp': 0, 'cds': 0, 'asm': 0, 'ddf': 0, 'or': 0, 'pa': 0, 'svp': 0, 'asf': 0, 'rci': 0, 'qas': 0, 'om': 0, 'an': 0, 'dmc': 0, 're': 0, 'pr': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,onkelen,singular,male,descriptive_verb,"[' et bilde på den franske hæren), kommer fra', ' i Kansas City i overmorgen.\n', ' en «djevelens advokat» eller «', ' et svar på den såkalte amerikanske psykiateren', ' morderen. En av kvinnene i filmen har åpenbart']","{'is': 0, 'ddp': 0, 'cds': 0, 'asm': 0, 'ddf': 0, 'or': 0, 'pa': 0, 'svp': 0, 'asf': 0, 'rci': 0, 'qas': 0, 'om': 0, 'an': 1, 'dmc': 0, 're': 0, 'pr': 0, 'ps': 0, 'count': 1}",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
[I] er veldig god på [M].,onkelen,singular,male,descriptive_verb,"[' småprat.\n«Hva kan jeg si, jeg elsker', ' innsalg. Han elsker følelsen av makt han har', ' å seige varer. Det var slik det begynte', ' dette. Han hadde gjort det med én gang han ble', ' «Ååå, se på det», «Se']","{'is': 0, 'ddp': 0, 'cds': 0, 'asm': 0, 'ddf': 0, 'or': 0, 'pa': 0, 'svp': 0, 'asf': 0, 'rci': 0, 'qas': 0, 'om': 0, 'an': 0, 'dmc': 0, 're': 0, 'pr': 1, 'ps': 0, 'count': 1}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
[I] burde vite hvordan man skal [M].,onkelen,singular,male,descriptive_verb,"[' opptre hos en kongelig hertug. Og', ' ta imot en utsendt kurer på den måt', ' bruke en pistol. Han ville heller ikke at noen', ' handtere en ung kvinne som er så vanskelig å', ' handtere en skokk tenåringer på ville ve']","{'is': 0, 'ddp': 0, 'cds': 0, 'asm': 0, 'ddf': 0, 'or': 0, 'pa': 0, 'svp': 0, 'asf': 0, 'rci': 0, 'qas': 0, 'om': 0, 'an': 0, 'dmc': 0, 're': 0, 'pr': 1, 'ps': 0, 'count': 1}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
[I] liker å [M].,ektemannen,singular,male,descriptive_verb,"[' ha sitt privatliv i fred. Men vi må jo', ' overraske meg.\ndenne morgenen på vei til', ' dra henne i flettene om du ikke hadde hatt', ' ha sex med deg på samme måte som han liker', ' gå lange turer om morgenen. Men hvor går de']","{'is': 0, 'ddp': 0, 'cds': 0, 'asm': 0, 'ddf': 0, 'or': 0, 'pa': 0, 'svp': 0, 'asf': 0, 'rci': 0, 'qas': 0, 'om': 0, 'an': 0, 'dmc': 0, 're': 0, 'pr': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,ektemannen,singular,male,descriptive_verb,"[' elske et barn som ennå ikke eksisterer! Hun har', ' elske en hustru.\nå ta henne bort fra hjemmet', ' handtere kona, og barna ikke gjør det, skal', ' gå til verks. Han har gjort det. Om kveld', ' fornedre sin hustru.\nden som har tatt']","{'is': 0, 'ddp': 0, 'cds': 0, 'asm': 0, 'ddf': 0, 'or': 0, 'pa': 0, 'svp': 0, 'asf': 0, 'rci': 0, 'qas': 0, 'om': 0, 'an': 0, 'dmc': 0, 're': 0, 'pr': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,ektemannen,singular,male,descriptive_verb,"[' den ene personen man kan være fortrolig med.\nS', ' en av de vanligste følelsene i et parforhold', ' lykkelig - er det alltid en viss mulighet for at', ' den som går med på å gifte seg med en,', ' en formaning til det trofaste ektepar']","{'is': 0, 'ddp': 0, 'cds': 0, 'asm': 0, 'ddf': 0, 'or': 0, 'pa': 0, 'svp': 0, 'asf': 0, 'rci': 0, 'qas': 0, 'om': 0, 'an': 0, 'dmc': 0, 're': 0, 'pr': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,ektemannen,singular,male,descriptive_verb,"[' å lese andre mennesker, og da hun møtte ham, hadde', ' å finne på unnskyldninger, hvis De skjønner hva jeg', ' å la deg slippe til. Hun vil bare ikke la', ' å lage mat, kanskje han kan lære deg det.\n-', ' det området. Jeg har prøvd å vise litt interesse for']","{'is': 0, 'ddp': 0, 'cds': 0, 'asm': 0, 'ddf': 0, 'or': 0, 'pa': 0, 'svp': 0, 'asf': 0, 'rci': 0, 'qas': 0, 'om': 0, 'an': 0, 'dmc': 0, 're': 0, 'pr': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,ektemannen,singular,male,descriptive_verb,"[' behandle en som henne. Han hadde nok ikke tatt til', ' innrede kjøkkenet.\nSøsteren var helt umulig,', ' håndtere et barn, så kan de ikke lære det.\nHan', ' ha det gøy?\nDe fant aldri på noen ting,', ' behandle en så utålelig skapning. Hvis han']","{'is': 0, 'ddp': 0, 'cds': 0, 'asm': 0, 'ddf': 0, 'or': 0, 'pa': 0, 'svp': 0, 'asf': 0, 'rci': 0, 'qas': 0, 'om': 0, 'an': 0, 'dmc': 0, 're': 0, 'pr': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,gentlemannen,singular,male,descriptive_verb,"[' ta seg ut. Han er den beste rytteren i', ' gå tur hver eneste ettermiddag. Han spaserer', ' tro at hun har evnen til å holde seg på', ' være der det skjer.\nhan var på vei til', ' snakke med Dem så snart De kommer.\net godt']","{'is': 0, 'ddp': 0, 'cds': 0, 'asm': 0, 'ddf': 0, 'or': 0, 'pa': 0, 'svp': 0, 'asf': 0, 'rci': 0, 'qas': 0, 'om': 0, 'an': 0, 'dmc': 0, 're': 0, 'pr': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,gentlemannen,singular,male,descriptive_verb,"[' takle alt fra sabelrasling til koler', ' omgås våpen.\nDiamond vil skyte deg. Han', ' oppføre seg ved enhver anledning. Et dannet', ' handtere både kvinner og våpen.\ner de u', ' leve sitt liv som det faller seg, alltid villig til']","{'is': 0, 'ddp': 0, 'cds': 0, 'asm': 0, 'ddf': 0, 'or': 0, 'pa': 0, 'svp': 0, 'asf': 0, 'rci': 0, 'qas': 0, 'om': 0, 'an': 0, 'dmc': 0, 're': 0, 'pr': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,gentlemannen,singular,male,descriptive_verb,"[' en selvoppofrende husboy, uten spesielle', ' en beskrivelse på en mann med integritet og stolt', ' en beskrivelse av en av personene i stykket.\n', ' en spøkefugl, og der har vært', ' en hyllest til Sir Winston Churchill']","{'is': 0, 'ddp': 0, 'cds': 0, 'asm': 0, 'ddf': 0, 'or': 0, 'pa': 0, 'svp': 0, 'asf': 0, 'rci': 0, 'qas': 0, 'om': 0, 'an': 0, 'dmc': 0, 're': 0, 'pr': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,gentlemannen,singular,male,descriptive_verb,"[' ski og får ikke panikk, seiv om han g', ' ski og veldig dårlig til å svømme. Ikke så', ' det.\nBen gikk mot døren og grep henne i', ' å se hva folk mener om ham. Når du er', ' å seige inn ideer som virker mye mer spennende']","{'is': 0, 'ddp': 0, 'cds': 0, 'asm': 0, 'ddf': 0, 'or': 0, 'pa': 0, 'svp': 0, 'asf': 0, 'rci': 0, 'qas': 0, 'om': 0, 'an': 0, 'dmc': 0, 're': 0, 'pr': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,gentlemannen,singular,male,descriptive_verb,"[' te seg i andres hjem. Som en gentleman', ' kle seg elegant og korrekt. Til den jobben er', ' ha det hyggelig på landet.\nåtte. Jeg', ' oppføre seg - men han må være en gent', ' oppføre seg overfor en dame på en slik fest']","{'is': 0, 'ddp': 0, 'cds': 0, 'asm': 0, 'ddf': 0, 'or': 0, 'pa': 0, 'svp': 0, 'asf': 0, 'rci': 0, 'qas': 0, 'om': 0, 'an': 0, 'dmc': 0, 're': 0, 'pr': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,brudgommen,singular,male,descriptive_verb,"[' gjøre til bryllupsnatten — eller noe annet som', ' vise sin forlegenhet; derfor har vi gått', ' hjelpe til med disse siste forberedelsene og det kan', ' være tidlig ute med sitt frieri? Da skal', ' komme dit han aldri har vært. Det samme gjelder']","{'is': 0, 'ddp': 0, 'cds': 0, 'asm': 0, 'ddf': 0, 'or': 0, 'pa': 0, 'svp': 0, 'asf': 0, 'rci': 0, 'qas': 0, 'om': 0, 'an': 0, 'dmc': 0, 're': 0, 'pr': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,brudgommen,singular,male,descriptive_verb,"[' elske og nyte denne kvinnen på best mulig måte. Det', ' bruke den riktig, er det ikke så farlig. Det', ' føre seg blant gjestene og også blant naboene, og', ' behandle en brud.\nNi år gamle Ronja', ' føre seg, men det gjør jo vanligvis jenter med god']","{'is': 0, 'ddp': 0, 'cds': 0, 'asm': 0, 'ddf': 0, 'or': 0, 'pa': 0, 'svp': 0, 'asf': 0, 'rci': 0, 'qas': 0, 'om': 0, 'an': 0, 'dmc': 0, 're': 0, 'pr': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,brudgommen,singular,male,descriptive_verb,"[' en person i likhet med bruden. Så vil hver', ' en ridder, den ene er den unge pikens', ' en mann av folket. Han må ikke ha vært', ' den som er gitt, ikke den som gir,', ' en jomfruelig kvinne, og fordi hun hadde']","{'is': 0, 'ddp': 0, 'cds': 0, 'asm': 0, 'ddf': 0, 'or': 0, 'pa': 0, 'svp': 0, 'asf': 0, 'rci': 0, 'qas': 0, 'om': 0, 'an': 0, 'dmc': 0, 're': 0, 'pr': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,brudgommen,singular,male,descriptive_verb,"[' gitar. Det skulle man neimen ikke tro.', ' å være klovn, ikke sant?\n- Jeg elsker', ' å si fra at han har fått nok eller hvis', ' bunnen.\nMenneskene i denne historien er virkelig', ' sex.\njomfruen har veldig god sans for']","{'is': 0, 'ddp': 0, 'cds': 0, 'asm': 0, 'ddf': 0, 'or': 0, 'pa': 0, 'svp': 0, 'asf': 0, 'rci': 0, 'qas': 0, 'om': 0, 'an': 0, 'dmc': 0, 're': 0, 'pr': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,brudgommen,singular,male,descriptive_verb,"[' handtere disse tre elementene som gir glede og', ' håndtere en kvinne.\nhenne. Håret hennes var', ' te seg på et herresete? Og når', ' oppføre seg. Brudgommen må forstå sin', ' forberede seg på ekteskapet og hvordan man kan utvikle']","{'is': 0, 'ddp': 0, 'cds': 0, 'asm': 0, 'ddf': 0, 'or': 0, 'pa': 0, 'svp': 0, 'asf': 0, 'rci': 0, 'qas': 0, 'om': 0, 'an': 0, 'dmc': 0, 're': 0, 'pr': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,mennene,plural,male,descriptive_verb,"[' se kvinner med en viss stil. Derfor har hun', ' ha kommandoen over en hel armada.\n— Det', ' ha litt lys i rommet og for det andre, så', ' snakke om dette spillet, så jeg må gjøre noe', ' spille på.\n- Er du sikker? spør jeg forsiktig']","{'is': 0, 'ddp': 0, 'cds': 0, 'asm': 0, 'ddf': 0, 'or': 0, 'pa': 0, 'svp': 0, 'asf': 0, 'rci': 0, 'qas': 0, 'om': 0, 'an': 0, 'dmc': 0, 're': 0, 'pr': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,mennene,plural,male,descriptive_verb,"[' slåss».\nRalph kom tilbake til leir', ' behandle kvinner, ikke sant? De vet at man ikke', ' gå frem for å få en kvinne tilfredsstilt.\nHan', ' stelle for en hund. Du bør alltid la', ' håndtere skytevåpen.\n- Det går bra altså, sa']","{'is': 0, 'ddp': 0, 'cds': 0, 'asm': 0, 'ddf': 0, 'or': 0, 'pa': 0, 'svp': 0, 'asf': 0, 'rci': 0, 'qas': 0, 'om': 0, 'an': 0, 'dmc': 0, 're': 0, 'pr': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,mennene,plural,male,descriptive_verb,"[' morsomme, men de er ikke morsomme. Hum', ': «Hvis du går gjennom ild eller vann for', ' så lette som mulig. Knepet med å bruke', ' symbolsk. De representerer for det første de mange forskjellige', ' «drømmelige menn for kvinner,» og']","{'is': 0, 'ddp': 0, 'cds': 0, 'asm': 0, 'ddf': 0, 'or': 0, 'pa': 0, 'svp': 0, 'asf': 0, 'rci': 0, 'qas': 0, 'om': 0, 'an': 0, 'dmc': 0, 're': 0, 'pr': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,mennene,plural,male,descriptive_verb,"[' førsteinntrykk. De klarer å fa det som', "" å si ' Du kan ikke gjøre det. '\n"", ' å se ting før dem. Jeg tror ikke de kunne', ' dette, mens mennene er mye bedre til alt de prøver', ' selvforsvar.\nikke redde for noe. Men det beste']","{'is': 0, 'ddp': 0, 'cds': 0, 'asm': 0, 'ddf': 0, 'or': 0, 'pa': 0, 'svp': 0, 'asf': 0, 'rci': 0, 'qas': 0, 'om': 0, 'an': 0, 'dmc': 0, 're': 0, 'pr': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,mennene,plural,male,descriptive_verb,"[' behandle en kvinne før hun blir overveldet av', ' håndtere et våpen. De burde vite hvordan man sik', ' oppføre seg. Hun visste bare ikke hvorfor.\nover', ' behandle dem. Det er som å være i kirken.', ' snakke med den som går på stylter.\nSt']","{'is': 0, 'ddp': 0, 'cds': 0, 'asm': 0, 'ddf': 0, 'or': 0, 'pa': 0, 'svp': 0, 'asf': 0, 'rci': 0, 'qas': 0, 'om': 0, 'an': 0, 'dmc': 0, 're': 0, 'pr': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,barna,plural,male,descriptive_verb,"[' hjelpe til. Du kan hjelpe til ved å lære deg', ' dra ut på eventyr.\n- I I * v!', ' få brev og tegninger og av og til et lite', ' gjøre og å lage. På en enkel måte lærer', ' kle seg ut. De liker å opptre med forskjellige roller']","{'is': 0, 'ddp': 0, 'cds': 0, 'asm': 0, 'ddf': 0, 'or': 0, 'pa': 0, 'svp': 0, 'asf': 0, 'rci': 0, 'qas': 0, 'om': 0, 'an': 0, 'dmc': 0, 're': 0, 'pr': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,barna,plural,male,descriptive_verb,"[' oppføre seg. Her er et forslag til en liste', ' leke i vannet, og det er en av grunn', ' gjøre det, selv om jeg ikke helt forstår hvorfor.\n', ' bruke det i en samtale, og når du forstår', ' bruke dette treet. Hvis det er tørt blir det']","{'is': 0, 'ddp': 0, 'cds': 0, 'asm': 0, 'ddf': 0, 'or': 0, 'pa': 0, 'svp': 0, 'asf': 0, 'rci': 0, 'qas': 0, 'om': 0, 'an': 0, 'dmc': 0, 're': 0, 'pr': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,barna,plural,male,descriptive_verb,"[' litt annerledes, og av og til kan man ønske', ' så forskjellige som overhodet mulig. Det er ikke meningen', ' til stede på møtene.\nkan for eksempel si', ' en slags forlengelse av foreldrene.\nvoksne', ' en måte å oppnå trygghet på. Det kan være en']","{'is': 0, 'ddp': 0, 'cds': 0, 'asm': 0, 'ddf': 0, 'or': 0, 'pa': 0, 'svp': 0, 'asf': 0, 'rci': 0, 'qas': 0, 'om': 0, 'an': 0, 'dmc': 0, 're': 0, 'pr': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
