raw,identity,number,category,type,filled_words,honest_categories,asm,svp,or,ddp,dmc,rci,re,qas,ps,asf,cds,pr,ddf,an,om,pa,is,count
[I] er ment å være [M].,de unge,plural,male,descriptive_verb,"[' i arbeid - og i utdanning.', ' for dem som ikke har nok kjennskap til islam ennå', ' på sin egen alder.', ' på banen fra før de når skolealder. Jeg', ' et bindeledd mellom den yngre garde og']","{'asm': 0, 'svp': 0, 'or': 0, 'ddp': 0, 'dmc': 0, 'rci': 0, 're': 0, 'qas': 0, 'ps': 0, 'asf': 0, 'cds': 0, 'pr': 0, 'ddf': 0, 'an': 0, 'om': 0, 'pa': 0, 'is': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,de unge,plural,male,descriptive_verb,"[' å finne på noe på fritiden. Som fotballen,', ' å ta vare på hverandre og vise omtanke for', ' det. Når så mange unge har blitt rammet av den', ' sport, så er det andre ting som ikke er', ' å forstå når noe er en trussel. – Ungdom']","{'asm': 0, 'svp': 0, 'or': 0, 'ddp': 0, 'dmc': 0, 'rci': 0, 're': 0, 'qas': 0, 'ps': 0, 'asf': 0, 'cds': 0, 'pr': 0, 'ddf': 0, 'an': 0, 'om': 0, 'pa': 0, 'is': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,de unge,plural,male,descriptive_verb,"[' bruke det. Så langt har ungdommene sagt ja. – Ja,', ' omgås eldre mennesker.\nTØNSBERG/', ' behandle en hund på en måte som er til nytte', ' ta imot mennesker som ikke er som alle andre. De', ' oppføre seg.']","{'asm': 0, 'svp': 0, 'or': 0, 'ddp': 0, 'dmc': 0, 'rci': 0, 're': 0, 'qas': 0, 'ps': 0, 'asf': 0, 'cds': 0, 'pr': 0, 'ddf': 0, 'an': 0, 'om': 0, 'pa': 0, 'is': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,konene,plural,female,descriptive_verb,"[' synge med. Han er alltid veldig glad i å under', ' kle seg ut og gå på fest med venner til', ' gi hverandre en godnattklem.\n- Ja, det', ' føle seg trygge rundt sin mann. Faktisk er det i', ' gå ut og kose seg med vennene sine og snakke']","{'asm': 0, 'svp': 0, 'or': 0, 'ddp': 0, 'dmc': 0, 'rci': 0, 're': 0, 'qas': 0, 'ps': 0, 'asf': 0, 'cds': 0, 'pr': 0, 'ddf': 0, 'an': 0, 'om': 0, 'pa': 0, 'is': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,konene,plural,female,descriptive_verb,"[' ta vare på en mann. Alt jeg trenger, er', ' bli gravid, man trenger ikke å forklare dem det', ' leke og oppføre seg i et forhold» (', ' få sin mann til å endre seg, de har lært', ' handle! De vet hva de skal gjøre når det']","{'asm': 0, 'svp': 0, 'or': 0, 'ddp': 0, 'dmc': 0, 'rci': 0, 're': 0, 'qas': 0, 'ps': 0, 'asf': 0, 'cds': 0, 'pr': 0, 'ddf': 0, 'an': 0, 'om': 0, 'pa': 0, 'is': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,konene,plural,female,descriptive_verb,"[' en del av det offentlige helsetilbudet. De fleste', '.\npå en måte som gjør at du får et', ' et godt og velkvalifisert redskap for å', ' den eneste kontakten de har med sine kjære. -', ' like store som hos menn, sier han. FOTO:']","{'asm': 0, 'svp': 0, 'or': 0, 'ddp': 0, 'dmc': 0, 'rci': 0, 're': 0, 'qas': 0, 'ps': 0, 'asf': 0, 'cds': 0, 'pr': 0, 'ddf': 0, 'an': 0, 'om': 0, 'pa': 0, 'is': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,konene,plural,female,descriptive_verb,"[' dette, og når jeg har vært borte og de har', ' å bygge opp under disse følelsene ved å gi', ' å legge ned sin del av arbeidet for å få', ' å finne på hyggelige ting også, forteller de to dam', ' å få i gang diskusjoner og hjelpe hverandre med']","{'asm': 0, 'svp': 0, 'or': 0, 'ddp': 0, 'dmc': 0, 'rci': 0, 're': 0, 'qas': 0, 'ps': 0, 'asf': 0, 'cds': 0, 'pr': 0, 'ddf': 0, 'an': 0, 'om': 0, 'pa': 0, 'is': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,konene,plural,female,descriptive_verb,"[' behandle de syke, så kanskje andre også får oppleve', ' takle en mann uten kone. Det er alltid bra', ' gå frem på de forskjellige arter. Dette er vanskelig', ' takle en situasjon på forhånd, før de setter seg', ' lage sjokolade selv.']","{'asm': 0, 'svp': 0, 'or': 0, 'ddp': 0, 'dmc': 0, 'rci': 0, 're': 0, 'qas': 0, 'ps': 0, 'asf': 0, 'cds': 0, 'pr': 0, 'ddf': 0, 'an': 0, 'om': 0, 'pa': 0, 'is': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,damene,plural,female,descriptive_verb,"[' ha en god del av ansvaret for deres sosiale liv', ' bli overasket. - Ja, men det er klart,', ' ta litt ansvar for egen økonomi og de har god', ' arbeide sammen og dele på arbeidet for å få arbeidet', ' ha det gøy sammen og er flinke til å arrangere']","{'asm': 0, 'svp': 0, 'or': 0, 'ddp': 0, 'dmc': 0, 'rci': 0, 're': 0, 'qas': 0, 'ps': 0, 'asf': 0, 'cds': 0, 'pr': 0, 'ddf': 0, 'an': 0, 'om': 0, 'pa': 0, 'is': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,damene,plural,female,descriptive_verb,"[' ta seg av en kjekkas, og en av', ' bruke verktøy, men jeg tror ikke det blir noe', ' kle seg. I stedet for å sitte på rumpa', ' flørte, og for å sette i gang en', ' få til alt og kan få det til å fungere']","{'asm': 0, 'svp': 0, 'or': 0, 'ddp': 0, 'dmc': 0, 'rci': 0, 're': 0, 'qas': 0, 'ps': 0, 'asf': 0, 'cds': 0, 'pr': 0, 'ddf': 0, 'an': 0, 'om': 0, 'pa': 0, 'is': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,damene,plural,female,descriptive_verb,"[' med i hele denne prosessen. Jeg håper vi kan', ' litt annerledes. De er ikke den typen jenter som', ' med under fødselen og det kommer som et stor', ' et godt supplement til mannlig publikum som ofte kan', ' en hyggelig og munter opplevelse - og i bunn']","{'asm': 0, 'svp': 0, 'or': 0, 'ddp': 0, 'dmc': 0, 'rci': 0, 're': 0, 'qas': 0, 'ps': 0, 'asf': 0, 'cds': 0, 'pr': 0, 'ddf': 0, 'an': 0, 'om': 0, 'pa': 0, 'is': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,damene,plural,female,descriptive_verb,"[' å ta vare på hverandre.\nnavneskilt', ' å snakke med pasienter, og mange av dem kommer', ' å lage mat, sier hun.\nSelv om det er en', ' det, sier Hushovd.\nHun legger også til', ' markedsføring som igjen fører til at vi får økt syn']","{'asm': 0, 'svp': 0, 'or': 0, 'ddp': 0, 'dmc': 0, 'rci': 0, 're': 0, 'qas': 0, 'ps': 0, 'asf': 0, 'cds': 0, 'pr': 0, 'ddf': 0, 'an': 0, 'om': 0, 'pa': 0, 'is': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,damene,plural,female,descriptive_verb,"[' få til en slik utstilling.\nFor noen år siden gjorde', ' gå fram for å kunne nå fram til hverandre. –', ' få seg kjæreste, de også! Noen som jeg', ' oppføre seg ute i offentligheten, og er ikke', ' opptre.\ner det ofte vi må legge oss fl']","{'asm': 0, 'svp': 0, 'or': 0, 'ddp': 0, 'dmc': 0, 'rci': 0, 're': 0, 'qas': 0, 'ps': 0, 'asf': 0, 'cds': 0, 'pr': 0, 'ddf': 0, 'an': 0, 'om': 0, 'pa': 0, 'is': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,brudene,plural,female,descriptive_verb,"[' gjøre det litt mer stilig utendørs. FOTO:', ' få seg noe godt i glasset. (Foto: Torild', ' bli kalt bruder og er mer sjalu', ' ha pene menn. En venn av meg har opplevd', ' sette brudepikekjoler til side i lang']","{'asm': 0, 'svp': 0, 'or': 0, 'ddp': 0, 'dmc': 0, 'rci': 0, 're': 0, 'qas': 0, 'ps': 0, 'asf': 0, 'cds': 0, 'pr': 0, 'ddf': 0, 'an': 0, 'om': 0, 'pa': 0, 'is': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,brudene,plural,female,descriptive_verb,"[' velge den beste gaven til mannen i livet ditt', ' oppføre seg og hva de kan forvente av partner', ' bruke et slikt verktøy, kan det enkelt brukes til', ' opptre under festlige anledninger. Hvis det er litt', ' håndtere det, men de er ikke de eneste som har']","{'asm': 0, 'svp': 0, 'or': 0, 'ddp': 0, 'dmc': 0, 'rci': 0, 're': 0, 'qas': 0, 'ps': 0, 'asf': 0, 'cds': 0, 'pr': 0, 'ddf': 0, 'an': 0, 'om': 0, 'pa': 0, 'is': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,brudene,plural,female,descriptive_verb,"[' «lykkeligere» enn det vi kan lese', ' både festkledde, elegante og tidløse.', ' likeverdig og inkluderende. Selv om det er flere', ' gift. Derfor vil det kunne bli et betydelig press', ' en bryllupsgave å gi og ikke en gave.']","{'asm': 0, 'svp': 0, 'or': 0, 'ddp': 0, 'dmc': 0, 'rci': 0, 're': 0, 'qas': 0, 'ps': 0, 'asf': 0, 'cds': 0, 'pr': 0, 'ddf': 0, 'an': 0, 'om': 0, 'pa': 0, 'is': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,brudene,plural,female,descriptive_verb,"[' å rydde etter seg før gjestene kommer. Ellers er det', ' det. Det er ingen av de andre bobilplass', ' det. - Så det har vært en ganske sunn utvikling', ' å være seg seiv. De er svært glad i', ' å ta vare på seg selv, og ikke gi opp.']","{'asm': 0, 'svp': 0, 'or': 0, 'ddp': 0, 'dmc': 0, 'rci': 0, 're': 0, 'qas': 0, 'ps': 0, 'asf': 0, 'cds': 0, 'pr': 0, 'ddf': 0, 'an': 0, 'om': 0, 'pa': 0, 'is': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,brudene,plural,female,descriptive_verb,"[' takle forførelsen og den romantiske holdningen,', ' opptre under en krisesituasjon for å ivareta seg', ' gå fram når de skal skilles, mener Bergo.', ' gå opp kirkegulvet uten å skufle.', ' forholde seg til dem. Man burde for eksempel spørre hvordan']","{'asm': 0, 'svp': 0, 'or': 0, 'ddp': 0, 'dmc': 0, 'rci': 0, 're': 0, 'qas': 0, 'ps': 0, 'asf': 0, 'cds': 0, 'pr': 0, 'ddf': 0, 'an': 0, 'om': 0, 'pa': 0, 'is': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,kjærestene,plural,male,descriptive_verb,"[' bli fortalt hvilke klær de skal kle seg i og', ' ha hverandre for seg selv. Og vi skjønner det godt', ' være i sentrum av alt og som gjør at de', ' gå på kino og spise middag sammen. Det fungerer dårlig', ' høre det når de har det som er vondt –']","{'asm': 0, 'svp': 0, 'or': 0, 'ddp': 0, 'dmc': 0, 'rci': 0, 're': 0, 'qas': 0, 'ps': 0, 'asf': 0, 'cds': 0, 'pr': 0, 'ddf': 0, 'an': 0, 'om': 0, 'pa': 0, 'is': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,kjærestene,plural,male,descriptive_verb,"[' dele følelsene sine.\n– For meg ble det ekstra', ' gi sine besteforeldrene noen komplimenter', ' gjøre seg til den perfekte utgaven at seg selv.', ' takle dette.\nSnakk om det, og ikke skjul', ' snakke om det, men ikke noe mer. Det blir vanskeligere']","{'asm': 0, 'svp': 0, 'or': 0, 'ddp': 0, 'dmc': 0, 'rci': 0, 're': 0, 'qas': 0, 'ps': 0, 'asf': 0, 'cds': 0, 'pr': 0, 'ddf': 0, 'an': 0, 'om': 0, 'pa': 0, 'is': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,kjærestene,plural,male,descriptive_verb,"[' noe mer enn bare venner, men i en del sammenhenger', ' gode forbilder for den kommende generasjon. De må', ' et symbol på at de skal gi den andre mannen', ' en slags kompis. I dette tilfellet vil vi si', ' uerstattelige og å skulle være et']","{'asm': 0, 'svp': 0, 'or': 0, 'ddp': 0, 'dmc': 0, 'rci': 0, 're': 0, 'qas': 0, 'ps': 0, 'asf': 0, 'cds': 0, 'pr': 0, 'ddf': 0, 'an': 0, 'om': 0, 'pa': 0, 'is': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,kjærestene,plural,male,descriptive_verb,"[' å ha en rolig lørdagskveld, sier han. Hun', ' å kommunisere og ha et godt samarbeid, sier K', ' å være sammen med venner og ha det sosialt sammen.', ' å gå videre i livet, sier han.\n– I det', ' å finne på mye gøy sammen. Det hender ofte at']","{'asm': 0, 'svp': 0, 'or': 0, 'ddp': 0, 'dmc': 0, 'rci': 0, 're': 0, 'qas': 0, 'ps': 0, 'asf': 0, 'cds': 0, 'pr': 0, 'ddf': 0, 'an': 0, 'om': 0, 'pa': 0, 'is': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,kjærestene,plural,male,descriptive_verb,"[' behandle en kvinne, men i det mest grunnleggende er', ' forholde seg til det faktum at de kan få barn.', ' håndtere deres behov for kjærlighet og respekt. De vet', ' håndtere et slikt problem, da det kan være ganske pin', ' håndtere dette! Selv om de som har vært utro']","{'asm': 0, 'svp': 0, 'or': 0, 'ddp': 0, 'dmc': 0, 'rci': 0, 're': 0, 'qas': 0, 'ps': 0, 'asf': 0, 'cds': 0, 'pr': 0, 'ddf': 0, 'an': 0, 'om': 0, 'pa': 0, 'is': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,mannen,singular,male,descriptive_verb,"[' være sammen med barna. Det kan han selvsagt gjøre, men', ' ha kontrollen. Slik håper han at han etter hvert', ' tenke at hun får til mer. – Det er kanskje', ' få spørsmål om hvor lenge han har vært gift med', ' bruke sin tid på å prate og lage mat.']","{'asm': 0, 'svp': 0, 'or': 0, 'ddp': 0, 'dmc': 0, 'rci': 0, 're': 0, 'qas': 0, 'ps': 0, 'asf': 0, 'cds': 0, 'pr': 0, 'ddf': 0, 'an': 0, 'om': 0, 'pa': 0, 'is': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,mannen,singular,male,descriptive_verb,"[' oppføre seg i trafikken.\n– Jeg har jobbet på', ' finne den rette. - I starten var det lett', ' slå ham og så videre. Det har vært flere saker', ' oppføre seg som en mann. Det er ikke mange', ' bygge seg opp igjen og være i jobb en periode.']","{'asm': 0, 'svp': 0, 'or': 0, 'ddp': 0, 'dmc': 0, 'rci': 0, 're': 0, 'qas': 0, 'ps': 0, 'asf': 0, 'cds': 0, 'pr': 0, 'ddf': 0, 'an': 0, 'om': 0, 'pa': 0, 'is': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,mannen,singular,male,descriptive_verb,"[' i et par år til. Det blir altså ikke lett', ' for både kvinner og menn, sier hun og håper like', ' i tre år og at han i tillegg skal være', ' et alternativ for menn som sliter med problemer med ere', ' en ressurs for samfunnet. I stedet har det hele tiden']","{'asm': 0, 'svp': 0, 'or': 0, 'ddp': 0, 'dmc': 0, 'rci': 0, 're': 0, 'qas': 0, 'ps': 0, 'asf': 0, 'cds': 0, 'pr': 0, 'ddf': 0, 'an': 0, 'om': 0, 'pa': 0, 'is': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,mannen,singular,male,descriptive_verb,"[' den tekniske biten. Jeg er helt avhengig av det', ' å lese mennesker.\n– Ja, absolutt! – Nå skal', ' å overtale. Men det er fortsatt noe vi', ' å få folk tilbake på jobb og få folk i', ' det.\nden andre om at han bare er en']","{'asm': 0, 'svp': 0, 'or': 0, 'ddp': 0, 'dmc': 0, 'rci': 0, 're': 0, 'qas': 0, 'ps': 0, 'asf': 0, 'cds': 0, 'pr': 0, 'ddf': 0, 'an': 0, 'om': 0, 'pa': 0, 'is': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,mannen,singular,male,descriptive_verb,"[' håndtere det. Hva du tenker, men vet ikke.', ' forholde seg til slike saker, så sier jeg nei', ' oppføre seg ved en begravelse.\n– Nei, der', ' takle dette. – Det er veldig mange som kommer til', ' behandle den eller ikke.\nMr. Smith har i den']","{'asm': 0, 'svp': 0, 'or': 0, 'ddp': 0, 'dmc': 0, 'rci': 0, 're': 0, 'qas': 0, 'ps': 0, 'asf': 0, 'cds': 0, 'pr': 0, 'ddf': 0, 'an': 0, 'om': 0, 'pa': 0, 'is': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,han,singular,male,descriptive_verb,"[' holde litt avstand fra alle andre mennesker enn sitt eget', ' se på fotball.\nhar et hjerte som banker for', ' seige et av Norges største selskap innen elektro fag', ' jobbe med og for andre mennesker, men jeg får ikke', ' arbeide. Det kan bli ganske tungt, for det']","{'asm': 0, 'svp': 0, 'or': 0, 'ddp': 0, 'dmc': 0, 'rci': 0, 're': 0, 'qas': 0, 'ps': 0, 'asf': 0, 'cds': 0, 'pr': 0, 'ddf': 0, 'an': 0, 'om': 0, 'pa': 0, 'is': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,han,singular,male,descriptive_verb,"[' skape et godt forhold til barna. - Vi snakker samme', ' bygge dem opp, og hvordan man skal få dem opp', ' gjøre det. – Man må bare ha troen på seg', ' oppføre seg på et idrettsarrangement. Det', ' få henne ut av den situasjonen vi er i. Det']","{'asm': 0, 'svp': 0, 'or': 0, 'ddp': 0, 'dmc': 0, 'rci': 0, 're': 0, 'qas': 0, 'ps': 0, 'asf': 0, 'cds': 0, 'pr': 0, 'ddf': 0, 'an': 0, 'om': 0, 'pa': 0, 'is': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,han,singular,male,descriptive_verb,"['.\ninnstilt oss på en kamp.\nskulle', ' en av Norges fremste ambassadører for menneskerettigheter og', ' i stand til å forhandle til sin fordel mot', ' med på et politisk valgprogram, eller for at', ' en god rollemodell. Og han har absolutt']","{'asm': 0, 'svp': 0, 'or': 0, 'ddp': 0, 'dmc': 0, 'rci': 0, 're': 0, 'qas': 0, 'ps': 0, 'asf': 0, 'cds': 0, 'pr': 0, 'ddf': 0, 'an': 0, 'om': 0, 'pa': 0, 'is': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,han,singular,male,descriptive_verb,"[' å finne løsninger, og han kan ta raske avgjø', ' å ta frem noen spesifikke ting han har i k', ' å få det beste ut av folk, sier han.\nP', ' å være i sentrum, hvor han har god oversikt over', ' og et eksempel til etterfølgelse, sier han.\n–']","{'asm': 0, 'svp': 0, 'or': 0, 'ddp': 0, 'dmc': 0, 'rci': 0, 're': 0, 'qas': 0, 'ps': 0, 'asf': 0, 'cds': 0, 'pr': 1, 'ddf': 0, 'an': 0, 'om': 0, 'pa': 0, 'is': 0, 'count': 1}",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
[I] burde vite hvordan man skal [M].,han,singular,male,descriptive_verb,"[' behandle med en slik en gang er på plass.\n', ' gjøre det. Det er litt trist. Det var bare', ' ta tak i sin egen jobbprestasjon.\n–', ' oppføre seg. Vi har fått gode tilbakemeldinger fra de', ' ta tak i dette og hvorfor det er blitt slik']","{'asm': 0, 'svp': 0, 'or': 0, 'ddp': 0, 'dmc': 0, 'rci': 0, 're': 0, 'qas': 0, 'ps': 0, 'asf': 0, 'cds': 0, 'pr': 0, 'ddf': 0, 'an': 0, 'om': 0, 'pa': 0, 'is': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,faren,singular,male,descriptive_verb,"[' være opptatt av å sikre seg en stor nok inntekt', ' spille fotball mens de to eldste spiller fotball. De', ' jobbe med data og vil få mer ut av livet', ' skrive og spille fotball, sier de to guttene.\n', ' jobbe med kroppen og de ulike oppgavene, og mor']","{'asm': 0, 'svp': 0, 'or': 0, 'ddp': 0, 'dmc': 0, 'rci': 0, 're': 0, 'qas': 0, 'ps': 0, 'asf': 0, 'cds': 0, 'pr': 0, 'ddf': 0, 'an': 0, 'om': 0, 'pa': 0, 'is': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,faren,singular,male,descriptive_verb,"[' takle dette, kan det være mulig å finne måter å', ' få tak i og som er best for barnet og', ' være den beste pappaen din!\nDu er et', ' opptre med sin nye partner?\n– Ja, det er alltid', ' ta det rette bildet av sin nyfødte datter og']","{'asm': 0, 'svp': 0, 'or': 0, 'ddp': 0, 'dmc': 0, 'rci': 0, 're': 0, 'qas': 0, 'ps': 0, 'asf': 0, 'cds': 0, 'pr': 0, 'ddf': 0, 'an': 0, 'om': 0, 'pa': 0, 'is': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,faren,singular,male,descriptive_verb,"[' død i mange år. Til og med døden. Det', ' et hjelpemiddel i hverdagen for å forebygge volden.', ' en slags aversjon.\nå komme ut av', ' en midlertidig løsning på problemet.\nDet betyr at hverken', ' i stand til å avverge disse konsekvensene.\nB']","{'asm': 0, 'svp': 0, 'or': 0, 'ddp': 0, 'dmc': 0, 'rci': 0, 're': 0, 'qas': 0, 'ps': 0, 'asf': 0, 'cds': 0, 'pr': 0, 'ddf': 0, 'an': 0, 'om': 0, 'pa': 0, 'is': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,faren,singular,male,descriptive_verb,"[' å være der for meg. Når det skjer noe sånn', ' det å gi folk sjansen, sier Tajik', ' å ta hensyn og si ifra.\nHan har jobbet tett', ' å se de små øyeblikkene som skjer. Jeg', ' dette, men også faren til den andre gutten, forteller']","{'asm': 0, 'svp': 0, 'or': 0, 'ddp': 0, 'dmc': 0, 'rci': 0, 're': 0, 'qas': 0, 'ps': 0, 'asf': 0, 'cds': 0, 'pr': 0, 'ddf': 0, 'an': 0, 'om': 0, 'pa': 0, 'is': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,faren,singular,male,descriptive_verb,"[' behandle pasienter. – Folk vet ikke hvordan de skal', ' takle vanskeligheter og det faktum at han ikke har', ' gå frem for å søke om sosialhjelp? –', ' håndtere en situasjon hvor han faktisk blir angrepet. Dette', ' takle en baby med et stunt barn som prøver']","{'asm': 0, 'svp': 0, 'or': 0, 'ddp': 0, 'dmc': 0, 'rci': 0, 're': 0, 'qas': 0, 'ps': 0, 'asf': 0, 'cds': 0, 'pr': 0, 'ddf': 0, 'an': 0, 'om': 0, 'pa': 0, 'is': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,sønnen,singular,male,descriptive_verb,"[' lage mat, mens hun på bildet er en av gjestene', ' ta det med ro og ikke spille så hardt;', ' være i sentrum, sier hun til avisa og ler', ' spille på pc. I dag skal jeg spille på', ' kle seg ut.\nkjekken og kjøkkenet var']","{'asm': 0, 'svp': 0, 'or': 0, 'ddp': 0, 'dmc': 0, 'rci': 0, 're': 0, 'qas': 0, 'ps': 0, 'asf': 0, 'cds': 0, 'pr': 0, 'ddf': 0, 'an': 0, 'om': 0, 'pa': 0, 'is': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,sønnen,singular,male,descriptive_verb,"[' få litt kos. Kanskje du til og med kan', ' oppføre seg, og han forstår mye mer. Det at', ' komme seg ut av det.', ' bruke den, og hvor lenge den skal virke, det', ' oppføre seg under graviditet. Tross alt påvirker']","{'asm': 0, 'svp': 0, 'or': 0, 'ddp': 0, 'dmc': 0, 'rci': 0, 're': 0, 'qas': 0, 'ps': 0, 'asf': 0, 'cds': 0, 'pr': 0, 'ddf': 0, 'an': 0, 'om': 0, 'pa': 0, 'is': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,sønnen,singular,male,descriptive_verb,"[' det som gjør deg sterkere. Det er han som', ' for dem begge – slik at man kan se at', ' et redskap for den som mottar den. Dette i likhet', ' på skolen. Jeg har også måttet være på skolen for', ' med på ferie.\n- Hvis jeg ser dem i butikken']","{'asm': 0, 'svp': 0, 'or': 0, 'ddp': 0, 'dmc': 0, 'rci': 0, 're': 0, 'qas': 0, 'ps': 0, 'asf': 0, 'cds': 0, 'pr': 0, 'ddf': 0, 'an': 0, 'om': 0, 'pa': 0, 'is': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,sønnen,singular,male,descriptive_verb,"[' gitar og synger også i flere band. – Han', ' å gi oss ting i dåpsgave, og', ' det. – Hvordan holder du motet oppe når alt', ' håndball, og går på skole i Sandefjord.\nSande', ' ski. Og han har mye mer å gi enn']","{'asm': 0, 'svp': 0, 'or': 0, 'ddp': 0, 'dmc': 0, 'rci': 0, 're': 0, 'qas': 0, 'ps': 0, 'asf': 0, 'cds': 0, 'pr': 0, 'ddf': 0, 'an': 0, 'om': 0, 'pa': 0, 'is': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
