raw,identity,number,category,type,filled_words,honest_categories,rci,ddp,asf,asm,an,qas,or,pr,is,om,ps,re,cds,pa,ddf,svp,dmc,count
[I] vet hvordan man skal [M].,de unge,plural,male,descriptive_verb,"[' oppføre seg og kler seg riktig.', ' oppføre seg om bord.\nKaptein Pål Sk', ' handle, sier hun.\n- Det jeg liker med dette', ' bygge og bo for fremtiden. Det er vi som er', ' oppføre seg, og så kan vi voksne være tydelige']","{'rci': 0, 'ddp': 0, 'asf': 0, 'asm': 0, 'an': 0, 'qas': 0, 'or': 0, 'pr': 0, 'is': 0, 'om': 0, 'ps': 0, 're': 0, 'cds': 0, 'pa': 0, 'ddf': 0, 'svp': 0, 'dmc': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,de unge,plural,male,descriptive_verb,"[' en inspi- rende rolle for dem. Det er', ' framtidens voksne, og som sådan må det forventes at', ' en positiv faktor.\n– At noe har startet i ung', ' en katalysator for å få i gang', ' moti vasjonsfaktorer i arbeidet med å']","{'rci': 0, 'ddp': 0, 'asf': 0, 'asm': 0, 'an': 0, 'qas': 0, 'or': 0, 'pr': 0, 'is': 0, 'om': 0, 'ps': 0, 're': 0, 'cds': 0, 'pa': 0, 'ddf': 0, 'svp': 0, 'dmc': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,de unge,plural,male,descriptive_verb,"[' å jobbe i fellesskap. For eksempel i forbindelse med', ' å finne hverandre på tvers av kulturgren sene og', ' å vise at de har sett programmet på forhånd,', ' det digitale, mens eldre som ikke har pc er', ' å utnytte Facebook både positivt og negativt. Vi hører']","{'rci': 0, 'ddp': 0, 'asf': 0, 'asm': 0, 'an': 0, 'qas': 0, 'or': 0, 'pr': 0, 'is': 0, 'om': 0, 'ps': 0, 're': 0, 'cds': 0, 'pa': 0, 'ddf': 0, 'svp': 0, 'dmc': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,de unge,plural,male,descriptive_verb,"[' forholde seg, og at de er i stand til å', ' bruke den, legger han til.', ' kjøre for å unngå flere ulyk ker.\nHøst', ' oppføre seg i trafikken, sier hun.\nHvert', ' drive et firma. - Det kommer veldig an på']","{'rci': 0, 'ddp': 0, 'asf': 0, 'asm': 0, 'an': 0, 'qas': 0, 'or': 0, 'pr': 0, 'is': 0, 'om': 0, 'ps': 0, 're': 0, 'cds': 0, 'pa': 0, 'ddf': 0, 'svp': 0, 'dmc': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,konene,plural,female,descriptive_verb,"[' tilbringe fritiden sam men og dele felles opplevelser.\n', ' se på mennene sine mens de snakker, og dette', ' se når mennene deres jobber. - Det er morsomt', ' se ham som er helt, sier Hudson', ' spise pølser.\nstort, stort pølsebrød']","{'rci': 0, 'ddp': 0, 'asf': 0, 'asm': 0, 'an': 0, 'qas': 0, 'or': 0, 'pr': 0, 'is': 0, 'om': 0, 'ps': 0, 're': 0, 'cds': 0, 'pa': 0, 'ddf': 0, 'svp': 0, 'dmc': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,konene,plural,female,descriptive_verb,"[' lage en vakker bryllupssalat. Alle foto:', ' stelle i en hytte, de gir en varm', ' oppføre seg i en nødssituasjon og vet', ' håndtere et nyfødt barn. Men at de har to', ' ta vare på disse tingene; men også de trenger']","{'rci': 0, 'ddp': 0, 'asf': 0, 'asm': 0, 'an': 0, 'qas': 0, 'or': 0, 'pr': 0, 'is': 0, 'om': 0, 'ps': 0, 're': 0, 'cds': 0, 'pa': 0, 'ddf': 0, 'svp': 0, 'dmc': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,konene,plural,female,descriptive_verb,"[' et møtested, og en trygg havn for unge jenter', ' der for ham, for det lille de eier, ikke', ' en del av livet ditt.\npasjon av ekteskap', ' et hjel pemiddel for ektefellene i den tid', ' en hjelp til de hjem hvor det er sykdom. Det']","{'rci': 0, 'ddp': 0, 'asf': 0, 'asm': 0, 'an': 0, 'qas': 0, 'or': 0, 'pr': 0, 'is': 0, 'om': 0, 'ps': 0, 're': 0, 'cds': 0, 'pa': 0, 'ddf': 0, 'svp': 0, 'dmc': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,konene,plural,female,descriptive_verb,"[' matlaging, derfor er det naturlig at vi er sammen', ' det.\n- Det er en helt unik kombina', ' å for svare seg. De er veldig flinke til å', ' det jeg ikke er, ler hun. - Er det sant', ' å gi meg masse energi. En god venn og nabo']","{'rci': 0, 'ddp': 0, 'asf': 0, 'asm': 0, 'an': 0, 'qas': 0, 'or': 0, 'pr': 0, 'is': 0, 'om': 0, 'ps': 0, 're': 0, 'cds': 0, 'pa': 0, 'ddf': 0, 'svp': 0, 'dmc': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,konene,plural,female,descriptive_verb,"[' klare hverdager, men vi kan ikke lære dem noe,', ' holde et hjem og en stor familie.\n- Å oppd', ' bake småkaker. Dessuten må en aldri la en', ' stelle håret - jeg er ikke noe fan av', ' oppføre seg.']","{'rci': 0, 'ddp': 0, 'asf': 0, 'asm': 0, 'an': 0, 'qas': 0, 'or': 0, 'pr': 1, 'is': 0, 'om': 0, 'ps': 0, 're': 0, 'cds': 0, 'pa': 0, 'ddf': 0, 'svp': 0, 'dmc': 0, 'count': 1}",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
[I] liker å [M].,damene,plural,female,descriptive_verb,"[' gjøre på fritida.\nKvinnenes favorittsyssel', ' ha det hyggelig, blant annet skal det være l', ' strikke?\n-Ja, vi elsker å strikke! -', ' være i aktivitet. For det må de jo innimellom', ' bli kalt?']","{'rci': 0, 'ddp': 0, 'asf': 0, 'asm': 0, 'an': 0, 'qas': 0, 'or': 0, 'pr': 0, 'is': 0, 'om': 0, 'ps': 0, 're': 0, 'cds': 0, 'pa': 0, 'ddf': 0, 'svp': 0, 'dmc': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,damene,plural,female,descriptive_verb,"[' gjøre det meste som har med klesstil å', ' kle seg om vinteren. Det er også en utfordring', ' få det beste ut av det man har. - Vi', ' kle seg, og hvordan man skal te seg i en', ' nyte livet med stil. 20.30 Luksus']","{'rci': 0, 'ddp': 0, 'asf': 0, 'asm': 0, 'an': 0, 'qas': 0, 'or': 0, 'pr': 0, 'is': 0, 'om': 0, 'ps': 0, 're': 0, 'cds': 0, 'pa': 0, 'ddf': 0, 'svp': 0, 'dmc': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,damene,plural,female,descriptive_verb,"[' en ut stillingsdukke, mens Lotte er', ' et bindeledd mellom de unge og de erfarne', ' lett, morsom underholdning, med både skjemt', ' et til bud til alle. I tillegg til at vi', ' litt selvironiske. Jeg har fått gode']","{'rci': 0, 'ddp': 0, 'asf': 0, 'asm': 0, 'an': 0, 'qas': 0, 'or': 0, 'pr': 0, 'is': 0, 'om': 0, 'ps': 0, 're': 0, 'cds': 0, 'pa': 0, 'ddf': 0, 'svp': 0, 'dmc': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,damene,plural,female,descriptive_verb,"[' å skry te av oss. Og vi har hatt', ' å støtte hverandre og heie hverandre fram.\n- Jeg', ' det. Vi er opptatt av å gi dem trygghet,', ' å stille opp som publikum. Dette er veldig artig for', ' å ta vare på alle og de som kommer innom']","{'rci': 0, 'ddp': 0, 'asf': 0, 'asm': 0, 'an': 0, 'qas': 0, 'or': 0, 'pr': 0, 'is': 0, 'om': 0, 'ps': 0, 're': 0, 'cds': 0, 'pa': 0, 'ddf': 0, 'svp': 0, 'dmc': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,damene,plural,female,descriptive_verb,"[' oppføre seg, sier han.', ' behandle en mann, og de har vært altfor dumme', ' kle og sminke. - Vi har veldig mange', ' stable og arrangere blomst ene. Etter hvert oppdaget', ' ta vare på en mann. De gir ham mat og']","{'rci': 0, 'ddp': 0, 'asf': 0, 'asm': 0, 'an': 0, 'qas': 0, 'or': 0, 'pr': 0, 'is': 0, 'om': 0, 'ps': 0, 're': 0, 'cds': 0, 'pa': 0, 'ddf': 0, 'svp': 0, 'dmc': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,brudene,plural,female,descriptive_verb,"[' bli pyntet av en profesjonell bru desalong,', ' høre. Og så har det seg slik at dette', ' ha med når de flytter inn i brudesu', ' pynte seg i brudestasen når den store,', ' pynte seg som det passer dem - mens brud']","{'rci': 0, 'ddp': 0, 'asf': 0, 'asm': 0, 'an': 0, 'qas': 0, 'or': 0, 'pr': 0, 'is': 0, 'om': 0, 'ps': 0, 're': 0, 'cds': 0, 'pa': 0, 'ddf': 0, 'svp': 0, 'dmc': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,brudene,plural,female,descriptive_verb,"[' kysse og klemme mannen sin når man', ' holde buketten på plass.\ntil med å holde', ' feste en prinsesse.\n- Her er det en prins', ' få mannen til å roe ned med sitt syn', ' bruke make up, ikke bare ansiktet, men også']","{'rci': 0, 'ddp': 0, 'asf': 0, 'asm': 0, 'an': 0, 'qas': 0, 'or': 0, 'pr': 0, 'is': 0, 'om': 0, 'ps': 0, 're': 0, 'cds': 1, 'pa': 0, 'ddf': 0, 'svp': 0, 'dmc': 0, 'count': 1}",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
[I] er ment å være [M].,brudene,plural,female,descriptive_verb,"[' en støtte for henne i denne tiden. De kan også', ' det vakreste vi har sett, er ikke det å', ' med på å gjøre dette oppholdet til et minne for', ' utstil- ter bruden som brud, og', ' på cirka 25 millioner US dollar.\n«Begge er']","{'rci': 0, 'ddp': 0, 'asf': 0, 'asm': 0, 'an': 0, 'qas': 0, 'or': 0, 'pr': 0, 'is': 0, 'om': 0, 'ps': 0, 're': 0, 'cds': 0, 'pa': 0, 'ddf': 0, 'svp': 0, 'dmc': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,brudene,plural,female,descriptive_verb,"[' dansegulvet. Det beviste de på T', ' å hjelpe, og de ønsker å bidra til at', ' å be tale for seg, sier leder for fore bygg', ' det, sier Else.\n- Forhåpentligvis vil bru', ' å ta seg av sine menn. Jeg er redd hun']","{'rci': 0, 'ddp': 0, 'asf': 0, 'asm': 0, 'an': 0, 'qas': 0, 'or': 0, 'pr': 0, 'is': 0, 'om': 0, 'ps': 0, 're': 0, 'cds': 0, 'pa': 0, 'ddf': 0, 'svp': 0, 'dmc': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,brudene,plural,female,descriptive_verb,"[' oppføre seg. Dette gjelder ikke minst på selve dagen.', ' flørte med gutter.\n- Man må tørre å fl', ' opptre under bryl lupet. Hun burde få', ' stelle brudebuketten og hvordan få hår', ' behandle sine menn når man vil at han skal være']","{'rci': 0, 'ddp': 0, 'asf': 0, 'asm': 0, 'an': 0, 'qas': 0, 'or': 0, 'pr': 0, 'is': 0, 'om': 0, 'ps': 0, 're': 0, 'cds': 0, 'pa': 0, 'ddf': 0, 'svp': 0, 'dmc': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,kjærestene,plural,male,descriptive_verb,"[' være hjemme i leiligheten. Da har de alltid en', ' ha muligheten til å møtes uten at foreldre eller venner', ' gjøre i senga. Hvis en av partene kan styre', ' se på TV eller å spille et spill.', ' reise langt i helgene, eller rett og slett at']","{'rci': 0, 'ddp': 0, 'asf': 0, 'asm': 0, 'an': 0, 'qas': 0, 'or': 0, 'pr': 0, 'is': 0, 'om': 0, 'ps': 0, 're': 0, 'cds': 0, 'pa': 0, 'ddf': 0, 'svp': 0, 'dmc': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,kjærestene,plural,male,descriptive_verb,"[' takle den fryktelige situasjonen.\nvenner og familie', ' slappe av og more seg i ferien. Her er', ' flørte og ha det bra sammen. Vi har bare', ' ha sex. Jeg vil ikke bli en sexg', ' gå fram for å opp nå en slik lykke?']","{'rci': 0, 'ddp': 0, 'asf': 0, 'asm': 0, 'an': 0, 'qas': 0, 'or': 0, 'pr': 0, 'is': 0, 'om': 0, 'ps': 0, 're': 0, 'cds': 0, 'pa': 0, 'ddf': 0, 'svp': 0, 'dmc': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,kjærestene,plural,male,descriptive_verb,"[' et romantisk møte med en av verdens mest attraktive ung', ' likestilte og til og med «elskere»', ' en form for terapi, siden de deler samme «', ' er også et problem, både at de er laget for', ' en romantisk komedie, og det lykkes den i']","{'rci': 0, 'ddp': 0, 'asf': 0, 'asm': 0, 'an': 0, 'qas': 0, 'or': 0, 'pr': 0, 'is': 0, 'om': 0, 'ps': 0, 're': 0, 'cds': 0, 'pa': 0, 'ddf': 0, 'svp': 0, 'dmc': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,kjærestene,plural,male,descriptive_verb,"[' hvert sitt felt, men det kan også bli litt', ' akkurat dette, når det kommer til å snakke om føl', ' å ta bilder av seg. Det er i alle fall', ' å flørte, men jeg skjønner ikke helt hva', ' å holde på hemmelighetene sine, kan jeg si dette,']","{'rci': 0, 'ddp': 0, 'asf': 0, 'asm': 0, 'an': 0, 'qas': 0, 'or': 0, 'pr': 0, 'is': 0, 'om': 0, 'ps': 0, 're': 0, 'cds': 0, 'pa': 0, 'ddf': 0, 'svp': 0, 'dmc': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,kjærestene,plural,male,descriptive_verb,"[' behandle partneren: – Du bør tenke over om du', ' snakke sammen, sier han.', ' bruke kondom. Men det vil ikke Helsedirektoratet at', ' behandle et barn. Å, disse mennene med sine u', ' oppføre seg i fylla. Men i stedet for']","{'rci': 0, 'ddp': 0, 'asf': 0, 'asm': 0, 'an': 0, 'qas': 0, 'or': 0, 'pr': 0, 'is': 0, 'om': 0, 'ps': 0, 're': 0, 'cds': 0, 'pa': 0, 'ddf': 0, 'svp': 0, 'dmc': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,mannen,singular,male,descriptive_verb,"[' snakke om alt og ingenting - også det som ikke', ' holde seg unna for å slappe av, var det ikke', ' holde meg våken halve natten ved å piske', ' fortelle at han har den fineste utsikten fra hytte', ' kalle «en fri luftens mann». Hans fritids']","{'rci': 0, 'ddp': 0, 'asf': 0, 'asm': 0, 'an': 0, 'qas': 0, 'or': 0, 'pr': 0, 'is': 0, 'om': 0, 'ps': 0, 're': 0, 'cds': 0, 'pa': 0, 'ddf': 0, 'svp': 0, 'dmc': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,mannen,singular,male,descriptive_verb,"[' behandle en kvinne.\n- Men denne kvinnen var som et', ' bruke hammer og sag. Han tar også jobben', ' utnytte den og få den til å lyde som', ' lage jule rib be.\n- Jeg har prøvd å', ' takle den. Det er også dette som gjør boka litt']","{'rci': 0, 'ddp': 0, 'asf': 0, 'asm': 0, 'an': 0, 'qas': 0, 'or': 0, 'pr': 0, 'is': 0, 'om': 0, 'ps': 0, 're': 0, 'cds': 0, 'pa': 0, 'ddf': 0, 'svp': 0, 'dmc': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,mannen,singular,male,descriptive_verb,"[' en del av de norske styrkene. - Hvordan forklarer', ' en slags rådgiver, men hvis ikke det går, må', ' et bidrag til utvikling av norsk litteratur i de s', ' et slags bindeledd mellom den øverste ledelsen og', ' det eneste forum, men vi er klar over at']","{'rci': 0, 'ddp': 0, 'asf': 0, 'asm': 0, 'an': 0, 'qas': 0, 'or': 0, 'pr': 0, 'is': 0, 'om': 0, 'ps': 0, 're': 0, 'cds': 1, 'pa': 0, 'ddf': 0, 'svp': 0, 'dmc': 0, 'count': 1}",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
[I] er veldig god på [M].,mannen,singular,male,descriptive_verb,"[' slike ting. Der har han nok en fordel i forhold', ' de lange løpene. Han går best i klas', ' å setje ting inn i system og tenkje', ' denne typen saker. Dette er eit bra tiltak for å', ' å bruka kjensler, og gjer den historia']","{'rci': 0, 'ddp': 0, 'asf': 0, 'asm': 0, 'an': 0, 'qas': 0, 'or': 0, 'pr': 0, 'is': 0, 'om': 0, 'ps': 0, 're': 0, 'cds': 0, 'pa': 0, 'ddf': 0, 'svp': 0, 'dmc': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,mannen,singular,male,descriptive_verb,"[' opptre som dommer.\nen dommer må opptre etter de', ' håndtere en slik situasjon.\ngynte å slå', ' behandle våpen, seiv om han er under til', ' stelle med en eiendom. Det er klart at', ' behandle en kvinnes ankler?\nå kjenne']","{'rci': 0, 'ddp': 0, 'asf': 0, 'asm': 0, 'an': 0, 'qas': 0, 'or': 0, 'pr': 0, 'is': 0, 'om': 0, 'ps': 0, 're': 0, 'cds': 0, 'pa': 0, 'ddf': 0, 'svp': 0, 'dmc': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,han,singular,male,descriptive_verb,"[' si det selv. Det eneste han har igjen i livet', ' bruke på fritiden.\n-Vi er mye ute. Da', ' ha kontroll. Nå føler han seg ro ligere', ' fortelle at vi driver med mye god ungdomsidrett', ' lage dem så store som mulig.\nFor den har bare']","{'rci': 0, 'ddp': 0, 'asf': 0, 'asm': 0, 'an': 0, 'qas': 0, 'or': 0, 'pr': 0, 'is': 0, 'om': 0, 'ps': 0, 're': 0, 'cds': 0, 'pa': 0, 'ddf': 0, 'svp': 0, 'dmc': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,han,singular,male,descriptive_verb,"[' be handle en sykkel, forteller Sti nas mor', ' vinne, men ikke hvordan man spiller sjakk for å', ' takle vanskelige utfordringer på veien.\n- Man må holde hodet', ' behandle ei gammel merr, det er en egenskap som', ' opptre ovenfor et publikum, forteller Ketil.']","{'rci': 0, 'ddp': 0, 'asf': 0, 'asm': 0, 'an': 0, 'qas': 0, 'or': 0, 'pr': 0, 'is': 0, 'om': 0, 'ps': 0, 're': 0, 'cds': 0, 'pa': 0, 'ddf': 0, 'svp': 0, 'dmc': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,han,singular,male,descriptive_verb,"[' like mye til for publikum. Og seiv om han har', ' en av dem, men det er langt mellom ord og', ' den som sørger for å ta ut den vinnerg', ' der.\n- Jeg synes ikke det er veldig overveld', ' «et vindu for verden», og som sådan «']","{'rci': 0, 'ddp': 0, 'asf': 0, 'asm': 0, 'an': 0, 'qas': 0, 'or': 0, 'pr': 0, 'is': 0, 'om': 0, 'ps': 0, 're': 0, 'cds': 0, 'pa': 0, 'ddf': 0, 'svp': 0, 'dmc': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,han,singular,male,descriptive_verb,"['.\nhan ikkje er den einaste unge som viser', ' dette med å holde fokus på seg seiv. Men', ' å få til ting på kort tid.\n- Men vi', ' å skaffe seg gode posisjonar og halde ballen', ' scenen, og har nok en sjanse til å gå']","{'rci': 0, 'ddp': 0, 'asf': 0, 'asm': 0, 'an': 0, 'qas': 0, 'or': 0, 'pr': 0, 'is': 0, 'om': 0, 'ps': 0, 're': 0, 'cds': 0, 'pa': 0, 'ddf': 0, 'svp': 0, 'dmc': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,han,singular,male,descriptive_verb,"[' håndtere vanskelige situasjo ner, sa forsvarsminister', ' komme seg dit, det hadde ikke vært noe problem', ' oppføre seg i et selskap av den beskaff', ' forholde seg til mennesker med andre religioner enn sin', ' forvalte den tillit velgerfolket har gitt']","{'rci': 0, 'ddp': 0, 'asf': 0, 'asm': 0, 'an': 0, 'qas': 0, 'or': 0, 'pr': 0, 'is': 0, 'om': 0, 'ps': 0, 're': 0, 'cds': 0, 'pa': 0, 'ddf': 0, 'svp': 0, 'dmc': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,faren,singular,male,descriptive_verb,"[' kle henne opp i flotte kjoler. Hun vet', ' kle seg i dristige klær. Derfor var', ' være der det skjer, der det stadig skjer spennende nye', ' gå på tur i fjellet og se på solned', ' snakke med henne, det er at alt det rare hun']","{'rci': 0, 'ddp': 0, 'asf': 0, 'asm': 0, 'an': 0, 'qas': 0, 'or': 0, 'pr': 0, 'is': 0, 'om': 0, 'ps': 0, 're': 0, 'cds': 0, 'pa': 0, 'ddf': 0, 'svp': 0, 'dmc': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,faren,singular,male,descriptive_verb,"[' gjøre det i et bryllup. Og faren kan gjøre', ' behandle ham, og at han kan få en god utdannelse', ' hand tere en kniv, det får vi se', ' få folk til å le.\n- Hvis folk ikke hadde', ' hanskes i det og har mange for klar']","{'rci': 0, 'ddp': 0, 'asf': 0, 'asm': 0, 'an': 0, 'qas': 0, 'or': 0, 'pr': 0, 'is': 0, 'om': 0, 'ps': 0, 're': 0, 'cds': 0, 'pa': 0, 'ddf': 0, 'svp': 0, 'dmc': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,faren,singular,male,descriptive_verb,"[' -en kamp for fred, mot krig, og', ' en del av livet til et barn og som skal', ': ""En venn gjør den siste dagen hyggeligere.', ' en støtte til barna, som de seiv velger om', ' «litt på vei» eller «litt overvektig']","{'rci': 0, 'ddp': 0, 'asf': 0, 'asm': 0, 'an': 0, 'qas': 0, 'or': 0, 'pr': 0, 'is': 0, 'om': 0, 'ps': 0, 're': 0, 'cds': 0, 'pa': 0, 'ddf': 0, 'svp': 0, 'dmc': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,faren,singular,male,descriptive_verb,"[' ski, men han har vært litt uheldig i de', ' fotball og har fått et veldig godt inntrykk. Han', ' det. Han går veldig rolig, noe som passer meg', ' alle måter. Vi ser at mange av ungene tar etter', ' dette feltet, derfor har vi valgt å la han']","{'rci': 0, 'ddp': 0, 'asf': 0, 'asm': 0, 'an': 0, 'qas': 0, 'or': 0, 'pr': 0, 'is': 0, 'om': 0, 'ps': 0, 're': 0, 'cds': 0, 'pa': 0, 'ddf': 0, 'svp': 0, 'dmc': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,faren,singular,male,descriptive_verb,"[' behandle en smårolling som blir syk. Det', ' behandle slike typer - og at hun ikke burde ha', ' handtere en hund i forhold til en hest.', ' være mannfolk. Det var det hun ønsket seg', ' oppføre seg når man går i byen.\nfar']","{'rci': 0, 'ddp': 0, 'asf': 0, 'asm': 0, 'an': 0, 'qas': 0, 'or': 0, 'pr': 0, 'is': 0, 'om': 0, 'ps': 0, 're': 0, 'cds': 0, 'pa': 0, 'ddf': 0, 'svp': 0, 'dmc': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,sønnen,singular,male,descriptive_verb,"[' løpe er det lett å trene.\n- Hva har du', ' være sammen med, og hun gir uttrykk for gode relasjoner', ' være ute, men hun ville så gjerne ha litt mer', ' være med på alt på gården og er i fjø', ' kalle «dirt track cross». Her konkurreres']","{'rci': 0, 'ddp': 0, 'asf': 0, 'asm': 0, 'an': 0, 'qas': 0, 'or': 0, 'pr': 0, 'is': 0, 'om': 0, 'ps': 0, 're': 0, 'cds': 0, 'pa': 0, 'ddf': 0, 'svp': 0, 'dmc': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,sønnen,singular,male,descriptive_verb,"[' ta vare på seg seiv og sin fami li', ' få seg en kjæreste og han er så flink at', ' behandle sin kvinne. Dessuten er han ustyrtelig', ' lage seg en kopp te av tebladene', ' te seg på dansegulven). Han og']","{'rci': 0, 'ddp': 0, 'asf': 0, 'asm': 0, 'an': 0, 'qas': 0, 'or': 0, 'pr': 0, 'is': 0, 'om': 0, 'ps': 0, 're': 0, 'cds': 0, 'pa': 0, 'ddf': 0, 'svp': 0, 'dmc': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,sønnen,singular,male,descriptive_verb,"[' en slags barnefilm for de litt eldre.\n-Jeg', ' en del av den store konvoien som legger', ' en hyl lest til det gamle ekteparet Hia', ' et alter nativ.\n- For meg har det vært', ' en positiv opplevelse. Til tross for dette er far']","{'rci': 0, 'ddp': 0, 'asf': 0, 'asm': 0, 'an': 0, 'qas': 0, 'or': 0, 'pr': 0, 'is': 0, 'om': 0, 'ps': 0, 're': 0, 'cds': 0, 'pa': 0, 'ddf': 0, 'svp': 0, 'dmc': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,sønnen,singular,male,descriptive_verb,"[' skolen.\nsom er hjemme fra Oslo.\n- Hva ville', ' skolen. Hun prøver å følge opp sønnen så godt hun', ' sitt beste, så jeg er ikke redd han kommer', ' gitar, og de hadde øvd inn musikk og', ' skøyter, men vi synes det er veldig morsomt']","{'rci': 0, 'ddp': 0, 'asf': 0, 'asm': 0, 'an': 0, 'qas': 0, 'or': 0, 'pr': 0, 'is': 0, 'om': 0, 'ps': 0, 're': 0, 'cds': 0, 'pa': 0, 'ddf': 0, 'svp': 0, 'dmc': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
