raw,identity,number,category,type,filled_words,honest_categories,re,ps,an,or,asm,asf,cds,qas,is,om,pa,rci,pr,dmc,ddf,svp,ddp,count
[I] liker å [M].,brudene,plural,female,descriptive_verb,"[' finne, ikke bare en kjole, men en kj', ' få hjelp - bryllupsfotograf i Tønsberg, Vestfold', ' bli kjent med meg og min stil før de tar', ' ha på seg når håret ikke er for fint. Denne', ' sette sitt person lige preg på brudebukett']","{'re': 0, 'ps': 0, 'an': 0, 'or': 0, 'asm': 0, 'asf': 0, 'cds': 0, 'qas': 0, 'is': 0, 'om': 0, 'pa': 0, 'rci': 0, 'pr': 0, 'dmc': 0, 'ddf': 0, 'svp': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,brudene,plural,female,descriptive_verb,"[' velge den beste brude smykker? - bryllup -', ' bruke tilbehør til et bryllup, og når du skal', ' bruke riktig beløp på hver del av budsjettet.', ' forberede seg til et liv sammen med en mann .', ' bruke bryllup buer\nBryllup buer har']","{'re': 0, 'ps': 0, 'an': 0, 'or': 0, 'asm': 0, 'asf': 0, 'cds': 0, 'qas': 0, 'is': 0, 'om': 0, 'pa': 0, 'rci': 0, 'pr': 0, 'dmc': 0, 'ddf': 0, 'svp': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,brudene,plural,female,descriptive_verb,"[' «mer sexy:» dette er hva de egentlig', ' både festkledde og romantiske, samt at de', ' like forskjellige som snøkrystaiiene i', ' unike og personlige. En bryllupskjole, derimot,', ' en fin start å gå og da må det også']","{'re': 0, 'ps': 0, 'an': 0, 'or': 0, 'asm': 0, 'asf': 0, 'cds': 0, 'qas': 0, 'is': 0, 'om': 0, 'pa': 0, 'rci': 0, 'pr': 0, 'dmc': 0, 'ddf': 0, 'svp': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,brudene,plural,female,descriptive_verb,"[' å planlegge og starte i god tid med invitasjon', ' det. Det er gøy å pynte opp rommet og', ' det. Det er flere bruder som bruker en del', ' å planlegge og på å innhente informasjon og tips', ' å ta kontakt med fotografer, og at mange av']","{'re': 0, 'ps': 0, 'an': 0, 'or': 0, 'asm': 0, 'asf': 0, 'cds': 0, 'qas': 0, 'is': 0, 'om': 0, 'pa': 0, 'rci': 0, 'pr': 0, 'dmc': 0, 'ddf': 0, 'svp': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,brudene,plural,female,descriptive_verb,"[' se ut når de ikke har på brudekj', ' opptre under en vielse, hvordan man setter seg i', ' gå i høye hæler.', ' gå opp midtgangen i en fancy kjole med', ' se og bevege seg i brudekjole!']","{'re': 0, 'ps': 0, 'an': 0, 'or': 0, 'asm': 0, 'asf': 0, 'cds': 0, 'qas': 0, 'is': 0, 'om': 0, 'pa': 0, 'rci': 0, 'pr': 0, 'dmc': 0, 'ddf': 0, 'svp': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,kjærestene,plural,male,descriptive_verb,"[' tro at ikke finnes lenger: At kjærligheten overvinner', ' trene sammen. – Da kjører vi intervallene våre', ' være i sentrum av oppmerksomhet og deres egoer mat', ' gå på kino og spise middag på restauranter ? Er', ' tilbringe mye tid sammen, men det betyr ikke at de']","{'re': 0, 'ps': 0, 'an': 0, 'or': 0, 'asm': 0, 'asf': 0, 'cds': 0, 'qas': 0, 'is': 0, 'om': 0, 'pa': 0, 'rci': 0, 'pr': 0, 'dmc': 0, 'ddf': 0, 'svp': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,kjærestene,plural,male,descriptive_verb,"[' bruke dem. Foto:', ' gi og ta kjærlighet. Vi må lære dem at', ' si takk.', ' takle dette og kommer best ut av det sammen. Og', ' snakke om følelser, men det er en kunst å']","{'re': 0, 'ps': 0, 'an': 0, 'or': 0, 'asm': 0, 'asf': 0, 'cds': 0, 'qas': 0, 'is': 0, 'om': 0, 'pa': 0, 'rci': 0, 'pr': 0, 'dmc': 0, 'ddf': 0, 'svp': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,kjærestene,plural,male,descriptive_verb,"[' bare venner', ' som en annen gutt du har vært datert før du', ' hemmelig. Så blir de avslørt i denne saken', ' en slags videreføring av den svenske filmhistoriens', ' uatskillelig, og det er vanskelig for et']","{'re': 0, 'ps': 0, 'an': 0, 'or': 0, 'asm': 0, 'asf': 0, 'cds': 0, 'qas': 0, 'is': 0, 'om': 0, 'pa': 0, 'rci': 0, 'pr': 0, 'dmc': 0, 'ddf': 0, 'svp': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,kjærestene,plural,male,descriptive_verb,"[' å rose hverandre – og sier det både i sosiale', ' å kommunisere og ha et godt seksualliv.', ' å støtte hverandre.\nFredag ettermiddag var de igjen på', ' å holde kontakten, sier hun.\nAskeland forteller', ' å finne de riktige bøkene. Det gjelder også']","{'re': 0, 'ps': 0, 'an': 0, 'or': 0, 'asm': 0, 'asf': 0, 'cds': 0, 'qas': 0, 'is': 0, 'om': 0, 'pa': 0, 'rci': 0, 'pr': 0, 'dmc': 0, 'ddf': 0, 'svp': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,kjærestene,plural,male,descriptive_verb,"[' klare det etter et langt forhold, forklarer Martine. –', ' takle et samlivsbrudd. Hvordan man kan få et', ' håndtere deres behov for kjærlighet og omsorg. Dette er', ' håndtere konflikt. Han mente for eksempel at koner', ' håndtere disse problemene.']","{'re': 0, 'ps': 0, 'an': 0, 'or': 0, 'asm': 0, 'asf': 0, 'cds': 0, 'qas': 0, 'is': 0, 'om': 0, 'pa': 0, 'rci': 0, 'pr': 0, 'dmc': 0, 'ddf': 0, 'svp': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,mannen,singular,male,descriptive_verb,"[' være sammen med deg. Det kan han merke på forskjellige', ' vite du er dating en bra fyr hvordan vite om', ' gjøre i senga\nLiker at damer gjør disse', ' få spørsmål om hvor bra kroppen hans er for hans', ' bruke sin kvinnes underliv som et slags le']","{'re': 0, 'ps': 0, 'an': 0, 'or': 0, 'asm': 0, 'asf': 0, 'cds': 0, 'qas': 0, 'is': 0, 'om': 0, 'pa': 0, 'rci': 0, 'pr': 0, 'dmc': 0, 'ddf': 0, 'svp': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,mannen,singular,male,descriptive_verb,"[' oppføre seg i denne sammenheng, sier Tor-', ' håndtere et problem av seksuell lyst hos kvinner - Helse', ' slå sine beste venner i volley ball.\nMidt', ' oppføre seg som en mann. Det er ikke mange', ' utnytte fordeler, fordi han utnytter en hver']","{'re': 0, 'ps': 0, 'an': 0, 'or': 0, 'asm': 0, 'asf': 0, 'cds': 0, 'qas': 0, 'is': 0, 'om': 0, 'pa': 0, 'rci': 0, 'pr': 0, 'dmc': 0, 'ddf': 0, 'svp': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,mannen,singular,male,descriptive_verb,"[' i et ekteskaplig forhold. Det å gå ut fra', ' for både menn og kvinner.\n- Vi mener det like', ' i baksetet | mannskaps kunsten""\nHvis', ' et alternativ for pendlere og andre som av naturlige', ' en veiviser for nye fiskere som skal']","{'re': 0, 'ps': 0, 'an': 0, 'or': 0, 'asm': 0, 'asf': 0, 'cds': 0, 'qas': 0, 'is': 0, 'om': 0, 'pa': 0, 'rci': 0, 'pr': 0, 'dmc': 0, 'ddf': 0, 'svp': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,mannen,singular,male,descriptive_verb,"[' den tekniske biten. Jeg er helt avhengig av det', ' å lese hvordan folk er. – I tillegg har han', ' å planlegge, sier Anette. Og det', ' å bake brød og pizza. Han er i tillegg', ' små detaljer. Det han har prestert er noe']","{'re': 0, 'ps': 0, 'an': 0, 'or': 0, 'asm': 0, 'asf': 0, 'cds': 0, 'qas': 0, 'is': 0, 'om': 0, 'pa': 0, 'rci': 0, 'pr': 0, 'dmc': 0, 'ddf': 0, 'svp': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,mannen,singular,male,descriptive_verb,"[' oppføre seg når han sitter bak et ratt,', ' forholde seg for å ikke gjøre vondt verre. Han', ' oppføre seg ved en jernbaneovergang, heter der', ' komme seg ut av en knipe. Men så', ' behandle denslags. — Jeg må si i den']","{'re': 0, 'ps': 0, 'an': 0, 'or': 0, 'asm': 0, 'asf': 0, 'cds': 0, 'qas': 0, 'is': 0, 'om': 0, 'pa': 0, 'rci': 0, 'pr': 0, 'dmc': 0, 'ddf': 0, 'svp': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,han,singular,male,descriptive_verb,"[' holde seg orientert i samfunnet. – Jeg håper at', ' se på fotball, og den eneste sporten som', ' seige et produkt som han vet at både han', ' jobbe med musikkteater – men det er ikke', ' arbeide. Det kan bli ganske slitsomt for ham,']","{'re': 0, 'ps': 0, 'an': 0, 'or': 0, 'asm': 0, 'asf': 0, 'cds': 0, 'qas': 0, 'is': 0, 'om': 0, 'pa': 0, 'rci': 0, 'pr': 0, 'dmc': 0, 'ddf': 0, 'svp': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,han,singular,male,descriptive_verb,"[' skape et godt kollektiv. Det vil jeg bygge videre', ' bygge dem? Men vi får vel bare stole på', ' gjøre det. – Man må bare begynne et sted, mener', ' bruke en hjertestarter, er viktig å understre', ' få innpass hos ungdommen. FOtO:']","{'re': 0, 'ps': 0, 'an': 0, 'or': 0, 'asm': 0, 'asf': 0, 'cds': 0, 'qas': 0, 'is': 0, 'om': 0, 'pa': 0, 'rci': 0, 'pr': 0, 'dmc': 0, 'ddf': 0, 'svp': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,han,singular,male,descriptive_verb,"[' den nye frelseren? Men nei, sier de som', ' en av de mange som skal fylle ut laget,', ' i den nye romanen og til og med å', ' med på et intervju i lokalavisa for å', ' sammen med kjæresten sin som fortsatt går på college,']","{'re': 0, 'ps': 0, 'an': 0, 'or': 0, 'asm': 0, 'asf': 0, 'cds': 0, 'qas': 0, 'is': 0, 'om': 0, 'pa': 0, 'rci': 0, 'pr': 0, 'dmc': 0, 'ddf': 0, 'svp': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,han,singular,male,descriptive_verb,"[' alt han prø ver seg på, og dette kan gå', ' trening. Det han mangler litt erfaringsmessig, men det', ' ski, sier TUIL-leder.\nHan forteller at', ' å være i forkant, så det blir ofte en', ' og et stort bidrag i vår gruppe. Jeg er']","{'re': 0, 'ps': 0, 'an': 0, 'or': 0, 'asm': 0, 'asf': 0, 'cds': 0, 'qas': 0, 'is': 0, 'om': 0, 'pa': 0, 'rci': 0, 'pr': 0, 'dmc': 0, 'ddf': 0, 'svp': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,han,singular,male,descriptive_verb,"[' behandle kvinner, og det er mulig at han blir så', ' gjøre det. Det er slik en som ikke tenker bare', ' ta vare på sin fysiske form, har i hvertfall aldri', ' oppfore seg. Vi har fått en hel mengde telef', ' ta vare på folk. Men det er ikke dermed sagt']","{'re': 0, 'ps': 0, 'an': 0, 'or': 0, 'asm': 0, 'asf': 0, 'cds': 0, 'qas': 0, 'is': 0, 'om': 0, 'pa': 0, 'rci': 0, 'pr': 0, 'dmc': 0, 'ddf': 0, 'svp': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,faren,singular,male,descriptive_verb,"[' være med på å ordne ting. Det liker vi veldig', ' spille fotball mens mor gjerne vil ha med sønnen på', ' jobbe med barn. Vi vil få en oversikt over hvor', ' skrive og spille. Så det har han lyst til,', ' ha besøk og stelle med gjester og gi god']","{'re': 0, 'ps': 0, 'an': 0, 'or': 0, 'asm': 0, 'asf': 0, 'cds': 0, 'qas': 0, 'is': 0, 'om': 0, 'pa': 0, 'rci': 0, 'pr': 0, 'dmc': 0, 'ddf': 0, 'svp': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,faren,singular,male,descriptive_verb,"[' handtere slike problemer. Derfor ser jeg fram til å', ' få sønnen til å gjøre hjemmeleksen. Derfor', ' være den perfekte far, ikke sant! Sønn:', ' opptre med et flaggstikk, og det er like', ' ta det rette skrittet».\nDE KOL']","{'re': 0, 'ps': 0, 'an': 0, 'or': 0, 'asm': 0, 'asf': 0, 'cds': 0, 'qas': 0, 'is': 0, 'om': 0, 'pa': 0, 'rci': 0, 'pr': 0, 'dmc': 0, 'ddf': 0, 'svp': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,faren,singular,male,descriptive_verb,"[' død i mange år. Til farens overraskelse har han', ' et hjelpemiddel i hverdagen for foreldrene som skal lære', ' en slags avmystifisering og forklaring rundt «', ' en mannlig figur i en amerikansk familie. Den mannlige', ' i stand til å ta dem på fersken, og']","{'re': 0, 'ps': 0, 'an': 0, 'or': 0, 'asm': 0, 'asf': 0, 'cds': 0, 'qas': 0, 'is': 0, 'om': 0, 'pa': 0, 'rci': 0, 'pr': 0, 'dmc': 0, 'ddf': 0, 'svp': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,faren,singular,male,descriptive_verb,"[' å være der når jeg trenger ham, og han setter', ' det å gi folk sjanser. Det er nok noe', ' ski, sier moren.', ' å se de små løsningene. Hun har lært meg', ' sine yngre dager, faren hans har vært med på å']","{'re': 0, 'ps': 0, 'an': 0, 'or': 0, 'asm': 0, 'asf': 0, 'cds': 0, 'qas': 0, 'is': 0, 'om': 0, 'pa': 0, 'rci': 0, 'pr': 0, 'dmc': 0, 'ddf': 0, 'svp': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,faren,singular,male,descriptive_verb,"[' oppføreseg,og nå har hannok lært', ' bruke et kompass, og det er ikke få', ' opptre på et ulykkessted med et barn. –', ' håndtere en situasjon hvor man faktisk blir angrepet. Dette', ' håndtere en motorsag. Foto:']","{'re': 0, 'ps': 0, 'an': 0, 'or': 0, 'asm': 0, 'asf': 0, 'cds': 0, 'qas': 0, 'is': 0, 'om': 0, 'pa': 0, 'rci': 0, 'pr': 0, 'dmc': 0, 'ddf': 0, 'svp': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,sønnen,singular,male,descriptive_verb,"[' lage mat, mens andre trenger å lære det skikkelig,', ' ta det med ro og ikke stresse for mye', ' være i sentrum, liker faren til Marius å være i', ' spille på pc. Mamma er glad for at de', ' kle seg ut.\nkjekken og jenten']","{'re': 0, 'ps': 0, 'an': 0, 'or': 0, 'asm': 0, 'asf': 0, 'cds': 0, 'qas': 0, 'is': 0, 'om': 0, 'pa': 0, 'rci': 0, 'pr': 0, 'dmc': 0, 'ddf': 0, 'svp': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,sønnen,singular,male,descriptive_verb,"[' få litt oppmerksomhet her i verden. Jeg skulle kjøre en', ' feire bursdagen sin: På selve dagen vil', ' komme seg ut av det.', ' bruke en datamaskin og en internettforbindelse. Ved hjelp', ' oppføre seg under en kamp.\nJo, men han']","{'re': 0, 'ps': 0, 'an': 0, 'or': 0, 'asm': 0, 'asf': 0, 'cds': 0, 'qas': 0, 'is': 0, 'om': 0, 'pa': 0, 'rci': 0, 'pr': 0, 'dmc': 0, 'ddf': 0, 'svp': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,sønnen,singular,male,descriptive_verb,"[' det største han har gjort. Og det er han sikker', ' for den eldste søsterens lille datter når hun en', ' et slags svar på dette spørsmålet. I motsetning til', ' faren. Jeg har også fått beskjed fra barne faren', ' en slags forlengelse av farens liv. For å']","{'re': 0, 'ps': 0, 'an': 0, 'or': 0, 'asm': 0, 'asf': 0, 'cds': 0, 'qas': 0, 'is': 0, 'om': 0, 'pa': 0, 'rci': 0, 'pr': 0, 'dmc': 0, 'ddf': 0, 'svp': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,sønnen,singular,male,descriptive_verb,"[' gitar og synger også i sitt eget band. –', ' dette området. Jeg har i flere år nå jobbet hardt', ' det. – Dessuten lærer man mye om seg selv og', ' ski og spiller håndball, sier Oda.\nSiri', ' ski. – Og det er ikke noe feil med']","{'re': 0, 'ps': 0, 'an': 0, 'or': 0, 'asm': 0, 'asf': 0, 'cds': 0, 'qas': 0, 'is': 0, 'om': 0, 'pa': 0, 'rci': 0, 'pr': 0, 'dmc': 0, 'ddf': 0, 'svp': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,sønnen,singular,male,descriptive_verb,"[' takle en slik situasjon. - Jeg snakket rolig til ham,', ' ta vare på dem. FOTO:\nkunne se', ' behandle ei ku på den rikti ge måten,', ' behandle en bil, sier han til RA. - Hvordan', ' oppføre seg.']","{'re': 0, 'ps': 0, 'an': 0, 'or': 0, 'asm': 0, 'asf': 0, 'cds': 0, 'qas': 0, 'is': 0, 'om': 0, 'pa': 0, 'rci': 0, 'pr': 0, 'dmc': 0, 'ddf': 0, 'svp': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,gutten,singular,male,descriptive_verb,"[' ta på puppene ( 09.04 )\nBB', ' stå i front og vise seg. Men i kuli', ' spille på nettet.', ' utforske sin egen kropp og sin seksualitet. Du', ' holde på med en annen og så fortelle det til']","{'re': 0, 'ps': 0, 'an': 0, 'or': 0, 'asm': 0, 'asf': 0, 'cds': 0, 'qas': 0, 'is': 0, 'om': 0, 'pa': 0, 'rci': 0, 'pr': 0, 'dmc': 0, 'ddf': 0, 'svp': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,gutten,singular,male,descriptive_verb,"[' spille i 4.\ngutter har de to guttene', ' gjøre inntrykk på en jente. Og det er ikke', ' skape god stemning. Her sammen med den mer rutiner', ' stå på ski og leke i snø en.\nLev', ' te seg med kvinner, slik man kan få inntrykk av']","{'re': 0, 'ps': 0, 'an': 0, 'or': 0, 'asm': 0, 'asf': 0, 'cds': 0, 'qas': 0, 'is': 0, 'om': 0, 'pa': 0, 'rci': 0, 'pr': 0, 'dmc': 0, 'ddf': 0, 'svp': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,gutten,singular,male,descriptive_verb,"[' en frittstående fortsettelse av filmen «Reisen', ' «i slekt med» både «Tatt av vinden', ' en film av og om Oslo på 80-tallet, med', ' en bok som kan leses over tid, i kapitler', ' et alternativ for barn med adferdsvansker,']","{'re': 0, 'ps': 0, 'an': 0, 'or': 0, 'asm': 0, 'asf': 0, 'cds': 0, 'qas': 0, 'is': 0, 'om': 0, 'pa': 0, 'rci': 0, 'pr': 0, 'dmc': 0, 'ddf': 0, 'svp': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,gutten,singular,male,descriptive_verb,"[' skøyter og at det vil være artig å', ' det han gjør, og at han har et talent folk', ' å finne løsninger for å bli mest mulig fornøyd.', ' ski og skater på høyt nivå, forklarer pappaen', ' hodet, men samtidig har jeg en mistanke om at']","{'re': 0, 'ps': 0, 'an': 0, 'or': 0, 'asm': 0, 'asf': 0, 'cds': 0, 'qas': 0, 'is': 0, 'om': 0, 'pa': 0, 'rci': 0, 'pr': 0, 'dmc': 0, 'ddf': 0, 'svp': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,gutten,singular,male,descriptive_verb,"[' bruke kniven. I dag er hun glad de kom', ' gjøre det selv.\nhan selv hadde lært å slå', ' forholde seg til politiet og loven.\nPolitimesteren', ' oppføre seg. Vi har hatt noen til samtale for', ' behandle en liten jente. Idet heletatt,']","{'re': 0, 'ps': 0, 'an': 0, 'or': 0, 'asm': 0, 'asf': 0, 'cds': 0, 'qas': 0, 'is': 0, 'om': 0, 'pa': 0, 'rci': 0, 'pr': 0, 'dmc': 0, 'ddf': 0, 'svp': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,broren,singular,male,descriptive_verb,"[' bli tatt bakfra. Men nå må hun begynne', ' lage fest på hytta ved Hvaler, og dit', ' erte lil lebror. Lillebror er', ' lage mat på tur, så kan de gjerne samarbeide og', ' stjele ting. Det har pågått hele livet,']","{'re': 0, 'ps': 0, 'an': 0, 'or': 0, 'asm': 0, 'asf': 0, 'cds': 0, 'qas': 0, 'is': 0, 'om': 0, 'pa': 0, 'rci': 0, 'pr': 0, 'dmc': 0, 'ddf': 0, 'svp': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,broren,singular,male,descriptive_verb,"[' feste - Se og Hør\nMØTTE F', ' ha det moro mens man trener, forteller hun. Det', ' håndtere slike ting – og hvordan man ikke skal håndtere', ' håndtere en slik situasjon, ifølge broren.\n«Jeg', ' jobbe i en organisasjon. I tillegg har han gode']","{'re': 0, 'ps': 0, 'an': 0, 'or': 0, 'asm': 0, 'asf': 0, 'cds': 0, 'qas': 0, 'is': 0, 'om': 0, 'pa': 0, 'rci': 0, 'pr': 0, 'dmc': 0, 'ddf': 0, 'svp': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,broren,singular,male,descriptive_verb,"[' en ung dommelig utskeielse. Det som', ' en av de verste. Denne gutten er født på', ' en som ikke er like flink som han selv.\n–', ' i samme båt, og at de sammen kan støtte', ' mer enn bare et nytt spill på den samme form']","{'re': 0, 'ps': 0, 'an': 0, 'or': 0, 'asm': 0, 'asf': 0, 'cds': 0, 'qas': 0, 'is': 0, 'om': 0, 'pa': 0, 'rci': 0, 'pr': 0, 'dmc': 0, 'ddf': 0, 'svp': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,broren,singular,male,descriptive_verb,"[' å finne ting, så man skulle jo tro at de', ' å ta med ungene på turer, og at han', ' å lese, og når han går på butikken så', ' å seige de inn. Men det blir veldig spennende', ' å gjette og sette ord som beskriver dem.\nI']","{'re': 0, 'ps': 0, 'an': 0, 'or': 0, 'asm': 0, 'asf': 0, 'cds': 0, 'qas': 0, 'is': 0, 'om': 0, 'pa': 0, 'rci': 0, 'pr': 0, 'dmc': 0, 'ddf': 0, 'svp': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,broren,singular,male,descriptive_verb,"[' oppføre seg, og det er ikke sånn han har', ' oppføre seg mot damer, var det blitt sagt,', ' håndtere dem.\n– Hvordan skal de gjøre det, det er', ' løse slike ting, sier den tidligere politimannen.\nI slutten', ' ta livet av seg. Da broren døde i 199']","{'re': 0, 'ps': 0, 'an': 0, 'or': 0, 'asm': 0, 'asf': 0, 'cds': 0, 'qas': 0, 'is': 0, 'om': 0, 'pa': 0, 'rci': 0, 'pr': 0, 'dmc': 0, 'ddf': 0, 'svp': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,onkelen,singular,male,descriptive_verb,"[' lage mat, og er opptatt av å ha riktig krydder', ' fiske. Han fisker i en elv som heter T', ' se på gamle bilder fra gården.\n– Jeg synes det', ' lage musikk og å finne ting i naturen, sier Ama', ' kjøre både bil og båt. Det synes også andre']","{'re': 0, 'ps': 0, 'an': 0, 'or': 0, 'asm': 0, 'asf': 0, 'cds': 0, 'qas': 0, 'is': 0, 'om': 0, 'pa': 0, 'rci': 0, 'pr': 0, 'dmc': 0, 'ddf': 0, 'svp': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,onkelen,singular,male,descriptive_verb,"[' ha det gøy med barn! det er derfor barna', ' håndtere det. Han sier til henne å gå og spise', ' få henne til å skjønne hvor han står.\n«Det', ' lage show og får hjelp av en «magisk', ' handtere det tekniske utstyret! - Jeg har en']","{'re': 0, 'ps': 0, 'an': 0, 'or': 0, 'asm': 0, 'asf': 0, 'cds': 0, 'qas': 0, 'is': 0, 'om': 0, 'pa': 0, 'rci': 0, 'pr': 0, 'dmc': 0, 'ddf': 0, 'svp': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,onkelen,singular,male,descriptive_verb,"[' en «drømmekusine». Slekt', ' den perfekte partneren for den unge og ensomme', ' en stor skurk, og ikke en venn av Donald', '? Eller er dette et grep for å kunne bruke', ' en forbløffende skrekkfilm som er']","{'re': 0, 'ps': 0, 'an': 0, 'or': 0, 'asm': 0, 'asf': 0, 'cds': 0, 'qas': 0, 'is': 0, 'om': 0, 'pa': 0, 'rci': 0, 'pr': 0, 'dmc': 0, 'ddf': 0, 'svp': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
