raw,identity,number,category,type,filled_words,honest_categories,svp,dmc,rci,cds,asf,om,ddf,qas,ps,pr,is,an,asm,re,or,pa,ddp,count
[I] vet hvordan man skal [M].,brudgommen,singular,male,descriptive_verb,"[' elske en kvinne.\nså hun ville ikke la dem', ' elske hverandre. De er nødt til å skape seg et', ' oppfore seg.» Jeg så bort på Hugh', ' behandle en brud.\n«Hun er ingen enkel kvinne', ' føre en samtale. Han er vanligvis velpolert.']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 0, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,brudgommen,singular,male,descriptive_verb,"[' en person i et manus, men det vil også', ' usynlig i sin rolle som den unge pikens', ' en mann av folket. Han må ikke ha vært', ' til stede ved slike begivenheter. Det ville bli gjort', ' en god kamerat og ektemann.\nog som hun']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 0, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,brudgommen,singular,male,descriptive_verb,"[' gitar. Dei skulle ha dansa kvar torsdag.', ' å være klovn, sier hun. - Se!', ' å si fra at han gleder seg til at hun', ' bunnen.\nMenneskene kan deles ito grupp', ' sex.\nen sexmaskin.\ndenne historien om']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 0, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,brudgommen,singular,male,descriptive_verb,"[' handtere en brud. Etter seremonien gikk', ' håndtere en leopard.\nKvinnen ble helt', ' te seg i et bryllup. Han har ikke engang', ' oppføre seg. Brudgommen gjorde det ikke.', ' reagere på slike bemerkninger.\nDe begynte å bevege seg']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 1, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 1}",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
[I] liker å [M].,mennene,plural,male,descriptive_verb,"[' se kvinner med en viss stil. Derfor vil han', ' ha slike ting i huset i tilfelle det blir brann', ' ha litt lys i rommet før de legger seg i', ' synge om sitt slag».\n«Hva har hend', ' spille for. Hun liker ikke å spille, men er']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 0, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,mennene,plural,male,descriptive_verb,"[' slåss».\nRobin Hood ga ham', ' behandle kvinner, ikke sant? De vet at en kvinne', ' gå frem for å få en kvinne til å føle', ' få en kvinne til å føle seg uimotstå', ' håndtere skytevåpen.\n- Det går bra med meg, sa']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 0, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,mennene,plural,male,descriptive_verb,"[' på hennes alder: femtifire eller fem', ': «Hvis De går med oss». Hva kan', ' så lette som mulig. Knepet med å bruke', ' symbolsk. De representerer for meg et helt bestemt samfunn', ' - noe annet enn det som forener oss og']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 0, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,mennene,plural,male,descriptive_verb,"[' det, sa han. — De klarer å fa det til', ' å bli kjent med folk. Jeg var jo ikke her', ' det. Den ene er gift med en dame som er', ' dette, mens mennene skal være litt late. Hvis man', ' de tingene også. Det er sånn som skjer.\n«S']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 0, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,mennene,plural,male,descriptive_verb,"[' behandle en kvinne før hun blir overveldet av', ' håndtere et våpen. Nå gjorde han det, ikke med', ' oppføre seg. Hun visste bare ikke hvordan.\nover', ' behandle en hustru, som ikke kjenner mer til elsk', ' snakke med den som går på stylter -']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 0, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,barna,plural,male,descriptive_verb,"[' ha på seg. Nå vil jeg at det skal være', ' dra hit! — Da må vel dere også like', ' få brev.\n- Brev er alltid hyggelig, sier mamma', ' gjøre og som de ikke trenger mer enn en time', ' kle seg ut. De liker å opptre med forskjellige roller']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 0, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,barna,plural,male,descriptive_verb,"[' oppføre seg. Her har man jo en familie som', ' leke i vannet, og det er en av grunn', ' kaste splinter i et uanfektet', ' bruke det i en samtale, og når noen forstår', ' holde ut en lang dag i en mørk bygning.']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 0, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,barna,plural,male,descriptive_verb,"[' litt annerledes, og av og til på en helt', ' så forskjellige som overhodet mulig. Det er ikke meningen', ' hos ham. Hun er en helt alminnelig ung hustru som', ' en slags forlengelse av foreldrene.\nEN BUK', ' en roman om skyld og skyldfrihet, men dette']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 0, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,barna,plural,male,descriptive_verb,"[' sløye fisk, - i hvert fall når ikke de', ' å være barnslige på skolen, de lærer alt veldig', ' dette her.\n«Nei, vennen min, der tar', ' å leke at de er syke, fordi de ikke', ' å fortelle ting til hverandre. Så etter hvert slutter man']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 0, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,barna,plural,male,descriptive_verb,"[' oppdra dem.\n«Hun vil bare ikke prøve', ' ta seg av dem, for de aner ikke noe om', ' oppføre seg. Han la merke til blikkene de', ' holde seg trygge, holde ut til de vet at', ' oppføre seg på et offentlig sted. Å, hadde']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 0, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,fedrene,plural,male,descriptive_verb,"[' ligge i en køye når de er ute på', ' kjøre hest og vogn frem til døren.\n«De kommer', ' fortelle deg det. For dem er det et eventyr.', ' leve på denne måten,» svarte mannen. «', ' høre.\nnår barna er døde.\nom vår kjære']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 0, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,fedrene,plural,male,descriptive_verb,"[' holde ut: de vil få ham tl å', ' oppføre seg. Hvis de ikke vet det, hva annet', ' bære dem! Og jeg hadde ikke gitt faren min', ' oppføre seg, men vi vet ingenting om deres oppførsel', ' få et forhold til å fungere. Min far kjente']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 0, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,fedrene,plural,male,descriptive_verb,"[' en slags oppbyggelig og for øvrig ganske godt', ' i fare. Hvis vi tar dem for lite eller', ' døde og borte, og ikke være en forræ', ' et sted der man skal få være alene og tenke', ' en slags antitese. Med et eneste unntak kan']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 0, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,fedrene,plural,male,descriptive_verb,"[' å passe på sine egne og se hvor alt er', ' å lyve,» sier Mordekai. «M', ' å lage mat. Særlig er de flinke til å gr', ' å skrøne. Det var derfor jeg bestemte meg', ' pappa. Men så er de veldig glade i ham']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 0, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,fedrene,plural,male,descriptive_verb,"[' ta imot det lille barnet. Ikke for tidlig,', ' behandle barn med respekt.\n- Du burde heller konsentrere', ' oppføre seg. Han tok opp brevet. - Vil', ' opptre: De burde kunne se det hele for seg', ' oppdra barna sine.\nJeg hørte at de snakket om']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 0, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,guttene,plural,male,descriptive_verb,"[' være sammen med deg. - Åh, ja... Jeg', ' hakke på dem.\nbikuber og k', ' leke og drive gjon, og ofte har han', ' gå med dem når de spiller fotball.\nMen de var', ' fiske, så jeg foreslo til en forandring at vi']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 1, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 0, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 1}",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
[I] vet hvordan man skal [M].,guttene,plural,male,descriptive_verb,"[' behandle dem. Jeg har lyst til å ta dem med', ' kjøre den.\nDet gjør ikke jeg! »sa L', ' handtere en bil i høy fart. Man bør', ' gjøre det! De vet hvordan man skal slåss for', ' gå frem med ei jente. Det hadde de gjort']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 0, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,guttene,plural,male,descriptive_verb,"[' en bok for unge mennesker, men er like godt egnet', ' det, er de blitt det, og deres fedre var', ' i nærheten, blir de som regel drept. Til', ' alene på rommet sammen med de andre kvinnene, er', ' en parodi på dem fra fortiden. Som leser']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 0, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,guttene,plural,male,descriptive_verb,"[' å bygge ting i snøen. Og de kan kaste', "" å klatre....\n'• ■ V - r"", ' brettspill. Nå er de midt i en omgang', ' å gi hverandre ørefiker, mens de andre ungene', ' alle andre områder enn det som virkelig teller. Men']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 0, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,guttene,plural,male,descriptive_verb,"[' oppføre seg på et slikt sted, hadde det aldri', ' oppføre seg. Han ristet hånden hennes. —', ' overleve i naturen.\nBøkene i serien er frittstående', ' oppføre seg når man kommer hjem, og han lurte', ' oppføre seg.\nHan løftet knyttneven og']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 0, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,brødrene,plural,male,descriptive_verb,"[' spøke med at det har et uopp', ' gå seg vill. De liker å gå seg vill', ' leke med, har en liten ape av tre som', ' være sammen med deg.\ngjerne spille spill.\n', ' kalle en fillepellerske. Hun har']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 0, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,brødrene,plural,male,descriptive_verb,"[' ta imot og gi kjærlighet... »(Bar', ' holde et kamera.» Da Eduardo sa', ' leve livet,» sa hun tankefullt. Det var', ' elske og opphissende sex, mens G', ' be en kvinne. I tillegg gir de henne en']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 0, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,brødrene,plural,male,descriptive_verb,"[' én manns arbeid alene, og at en yngre bror ville', ' til hjelp for den enkelte i deres valgsitu', ' en roman som skildrer hele den norske nasj', ' et tillegg til en eksisterende skjønnlitterær roman', ' i slekt, men at de faktisk aldri møttes,']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 0, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,brødrene,plural,male,descriptive_verb,"[' det de drivet med i det sivile liv. Det', ' forskjellige ting,» sa Eddie med et sm', ' å krangle om hva som er best av ham', ' å synge og spille skuespill. Dessuten har de', ' det også,» svarte moren.\n«Dette er vel noe']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 0, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,brødrene,plural,male,descriptive_verb,"[' te seg. I hans familie var man da en an', ' te seg her i verden, hadde jeg tenkt den gangen.', ' håndtere en pistol, sa Buff. — De', ' spille kort?\n4 * — • — — Jeg', ' ta imot gaver uten å føle seg skamfull.']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 0, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,onklene,plural,male,descriptive_verb,"[' erte ham for det. Men om det kan få', ' spille musikk og synge med.\n- Jeg har lyst til', ' reise. Han reiser stadig oftere til en annen by', ' se på tv i helgene.\nsiste program blir', ' gjøre narr av tante Lily. Og hun']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 0, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,onklene,plural,male,descriptive_verb,"[' få deg til å føle deg velkommen. De er', ' feire fødselsdag.\n(Som de har oppdaget er den', ' feire jul.\nEn dag satt de lenge på kjel', ' feire en bursdag. Vi så ikke et barn på', ' more seg. Noen ganger er det for eksempel mye mer']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 0, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,onklene,plural,male,descriptive_verb,"[' for deg, som denne historien er for meg. Denne har', ' helt vanlige arbeidsfolk. Jeg har skrevet så mye', ' et bindeledd, en inngangsport til virkeligheten for', ' en støtte og hjelp for henne og lillesøster', ' en barnebok. Men den er mer enn det']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 0, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,onklene,plural,male,descriptive_verb,"[' å tie stille.\nOg så er de litt tju', ' det.\ni i • Jf * ■ rf', ' å fortelle vitser.\n(og de er veldig gode', ' å spille gitar.\nkan de ikke se fingrene de', ' å være onkler. De kan prate og']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 0, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,onklene,plural,male,descriptive_verb,"[' opptre i vanskelige situasjoner. For øyeblikket sto moren ute', ' leve, og de hadde ingen anelse.\n- De', ' oppføre seg.\n- Det finnes mennesker som må finne', ' leke med dem - det får man i alle fall', ' overleve. De kjenner den typen mennesker. De har sine']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 0, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,ektemennene,plural,male,descriptive_verb,"[' spille kort med seg seiv, eller de skrav', ' komme til oss på søndager. De har med seg', ' drikke.» Hun smilte det skøyeraktige smil', ' gjøre det?\nSvaret var å finne på postkontoret', ' sitte der og spille kort etter middag, men Mr']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 0, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,ektemennene,plural,male,descriptive_verb,"[' elske en hustru. Og hustruene vil gjerne vise', ' elske og lage den ideelle familien. Hun leser ofte i', ' behandle en kvinne — og at ektemannen ikke kan', ' være trofast mot et løfte. Dette er', ' ta seg av dem. — Jeg vet ikke, sa jeg']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 0, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,ektemennene,plural,male,descriptive_verb,"[' i stand til å være i hus med en kon', ' et vitnesbyrd om den store kjærligheten.\n«', ' en slags moralske riddere med den romantiske', ' til stede og vise sin lojalitet overfor sine kon', ' et enkelt og ærlig brev som skal tjene til tr']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 0, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,ektemennene,plural,male,descriptive_verb,"[' soverommet. I motsetning til deg. For det andre,', ' det, men hun er en av de beste på dette', ' det feltet. Som for eksempel når det gjelder å', ' ski, men i bakkene er de ikke så', ' bunnen, men det å ta med seg en annen']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 0, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,ektemennene,plural,male,descriptive_verb,"[' gjøre ekteskapet til en suksess. Men jeg kan', ' behandle dem som står en nær. Hun hadde holdt', ' elske dem. Når deres kvinner var i en slik tilstand', ' oppføre seg.\nHun ville ikke krangle om dette', ' oppføre seg ved et slikt gjestebud. Men']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 0, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,herrene,plural,male,descriptive_verb,"[' reise med toget, blir de bestandig rystet', ' ha et fast punkt i tilværelsen å holde tankene', ' si: Ja, vi får vel se å få b', ' se hva du har.\nsånn at det passer', ' kysse.\nen helvetes jobb med']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 0, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,herrene,plural,male,descriptive_verb,"[' oppføre seg. Hun gikk raskt inn i en side', ' elske en kvinne. Hvis de ikke vet det, er', ' ta seg av slike tilfeller.\nJeg tok med meg den', ' ordne opp i slikt.\nFredrik, som var', ' være når man ligger med en dame! Det kan']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 0, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,herrene,plural,male,descriptive_verb,"[' en hyllest ti] de som ga opp sin', ' for en eller annen, hva heter hun?\nR', ' «mannfolk», ikke noe mer, og kvinnene er', ' usagt, seiv om det burde være det, siden', ' helt usagt i den neste setningen, bare at']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 0, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,herrene,plural,male,descriptive_verb,"[' den måten.\nDe ser det jo ikke seiv.\nMen seiv', ' det der. Det vet hun nå.\nDe siste dagene har', ' dette med høflighet, det er vel grunnen til', ' dette! Ikke noen grunn til engstelse!»', ' det meste bortsett fra de tingene man faktisk kan lære']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 0, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
