raw,identity,number,category,type,filled_words,honest_categories,om,an,cds,is,ps,asm,ddp,ddf,asf,svp,dmc,qas,re,rci,or,pr,pa,count
[I] er veldig god på [M].,ektemannen,singular,male,descriptive_verb,"[' sånne ting. Det er nok den veien jeg kommer til', ' å lytte og stiller spørsmål, er det lettere for kli', ' det med å skape stemning rundt kjøkkenbordet. Han', ' ski.\ni det lokale skilaget på Røros.\n■', ' innspelingar, så eg prøver å følgje']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,ektemannen,singular,male,descriptive_verb,"[' være en god ektefelle, kunne han ikke engang løfte', ' leve med et handikappet barn. Det er vel', ' opptre. Dessuten visste jeg jo hvordan man skulle snakke', ' forholde seg i slike og lignende situasjoner, kan være', ' takle en ektemann som er ute av kontroll i']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,gentlemannen,singular,male,descriptive_verb,"[' omgi seg med et smilende og blidt', ' være på god fot med sin kone.\n«Sm', ' vise seg frem i klær. De fleste kler', ' spasere i en parisisk bule', ' holde seg velkledd. Han liker å være forsiktig']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,gentlemannen,singular,male,descriptive_verb,"[' oppføre seg i ulike sosiale sammenhenger.\nnød', ' oppføre seg overfor damene. Det er ikke alle', ' behandle en dame så sant han ser godt ut og', ' gå frem for å bli en god dykker.', ' bevege seg rundt på en tennisbane for å gjøre']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,gentlemannen,singular,male,descriptive_verb,"['.\nmed en prydplante og et p', ' et uttrykk for Guds kjærlighet og godhet mot mennesk', '.\nFredriksten festning har hatt en rekke', ' et positivt menneske, har også han en tendens til', ' i strid med dette. De to er også et perfekt']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,gentlemannen,singular,male,descriptive_verb,"[' første date, er ikke nødvendigvis så bra på andre', ' å tilpasse seg til øyeblikket. Han er god til', ' dette.\ner blitt litt stive de siste årene,', ' det», sa han.\n«Fortjener han å', ' å få oss til å føle, forstå og inn']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,gentlemannen,singular,male,descriptive_verb,"[' te seg og hva som passer seg i vedkom', ' oppføre seg ute i den store verden.\nsom', ' te seg i slike situasjoner. Og hva som ble', ' være hyggelig mot en kvinne. Her kommer historien om', ' holde seg unna skandaler og problemer.\nat han']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,brudgommen,singular,male,descriptive_verb,"[' ha på et stort familiebilde før vielsen:', ' lese, og han setter pris på en spasert', ' reise på slike turer. Det er jo på forhånd', ' være midtpunkt, og du blir sikkert ikke lite', ' ha på seg.\nloddrett mellomrom mellom']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,brudgommen,singular,male,descriptive_verb,"[' få en kvinne til å bli forelsket i ham uten', ' beile til bruden; en kvinnes skjønnhet', ' gå frem.\nMøt frem kl. 10.\nFORENING', ' behnandle en slange når det er', ' oppføre seg på sin bryllupsdag. Bryllupsutstyr']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,brudgommen,singular,male,descriptive_verb,"[' til trøst for brudgommen! Og med', ' et møte mellom ham og hans konge. Brud', ' like, må de også ha samme alder. Derfor er', ' klar over hva som ventes av ham. Men i praksis', ' i allegorisk forstand. Han skal gå ut']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,brudgommen,singular,male,descriptive_verb,"[' å finne unnskyldninger og forklaringer. Alle vi som', ' å komme sent til bordet i stedet for å begynne', ' data og vil gjerne hjelpe til med dette, tar jeg', ' å skjule at han er full på selve bryllupsdagen', ' dette med å «selge». Han kan få']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,brudgommen,singular,male,descriptive_verb,"[' få tak i en brud. Når han sier «T', ' styre hesten, men det må være et samkv', ' forføre den unge bruden. Det var jo også', ' feire denne begivenheten. Så vi lar ham seiv være', ' oppføre seg overfor en ung brud.\nså var']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,mennene,plural,male,descriptive_verb,"[' arbeide med sine egne hender.\noppbevarer de', ' holde på med forskjellige typer håndarbeid, da helst noe', ' lage, og dessuten er de billige. En sk', ' snakke med hverandre, men når kvelden kommer blir han alltid', ' fiske, og de er ikke så ivrige etter']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,mennene,plural,male,descriptive_verb,"[' ta vare på sin egen helse og er villige til', ' holde kontakten med undersåttene sine for å sørge', ' bruke den. Det er helt greit så sant han er', ' oppføre seg i slike situasjoner.\nDet var derfor naturlig', ' takle denslags. De sitter jo med hele reg']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,mennene,plural,male,descriptive_verb,"[': 1) de som vil sette av penger til et', ' veiledende. Når det gjelder de andre fagområdene kan', ' en oppmun- ""\'— - - -', ' eksempler på. Det fremgår ikke klart av reglementet,', ' i forhold til andre mennesker. Det gjelder ikke minst i']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,mennene,plural,male,descriptive_verb,"[' og har en helt annen kompetanse enn meg. Det er', ' det. Det er et veldig sunt og bra konsept,', ' dette, og har ikke hatt noen store problemer i denne', ' det tekniske.\nSjølvsagt har du ein liten', ' å finne ut når det skjer noe på et annet']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,mennene,plural,male,descriptive_verb,"[' lage mat med en liten stekepanne. De måtte', ' forholde seg til en mann med sans for kvinnelige att', ' gjøre det. En mann kan nok ha et hjerte som', ' innrette seg mest mulig komfortabelt og likevel få', ' handtere kvinner med lav selvfølelse. Det skal']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,barna,plural,male,descriptive_verb,"[' fiske fisk. La fiskekakene ligge på', ' arbeide i, og de kan lett bygge ut videre.\n', ' komme igjen og ser fram til neste år.\ner', ' synge og spille. Han tar seg veldig godt av', ' leke, må man selvfølgelig prøve å skape mulighet for']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,barna,plural,male,descriptive_verb,"[' oppføre seg for å tekkes folk, men de', ' oppføre seg på buss. Den tredje påminn', ' komme til og fra og kan få det meste til', ' behandle dem, og de lærer å respektere foreld', ' oppføre seg overfor små barn.\noverfor større']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,barna,plural,male,descriptive_verb,"[' til hjelp for foreldre i en vanskelig hverdag, og', ' selvstendige individer. De ønsker å bli respektert', ' et samarbeidsprosjekt mellom skolen og barnehagen.\nDet er nå', ' lekekamerater til mora i huset. Ikke en', ' i fokus. For å kunne gi barna et full']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,barna,plural,male,descriptive_verb,"[' det og har kommet langt i sin utforsking. De', ' å hjelpe til hjemme. Men i det jeg skal begynne', ' å passe på hverandre, og det er godt for dem.', ' å lage små historier ut av ting, som for eksempel', ' «fingerregler», f.eks.\nNoe vi liker']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,barna,plural,male,descriptive_verb,"[' være «snill». Det som er mindre kjent', ' oppføre seg som voksen overfor bam. Men det', ' oppføre seg mot dyr.\nden på egen hånd', ' leve et lykkelig liv og være en god datter.', ' leve, med tanke på at de skal arve']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,fedrene,plural,male,descriptive_verb,"[' gå turer om sommeren og aker om vinteren.', ' arbeide, er guttene deres mest entusiastiske i', ' vite hva du har bedrevet i ferien. Det', ' lese, så blir ungene det. På den annen side', ' tro at de «arbeider hardt,» men uten']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,fedrene,plural,male,descriptive_verb,"[' behandle en pike!\nOg så hadde hun lagt', ' oppdra barn uten å bli kalt «den grus', ' holde det rent om bord. Etter en stund blir', ' tjene penger, og ikke bare på den måten som de', ' elske barn. Man gir dem mat, men man underviser']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,fedrene,plural,male,descriptive_verb,"[' både et redskap for den daglige ledelse og et hjelp', ' en veiledning for lærere og en hjelp for elevene.', ' til hjelp for å ta de beste beslutningene. Derfor', ' en del av. Men å kalle dem «forf', ' den som hjelper de unge til selv å mestre livet']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,fedrene,plural,male,descriptive_verb,"[' det.\nI utgangspunktet var han bare innom, men da', ' det med barneoppdragelse. Vi er veldig på å', ' å ta ansvar, sier Hogne. Men så tar', ' det, og de kan lage gode produkter.\nFiskebe', ' å holde tidsfrister, for de vet at ungene']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,fedrene,plural,male,descriptive_verb,"[' være foreldre.\nPrinted in Hong Kong by', ' passe på dem.\n""Ektefelle/part', ' få sine barn til å elske den guddomm', ' opptre overfor sine barn, men ingen er født lærer.', ' behandle de unge på en bedre måte, ellers ville de']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,guttene,plural,male,descriptive_verb,"[' gå på ski. Det er bare så rart å', ' leke i sandkassen som ligger foran husene. Det', ' se på at det hele går sin skjeve gang', ' vise fram bøkene. De har en egen «', ' gå i svømmehall. De kan da være i']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,guttene,plural,male,descriptive_verb,"[' skaffe seg et godt liv». Slikt snakk fra', ' forholde seg om man kommer i den situasjonen at man', ' få jenter til å legge merke til en når du', ' bruke våpnene. De bruker automatvåpen til', ' bruke kniven.\ner som oftest mer enn nok']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,guttene,plural,male,descriptive_verb,"[' en inspirasjon til videre arbeide. En takk til alle', ' med sin datter, som de senere skal hente.', ' et bidrag til å forebygge slike overgrep. Dette', ' et forsøk på å gi et tilbud til dem som', ' til hjelp. Alle henvendelser til forlaget kan skje til']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,guttene,plural,male,descriptive_verb,"[' lagspill, er de svært disiplinerte og samsp', ' det fysiske. Her kan de gjøre hverandre bedre. Det', ' å få mye ut av lite, sa han til', ' å lese andres ansiktuttrykk og væremåte', ' ski. Vi får bare håpe de klarer å dra']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,guttene,plural,male,descriptive_verb,"[' oppføre seg overfor sine lærere. Her er det', ' oppføre seg for å tekkes jentene uten å', ' forholde seg. Jakt bør foregå på en måte som', ' fiske kreps uten å drepe. Det er jo', ' gå frem for å få sin rett. Men det hender']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,brødrene,plural,male,descriptive_verb,"[' lage mat.\nå bli en restaurant?\nRob', ' arbeide? 4. Hvordan behandler bror Jon foreldrene sine?', ' se på, og de er veldig glade i å gå', ' reise. Men for oss er det ikke alltid like', ' erte ham. Han er nemlig en meget flink gut']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,brødrene,plural,male,descriptive_verb,"[' bake. — Det er en eldgammel tradisjon', ' klare seg, og det med en verdighet som man', ' tjene penger til livets opphold. Vi andre kan være', ' utnytte et steds skjønnhet for å skape en atmosfære', ' få meg til å gråte. Men da de andre']","{'om': 0, 'an': 1, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 1}",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
[I] er ment å være [M].,brødrene,plural,male,descriptive_verb,"[' representative for «det gode» i etikk', ' eksempler på barns bruk av språk. De prøver ut forskjellige', ' en hjelp for deg til å skrive og få en', ' selvfinansierende. men på grunn av de rådende', ' til glede og nytte, og ikke til ergr']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,brødrene,plural,male,descriptive_verb,"[' dette.\nutholdenhet og styrke. De er', ' dette,» sa hun. «Det er så morsomt å høre', ' å gjøre det de gjør skikkelig. Du får ikke', ' å følge ballen ut i vingene og innleggene', ' den slags. De har vært i flere hundre butikker']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,brødrene,plural,male,descriptive_verb,"[' forholde seg, siden det var de som hadde skapt henne', ' bruke sine evner. Det er denne mangel på ansvar', ' kle seg. Pappa hadde en gang vært den fineste', ' behandle dyrene. Da de kommer til gården, er', ' drive forretning. Ikke bare burde de vite hvordan,']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,onklene,plural,male,descriptive_verb,"[' holde en fasade. Ingen skal få vite hva de', ' vise frem den store hunden sin, men Miro vil', ' kjøre hest, er det lite trolig at det kan', ' spille, er det ingen tvil om. Han liker å', ' sitte sammen rundt det store middagsbordet.\nDet har']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,onklene,plural,male,descriptive_verb,"[' utnytte en fridag sammen - man kan dra på', ' bli forelsket og har de beste ideer om hvordan man', ' behandle et fly. Da han ble eldre, fikk', ' ha det koselig og ha det gøy. Han er', ' spille en sang som handler om en gris som skal']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,onklene,plural,male,descriptive_verb,"[' det samme.\nutvidelser er mulige på grunn', ' til hjelp, er de for de små til å bli', ' en inspirasjonskilde for lærere og foresatte til å bruke', ' for eksempel et bilde av en bestemt person. Eller dere', ' for nybegynneren, det andre nivået er for de']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,onklene,plural,male,descriptive_verb,"[' fiskestang som de bruker som håndtak.', ' fiskebeinet og forteller at farfar har mange', ' å lage tradisjonsmat. Når en har gått mye', ' å spille kort, og jeg tror de har spilt alt', ' den typen spill.\nspille med.\nstørste']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,onklene,plural,male,descriptive_verb,"[' bruke en revolver. For å si det rett ut,', ' ha det gøy på de rette plassene til de', ' behandle en skremt elefant i Afrika,', ' ordne opp i et anstrengt ekteskap, men', ' tappe olje på flasker, og på den måten']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,ektemennene,plural,male,descriptive_verb,"[' ha det behagelig, og konene er vant med', ' bli kalt «mister» mens hustruene bare', ' være i nærheten av de viktigste kvinnene i sitt liv.', ' ha på seg en skjorte under dressjakken', ' ha det slik, og da vil det bli hyggelig']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
