raw,identity,number,category,type,filled_words,honest_categories,asm,pr,cds,ps,pa,qas,om,svp,ddf,ddp,or,re,dmc,an,rci,is,asf,count
[I] vet hvordan man skal [M].,mannen,singular,male,descriptive_verb,"[' oppføre seg i trafikken.\nEn annen utfordring er at', ' sette et menneskeliv på spill.\nsom ikke', ' slå folk som er større enn ham selv, sier Sol', ' oppføre seg som en mann. Det er ikke mange', ' utnytte fordeler, sier lagkaptein Matej']","{'asm': 0, 'pr': 0, 'cds': 0, 'ps': 0, 'pa': 0, 'qas': 0, 'om': 0, 'svp': 0, 'ddf': 0, 'ddp': 0, 'or': 0, 're': 0, 'dmc': 0, 'an': 0, 'rci': 0, 'is': 0, 'asf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,mannen,singular,male,descriptive_verb,"[' i et par dager mens det blir avholdt vitneav', ' for både kvinner og menn, sier hun med et sm', ' i ar beid. I denne saken er det ikke', ' et opp legg i tiden mellom barnehage/ skolestart', ' en veiviser til kulturminner. Han er']","{'asm': 0, 'pr': 0, 'cds': 0, 'ps': 0, 'pa': 0, 'qas': 0, 'om': 0, 'svp': 0, 'ddf': 0, 'ddp': 0, 'or': 0, 're': 0, 'dmc': 0, 'an': 0, 'rci': 0, 'is': 0, 'asf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,mannen,singular,male,descriptive_verb,"[' den tekniske biten. Jeg er helt sikker på at', ' å lese hvordan folk han møter har det. Nå skal', ' å ta vare på de ansatte i kommunen.\n- Vi', ' å lese, det ser en og hører en i', ' små og vanskelige områder, han har en vanvittig pres']","{'asm': 0, 'pr': 0, 'cds': 0, 'ps': 0, 'pa': 0, 'qas': 0, 'om': 0, 'svp': 0, 'ddf': 0, 'ddp': 0, 'or': 0, 're': 0, 'dmc': 0, 'an': 0, 'rci': 0, 'is': 0, 'asf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,mannen,singular,male,descriptive_verb,"[' oppføre seg i slike si tuasjoner.\n- Jeg', ' forholde seg for å ikke være så påtrengende', ' oppføre seg ved en jernbaneovergang, heter der', ' komme seg gjennom livet. Jeg tror de ville vært enige', ' forholde seg, sier han. Ifølge den fornærmede i saken,']","{'asm': 0, 'pr': 0, 'cds': 0, 'ps': 0, 'pa': 0, 'qas': 0, 'om': 0, 'svp': 0, 'ddf': 0, 'ddp': 0, 'or': 0, 're': 0, 'dmc': 0, 'an': 0, 'rci': 0, 'is': 0, 'asf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,han,singular,male,descriptive_verb,"[' holde seg i form? – Ja, han er aktiv', ' se på gamle ting. FOTO:', ' seige den til private. Jeg vet ikke hvorfor', ' jobbe med musikkteater og skuespill. Han', ' arbeide. Det kan bli ganske sene kveldet av']","{'asm': 0, 'pr': 0, 'cds': 0, 'ps': 0, 'pa': 0, 'qas': 0, 'om': 0, 'svp': 0, 'ddf': 0, 'ddp': 0, 'or': 0, 're': 0, 'dmc': 0, 'an': 0, 'rci': 0, 'is': 0, 'asf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,han,singular,male,descriptive_verb,"[' skape et lag. Jeg har hatt noen tøffe sesonger', ' bygge dem? Men vi får vel bare stole på', ' gjøre det. Den nye generasjonen er likegyld', ' bruke en maskin.\nhaner litt av en troll', ' få innpass hos punkerne på Blit']","{'asm': 0, 'pr': 0, 'cds': 0, 'ps': 0, 'pa': 0, 'qas': 0, 'om': 0, 'svp': 0, 'ddf': 0, 'ddp': 0, 'or': 0, 're': 0, 'dmc': 0, 'an': 0, 'rci': 0, 'is': 0, 'asf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,han,singular,male,descriptive_verb,"['.\ninnom oss i en travel hverdag.\ntr', ' en av de mange som skal fylle ut laget,', ' i resten av sin profesjonelle karriere.\n- Vi har en', ' trener på topplan i tysk fotball eller andre steder.', ' en figur som bare vil det beste for oss. En']","{'asm': 0, 'pr': 0, 'cds': 0, 'ps': 0, 'pa': 0, 'qas': 0, 'om': 0, 'svp': 0, 'ddf': 0, 'ddp': 0, 'or': 0, 're': 0, 'dmc': 0, 'an': 0, 'rci': 0, 'is': 0, 'asf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,han,singular,male,descriptive_verb,"[' alt han prø ver seg på, og dette kan gå', ' å ta oss ned igjen når vi flyr for hø', ' ski, sier Tord Hustad.\nHan forteller at', ' å være i forkant, så det blir ofte en', ' det han gjør.\n- Det er stort å ha han']","{'asm': 0, 'pr': 0, 'cds': 0, 'ps': 0, 'pa': 0, 'qas': 0, 'om': 0, 'svp': 0, 'ddf': 0, 'ddp': 0, 'or': 0, 're': 0, 'dmc': 0, 'an': 0, 'rci': 0, 'is': 0, 'asf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,han,singular,male,descriptive_verb,"[' behandle kvinner, sa en av de tyske sportsjour', ' gjøre det. Det er litt trist. Det var bare', ' ta vare på sin fysiske form, har i hvertfall gjort', ' oppfore seg. Vi har fått en hel mengde telef', ' ta fatt på oppgaven, mente hun. - Hvordan vil']","{'asm': 0, 'pr': 0, 'cds': 0, 'ps': 0, 'pa': 0, 'qas': 0, 'om': 0, 'svp': 0, 'ddf': 0, 'ddp': 0, 'or': 0, 're': 0, 'dmc': 0, 'an': 0, 'rci': 0, 'is': 0, 'asf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,faren,singular,male,descriptive_verb,"[' være med på tur. (Foto: Privat).\n«Med hjertet', ' spille fotball mens de venter. - Det er kjempe', ' jobbe med barn. Vi vil få en lærer som kan', ' skrive og spille fotball. Han har sett meg spille', ' jobbe med bil og de trives begge med å ha']","{'asm': 0, 'pr': 0, 'cds': 0, 'ps': 0, 'pa': 0, 'qas': 0, 'om': 0, 'svp': 0, 'ddf': 0, 'ddp': 0, 'or': 0, 're': 0, 'dmc': 0, 'an': 0, 'rci': 0, 'is': 0, 'asf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,faren,singular,male,descriptive_verb,"[' handtere slike saker, sier en mannlig ansatt', ' få dem til og bli bra. Som kjent kan ikke', ' være far, sier han.\nDa hadde han allerede møtt moren', ' opptre med et sverd. Denne informasjonen kan ikke være', ' ta det rette bildet av avkommet og legger ekstra']","{'asm': 0, 'pr': 0, 'cds': 0, 'ps': 0, 'pa': 0, 'qas': 0, 'om': 0, 'svp': 0, 'ddf': 0, 'ddp': 0, 'or': 0, 're': 0, 'dmc': 0, 'an': 0, 'rci': 0, 'is': 0, 'asf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,faren,singular,male,descriptive_verb,"[' hovedfi guren i spillselskapets nye sk', ' et positivt tiltak. Vi håper at det også skal være', ' en slags avmystifisering og alminneliggjøring av', ' en midlertidig løsning, vil en slik rettsavgjørelse i', ' i stand til å ta seg av henne og de']","{'asm': 0, 'pr': 0, 'cds': 0, 'ps': 0, 'pa': 0, 'qas': 0, 'om': 0, 'svp': 0, 'ddf': 0, 'ddp': 0, 'or': 0, 're': 0, 'dmc': 0, 'an': 0, 'rci': 0, 'is': 0, 'asf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,faren,singular,male,descriptive_verb,"[' å være der når jeg trenger ham, og han setter', ' det å gi folk oppgåver ut frå eigenskap', ' å lage en sånn «wow-stem ning', ' å se de små øyeblikkene. Hun viser til hendelsen', ' sykkel sjølv. - Han starta for tre år sidan']","{'asm': 0, 'pr': 0, 'cds': 0, 'ps': 0, 'pa': 0, 'qas': 0, 'om': 0, 'svp': 0, 'ddf': 0, 'ddp': 0, 'or': 0, 're': 0, 'dmc': 0, 'an': 0, 'rci': 0, 'is': 0, 'asf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,faren,singular,male,descriptive_verb,"[' behandle barn. I dette tilfelle vet han det iallfall', ' forholde seg på sjøen. Gutten mente at det', ' opptre for å skaffe seg stemmerett ved et norsk', ' håndtere en situasjon hvor man opplever å miste sitt eget', ' takle en ung elskovssyk kvinne som prøver']","{'asm': 0, 'pr': 0, 'cds': 0, 'ps': 0, 'pa': 0, 'qas': 0, 'om': 0, 'svp': 0, 'ddf': 0, 'ddp': 0, 'or': 0, 're': 0, 'dmc': 0, 'an': 0, 'rci': 0, 'is': 0, 'asf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,sønnen,singular,male,descriptive_verb,"[' lage mat, mens hun seiv er mer en konsument', ' ta det med ro og ikke stresse for mye', ' være i bevegelse, spille fotball og stå på sk', ' spille på pc. Mamma sier vi har internett og', ' komme seg ut.\nkjekken og stue,']","{'asm': 0, 'pr': 0, 'cds': 0, 'ps': 0, 'pa': 0, 'qas': 0, 'om': 0, 'svp': 0, 'ddf': 0, 'ddp': 0, 'or': 0, 're': 0, 'dmc': 0, 'an': 0, 'rci': 0, 'is': 0, 'asf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,sønnen,singular,male,descriptive_verb,"[' få i stand det rette livsforløp for en', ' oppføre seg, og han forstår mye av situasjonene', ' komme seg dit. For dem vet det, og de', ' bruke en datamaskin og telefon. Hun mener at det', ' oppføre seg under en kamp.\nJo, men han']","{'asm': 0, 'pr': 0, 'cds': 0, 'ps': 0, 'pa': 0, 'qas': 0, 'om': 0, 'svp': 0, 'ddf': 0, 'ddp': 0, 'or': 0, 're': 0, 'dmc': 0, 'an': 0, 'rci': 0, 'is': 0, 'asf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,sønnen,singular,male,descriptive_verb,"[' det avgjørende bevis for at hun snakker sant.', ' for den eldre søsteren når hun kommer hjem fra', ' et forsøk på å rette opp en svært uheldig episode', ' på plass i Brumunddal rundt 10. november', ' en slags åndelig leder.\nI dag bor det anslag']","{'asm': 0, 'pr': 0, 'cds': 0, 'ps': 0, 'pa': 0, 'qas': 0, 'om': 0, 'svp': 0, 'ddf': 0, 'ddp': 0, 'or': 0, 're': 0, 'dmc': 0, 'an': 0, 'rci': 0, 'is': 0, 'asf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,sønnen,singular,male,descriptive_verb,"[' gitar og synger også i flere band. Datteren', ' dette området. Jeg har i flere år nå jobbet hardt', ' det. – Hvordan holder du deg i form? –', ' ski og spiller fotball, sier en av dem. –', ' ski. – Og det er ikke noe feil med']","{'asm': 0, 'pr': 0, 'cds': 0, 'ps': 0, 'pa': 0, 'qas': 0, 'om': 0, 'svp': 0, 'ddf': 0, 'ddp': 0, 'or': 0, 're': 0, 'dmc': 0, 'an': 0, 'rci': 0, 'is': 0, 'asf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,sønnen,singular,male,descriptive_verb,"[' takle sinne og sjalusi i nære rel', ' ta vare på dem. De har vært i krig og', ' behandle ei jente. Det har han nemlig ikke pe', ' behandle sin mor. Sønnen var en doven', ' oppføre seg. - Har du en liten sønn?']","{'asm': 0, 'pr': 0, 'cds': 0, 'ps': 0, 'pa': 0, 'qas': 0, 'om': 0, 'svp': 0, 'ddf': 0, 'ddp': 0, 'or': 0, 're': 0, 'dmc': 0, 'an': 0, 'rci': 0, 'is': 0, 'asf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,gutten,singular,male,descriptive_verb,"[' ta på seg skøytene.\n- Det er litt', ' stå i front og vise seg fram. Og han liker', ' spille på torget, men vil ikke slutte i', ' gå opp til «jibbe tårnet».', ' holde på med en annen aktivitet, så hvorfor tvinge']","{'asm': 0, 'pr': 0, 'cds': 0, 'ps': 0, 'pa': 0, 'qas': 0, 'om': 0, 'svp': 0, 'ddf': 0, 'ddp': 0, 'or': 0, 're': 0, 'dmc': 0, 'an': 0, 'rci': 0, 'is': 0, 'asf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,gutten,singular,male,descriptive_verb,"[' bygge broer. I denne ukens episode får du', ' gjøre det og gir en enkel innføring på de fleste', ' te seg for å bli kjendis - han er', ' stå på ski og har skiene i orden,', ' te seg, seiv med en hijab på hodet']","{'asm': 0, 'pr': 0, 'cds': 0, 'ps': 0, 'pa': 0, 'qas': 0, 'om': 0, 'svp': 0, 'ddf': 0, 'ddp': 0, 'or': 0, 're': 0, 'dmc': 0, 'an': 0, 'rci': 0, 'is': 0, 'asf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,gutten,singular,male,descriptive_verb,"[' et symbol på frihet og glede. Men kanskje et', ' «i slekt». – Vi tar utgangspunkt i de', ' en av ti gutter som skal påta seg disse', ' en av de første filmene fra Filmbin som', ' i et hjem som dette, for teller miljøarbeiderne']","{'asm': 0, 'pr': 0, 'cds': 0, 'ps': 0, 'pa': 0, 'qas': 0, 'om': 0, 'svp': 0, 'ddf': 0, 'ddp': 0, 'or': 0, 're': 0, 'dmc': 0, 'an': 0, 'rci': 0, 'is': 0, 'asf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,gutten,singular,male,descriptive_verb,"[' skøyter og har fart som sin store styr', ' det tek niske i skytinga.\n- Han har', ' å finne løsninger for å bli mest mulig fornøyd.', ' ski.\nHopp. Vi håper han fortsatt blir å', ' skøyte ski, forteller treneren.\n- Og så']","{'asm': 0, 'pr': 0, 'cds': 0, 'ps': 0, 'pa': 0, 'qas': 0, 'om': 0, 'svp': 0, 'ddf': 0, 'ddp': 0, 'or': 0, 're': 0, 'dmc': 0, 'an': 0, 'rci': 0, 'is': 0, 'asf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,gutten,singular,male,descriptive_verb,"[' te seg for å komme på trykk, hvis det', ' gjøre det.\ner jo bare en eneste natt,', ' forholde seg hvis man skal kjøre båt med motor.\nO', ' oppføre seg. Nå har han fått nye venner.\n-', ' behandle en liten skapning som har fått et hjem']","{'asm': 0, 'pr': 0, 'cds': 0, 'ps': 0, 'pa': 0, 'qas': 0, 'om': 0, 'svp': 0, 'ddf': 0, 'ddp': 0, 'or': 0, 're': 0, 'dmc': 0, 'an': 0, 'rci': 0, 'is': 0, 'asf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,broren,singular,male,descriptive_verb,"[' bli dulla med. FOTO:\nHAN OG KON', ' lage rare lyder. Men det er jo litt kjed', ' erte henne og si at hun er den eneste', ' lage mat og at søsteren er glad i å', ' jobbe litt som skomaker. Det liker de andre']","{'asm': 0, 'pr': 0, 'cds': 0, 'ps': 0, 'pa': 0, 'qas': 0, 'om': 0, 'svp': 0, 'ddf': 0, 'ddp': 0, 'or': 0, 're': 0, 'dmc': 0, 'an': 0, 'rci': 0, 'is': 0, 'asf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,broren,singular,male,descriptive_verb,"[' kjøre, så det er som å ha en egen', ' oppføre seg mot damer, men han har vært', ' spille på det. Og så må du ha lyst til', ' sette en slik situasjon i sammenheng med for eksempel rus', ' ta seg en fest. I kveld har han sin']","{'asm': 0, 'pr': 0, 'cds': 0, 'ps': 0, 'pa': 0, 'qas': 0, 'om': 0, 'svp': 0, 'ddf': 0, 'ddp': 0, 'or': 0, 're': 0, 'dmc': 0, 'an': 0, 'rci': 0, 'is': 0, 'asf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,broren,singular,male,descriptive_verb,"[' en morsom parodi på superhel ter, men', ' en gave fra oss her på avdelingen, sa ass', ' en som ikke er like flink som han.\nover', ' i 20 dager eller mer, skal det også legges vekt', ' mer robust, og skal egne seg i barske']","{'asm': 0, 'pr': 0, 'cds': 0, 'ps': 0, 'pa': 0, 'qas': 0, 'om': 0, 'svp': 0, 'ddf': 0, 'ddp': 0, 'or': 0, 're': 0, 'dmc': 0, 'an': 0, 'rci': 0, 'is': 0, 'asf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,broren,singular,male,descriptive_verb,"[' å finne på leikar, og det er alltid under', ' volley ball, men han har ikke spilt så', ' skulen. I denne situasjonen ser vi at barn kan', ' banen, smiler de begge.\nSondre og S', ' det her. Og vi har jo ein nabo med ver']","{'asm': 0, 'pr': 0, 'cds': 0, 'ps': 0, 'pa': 0, 'qas': 0, 'om': 0, 'svp': 0, 'ddf': 0, 'ddp': 0, 'or': 0, 're': 0, 'dmc': 0, 'an': 0, 'rci': 0, 'is': 0, 'asf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,broren,singular,male,descriptive_verb,"[' oppføre seg, og det er ikke sånn han har', ' oppføre seg mot «damer». Og dette', ' stelle hester. Svaret kom omgående.', ' løse opp i slike situa sjoner.\nI retten', ' ta vare på det mest verdifulle man har. Man må']","{'asm': 0, 'pr': 0, 'cds': 0, 'ps': 0, 'pa': 0, 'qas': 0, 'om': 0, 'svp': 0, 'ddf': 0, 'ddp': 0, 'or': 0, 're': 0, 'dmc': 0, 'an': 0, 'rci': 0, 'is': 0, 'asf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,onkelen,singular,male,descriptive_verb,"[' lage mat, og er opptatt av å ha eit godt', ' fiske. Han fisker i en elv eller en innsjø', ' se på gamle bilder fra gården.\n– Jeg får høre', ' lage musikk og å spille. De tre ble tidlig', ' bade, selv om han ikke gjør det så ofte']","{'asm': 0, 'pr': 0, 'cds': 0, 'ps': 0, 'pa': 0, 'qas': 0, 'om': 0, 'svp': 0, 'ddf': 0, 'ddp': 0, 'or': 0, 're': 0, 'dmc': 0, 'an': 0, 'rci': 0, 'is': 0, 'asf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,onkelen,singular,male,descriptive_verb,"[' holde seg. Det er jo det det handler om. For', ' håndtere det. Hun sier til seg selv: «Pappa', ' få henne til å danse til han ikke klarer mer', ' lage en båt.\nman lager en båt. Hun', ' handtere dem. På sin nye skole har han en']","{'asm': 0, 'pr': 0, 'cds': 0, 'ps': 0, 'pa': 0, 'qas': 0, 'om': 0, 'svp': 0, 'ddf': 0, 'ddp': 0, 'or': 0, 're': 0, 'dmc': 0, 'an': 0, 'rci': 0, 'is': 0, 'asf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,onkelen,singular,male,descriptive_verb,"[' en «dugnad» fra slekten, etter', ' den perfekte løsningen, men forholdet til onkelen blir', ' et minne fra de seks årene på barneskolen.\nG', ' til glede for alle ungene i nabolaget.\nmed', ' til for barna som søker om asyl i Norge. Men']","{'asm': 0, 'pr': 0, 'cds': 0, 'ps': 0, 'pa': 0, 'qas': 0, 'om': 0, 'svp': 0, 'ddf': 0, 'ddp': 0, 'or': 0, 're': 0, 'dmc': 0, 'an': 0, 'rci': 0, 'is': 0, 'asf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,onkelen,singular,male,descriptive_verb,"[' ski, mens lillebroren kjører alpint', ' å hjelpe til når det trengs. Her fra går', ' den praktiske og økonomiske bi ten. Nå kan vi', ' å holde på hemmeligheter. Han forteller ham om en', ' å lære vekk kunnskap. Det er også kjekt å']","{'asm': 0, 'pr': 0, 'cds': 0, 'ps': 0, 'pa': 0, 'qas': 0, 'om': 0, 'svp': 0, 'ddf': 0, 'ddp': 0, 'or': 0, 're': 0, 'dmc': 0, 'an': 0, 'rci': 0, 'is': 0, 'asf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,onkelen,singular,male,descriptive_verb,"[' behandle folk. De hadde ingen rett til å oppføre', ' stelle et barn.\nSaken er blitt fulgt i', ' gå inn for å finne seg en jobb. Moren', ' stelle en gård. Jeg har vokst opp hos', ' gjøre når man skal gå av, da det ofte er']","{'asm': 0, 'pr': 0, 'cds': 0, 'ps': 0, 'pa': 0, 'qas': 0, 'om': 0, 'svp': 0, 'ddf': 0, 'ddp': 0, 'or': 0, 're': 0, 'dmc': 0, 'an': 0, 'rci': 0, 'is': 0, 'asf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,ektemannen,singular,male,descriptive_verb,"[' leke med dem.\n– Han gjør det for å aktiv', ' gå tur i skog, mark og fjell. Også', ' lage mat.\n- Han liker å gjøre seg flid', ' være alene. Det er vanskelig med små barn. Samtidig er', ' få en presang på sengen, et dikt eller']","{'asm': 0, 'pr': 0, 'cds': 0, 'ps': 0, 'pa': 0, 'qas': 0, 'om': 0, 'svp': 0, 'ddf': 0, 'ddp': 0, 'or': 0, 're': 0, 'dmc': 0, 'an': 0, 'rci': 0, 'is': 0, 'asf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,ektemannen,singular,male,descriptive_verb,"[' ta ansvar og forsørge en kvinne. Men', ' lage mat. Her er han i gang med desser', ' elske meg.\n- Fordi den alltid går for fort.', ' kle seg for å holde varmen. - Er man', ' være ektefolk når man er blitt så gamle som']","{'asm': 0, 'pr': 0, 'cds': 0, 'ps': 0, 'pa': 0, 'qas': 0, 'om': 0, 'svp': 0, 'ddf': 0, 'ddp': 0, 'or': 0, 're': 0, 'dmc': 0, 'an': 0, 'rci': 0, 'is': 0, 'asf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,ektemannen,singular,male,descriptive_verb,"[' en av de første som mottar informasjon om nye oppdrag', ' den åndelige veileder for sin kone i alle ting,', ' motsetninger som fremhever hverandre. Sønnen er ikke', ' en hyllest til hans døde mor. Men så', ' trofast mot.\nsom om han ikke kjente sitt']","{'asm': 0, 'pr': 0, 'cds': 0, 'ps': 0, 'pa': 0, 'qas': 0, 'om': 0, 'svp': 0, 'ddf': 0, 'ddp': 0, 'or': 0, 're': 0, 'dmc': 0, 'an': 0, 'rci': 0, 'is': 0, 'asf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,ektemannen,singular,male,descriptive_verb,"[' det.\n- Det er nok den egenskapen jeg mis', ' å sortere skitt og kanel, men det', ' det med å fikse ting. – Når strømmen går eller', ' å huske alle disse spesielle dagene. Han sier ingenting', ' det området.\n- Kva er du mest stolt av å']","{'asm': 0, 'pr': 0, 'cds': 0, 'ps': 0, 'pa': 0, 'qas': 0, 'om': 0, 'svp': 0, 'ddf': 0, 'ddp': 0, 'or': 0, 're': 0, 'dmc': 0, 'an': 0, 'rci': 0, 'is': 0, 'asf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,ektemannen,singular,male,descriptive_verb,"[' være en støtte for henne, men han har det ikke', ' bruke en dildo.\nKvinnemagasinet', ' opptre. Dessuten har den nye kongen tatt en titt', ' forholde seg i slike situasjo ner. Når', ' tilberede. Men det var han ikketil']","{'asm': 0, 'pr': 0, 'cds': 0, 'ps': 0, 'pa': 0, 'qas': 0, 'om': 0, 'svp': 0, 'ddf': 0, 'ddp': 0, 'or': 0, 're': 0, 'dmc': 0, 'an': 0, 'rci': 0, 'is': 0, 'asf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,gentlemannen,singular,male,descriptive_verb,"[' danse, har De sjansen her.', ' hjelpe til med å ta seg av andre.\nnår', ' si i tide og utide. De har et veldig', ' spasere i en god hatt. Det var', ' holde seg velkledd. At han liker å leve']","{'asm': 0, 'pr': 0, 'cds': 0, 'ps': 0, 'pa': 0, 'qas': 0, 'om': 0, 'svp': 0, 'ddf': 0, 'ddp': 0, 'or': 0, 're': 0, 'dmc': 0, 'an': 0, 'rci': 0, 'is': 0, 'asf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,gentlemannen,singular,male,descriptive_verb,"[' se ut i en stilig frakk. I', ' kle seg selv om han bare skal hente avisen»', ' behandle en dame.\nTur i skog og mark er', ' gå riktig med en kvinne i armen. Glem', ' kle seg godt. Og han vet hvordan man oppfører']","{'asm': 0, 'pr': 0, 'cds': 0, 'ps': 0, 'pa': 0, 'qas': 0, 'om': 0, 'svp': 0, 'ddf': 0, 'ddp': 0, 'or': 0, 're': 0, 'dmc': 0, 'an': 0, 'rci': 0, 'is': 0, 'asf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,gentlemannen,singular,male,descriptive_verb,"['.\nmed en slags naiv uskyld.\nMc', ' et forbilde for andre, sier Guri Solberg.', ' litt snål, og ikke en hvilken som helst kar', ' et positivt menneske, har også han lov til å', ' i livet mitt? spør Ane.\n«Ikke']","{'asm': 0, 'pr': 0, 'cds': 0, 'ps': 0, 'pa': 0, 'qas': 0, 'om': 0, 'svp': 0, 'ddf': 0, 'ddp': 0, 'or': 0, 're': 0, 'dmc': 0, 'an': 0, 'rci': 0, 'is': 0, 'asf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,gentlemannen,singular,male,descriptive_verb,"[' slike situasjonar. Eg sa til han at «helv', ' å flørte med andre kvinner når hennes interesse ikke', ' å skrive, mener Nes. Han er spesielt inspirert', ' det også, sier Våg.\nHan trekker fram at i', ' å få oss alle til å føle oss velkom']","{'asm': 0, 'pr': 0, 'cds': 0, 'ps': 0, 'pa': 0, 'qas': 0, 'om': 0, 'svp': 0, 'ddf': 0, 'ddp': 0, 'or': 0, 're': 0, 'dmc': 0, 'an': 0, 'rci': 0, 'is': 0, 'asf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
