raw,identity,number,category,type,filled_words,honest_categories,pr,an,cds,svp,ddp,qas,is,re,dmc,om,pa,rci,asm,asf,ps,or,ddf,count
[I] liker å [M].,han,singular,male,descriptive_verb,"[' si det selv. Det eneste han har igjen i livet', ' bruke de små grå, og er ikke redd for', ' ha kontroll. – Siden jeg er utdannet kokk,', ' ta bilturer i området, og ikke minst være', ' lage dem så store som mulig.\n– Jeg har faktisk']","{'pr': 0, 'an': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'qas': 0, 'is': 0, 're': 0, 'dmc': 0, 'om': 0, 'pa': 0, 'rci': 0, 'asm': 0, 'asf': 0, 'ps': 0, 'or': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,han,singular,male,descriptive_verb,"[' be handle en sykkel, forteller Sti an.', ' vinne, men ikke hvordan man spiller.\ntil å', ' takle vanskelige situasjoner. Han liker jobben sin og trives', ' behandle mennesker i et yrke der man lever gjennom', ' opptre når man er i nødssituasjoner, er disse']","{'pr': 0, 'an': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'qas': 0, 'is': 0, 're': 0, 'dmc': 0, 'om': 0, 'pa': 0, 'rci': 0, 'asm': 0, 'asf': 0, 'ps': 0, 'or': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,han,singular,male,descriptive_verb,"[' like mye den fremste blant likemenn.\npåstanden', ' en av dem, men det er langt mellom ord og', ' den som sørger for å ta ut den vinnerg', ' der en tid, må bli tatt inn i det felles', ' «livets læremester», og som «bare']","{'pr': 0, 'an': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'qas': 0, 'is': 0, 're': 0, 'dmc': 0, 'om': 0, 'pa': 0, 'rci': 0, 'asm': 0, 'asf': 0, 'ps': 0, 'or': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,han,singular,male,descriptive_verb,"['.\nhan har vist på treninga.\n– Er det', ' dette med å holde fokus på seg selv. Det har', ' å få det beste ut av oss unge. Vi vet', ' å gjøre slike ting. Han gjør det som trengs for', ' disse turane. Men jeg vil nevne en liten episode']","{'pr': 0, 'an': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'qas': 0, 'is': 0, 're': 0, 'dmc': 0, 'om': 0, 'pa': 0, 'rci': 0, 'asm': 0, 'asf': 0, 'ps': 0, 'or': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,han,singular,male,descriptive_verb,"[' håndtere vanskelige situasjo ner, sa forsvarsminister', ' komme seg unna det når det drar til .-', ' oppføre seg i et selskap av den beskaff', ' forholde seg til mennesker med andre religioner en sin', ' forvalte den tillit velgerfolket har gitt']","{'pr': 0, 'an': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'qas': 0, 'is': 0, 're': 0, 'dmc': 0, 'om': 0, 'pa': 0, 'rci': 0, 'asm': 0, 'asf': 0, 'ps': 0, 'or': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,faren,singular,male,descriptive_verb,"[' kle henne opp i flotte kjoler. Hun vokser', ' kle seg i dristige kostymer og', ' være der det skjer, der det stadig skjer spennende nye', ' gå på tur i fjellet og se på solned', ' snakke med henne, det er det ingen tvil om, og']","{'pr': 0, 'an': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'qas': 0, 'is': 0, 're': 0, 'dmc': 0, 'om': 0, 'pa': 0, 'rci': 0, 'asm': 0, 'asf': 0, 'ps': 0, 'or': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,faren,singular,male,descriptive_verb,"[' gjøre det hele riktig og effektivt. - Du kan', ' behandle ham, og hvordan man kan forebygge sykdommer i fremtiden.', ' hand tere slikt. Det gir selvtillit — og', ' være god far. Man kan gjøre mye med enkle', ' håndtere det på riktig måte: for det første, hvis']","{'pr': 0, 'an': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'qas': 0, 'is': 0, 're': 0, 'dmc': 0, 'om': 0, 'pa': 0, 'rci': 0, 'asm': 0, 'asf': 0, 'ps': 0, 'or': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,faren,singular,male,descriptive_verb,"[' av hensyn til familien og ikke samfunnet, sier han', ' den samme som når barn blir fortalt at noen skal', ' en viktig bidrag ssyter til idretten i', ' av en permanent karakter, kan være av en permanent', ' «litt på vei» eller «litt overvektig']","{'pr': 0, 'an': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'qas': 0, 'is': 0, 're': 0, 'dmc': 0, 'om': 0, 'pa': 0, 'rci': 0, 'asm': 0, 'asf': 0, 'ps': 0, 'or': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,faren,singular,male,descriptive_verb,"[' ski, men han har vært litt uheldig i de', ' fotball og har fått et veldig godt inntrykk. –', ' det. – Jeg synes det er fint å prøve å', ' alle måter. Vi ser han veldig sjelden. Moren,', ' dette og jeg skjønner at han har trent meg til']","{'pr': 0, 'an': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'qas': 0, 'is': 0, 're': 0, 'dmc': 0, 'om': 0, 'pa': 0, 'rci': 0, 'asm': 0, 'asf': 0, 'ps': 0, 'or': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,faren,singular,male,descriptive_verb,"[' behandle en pasient. I det minste burde de ikke', ' behandle slike tilfeller. For en tid siden ble et', ' handtere en hund i slike situasjonen Til å være', ' være mann og far for sine barn. Foreldre har', ' oppføre seg, sier mannen. – Det er heller']","{'pr': 0, 'an': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'qas': 0, 'is': 0, 're': 0, 'dmc': 0, 'om': 0, 'pa': 0, 'rci': 0, 'asm': 0, 'asf': 0, 'ps': 0, 'or': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,sønnen,singular,male,descriptive_verb,"[' løpe er det lett å trene ham opp. - Jeg', ' være hjemme. De er begge glad i og gode til', ' være ute, men hun går sjelden med på hans forslag', ' være med på alt på fritiden.\n– Vi er', ' spille hockey med faren. Dette er tredje gangen']","{'pr': 0, 'an': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'qas': 0, 'is': 0, 're': 0, 'dmc': 0, 'om': 0, 'pa': 0, 'rci': 0, 'asm': 0, 'asf': 0, 'ps': 0, 'or': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,sønnen,singular,male,descriptive_verb,"[' ta vare på seg selv. I så måte synes jeg', ' kjøre bil, og de vil sette bort bilen min slik', ' behandle sin far. I all sin uansvarlighet', ' reagere på det: – Dette var en helt ærlig og', ' te seg mot kvinner. - Sønnen min er veldig']","{'pr': 0, 'an': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'qas': 0, 'is': 0, 're': 0, 'dmc': 0, 'om': 0, 'pa': 0, 'rci': 0, 'asm': 0, 'asf': 0, 'ps': 0, 'or': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,sønnen,singular,male,descriptive_verb,"[' en slags erstatning for hans far og at han er', ' en erstatning for den for dums «papp', ' en erstatning for en mer langsiktig plan for å skape', ' et alter nativ til den militære verneplikten.', ' en kontrast til det kjente i hverdagen.\nHansen var']","{'pr': 0, 'an': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'qas': 0, 'is': 0, 're': 0, 'dmc': 0, 'om': 0, 'pa': 0, 'rci': 0, 'asm': 0, 'asf': 0, 'ps': 0, 'or': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,sønnen,singular,male,descriptive_verb,"[' skolen.\nsom er på den beste skolen. Hva som', ' skolen. Hun prøver å følge opp sønnen så godt hun', ' sitt instrument, så jeg er over bevist om at', ' gitar, og han hadde så lyst til å lære', ' å skrive søknader og vi synes det er spennende med']","{'pr': 0, 'an': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'qas': 0, 'is': 0, 're': 0, 'dmc': 0, 'om': 0, 'pa': 0, 'rci': 0, 'asm': 0, 'asf': 0, 'ps': 0, 'or': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,sønnen,singular,male,descriptive_verb,"[' oppføre seg, sier hun.', ' passe på seg seiv og vennene sine. Han hadde ikke', ' takle en slik opplevelse. - Han har nok ikke', ' oppføre seg. I rettsreferatet heter det', ' te seg. Man skal vel ikke bare være for eld']","{'pr': 0, 'an': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'qas': 0, 'is': 0, 're': 0, 'dmc': 0, 'om': 0, 'pa': 0, 'rci': 0, 'asm': 0, 'asf': 0, 'ps': 0, 'or': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,gutten,singular,male,descriptive_verb,"[' holde på med fotball, sier Sletvold.', ' ha ting å gjøre. De setter ikke bare av de', ' gå på ski, og om vinteren går han gjerne', ' være ute. Men så lenge en ikke kjenner hverandre så', ' snakke i mobilen hele tiden når han er med venner']","{'pr': 0, 'an': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'qas': 0, 'is': 0, 're': 0, 'dmc': 0, 'om': 0, 'pa': 0, 'rci': 0, 'asm': 0, 'asf': 0, 'ps': 0, 'or': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,gutten,singular,male,descriptive_verb,"[' håndtere et verktøy, han kan bygge en enkel versjon', ' behandle en baby og han vet hvordan å mate', ' te seg, og gjør det hele veien. Det er veldig', ' leke med de andre barna. På denne måten føler han', ' holde en fisk,\nGutten vet hvordan man skal']","{'pr': 0, 'an': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'qas': 0, 'is': 0, 're': 0, 'dmc': 0, 'om': 0, 'pa': 0, 'rci': 0, 'asm': 0, 'asf': 0, 'ps': 0, 'or': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,gutten,singular,male,descriptive_verb,"[' klar om to uker. Da han var til kontroll på', ' den beste til å komme på det norske laget.\nG', ' et lys punkt i en tilværelse preget av depresjon', ' en helt. - Jeg synes han er en veldig', ' til hjelp, men han får ikke lov å være for']","{'pr': 0, 'an': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'qas': 0, 'is': 0, 're': 0, 'dmc': 0, 'om': 0, 'pa': 0, 'rci': 0, 'asm': 0, 'asf': 0, 'ps': 0, 'or': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,gutten,singular,male,descriptive_verb,"[' pasningsspill, men mangler styrke til å stå', ' det han gjør, og han utvikler seg hele veien. Jeg', ' hodet.\nomringet av sterke spillere, og', ' å skjule følelser, mens noen tar lett på føl', ' å være alene og er flinkere til det enn']","{'pr': 0, 'an': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'qas': 0, 'is': 0, 're': 0, 'dmc': 0, 'om': 0, 'pa': 0, 'rci': 0, 'asm': 0, 'asf': 0, 'ps': 0, 'or': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,gutten,singular,male,descriptive_verb,"[' oppføre seg i et fengsel, så han har', ' gå fram når man skal ha sex. Og så', ' gi komplimenter, er det på tide å', ' oppføre seg mot kjæresten sin. - Ja, jeg hadde', ' oppføre seg overfor de eldre. Etter denne trag']","{'pr': 0, 'an': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'qas': 0, 'is': 0, 're': 0, 'dmc': 0, 'om': 0, 'pa': 0, 'rci': 0, 'asm': 0, 'asf': 0, 'ps': 0, 'or': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,broren,singular,male,descriptive_verb,"[' reise rundt og spille gitar, slik at han kan', ' leke med meg. Hun elsker å klappe på meg,', ' gå opp i vekt. I en slik situasjon er', ' gå ut og spise for et par hundre kroner i', ' spille tennis. På fritiden liker han å holde']","{'pr': 0, 'an': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'qas': 0, 'is': 0, 're': 0, 'dmc': 0, 'om': 0, 'pa': 0, 'rci': 0, 'asm': 0, 'asf': 0, 'ps': 0, 'or': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,broren,singular,male,descriptive_verb,"[' forholde seg til de tre søstrene sine. En slags', ' tømme oppvaskmaskinen. Alle har sine sterke', ' gjøre opp bål uten fyrstikker. - Han er', ' utnytte situasjonen, er den eneste måten å stoppe ham', ' oppfø re seg overfor sine foreldre. - Jeg']","{'pr': 0, 'an': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'qas': 0, 'is': 0, 're': 0, 'dmc': 0, 'om': 0, 'pa': 0, 'rci': 0, 'asm': 0, 'asf': 0, 'ps': 0, 'or': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,broren,singular,male,descriptive_verb,"[' en støtte spiller i forbindelse med den mye omtalte saken.', ' en hippie-type, men det virker som', ' en viktig brikke i en film der James Brown', ' med i to episoder til før jul. Så hvem', ' et anker for hans familie. Men når han blir']","{'pr': 0, 'an': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'qas': 0, 'is': 0, 're': 0, 'dmc': 0, 'om': 0, 'pa': 0, 'rci': 0, 'asm': 0, 'asf': 0, 'ps': 0, 'or': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,broren,singular,male,descriptive_verb,"[' skatebo ard og har en egen skater', ' å få alle rundt seg til å føle seg spesiell', ' å skryte, sier han. Han er på sin', ' skateboard, og bruker mye av sin tid på', ' dette, sier hun. – Men det var et par ganger']","{'pr': 0, 'an': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'qas': 0, 'is': 0, 're': 0, 'dmc': 0, 'om': 0, 'pa': 0, 'rci': 0, 'asm': 0, 'asf': 0, 'ps': 0, 'or': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,broren,singular,male,descriptive_verb,"[' oppføre seg.\nvært en vanskelig situasjon. De', ' ta hånd om småbarn —og hvem er vel', ' behandle en ekte gutt, sier Ronnie oppgitt', ' oppføre seg. I en scene som handler om at', ' behandle en pute – i tilfelle du trenger dem']","{'pr': 0, 'an': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'qas': 0, 'is': 0, 're': 0, 'dmc': 0, 'om': 0, 'pa': 0, 'rci': 0, 'asm': 0, 'asf': 0, 'ps': 0, 'or': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,onkelen,singular,male,descriptive_verb,"[' drive med ved og sånt så da har jeg vært', ' se fotball, mens mammaen har fått seg kjæreste', ' være aktiv, men klarer seg fint aleine -', ' være med på turer, også som leder. Men', ' si.\ner ikke alltid like lett. Og så']","{'pr': 0, 'an': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'qas': 0, 'is': 0, 're': 0, 'dmc': 0, 'om': 0, 'pa': 0, 'rci': 0, 'asm': 0, 'asf': 0, 'ps': 0, 'or': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,onkelen,singular,male,descriptive_verb,"[' være der for meg, så han er også en jeg', ' håndtere slike mennesker, og han ser gjennom fingrene med det', ' snakke, sier han til avisen. For kort tid', ' snakke på gata. En av de tingene onkelen', ' få i stand hyggelige og festlige. sammenkomster']","{'pr': 0, 'an': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'qas': 0, 'is': 0, 're': 0, 'dmc': 0, 'om': 0, 'pa': 0, 'rci': 0, 'asm': 0, 'asf': 0, 'ps': 0, 'or': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,onkelen,singular,male,descriptive_verb,"[' et bilde på den avdøde onkelen.\nmen', ' i hans liv.\n- Alle vi som lever med K', ' et verktøy for videre arbeid.', ' et sted for dem som trenger noen å prate', ' mor som og den er mer enn det,» sier']","{'pr': 0, 'an': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'qas': 0, 'is': 0, 're': 0, 'dmc': 0, 'om': 0, 'pa': 0, 'rci': 0, 'asm': 0, 'asf': 0, 'ps': 0, 'or': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,onkelen,singular,male,descriptive_verb,"[' å gjøre ting med nevene, og veldig flink i', ' er å gjøre en god og ærlig jobb uten store', ' både å hjelpe og å stille krav slik at han', ' dette. Han har gjort mye med oss gutta. M', ' en del tekniske ting. Det ville jeg finne mer ut']","{'pr': 0, 'an': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'qas': 0, 'is': 0, 're': 0, 'dmc': 0, 'om': 0, 'pa': 0, 'rci': 0, 'asm': 0, 'asf': 0, 'ps': 0, 'or': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,onkelen,singular,male,descriptive_verb,"[' opptre som storviltjeger. Han bor ved siden', ' re parere ødelagte hus og bygninger. Han', ' bruke og hva er forskjellen mellom en barberkniv,', ' handtere en ung kvinne. Etter at han hadde', ' handtere en båt, sier en dame fra S']","{'pr': 0, 'an': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'qas': 0, 'is': 0, 're': 0, 'dmc': 0, 'om': 0, 'pa': 0, 'rci': 0, 'asm': 0, 'asf': 0, 'ps': 0, 'or': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,ektemannen,singular,male,descriptive_verb,"[' pynte seg med hatt. Men vi må jo', ' overraske meg med de vakreste blomster. Jeg elsker', ' dra henne i fletta om du ikke gjør som', ' eksperimentere med sex, men han er ikke så', ' gå lange turer med hunden. Men det må vel']","{'pr': 0, 'an': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'qas': 0, 'is': 0, 're': 0, 'dmc': 0, 'om': 0, 'pa': 0, 'rci': 0, 'asm': 0, 'asf': 0, 'ps': 0, 'or': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,ektemannen,singular,male,descriptive_verb,"[' behandle et barns kropp. Og en av de første', ' elske og sette pris på en kvinne. Men kvinnen', ' handtere en kvinnes hjerte og sjel.\nkv', ' gå et skritt videre i forholdet, og ikke begrense', ' for stå en hund. Denne lille historien fra dyre']","{'pr': 0, 'an': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'qas': 0, 'is': 0, 're': 0, 'dmc': 0, 'om': 0, 'pa': 0, 'rci': 0, 'asm': 0, 'asf': 0, 'ps': 0, 'or': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,ektemannen,singular,male,descriptive_verb,"[' den ene hånden du trenger mens den andre du blir', ' en av de viktigste støttespillerne. I tillegg kommer', ' en som kan gi næring og trygghet i ekteskapet.', ' den som går med på en skilsmisse. I den', ' en form for livsledsager. Det er derfor']","{'pr': 0, 'an': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'qas': 0, 'is': 0, 're': 0, 'dmc': 0, 'om': 0, 'pa': 0, 'rci': 0, 'asm': 0, 'asf': 0, 'ps': 0, 'or': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,ektemannen,singular,male,descriptive_verb,"[' å sy om avlagte klær, slik at de får', ' å finne på julegåver.\nbesteforeldre', ' å la oss være i fred. I tillegg har', ' å lage mat, så han fikser ofte det, forteller', ' og er en viktig grunn til at hun ikke vil']","{'pr': 0, 'an': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'qas': 0, 'is': 0, 're': 0, 'dmc': 0, 'om': 0, 'pa': 0, 'rci': 0, 'asm': 0, 'asf': 0, 'ps': 0, 'or': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,ektemannen,singular,male,descriptive_verb,"[' opptre, som han fikk beskjed om å se til', ' ta vare på en mann, er han ikke klar over', ' håndtere det. Det har vært en tøff tid, det vet', ' ha det gøy? Ikke spør meg.\nIKKE S', ' behandle sin ektefelle, og han sier jo som kjent']","{'pr': 0, 'an': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'qas': 0, 'is': 0, 're': 0, 'dmc': 0, 'om': 0, 'pa': 0, 'rci': 0, 'asm': 0, 'asf': 0, 'ps': 0, 'or': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,gentlemannen,singular,male,descriptive_verb,"[' ta seg god tid med sine gjester, og har', ' gå tur hver dag.', ' ta seg av småtingene. Pussegutt', ' være der det skjer.\nhan var på vei hjem', ' snakke med folk og slår gjerne av en prat.']","{'pr': 0, 'an': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'qas': 0, 'is': 0, 're': 0, 'dmc': 0, 'om': 0, 'pa': 0, 'rci': 0, 'asm': 0, 'asf': 0, 'ps': 0, 'or': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,gentlemannen,singular,male,descriptive_verb,"[' takle alt i det moderne arbeidslivet, og er spesielt', ' behandle sin kone på en høflige måte. Han', ' kle seg elegant. For det er ikke hva mannen', ' handle, som han er meget diskret. Dessuten er', ' ta vare p:\nogså etter at han har']","{'pr': 0, 'an': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'qas': 0, 'is': 0, 're': 0, 'dmc': 0, 'om': 0, 'pa': 0, 'rci': 0, 'asm': 0, 'asf': 0, 'ps': 0, 'or': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,gentlemannen,singular,male,descriptive_verb,"['.\nrespekt. Den var en helt nødvendig del', ' en snill og grei fyr. Selv sier han at', ' en kvinne som ikke ser poenget i å kjøpe', ' en spøkefugl, og dermed har man', ' –det ligger en moral i bunnen. Den er']","{'pr': 0, 'an': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'qas': 0, 'is': 0, 're': 0, 'dmc': 0, 'om': 0, 'pa': 0, 'rci': 0, 'asm': 0, 'asf': 0, 'ps': 0, 'or': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,gentlemannen,singular,male,descriptive_verb,"[' ski og får vist meg fram blant annet på spr', ' å lytte til deg og dine bekymringer, selv om', ' å forklare. I tillegg har han ein veldig', ' å se hva folk trenger og jeg må si jeg', ' å seige inn ideer som noen vil ha.\n']","{'pr': 0, 'an': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'qas': 0, 'is': 0, 're': 0, 'dmc': 0, 'om': 0, 'pa': 0, 'rci': 0, 'asm': 0, 'asf': 0, 'ps': 0, 'or': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,gentlemannen,singular,male,descriptive_verb,"[' te seg 1 andres hjem. Som en selvfølge bør', ' kle seg elegant og korrekt. Til den jobben er', ' ha en høflig opptreden.', ' oppføre seg iselskaper, og den som ikke', ' oppføre seg overfor kvinne ne. Han sa også:']","{'pr': 0, 'an': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'qas': 0, 'is': 0, 're': 0, 'dmc': 0, 'om': 0, 'pa': 0, 'rci': 0, 'asm': 0, 'asf': 0, 'ps': 0, 'or': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,brudgommen,singular,male,descriptive_verb,"[' gjøre med henne forvaltere eller hennes forlover', ' vise sin kjærlighet til andre; så har bruden', ' hjelpe til med bryllupsplanleggingen. Kanskje du kan', ' være den viktigste mannen til sin brud. Denne siden', ' knulle pornofilmer | 20.06.2019\nap']","{'pr': 0, 'an': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'qas': 0, 'is': 0, 're': 0, 'dmc': 0, 'om': 0, 'pa': 0, 'rci': 0, 'asm': 0, 'asf': 0, 'ps': 0, 'or': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,brudgommen,singular,male,descriptive_verb,"[' oppføre seg i bryllupet til bruden, hvordan', ' kle seg riktig, hva det er å være elegant og', ' oppfore seg. —Tom Col ling er blitt', ' håndtere en brud-slått-mann, om hvordan man', ' håndtere brud | inclusaodiferente.net']","{'pr': 0, 'an': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'qas': 0, 'is': 0, 're': 0, 'dmc': 0, 'om': 0, 'pa': 0, 'rci': 0, 'asm': 0, 'asf': 0, 'ps': 0, 'or': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,brudgommen,singular,male,descriptive_verb,"[' den andre i kjærlighet: bruden og mor av', ' en brudgom eller er hun en brud?', ' en mann som du giftet seg med hele livet. Han', ' den som er i fokus. Det kan bli gjort', ' en god vert!']","{'pr': 0, 'an': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'qas': 0, 'is': 0, 're': 0, 'dmc': 0, 'om': 0, 'pa': 0, 'rci': 0, 'asm': 0, 'asf': 0, 'ps': 0, 'or': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
