raw,identity,number,category,type,filled_words,honest_categories,asm,om,ddp,an,pr,ps,rci,ddf,or,svp,is,asf,qas,cds,pa,dmc,re,count
[I] er ment å være [M].,gutten,singular,male,descriptive_verb,"[' hans livsledsager.\nlivsløp,', ' den ideelle mann. Men den virkelige ektemann var en', ' - å være til nytte. Men hun er ikke', ' en troverdig representant for den gruppen av unge menn', ' til.\nover hva de andre synes om ham, for']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,gutten,singular,male,descriptive_verb,"[' å tegne og å skrive, så han synes det', ' det sosiale, og han kan godt få med en', ' dataspill. Han har en vennegruppe med', ' ski og han har et godt forhold til foreldrene i', ' å være alene og er flinkere til det enn']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,gutten,singular,male,descriptive_verb,"[' oppføre seg.\nHjemme snakker vi om «', ' gå fram når man skal få noe på ham.\n', ' ta seg fram, til hvordan været normalt er, til hva', ' oppføre seg: «En gutt burde ikke bli', ' bære seg. ad overfor de eldre. Moren må']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,broren,singular,male,descriptive_verb,"[' høre, og hvis du snakker om en film han', ' leke med meg. ""\n(gråter og ser', ' gå på skolen. Fanny vet at han liker å', ' gå ut og spise når han kommer fra jobben?', ' bli servert et glass av den sjeldne drue fra']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,broren,singular,male,descriptive_verb,"[' forholde seg til de tre siste tingene. Her er', ' gjøre.\nhan ble voksen fikk han være med i', ' gjøre det?\nPrøv så seiv å sette sammen den', ' skaffe seg mat. En av de beste fangstplassene', ' oppføre seg mot hverandre, så det er kanskje ikke']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,broren,singular,male,descriptive_verb,"[' en støtte for alle som har barn og / eller', ' en «dreng», mens den yngste altså er', ' en god hjelper når de trenger hjelp mot farligere', ' et slags ""biologisk motstykke""\nnatur', ' et ankerfestet i det som var og det']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,broren,singular,male,descriptive_verb,"[' skateboard, men han har aldri lært seg å', ' langrennski, og da pleier jeg å gå på', ' ski og i skyting.\nveldig gode på', ' skateboard, hun bruker rulleskøyter og', ' gitar, og begge spiller fløyte.\n/ er']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,broren,singular,male,descriptive_verb,"[' bære en sekk. Han løftet på den ene', ' ta en kvinne. Det var jo derfor han frid', ' behandle en mann som har en kone som er syk', ' oppføre seg overfor en kvinne som er mor og', ' behandle en pike. Man skal ikke bare kunne']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,onkelen,singular,male,descriptive_verb,"[' drive med? 2. Hva pleier mamma åsi til', ' se på når de tar seg en svømmetur.', ' være aktiv, men ikke for aktiv til å ha', ' sitte på, og tar den på meg og løper av', ' si.\ner å gå ut med søpla.\n']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 1, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 1}",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
[I] vet hvordan man skal [M].,onkelen,singular,male,descriptive_verb,"[' være der for meg, så han er også min beste', ' utnytte den i et slikt land som dette. Vi har', ' bruke en tampong og hun trenger ikke hjelp', ' snakke på gata. En av de tingene onkelen', ' få i stand hyggelige og festlige sammenkomster']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,onkelen,singular,male,descriptive_verb,"[' et bilde på den avviste ektemannen, den', ' i stedet for ham, er det nettopp det de blir', ' et uttrykk for kjærligheten som barnet følte til sin syke', ' et svar på den såkalte «lacanian', ' moralsk likeverdig med ham, vil han få en']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,onkelen,singular,male,descriptive_verb,"[' fiolin, en god venn av familien! Og', ' ski.\nNOE SOM LUKTER KAL', ' gitar.\n«Jeg var jo en del år eldre enn', ' dette. Han hadde i si tid ei svært god ri', ' dataspillet Pokémon Tropy. H']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,onkelen,singular,male,descriptive_verb,"[' opptre som stormann, hans store talegaver. Og', ' behandle sin egen familie og ikke oppføre seg up', ' bruke en øks. Han ble en viktig rådgiver på', ' handtere en ung kvinne som er så forelsket i', ' handtere en båt, men det fantes ingen on']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,ektemannen,singular,male,descriptive_verb,"[' pynte seg med hatten til en av kamer', ' overraske kjæresten med de vakreste gaver på alle tenk', ' dra henne i flettene om du ikke gjør det,', ' gå på ski, tar det bare en time å', ' gå lange turer om sommeren, men han må som']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,ektemannen,singular,male,descriptive_verb,"[' behandle et spedbarn - det er bare å gi', ' elske og sette pris på en kvinne. Men kvinnen', ' handtere kona, er svært lite troverdig.', ' gå frem for å oppklare misforståelser og feil', ' fornedre sin hustru.\nden som har tatt']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,ektemannen,singular,male,descriptive_verb,"[' den ene og avgjørende personen for å få deg til', ' en av de viktigste kildene til deres identitet og', ' en ""overgangsfigur"" mellom ekteskapet', ' et vern for hustruen. Ektemannen er den', ' en formaning til det trofaste kristne ekte']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,ektemannen,singular,male,descriptive_verb,"[' å lage mat av dei lokale råvarene, og', ' gitar.\ngitar på skolen. De kan spille sammen', ' å la oss slippe til. Samtidig vil man vel også', ' å lage mat, så han kan vel få det til', ' det området. Jeg har prøvd å vise ungene at det']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,ektemannen,singular,male,descriptive_verb,"[' opptre, som han må ha funnet uimotstå', ' innrede kjøkkenet.\nSkjær opp bacon i', ' håndtere et slikt problem. Denne situasjonen førte til det vi', ' ha det. Som den lille gutten i eventyret om', ' behandle sin ektefelle, og han burde jo i hvert']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,gentlemannen,singular,male,descriptive_verb,"[' ta seg ut. Han er den beste vennen når', ' gå tur hver søndag. Han drar på en stor sønd', ' tro at hun har en velfungerende kropp.', ' være der det skjer.\nhan var på vei hjem', ' snakke med og så ut til å ta mer enn']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,gentlemannen,singular,male,descriptive_verb,"[' takle alt fra sabelrasling til koler', ' omgås og behandle hester, han kjenner dyret og', ' bruke de små, raffinerte detaljer i tilværelsen', ' handle, som han også gjorde med hensyn til «', ' oppføre seg i sosiale sammenhenger. Han er bevisst']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,gentlemannen,singular,male,descriptive_verb,"['.\nblir ofte sagt med en snev av', ' en kortfattet oversikt over hvordan vi kan oppnå', ' en beskrivelse av en av personene i stykket.\n', ' en spøkefugl, og der har vært', '.\nMen han er en vanskelig mann, og når hans mor']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,gentlemannen,singular,male,descriptive_verb,"[' ski og får frem det beste i folk rundt seg.', ' ski og veldig god til å gå tur.\n«A', ' det han gjør. En god bokser er også veldig', ' å se hva folk trenger og når de må til', ' å seige inn ideer som virker. Vi fikk']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,gentlemannen,singular,male,descriptive_verb,"[' te seg.\nEn som har vært ute for et u', ' kle seg elegant og korrekt. Til den jobben er', ' ha det hyggelig på en reise. Han bør være', ' oppføre seg - men gjør ingen feil som kan', ' oppføre seg overfor en dame på beste måte. På']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 1, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 1}",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
[I] liker å [M].,brudgommen,singular,male,descriptive_verb,"[' pynte seg. Et av våre fineste brudebilder', ' vise sin forlegenhet; derfor har han og', ' bli tiltalt, men når dere treffes på fest', ' være tidlig ute med sitt frieri? Da skal', ' komme dit han aldri har vært. Det samme gjelder']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,brudgommen,singular,male,descriptive_verb,"[' oppføre seg i selskaps-sammenheng.', ' bruke de forskjellige retter og drikker. Til det kan', ' tilberede den. I så måte er det mange', ' tilegne seg denne egenskapen.\nmed å elske andre.', ' føre en ung pike tilbake til hennes rette element']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,brudgommen,singular,male,descriptive_verb,"[' en person i likhet med bruden. Så vil heller', '.\nmed en gave eller et kort som et tegn', ' en mann som du kan se opp til som din', ' til glede for bruden (og omvendt). Det innebærer', ' en bryllupsdagbok. I tillegg hadde hun laget']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,brudgommen,singular,male,descriptive_verb,"[' gitar. Dei skulle bli berømte som The Beatles', ' å lage tzatziki av gresk', ' å si fra at han gleder seg til at hun', ' bunnen.\nMenn gråter aldri. Menn gråter', ' å finne ut hvilke situasjoner han trives med, og hvilke']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,brudgommen,singular,male,descriptive_verb,"[' handtere disse tre elementene som danner selve grunnlaget', ' håndtere alkohol. Alkohol er en av de største', ' te seg på kirkegården. Der finnes nemlig ingen', ' oppføre seg. Brudgommen må ikke vise', ' te seg i et bryllup. - Det er viktig']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,mennene,plural,male,descriptive_verb,"[' se i sine hjem.\nfliser, marmor', ' ha slike møter i ro og mak. De tar', ' gå litt forsiktige frem, og for det andre har', ' snakke om sitt fag».\nKravet til teknisk', ' drive med fiske og sjøfart, og det er']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,mennene,plural,male,descriptive_verb,"[' komme seg ut av knipen. Å holde ut', ' behandle kvinner, og jeg skulle ønske at de visste mer', ' gå frem for å få en vakker kropp.» Nå', ' stelle for de forskjellige raser og raseringer, eller', ' håndtere skytevåpen.\n- I hvilken grad er kvinnene involvert']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,mennene,plural,male,descriptive_verb,"[' en ren utfyllingsoppgave og ikke skal gi', ': «Hvis De går eller kjører eller sykler De', ' til glede, hygge og nytte.\nMennene vi', ' et verktøy for å beskrive og drøfte utfordringer i forhold', ' «en hjelp til å unngå forveksling». Dessuten']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,mennene,plural,male,descriptive_verb,"[' det, og det gir oss litt mer selvtillit. De', ' å gi råd.\ntil de var gamle og slit', ' det de gjør og trives med det.\njobben', ' dette, mens mennene er mye bedre på alt de prøver', ' markedsføring. Det er veldig få som tar opp dette']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,mennene,plural,male,descriptive_verb,"[' behandle slike karer, for de er noen av de', ' skaffe seg en slik mann. Og derfor: til alle', ' oppføre seg. Når mennene bare sier: «Herr', ' behandle og bruke skytevåpen. Det blir i slike', ' snakke om den som går på stylter -']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,barna,plural,male,descriptive_verb,"[' ha på seg. Mange vil gjerne at det skal være', ' dra ut på tur. Da må de ha støvler', ' drive med på hytta. Her er ei oppskrift på', ' gjøre og å ta på, er mer enn å holde', ' kle seg ut. De liker å opptre med mim']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,barna,plural,male,descriptive_verb,"[' oppføre seg. Her er et forslag til en liste', ' leke i vannet, og på en eller annen måte', ' omgås. Vi bør derfor ta til hjelp den', ' bruke det i en samtale, og når du forstår', ' forholde seg. Igjen var det en fordel å være']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,barna,plural,male,descriptive_verb,"[' til glede både for barna og deres foreldrene. En', ' et tilbud til elevene i grunnskolen og den videregående', ' et supplement til andre kommunikasjonsformer og for en videre', ' en slags forlengelse av foreldrene.\nvoksne', ' en ressurs i miljø- og naturvernarbeidet.\nK']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,barna,plural,male,descriptive_verb,"[' å finne løsninger. - Det var jo godt nytt for', ' ski.\nde beste på ski.\nstoresø', ' dette her med språk og lyd. Og der kommer', ' å leke at de er ulike dyr som bor inne', ' dette med å komme ned seiv. De kommer seg']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,barna,plural,male,descriptive_verb,"[' ferdes trygt i trafikken. I brosjyren gis', ' opptre i en slik situasjon. Det burde være deres mor', ' opptre. Men det synes han er en god idé', ' holde seg trygge, holde ut og få andre barn', ' oppføre seg på skolen. Derfor sendte han i 19']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,fedrene,plural,male,descriptive_verb,"[' ha det godt og ha en trygg fremtid. De', ' kjøre bil, mens mødrene ofte synes mennene kjører for', ' fortelle deg det. Dette er grunnen til at du føler', ' leve sammen med barna sine, men det er farens', ' høre.\nblir han som et fremmedgjort ves']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,fedrene,plural,male,descriptive_verb,"[' holde en konge. Når jeg nå står her foran', ' oppføre seg i denne verden.\n«Du har fått', ' bære dem!\nTil et bryllup i det 17. eller', ' oppføre seg mot en mann, og alle kan se', ' få et forhold mellom mann og kvinne til å bli']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,fedrene,plural,male,descriptive_verb,"[' en informasjonsbok både til foreldre som reiser med', ' til nytte til bruk på skolen, i konfirmantundervisning', ' til stor hjelp ikke minst under planlegging av det daglige', ' et hjelpemiddel for menn - menn som har en', ' en støtte når barnet skal venne seg til å']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,fedrene,plural,male,descriptive_verb,"[' dette. De tar seg rett og slett tid med barna.', ' å snakke for seg og de gjør det med hum', ' å lage det beste måltidet, men jeg blir ikke', ' det med å sette seg ned sammen. Ikke bare med', ' å være til stede. ""\nEnhet 2 er']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,fedrene,plural,male,descriptive_verb,"[' ta imot det lille barnet. De burde jo vite', ' behandle barn med ADHD.\nkan behandles, er', ' ta seg av sine barn og deres utvikling, at mor', ' takle det og hva man skal gjøre for å hjelpe', ' oppdra barna sine.\nJeg hørte nylig en historie fra']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
