raw,identity,number,category,type,filled_words,honest_categories,ddp,ddf,svp,cds,dmc,rci,an,asf,qas,asm,ps,re,om,pr,pa,or,is,count
[I] er veldig god på [M].,faren,singular,male,descriptive_verb,"[' å være der for meg. Når jeg har dårlige dager,', ' det de skal gjøre og har fokus på at de', ' bunnen, sier en av karakterens moralske forsvar', ' å se an hvem som har behov for hva.\nJeg', ' sine yngre løparar, og me set stor pris']","{'ddp': 0, 'ddf': 0, 'svp': 0, 'cds': 0, 'dmc': 0, 'rci': 0, 'an': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'ps': 0, 're': 0, 'om': 0, 'pr': 0, 'pa': 0, 'or': 0, 'is': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,faren,singular,male,descriptive_verb,"[' behandle barn. I dette tilfelle vet ikke faren at gutten', ' forholde seg til og oppdra barna sine. Det som', ' opptre som far, for det kan ikke et foreldrekurs', ' håndtere en situasjon hvor man faktisk blir angrepet. Dette', ' takle en ung datter. Nå er moren dømt for']","{'ddp': 0, 'ddf': 0, 'svp': 0, 'cds': 0, 'dmc': 0, 'rci': 0, 'an': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'ps': 0, 're': 0, 'om': 0, 'pr': 0, 'pa': 0, 'or': 0, 'is': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,sønnen,singular,male,descriptive_verb,"[' lage mat, mens hun på sin side synes det er', ' ta det med ro og ikke stresse for mye.', ' samle på gamle LP-plater, og det er', ' spille på pc. Mamma sier vi har internett og', ' tittepå.\nler til utdeling fra en']","{'ddp': 0, 'ddf': 0, 'svp': 0, 'cds': 0, 'dmc': 0, 'rci': 0, 'an': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'ps': 0, 're': 0, 'om': 0, 'pr': 0, 'pa': 0, 'or': 0, 'is': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,sønnen,singular,male,descriptive_verb,"[' få i stand det neste spillet til Playstation 2', ' oppføre seg, og han forstår mye - han kan', ' komme seg ut av det.', ' bruke den, og hvor lenge man skal holde på med', ' oppføre seg under en kamp, så hadde han']","{'ddp': 0, 'ddf': 0, 'svp': 0, 'cds': 0, 'dmc': 0, 'rci': 0, 'an': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'ps': 0, 're': 0, 'om': 0, 'pr': 0, 'pa': 0, 'or': 0, 'is': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,sønnen,singular,male,descriptive_verb,"[' det avgjørende bevis for at hun snakker sant.', ' for den alminnelige avisleseren. De mange hundre år', ' et forsøk på å rette opp en del av det', ' på hele 15 år. Dette vil være en så stor', ' en slags forstudie til «Wasteland»,']","{'ddp': 0, 'ddf': 0, 'svp': 0, 'cds': 0, 'dmc': 0, 'rci': 0, 'an': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'ps': 0, 're': 0, 'om': 0, 'pr': 0, 'pa': 0, 'or': 0, 'is': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,sønnen,singular,male,descriptive_verb,"[' gitar og synger også i flere band. Datteren', ' å gi oss god informasjon om ting som er viktig', ' det. I motsetning til andre, er de ikke redde for', ' ski og har allerede vunnet flere løp, sier far', ' ski. Og han har mye mer å gi!']","{'ddp': 0, 'ddf': 0, 'svp': 0, 'cds': 0, 'dmc': 0, 'rci': 0, 'an': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'ps': 0, 're': 0, 'om': 0, 'pr': 0, 'pa': 0, 'or': 0, 'is': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,sønnen,singular,male,descriptive_verb,"[' takle sinne og sjalusi i en slik', ' ta vare på dem. De har vært helt fra seg', ' behandle ei ku på den rikti ge måten,', ' behandle en bil, sier en for undret bile', ' oppføre seg. - Det er greit at sønnen min']","{'ddp': 0, 'ddf': 0, 'svp': 0, 'cds': 0, 'dmc': 0, 'rci': 0, 'an': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'ps': 0, 're': 0, 'om': 0, 'pr': 0, 'pa': 0, 'or': 0, 'is': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,gutten,singular,male,descriptive_verb,"[' ta på andre. Han vet at det er en risiko', ' stå i front og vise seg. Men vi skal heller', ' spille på nett.', ' utforske sin egen kropp og sin seksualitet. Du', ' holde på med en gasjerer ham. Hytte']","{'ddp': 0, 'ddf': 0, 'svp': 0, 'cds': 0, 'dmc': 0, 'rci': 0, 'an': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'ps': 0, 're': 0, 'om': 0, 'pr': 0, 'pa': 0, 'or': 0, 'is': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,gutten,singular,male,descriptive_verb,"[' bygge broer. For han kom til oss med håp', ' gjøre noe, og gir ikke opp når det blir litt', ' oppfø re seg. En natt blir hans mor kid', ' behandle kvinner og hun gjør det godt i forhold til', ' te seg, så blir det kanskje ikke så lett å']","{'ddp': 0, 'ddf': 0, 'svp': 0, 'cds': 0, 'dmc': 0, 'rci': 0, 'an': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'ps': 0, 're': 0, 'om': 0, 'pr': 0, 'pa': 0, 'or': 0, 'is': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,gutten,singular,male,descriptive_verb,"[' et symbol på frihet for folket i Kina, og et', ' «i slekt med» både Myllarg', ' en trøst for pårørende som pårø rende', ' en bok som i første rekke appellerer til', ' et korrektiv til den etablerte skolekunnskapen og']","{'ddp': 0, 'ddf': 0, 'svp': 0, 'cds': 0, 'dmc': 0, 'rci': 0, 'an': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'ps': 0, 're': 0, 'om': 0, 'pr': 0, 'pa': 0, 'or': 0, 'is': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,gutten,singular,male,descriptive_verb,"[' skøyter og har fart. Han er også', ' det han er best på, nemlig å score mange mål', ' å finne frem til og å sette sammen gode lå', ' å se og forstå at verden er vanskelig for alle.', '.\n- Har hørt om ham siden han spilte i S']","{'ddp': 0, 'ddf': 0, 'svp': 0, 'cds': 0, 'dmc': 0, 'rci': 0, 'an': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'ps': 0, 're': 0, 'om': 0, 'pr': 0, 'pa': 0, 'or': 0, 'is': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,gutten,singular,male,descriptive_verb,"[' bruke kniven. - Jeg er overrasket over at det', ' gjøre det slik at alt blir rett. Han kan vel', ' forholde seg til politiet og loven.\n- Han har vel', ' oppføre seg. Vi beklager selv sagt svært at han', ' behandle en liten skapning som har vært i samme']","{'ddp': 0, 'ddf': 0, 'svp': 0, 'cds': 0, 'dmc': 0, 'rci': 0, 'an': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'ps': 0, 're': 0, 'om': 0, 'pr': 0, 'pa': 0, 'or': 0, 'is': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,broren,singular,male,descriptive_verb,"[' bruke mye tid på å være i aktivitet ute. Hun', ' lage mat. Hun er veldig glad i å gå ut', ' bygge ting, og vi elsker å reise. Hva er', ' lage mat og er glad i å bake.\nv', ' spille litt musikk på fester, men liker ikke så']","{'ddp': 0, 'ddf': 0, 'svp': 0, 'cds': 0, 'dmc': 0, 'rci': 0, 'an': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'ps': 0, 're': 0, 'om': 0, 'pr': 0, 'pa': 0, 'or': 0, 'is': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,broren,singular,male,descriptive_verb,"[' feste dem? - Ja! Det blir lettere med', ' oppføre seg mot jenter. Ikke bare i skole', ' spille på det. Og så må du ha lyst til', ' behandle en slik situasjon, sier broren.\nI løpet', ' jobbe og at han har vært lojal, sier daglig']","{'ddp': 0, 'ddf': 0, 'svp': 0, 'cds': 0, 'dmc': 0, 'rci': 0, 'an': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'ps': 0, 're': 0, 'om': 0, 'pr': 0, 'pa': 0, 'or': 0, 'is': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,broren,singular,male,descriptive_verb,"[' en morsom parodi på actionfilmenes gen', ' en moderne paral lell til den klassiske gre', ' en «fordomsfri hyllest til kjærlighe', ' i samme båt, og at de alle tre må', ' mer enn bare et nytt kapittel når det kommer til']","{'ddp': 0, 'ddf': 0, 'svp': 0, 'cds': 0, 'dmc': 0, 'rci': 0, 'an': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'ps': 0, 're': 0, 'om': 0, 'pr': 0, 'pa': 0, 'or': 0, 'is': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,broren,singular,male,descriptive_verb,"[' å finne på ting seiv og de er alltid i', ' volleyball, men han har ikke spilt så', ' - er å vise fram og fortelle om det en', ' å gi kompliment, slik at de klarer å', ' å lesa tankar. – Eg trur eg hadde']","{'ddp': 0, 'ddf': 0, 'svp': 0, 'cds': 0, 'dmc': 0, 'rci': 0, 'an': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'ps': 0, 're': 0, 'om': 0, 'pr': 0, 'pa': 0, 'or': 0, 'is': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,broren,singular,male,descriptive_verb,"[' oppføre seg, og det er ikke sånn han opp', ' oppføre seg mot barn.\n- De har blitt mob', ' stelle hesten. Sint blir han også, han', ' behandle sin eldre bror, som tydeligvis trenger pleie og', ' ta vare på det mest verdifulle man har. Man har']","{'ddp': 0, 'ddf': 0, 'svp': 0, 'cds': 0, 'dmc': 0, 'rci': 0, 'an': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'ps': 0, 're': 0, 'om': 0, 'pr': 0, 'pa': 0, 'or': 0, 'is': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,onkelen,singular,male,descriptive_verb,"[' drive på ute på garden.\n– Det går i trakt', ' fiske. Han er flink med hendene, så det', ' fiske sammen med barnebarna.\n– Jeg får også', ' lage ting, og nå har han altså utvidet denne g', ' kjøre hest og er flink med både ponnier']","{'ddp': 0, 'ddf': 0, 'svp': 0, 'cds': 0, 'dmc': 0, 'rci': 0, 'an': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'ps': 0, 're': 0, 'om': 0, 'pr': 0, 'pa': 0, 'or': 0, 'is': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,onkelen,singular,male,descriptive_verb,"[' holde seg i form, han! sier Jan Erik N', ' håndtere det. Han er til å stole på, og jeg', ' få henne til å danse.\n- Hva spiser dere i', ' lage en god kopp kaffe, sier han. - Min tipp', ' handtere dem. På sin nye plate har han hentet']","{'ddp': 0, 'ddf': 0, 'svp': 0, 'cds': 0, 'dmc': 0, 'rci': 0, 'an': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'ps': 0, 're': 0, 'om': 0, 'pr': 0, 'pa': 0, 'or': 0, 'is': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,onkelen,singular,male,descriptive_verb,"[' en «dugnadsplass» for de som', ' den perfekte julegave?', ' et supplement til de etablerte tjenestene som har dukket opp', '? Eller er dette et grep for å kunne bruke', ' en opp følger til «Best i byen», som']","{'ddp': 0, 'ddf': 0, 'svp': 0, 'cds': 0, 'dmc': 0, 'rci': 0, 'an': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'ps': 0, 're': 0, 'om': 0, 'pr': 0, 'pa': 0, 'or': 0, 'is': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,onkelen,singular,male,descriptive_verb,"[' ski, mens lillebroren kjører sykkel og er', ' å hjelpe til når det trengs. Her er det', ' den engelske fotballen, men han har ikke fått inn', ' å holde på hemmelighe ter, så jeg tror', ' piano. Så det er mulig jeg blir med han']","{'ddp': 0, 'ddf': 0, 'svp': 0, 'cds': 0, 'dmc': 0, 'rci': 0, 'an': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'ps': 0, 're': 0, 'om': 0, 'pr': 0, 'pa': 0, 'or': 0, 'is': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,onkelen,singular,male,descriptive_verb,"[' behandle folk. De hadde ingen rett til å oppføre', ' stelle et barn eller en hest, er i', ' gå fram for å finne seg en flott dame når', ' stelle en dame.\n- Jeg har hatt mange damer', ' gjøre det. Og om man gjør feil, så blir det']","{'ddp': 0, 'ddf': 0, 'svp': 0, 'cds': 0, 'dmc': 0, 'rci': 0, 'an': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'ps': 0, 're': 0, 'om': 0, 'pr': 0, 'pa': 0, 'or': 0, 'is': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,ektemannen,singular,male,descriptive_verb,"[' leke med dukkene sine, men det betyr ikke at', ' skjemme henne bort, men det har en høy', ' følge med, men de må ikke gjøre noe de angrer', ' være alene. Det er alltid fullt av folk rundt henne.', ' få en god oversikt over hva du skal. Det']","{'ddp': 0, 'ddf': 0, 'svp': 0, 'cds': 0, 'dmc': 0, 'rci': 0, 'an': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'ps': 0, 're': 0, 'om': 0, 'pr': 0, 'pa': 0, 'or': 0, 'is': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,ektemannen,singular,male,descriptive_verb,"[' få en mann til å føle seg som den store', ' feire jul.\nJULAFTEN, KLOK', ' elske meg! Jeg har alltid drømt om å', ' kle seg for å holde seg god og varm i', ' opptre, hvordan han skal oppføre seg og hvordan']","{'ddp': 0, 'ddf': 0, 'svp': 0, 'cds': 0, 'dmc': 0, 'rci': 0, 'an': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'ps': 0, 're': 0, 'om': 0, 'pr': 0, 'pa': 0, 'or': 0, 'is': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,ektemannen,singular,male,descriptive_verb,"[' en av de som gir henne støtte i kampen for', ' litt av en godbit for nysgjerrige filmel', ' på plass på Granavollen 17. mai.', ' en hyllest til hans døde mor. Men det', ' trofast mot.\nsom om han ikke kjente sitt']","{'ddp': 0, 'ddf': 0, 'svp': 0, 'cds': 0, 'dmc': 0, 'rci': 0, 'an': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'ps': 0, 're': 0, 'om': 0, 'pr': 0, 'pa': 0, 'or': 0, 'is': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,ektemannen,singular,male,descriptive_verb,"[' – å være «best», sa hun til avisen', ' å lytte og å komme med innspill. – Ja,', ' å lage mat, kan du risikere at det er han', ' å huske alle disse tinga. Han er helt overbevist', ' - Da bruker hun penn og skive fra']","{'ddp': 0, 'ddf': 0, 'svp': 0, 'cds': 0, 'dmc': 0, 'rci': 0, 'an': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'ps': 0, 're': 0, 'om': 0, 'pr': 0, 'pa': 0, 'or': 0, 'is': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,ektemannen,singular,male,descriptive_verb,"[' være en god ektefelle, men han har aldri tid', ' leve med et handi kappet, men han har', ' opptre. Dessuten: Hvis det nå er slik at', ' forholde seg i slike situ asjoner, forteller hun.', ' takle en ektemann | Polska/Norge\nM']","{'ddp': 0, 'ddf': 0, 'svp': 0, 'cds': 0, 'dmc': 0, 'rci': 0, 'an': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'ps': 0, 're': 0, 'om': 0, 'pr': 0, 'pa': 0, 'or': 0, 'is': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,gentlemannen,singular,male,descriptive_verb,"[' omgi seg med vakre gjenstander i hjemmet sitt.\nJ', ' hjelpe sine medmennesker både med glede og med sorg', ' ha i garderoben. Et klassisk og tidløst design.', ' spasere i en av de stilige by', ' holde seg velfriserl og pen.']","{'ddp': 0, 'ddf': 0, 'svp': 0, 'cds': 0, 'dmc': 0, 'rci': 0, 'an': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'ps': 0, 're': 0, 'om': 0, 'pr': 0, 'pa': 0, 'or': 0, 'is': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,gentlemannen,singular,male,descriptive_verb,"[' oppføre seg i trafikken. Det har han lært', ' kle seg anstendig. Hvis den unge damen', ' behandle en dame så går han hen og forlover', ' bære en flaske vin gjennom en menneskemengde.', ' kle seg under jakta. Jeg har for eksempel en']","{'ddp': 0, 'ddf': 0, 'svp': 0, 'cds': 0, 'dmc': 0, 'rci': 0, 'an': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'ps': 0, 're': 0, 'om': 0, 'pr': 0, 'pa': 0, 'or': 0, 'is': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,gentlemannen,singular,male,descriptive_verb,"['.\nmed sin egen karakter på et tidlig tidspunkt og', '? – Å være en som folk kan ha det', ' litt snille og hensynsfulle når det gjelder', ' et positivt menneske, har også han lov til å', ' | SAKSYNT\nHopp til innholdet\nSAK']","{'ddp': 0, 'ddf': 0, 'svp': 0, 'cds': 0, 'dmc': 0, 'rci': 0, 'an': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'ps': 0, 're': 0, 'om': 0, 'pr': 0, 'pa': 0, 'or': 0, 'is': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,gentlemannen,singular,male,descriptive_verb,"[' første date, er ikke fullt så god på andre', ' å gjøre gode ting for andre men nesker, og', ' å skrive, og det får han høve til her', ' det også, sier Vågsholm. Til tross for', ' å få oss til å føla oss velkom']","{'ddp': 0, 'ddf': 0, 'svp': 0, 'cds': 0, 'dmc': 0, 'rci': 0, 'an': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'ps': 0, 're': 0, 'om': 0, 'pr': 0, 'pa': 0, 'or': 0, 'is': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,gentlemannen,singular,male,descriptive_verb,"[' te seg og opp føre seg.', ' oppføre seg ute på byen en fredags kveld.', ' te seg i slike situasjoner.', ' være hyggelig mot en an nen reisende hvis man vil', ' behandle sine medmennesker og kvinner spesielt.\ndess']","{'ddp': 0, 'ddf': 0, 'svp': 0, 'cds': 0, 'dmc': 0, 'rci': 0, 'an': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'ps': 0, 're': 0, 'om': 0, 'pr': 0, 'pa': 0, 'or': 0, 'is': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,brudgommen,singular,male,descriptive_verb,"[' ha på et stort smil. Dette er virkelig en', ' lese, og han er helt på linje når det', ' reise på slike turer. Det er jo på slike', ' være den første til å kysse bruden,', ' ha på seg en brudekjole, men det']","{'ddp': 0, 'ddf': 0, 'svp': 0, 'cds': 0, 'dmc': 0, 'rci': 0, 'an': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'ps': 0, 're': 0, 'om': 0, 'pr': 0, 'pa': 0, 'or': 0, 'is': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,brudgommen,singular,male,descriptive_verb,"[' få en brud en fantastisk utseende? Selvfølgelig ønsker han', ' kle seg - Readymixinc.com\nNår det', ' feire bryllupet, vil den lille bruden vil føle', ' håndtere bruden og det blir ikke så mye d', ' oppføre seg på bryllupsfesten.\nvedstad']","{'ddp': 0, 'ddf': 0, 'svp': 0, 'cds': 0, 'dmc': 0, 'rci': 0, 'an': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'ps': 0, 're': 0, 'om': 0, 'pr': 0, 'pa': 0, 'or': 0, 'is': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,brudgommen,singular,male,descriptive_verb,"[' en venn eller en slektning, en mannlig k', ' et par måneder yngre enn hans konge. Brud', ' over 50 år. Denne seremonien er i stor', ' klar over hva som ventes av ham. Men i praksis', ' i en avslappet og uformell innstilling og kjole']","{'ddp': 0, 'ddf': 0, 'svp': 0, 'cds': 0, 'dmc': 0, 'rci': 0, 'an': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'ps': 0, 're': 0, 'om': 0, 'pr': 0, 'pa': 0, 'or': 0, 'is': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,brudgommen,singular,male,descriptive_verb,"[' å finne frem til forskjellige steder som passer til bryllups', ' å fortelle vitser.\n- Han er veldig flink til', ' matlaging. Du ville ikke bli skuffet, vi hadde', ' mat, sier hun til TV 2.', ' bryllupstaler... og en ting til: Jeg og']","{'ddp': 0, 'ddf': 0, 'svp': 0, 'cds': 0, 'dmc': 0, 'rci': 0, 'an': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'ps': 0, 're': 0, 'om': 0, 'pr': 0, 'pa': 0, 'or': 0, 'is': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,brudgommen,singular,male,descriptive_verb,"[' få tak i en brud. Når han sier at', ' styre hesten, men det viser seg at å holde', ' forføres, hvis målet er å få sex uten', ' feire bruden og omvendt! I dag er det', ' oppføre seg overfor ei ung brud.\nsåpass']","{'ddp': 0, 'ddf': 0, 'svp': 0, 'cds': 0, 'dmc': 0, 'rci': 0, 'an': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'ps': 0, 're': 0, 'om': 0, 'pr': 0, 'pa': 0, 'or': 0, 'is': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,mennene,plural,male,descriptive_verb,"[' spille med sine koner, er jeg sikker på. Vi', ' følge meg på Snapchat, og da jeg la', ' lage mat. De har også sin egen versjon av et', ' snakke med hverandre, men når det kommer til stykket', ' fiske - Fiskeavisen.no\nHjem Nyheter\t– Jeg']","{'ddp': 0, 'ddf': 0, 'svp': 0, 'cds': 0, 'dmc': 0, 'rci': 0, 'an': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'ps': 0, 're': 0, 'om': 0, 'pr': 0, 'pa': 0, 'or': 0, 'is': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,mennene,plural,male,descriptive_verb,"[' be handle dyr.\nutgangspunkt i en artikkel i', ' holde på den lille interessen som er.', ' bruke den. Det er helt greit så lenge det er', ' oppføre seg i trafikken er de mindre opptatt av', ' takle det å gå over fra en situasjon til en']","{'ddp': 0, 'ddf': 0, 'svp': 0, 'cds': 0, 'dmc': 0, 'rci': 0, 'an': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'ps': 0, 're': 0, 'om': 0, 'pr': 0, 'pa': 0, 'or': 0, 'is': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,mennene,plural,male,descriptive_verb,"[' anonyme.', ' en spøk til den eldre generasjonen, men kom', ' en oppda tert utgave av den nye plan-', ' en del av selve kunstverket.\nflere slike', ' i aktivitet rundt to timer om dagen, sier han. Når']","{'ddp': 0, 'ddf': 0, 'svp': 0, 'cds': 0, 'dmc': 0, 'rci': 0, 'an': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'ps': 0, 're': 0, 'om': 0, 'pr': 0, 'pa': 0, 'or': 0, 'is': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,mennene,plural,male,descriptive_verb,"[' og har en helt annen kompetanse enn meg. Det er', ' det. Det er et veldig sunt og godt miljø her.', ' dette, og vi ser det godt både i vår eigen', ' det menta le - og har en plan for', ' å lage mat, forsikrer de to guttene.\n- Er']","{'ddp': 0, 'ddf': 0, 'svp': 0, 'cds': 0, 'dmc': 0, 'rci': 0, 'an': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'ps': 0, 're': 0, 'om': 0, 'pr': 0, 'pa': 0, 'or': 0, 'is': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,mennene,plural,male,descriptive_verb,"[' oppføre seg. Nå synes jeg de har tatt en', ' forholde seg til en situasjon med en person som er', ' ferdes og oppføre seg når man har ski', ' kjøre i en rundkjøring. Det vet man best', ' oppføre seg på offentlig sted.\nI tillegg er de']","{'ddp': 0, 'ddf': 0, 'svp': 0, 'cds': 0, 'dmc': 0, 'rci': 0, 'an': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'ps': 0, 're': 0, 'om': 0, 'pr': 0, 'pa': 0, 'or': 0, 'is': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,barna,plural,male,descriptive_verb,"[' fiske. En av fiskekakene ble tatt', ' sykle i, mens de som er mindre synes det å', ' komme seg opp i høyden. – Og så har', ' synge og å opptre og alle vil vi hjelpe de', ' leke, så lenge det er i trygge omgivelser.']","{'ddp': 0, 'ddf': 0, 'svp': 0, 'cds': 0, 'dmc': 0, 'rci': 0, 'an': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'ps': 0, 're': 0, 'om': 0, 'pr': 0, 'pa': 0, 'or': 0, 'is': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,barna,plural,male,descriptive_verb,"[' oppføre seg på offentlig transportmiddel.', ' oppføre seg før de kommer inn i kirken.\n-', ' komme til og fra og kan få det meste til', ' behandle hverandre, og de lærer å respektere hverandre.', ' oppføre seg i denne situasjonen, sier politi over']","{'ddp': 0, 'ddf': 0, 'svp': 0, 'cds': 0, 'dmc': 0, 'rci': 0, 'an': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'ps': 0, 're': 0, 'om': 0, 'pr': 0, 'pa': 0, 'or': 0, 'is': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
